Stock,Country,lvl4,Area,Year,BMS landing,Discards,Landings,Logbook Registered Discard,Catch,DR
cod.27.7e-k,UK (England),MIS_MIS,27.7.g,2009,NA,4.122,41.902,NA,46.024,0.0895619676690422
had.27.7b-k,UK (England),MIS_MIS,27.7.g,2009,NA,0,0,NA,0,NA
whg.27.7b-ce-k,UK (England),MIS_MIS,27.7.g,2009,NA,0.0508647694739484,0.067,NA,0.117864769473948,0.43155193618048
cod.27.7e-k,Belgium,OTB_CRU,27.7.g,2009,NA,0.807171439321541,10.781,NA,11.5881714393215,0.0696547719843536
had.27.7b-k,Belgium,OTB_CRU,27.7.g,2009,NA,11.9154461569426,31.85,NA,43.7654461569426,0.27225693333992
whg.27.7b-ce-k,Belgium,OTB_CRU,27.7.g,2009,NA,49.6705521997463,42.164,NA,91.8345521997463,0.540869977693249
cod.27.7e-k,France,OTB_CRU,27.7.g,2009,NA,8.2635150468874,416.04273,NA,424.306245046887,0.0194753556973319
had.27.7b-k,France,OTB_CRU,27.7.g,2009,NA,31.8820575471028,255.75561,NA,287.637667547103,0.110841037681137
whg.27.7b-ce-k,France,OTB_CRU,27.7.g,2009,NA,68.8790856589339,103.91964,NA,172.798725658934,0.398608759389151
cod.27.7e-k,Ireland,OTB_CRU,27.7.g,2009,NA,26.52551,126.037,NA,152.56251,0.173866502327472
had.27.7b-k,Ireland,OTB_CRU,27.7.g,2009,NA,99.5146,106.954,NA,206.4686,0.481984185488738
whg.27.7b-ce-k,Ireland,OTB_CRU,27.7.g,2009,NA,77.52911,36.306,NA,113.83511,0.681065007096668
cod.27.7e-k,UK (England),OTB_CRU,27.7.g,2009,NA,0.427057405610803,5.704,NA,6.1310574056108,0.0696547719843536
had.27.7b-k,UK (England),OTB_CRU,27.7.g,2009,NA,0.951739247198177,2.544,NA,3.49573924719818,0.27225693333992
whg.27.7b-ce-k,UK (England),OTB_CRU,27.7.g,2009,NA,7.77383488203505,6.599,NA,14.3728348820351,0.540869977693249
cod.27.7e-k,UK(Scotland),OTB_CRU,27.7.g,2009,NA,0.0064388038012849,0.086,NA,0.0924388038012849,0.0696547719843536
had.27.7b-k,UK(Scotland),OTB_CRU,27.7.g,2009,NA,0.0190796783046804,0.051,NA,0.0700796783046804,0.27225693333992
cod.27.7e-k,France,OTB_DEF,27.7.g,2009,NA,240.924405119825,1449.34917,NA,1690.27357511983,0.142535746086396
had.27.7b-k,France,OTB_DEF,27.7.g,2009,NA,246.269223388941,1327.06228,NA,1573.33150338894,0.156527230821019
whg.27.7b-ce-k,France,OTB_DEF,27.7.g,2009,NA,45.0181337146708,293.24312,NA,338.261253714671,0.133086876549699
cod.27.7e-k,Ireland,OTB_DEF,27.7.g,2009,NA,80.77236,383.793,NA,464.56536,0.173866514713882
had.27.7b-k,Ireland,OTB_DEF,27.7.g,2009,NA,1357.30692,1458.775,NA,2816.08192,0.481984174664919
whg.27.7b-ce-k,Ireland,OTB_DEF,27.7.g,2009,NA,2811.36046,1316.528,NA,4127.88846,0.68106502567659
cod.27.7e-k,UK (England),OTB_DEF,27.7.g,2009,NA,0.378405874950684,2.722,NA,3.10040587495068,0.122050431528325
had.27.7b-k,UK (England),OTB_DEF,27.7.g,2009,NA,2.24622977883407,3.935,NA,6.18122977883407,0.363395288511304
whg.27.7b-ce-k,UK (England),OTB_DEF,27.7.g,2009,NA,1.47592139540152,2.382,NA,3.85792139540152,0.382569068711653
had.27.7b-k,UK(Scotland),OTB_DEF,27.7.g,2009,NA,0.0154435120365028,0.038,NA,0.0534435120365028,0.288968884117395
cod.27.7e-k,France,SSC_DEF,27.7.g,2009,NA,70.8254002453846,23.22649,NA,94.0518902453846,0.753046005355115
cod.27.7e-k,Ireland,SSC_DEF,27.7.g,2009,NA,175.61133,57.59,NA,233.20133,0.753046005355115
whg.27.7b-ce-k,Ireland,SSC_DEF,27.7.g,2009,NA,127.48439,1105.256,NA,1232.74039,0.103415440131721
cod.27.7e-k,Belgium,TBB_DEF,27.7.g,2009,NA,8.401,34.252,NA,42.653,0.196961526739034
cod.27.7e-k,France,TBB_DEF,27.7.g,2009,NA,0.135523450539796,1.07367,NA,1.2091934505398,0.112077559202208
cod.27.7e-k,Ireland,TBB_DEF,27.7.g,2009,NA,4.96233,83.242,NA,88.20433,0.056259482952821
had.27.7b-k,Ireland,TBB_DEF,27.7.g,2009,NA,168.78705,171.118,NA,339.90505,0.496571174803081
whg.27.7b-ce-k,Ireland,TBB_DEF,27.7.g,2009,NA,21.04253,2.866,NA,23.90853,0.880126465324301
cod.27.7e-k,UK (England),TBB_DEF,27.7.g,2009,NA,0.94346093829162,3.432,NA,4.37546093829162,0.215625496741377
had.27.7b-k,UK (England),TBB_DEF,27.7.g,2009,NA,0,7.398,NA,7.398,0
whg.27.7b-ce-k,UK (England),TBB_DEF,27.7.g,2009,NA,0.595864755752927,0.471,NA,1.06686475575293,0.558519486692015
had.27.7b-k,Spain,GNS_DEF,27.7.h,2009,NA,0.000953453654188948,0.04,NA,0.0409534536541889,0.0232813980046692
had.27.7b-k,UK (England),GNS_DEF,27.7.h,2009,NA,0.186989459012109,1.771,NA,1.95798945901211,0.095500748561973
whg.27.7b-ce-k,UK (England),GNS_DEF,27.7.h,2009,NA,0.0932391414568193,0.041,NA,0.134239141456819,0.694574923863108
had.27.7b-k,France,MIS_MIS,27.7.h,2009,NA,0,14.85377,NA,14.85377,0
whg.27.7b-ce-k,France,MIS_MIS,27.7.h,2009,NA,0,8.44786,NA,8.44786,0
cod.27.7e-k,Netherlands,MIS_MIS,27.7.h,2009,NA,0.280476654233152,1.21,NA,1.49047665423315,0.188179166333509
whg.27.7b-ce-k,Netherlands,MIS_MIS,27.7.h,2009,NA,0.0759175663790275,0.1,NA,0.175917566379028,0.43155193618048
had.27.7b-k,Spain,MIS_MIS,27.7.h,2009,NA,0.123307388185151,0.22,NA,0.343307388185151,0.359174874846123
cod.27.7e-k,UK (England),MIS_MIS,27.7.h,2009,NA,0,7.737,NA,7.737,0
cod.27.7e-k,Belgium,OTB_CRU,27.7.h,2009,NA,0.081608094690704,1.09,NA,1.1716080946907,0.0696547719843536
had.27.7b-k,France,OTB_CRU,27.7.h,2009,NA,6.66696706189701,54.75138,NA,61.418347061897,0.108550089359749
whg.27.7b-ce-k,France,OTB_CRU,27.7.h,2009,NA,2.14564382983242,3.23719,NA,5.38283382983242,0.398608594963672
had.27.7b-k,UK(Scotland),OTB_CRU,27.7.h,2009,NA,0.0725775998256471,0.194,NA,0.266577599825647,0.27225693333992
had.27.7b-k,France,OTB_DEF,27.7.h,2009,NA,141.675880871171,897.61744,NA,1039.29332087117,0.136319437473545
whg.27.7b-ce-k,France,OTB_DEF,27.7.h,2009,NA,22.9246840662265,170.36979,NA,193.294474066226,0.118599790174923
cod.27.7e-k,Spain,OTB_DEF,27.7.h,2009,NA,1.751,0,NA,1.751,1
had.27.7b-k,Spain,OTB_DEF,27.7.h,2009,NA,570.816,23.1,NA,593.916,0.96110561089447
whg.27.7b-ce-k,Spain,OTB_DEF,27.7.h,2009,NA,12.061,0.14,NA,12.201,0.988525530694205
cod.27.7e-k,UK (England),OTB_DEF,27.7.h,2009,NA,0.373787284726117,3.561,NA,3.93478728472612,0.094995550630416
had.27.7b-k,UK (England),OTB_DEF,27.7.h,2009,NA,3.64920949874293,6.852,NA,10.5012094987429,0.347503732706196
whg.27.7b-ce-k,UK (England),OTB_DEF,27.7.h,2009,NA,0.680625438894552,1.146,NA,1.82662543889455,0.372613577147188
cod.27.7e-k,UK (England),TBB_DEF,27.7.h,2009,NA,10.0215234572905,36.455,NA,46.4765234572905,0.215625496741377
had.27.7b-k,UK (England),TBB_DEF,27.7.h,2009,NA,1.07,48.598,NA,49.668,0.0215430458242732
whg.27.7b-ce-k,UK (England),TBB_DEF,27.7.h,2009,NA,2.49731853048042,1.974,NA,4.47131853048042,0.558519486692015
had.27.7b-k,Spain,GNS_DEF,27.7.j,2009,NA,0.00858108288770053,0.36,NA,0.368581082887701,0.0232813980046692
had.27.7b-k,UK (England),GNS_DEF,27.7.j,2009,NA,0.294685251328513,2.791,NA,3.08568525132851,0.0955007485619731
whg.27.7b-ce-k,UK (England),GNS_DEF,27.7.j,2009,NA,0.839152273111374,0.369,NA,1.20815227311137,0.694574923863108
had.27.7b-k,France,MIS_MIS,27.7.j,2009,NA,0,11.01865,NA,11.01865,0
whg.27.7b-ce-k,France,MIS_MIS,27.7.j,2009,NA,0,0.92602,NA,0.92602,0
cod.27.7e-k,Ireland,MIS_MIS,27.7.j,2009,NA,0.000756588724204969,0.426,NA,0.426756588724205,0.00177288117909744
had.27.7b-k,Ireland,MIS_MIS,27.7.j,2009,NA,15.1875201067326,8.004,NA,23.1915201067326,0.654873852030234
whg.27.7b-ce-k,Ireland,MIS_MIS,27.7.j,2009,NA,7.39588931664486,9.742,NA,17.1378893166449,0.43155193618048
cod.27.7e-k,Netherlands,MIS_MIS,27.7.j,2009,NA,0.00996735217522773,0.043,NA,0.0529673521752277,0.188179166333509
had.27.7b-k,Spain,MIS_MIS,27.7.j,2009,NA,0,0,NA,0,NA
cod.27.7e-k,UK (England),MIS_MIS,27.7.j,2009,NA,261.785,12.584,NA,274.369,0.954134760122317
had.27.7b-k,France,OTB_CRU,27.7.j,2009,NA,0.0918664780700419,0.85028,NA,0.942146478070042,0.097507638364501
whg.27.7b-ce-k,France,OTB_CRU,27.7.j,2009,NA,0.0194234433079305,0.02931,NA,0.0487334433079305,0.398564968725895
cod.27.7e-k,Ireland,OTB_CRU,27.7.j,2009,NA,0.10353,0.665,NA,0.76853,0.134711722379087
had.27.7b-k,Ireland,OTB_CRU,27.7.j,2009,NA,4.51531,6.938,NA,11.45331,0.394236251354412
whg.27.7b-ce-k,Ireland,OTB_CRU,27.7.j,2009,NA,0.32669,1.707,NA,2.03369,0.16063903544788
cod.27.7e-k,UK(Scotland),OTB_CRU,27.7.j,2009,NA,0.0134016962840697,0.179,NA,0.19240169628407,0.0696547719843535
had.27.7b-k,UK(Scotland),OTB_CRU,27.7.j,2009,NA,0.433595042257345,1.159,NA,1.59259504225734,0.27225693333992
whg.27.7b-ce-k,UK(Scotland),OTB_CRU,27.7.j,2009,NA,0.382860484416031,0.325,NA,0.707860484416031,0.540869977693249
had.27.7b-k,France,OTB_DEF,27.7.j,2009,NA,39.3384357560334,239.75705,NA,279.095485756033,0.140949738579507
whg.27.7b-ce-k,France,OTB_DEF,27.7.j,2009,NA,4.94804817367757,46.88386,NA,51.8319081736776,0.0954633612387513
cod.27.7e-k,Ireland,OTB_DEF,27.7.j,2009,NA,4.21559,27.078,NA,31.29359,0.13471097435609
had.27.7b-k,Ireland,OTB_DEF,27.7.j,2009,NA,374.28117,575.102,NA,949.38317,0.394236154407498
whg.27.7b-ce-k,Ireland,OTB_DEF,27.7.j,2009,NA,53.95535,281.923,NA,335.87835,0.160639558935549
cod.27.7e-k,Spain,OTB_DEF,27.7.j,2009,NA,3.404,0,NA,3.404,1
had.27.7b-k,Spain,OTB_DEF,27.7.j,2009,NA,1721.298,22.07,NA,1743.368,0.98734059590402
whg.27.7b-ce-k,Spain,OTB_DEF,27.7.j,2009,NA,45.726,2.66,NA,48.386,0.9450254205762
cod.27.7e-k,UK (England),OTB_DEF,27.7.j,2009,NA,1.2161225846479,8.438,NA,9.6541225846479,0.125969250336824
had.27.7b-k,UK (England),OTB_DEF,27.7.j,2009,NA,13.4917431744972,25.333,NA,38.8247431744972,0.347503732706196
whg.27.7b-ce-k,UK (England),OTB_DEF,27.7.j,2009,NA,6.65896371805036,11.212,NA,17.8709637180504,0.372613577147188
cod.27.7e-k,UK(Scotland),OTB_DEF,27.7.j,2009,NA,0.3401830592991,2.136,NA,2.4761830592991,0.137382031599631
had.27.7b-k,UK(Scotland),OTB_DEF,27.7.j,2009,NA,1.61140855854563,3.965,NA,5.57640855854563,0.288968884117396
whg.27.7b-ce-k,UK(Scotland),OTB_DEF,27.7.j,2009,NA,1.56255359637364,1.687,NA,3.24955359637364,0.480851769337604
had.27.7b-k,Spain,GNS_DEF,27.7.k,2009,NA,0,0,NA,0,NA
had.27.7b-k,France,MIS_MIS,27.7.k,2009,NA,0,0.00074,NA,0.00074,0
whg.27.7b-ce-k,France,MIS_MIS,27.7.k,2009,NA,0,0.15704,NA,0.15704,0
had.27.7b-k,Spain,MIS_MIS,27.7.k,2009,NA,0,0,NA,0,NA
had.27.7b-k,France,OTB_CRU,27.7.k,2009,NA,0.0142590467819738,0.09405,NA,0.108309046781974,0.13165148439241
whg.27.7b-ce-k,France,OTB_CRU,27.7.k,2009,NA,0.00166365553585452,0.00251,NA,0.00417365553585452,0.398608730778713
had.27.7b-k,France,OTB_DEF,27.7.k,2009,NA,0.124354758033428,1.12469,NA,1.24904475803343,0.0995598894544177
whg.27.7b-ce-k,France,OTB_DEF,27.7.k,2009,NA,0.00966790993629974,0.0792,NA,0.0888679099362997,0.108789662581574
cod.27.7e-k,Spain,OTB_DEF,27.7.k,2009,NA,0.032,0,NA,0.032,1
had.27.7b-k,Spain,OTB_DEF,27.7.k,2009,NA,19.779,0.93,NA,20.709,0.955091988990294
whg.27.7b-ce-k,Spain,OTB_DEF,27.7.k,2009,NA,0.06,0.42,NA,0.48,0.125
had.27.7b-k,Ireland,GNS_DEF,27.7.b,2010,NA,4.96185393686203,5.693,NA,10.654853936862,0.465689531387734
whg.27.7b-ce-k,Ireland,GNS_DEF,27.7.b,2010,NA,0.01154,2.254,NA,2.26554,0.00509370834326474
had.27.7b-k,France,MIS_MIS,27.7.b,2010,NA,0,0.33974,NA,0.33974,0
whg.27.7b-ce-k,France,MIS_MIS,27.7.b,2010,NA,0,0,NA,0,NA
had.27.7b-k,Spain,MIS_MIS,27.7.b,2010,NA,0,0,NA,0,NA
had.27.7b-k,Ireland,OTB_CRU,27.7.b,2010,NA,9.75012,8.723,NA,18.47312,0.527800393219987
whg.27.7b-ce-k,Ireland,OTB_CRU,27.7.b,2010,NA,4.40009,8.896,NA,13.29609,0.330931123360326
had.27.7b-k,France,OTB_DEF,27.7.b,2010,NA,237.59197,387.76515,NA,625.35712,0.379930063001441
whg.27.7b-ce-k,France,OTB_DEF,27.7.b,2010,NA,23.21221,61.27865,NA,84.49086,0.274730426462697
had.27.7b-k,Ireland,OTB_DEF,27.7.b,2010,NA,286.61067,256.418,NA,543.02867,0.527800254082349
whg.27.7b-ce-k,Ireland,OTB_DEF,27.7.b,2010,NA,65.92654,133.289,NA,199.21554,0.330930709521958
had.27.7b-k,Spain,OTB_DEF,27.7.b,2010,NA,7.849,9.89,NA,17.739,0.44247139072101
whg.27.7b-ce-k,Spain,OTB_DEF,27.7.b,2010,NA,1.35144360519897,2.06,NA,3.41144360519897,0.396150064781783
had.27.7b-k,UK (England),OTB_DEF,27.7.b,2010,NA,2.49492740082018,2.372,NA,4.86692740082018,0.512628850884386
whg.27.7b-ce-k,UK (England),OTB_DEF,27.7.b,2010,NA,0.263720831133785,0.232,NA,0.495720831133785,0.531994652172711
had.27.7b-k,UK(Scotland),OTB_DEF,27.7.b,2010,NA,0.14095741635056,0.164,NA,0.30495741635056,0.462219997917756
had.27.7b-k,France,MIS_MIS,27.7.c,2010,NA,0,3.77036,NA,3.77036,0
whg.27.7b-ce-k,France,MIS_MIS,27.7.c,2010,NA,0,0.00033,NA,0.00033,0
whg.27.7b-ce-k,Netherlands,MIS_MIS,27.7.c,2010,NA,387.706909009899,794.558,NA,1182.2649090099,0.327935732554719
had.27.7b-k,Spain,MIS_MIS,27.7.c,2010,NA,5.47346613797533,6.28,NA,11.7534661379753,0.465689531387734
had.27.7b-k,UK(Scotland),OTB_CRU,27.7.c,2010,NA,0.159732022433981,0.116,NA,0.275732022433981,0.579301674952266
had.27.7b-k,France,OTB_DEF,27.7.c,2010,NA,69.40271,106.18582,NA,175.58853,0.395257651510608
whg.27.7b-ce-k,France,OTB_DEF,27.7.c,2010,NA,1.88383,5.3667,NA,7.25053,0.259819626978993
had.27.7b-k,Spain,OTB_DEF,27.7.c,2010,NA,246.621,1.16,NA,247.781,0.995318446531413
whg.27.7b-ce-k,Spain,OTB_DEF,27.7.c,2010,NA,19.992,0,NA,19.992,1
had.27.7b-k,UK (England),OTB_DEF,27.7.c,2010,NA,0.0336583797749771,0.032,NA,0.0656583797749771,0.512628850884386
whg.27.7b-ce-k,UK (England),OTB_DEF,27.7.c,2010,NA,0.0193243712468722,0.017,NA,0.0363243712468722,0.531994652172711
had.27.7b-k,UK (England),GNS_DEF,27.7.d,2010,NA,0.118533661586727,0.136,NA,0.254533661586727,0.465689531387734
had.27.7b-k,France,MIS_MIS,27.7.d,2010,NA,0,10.72324,NA,10.72324,0
had.27.7b-k,UK (England),MIS_MIS,27.7.d,2010,NA,0,0.508,NA,0.508,0
had.27.7b-k,France,OTB_CRU,27.7.d,2010,NA,0,0,NA,0,NA
had.27.7b-k,France,OTB_DEF,27.7.d,2010,NA,42.96782,93.58888,NA,136.5567,0.314651862559655
had.27.7b-k,UK (England),OTB_DEF,27.7.d,2010,NA,0.0473320965585615,0.045,NA,0.0923320965585615,0.512628850884385
had.27.7b-k,UK (England),TBB_DEF,27.7.d,2010,NA,0,0.011,NA,0.011,0
had.27.7b-k,UK (England),GNS_DEF,27.7.e,2010,NA,6.1140708531683,7.015,NA,13.1290708531683,0.465689531387734
whg.27.7b-ce-k,UK (England),GNS_DEF,27.7.e,2010,NA,11.3113416458853,20.395,NA,31.7063416458853,0.356753288418351
had.27.7b-k,Belgium,MIS_MIS,27.7.e,2010,NA,0.0130735656161831,0.015,NA,0.0280735656161831,0.465689531387734
cod.27.7e-k,France,MIS_MIS,27.7.e,2010,NA,43.5796471897716,44.29855,NA,87.8781971897716,0.495909663413577
had.27.7b-k,France,MIS_MIS,27.7.e,2010,NA,0,56.88039,NA,56.88039,0
whg.27.7b-ce-k,France,MIS_MIS,27.7.e,2010,NA,0,162.15872,NA,162.15872,0
had.27.7b-k,Netherlands,MIS_MIS,27.7.e,2010,NA,1.00840769452826,1.157,NA,2.16540769452826,0.465689531387735
whg.27.7b-ce-k,Netherlands,MIS_MIS,27.7.e,2010,NA,2.81353662961178,5.766,NA,8.57953662961178,0.327935732554719
had.27.7b-k,Spain,MIS_MIS,27.7.e,2010,NA,0,0,NA,0,NA
cod.27.7e-k,UK (England),MIS_MIS,27.7.e,2010,NA,0,64.214,NA,64.214,0
had.27.7b-k,UK (England),MIS_MIS,27.7.e,2010,NA,0,3.531,NA,3.531,0
whg.27.7b-ce-k,UK (England),MIS_MIS,27.7.e,2010,NA,13.2679282857742,27.191,NA,40.4589282857742,0.327935732554719
had.27.7b-k,Belgium,OTB_CRU,27.7.e,2010,NA,0.00688500096698194,0.005,NA,0.0118850009669819,0.579301674952266
whg.27.7b-ce-k,Belgium,OTB_CRU,27.7.e,2010,NA,0.312879608273298,0.561,NA,0.873879608273298,0.358035140437157
cod.27.7e-k,France,OTB_CRU,27.7.e,2010,NA,23.3915592071057,63.86142,NA,87.2529792071057,0.268088945726231
had.27.7b-k,France,OTB_CRU,27.7.e,2010,NA,0.587898591365523,0.93212,NA,1.52001859136552,0.386770658401868
whg.27.7b-ce-k,France,OTB_CRU,27.7.e,2010,NA,0.0282934971158469,0.25487,NA,0.283163497115847,0.0999192954036429
cod.27.7e-k,UK (England),OTB_CRU,27.7.e,2010,NA,0.123970697463779,0.235,NA,0.358970697463779,0.345350465482738
had.27.7b-k,UK (England),OTB_CRU,27.7.e,2010,NA,0.256122035971728,0.186,NA,0.442122035971728,0.579301674952266
whg.27.7b-ce-k,UK (England),OTB_CRU,27.7.e,2010,NA,0.494695566022131,0.887,NA,1.38169556602213,0.358035140437157
had.27.7b-k,UK(Scotland),OTB_CRU,27.7.e,2010,NA,0.0784890110235941,0.057,NA,0.135489011023594,0.579301674952266
whg.27.7b-ce-k,UK(Scotland),OTB_CRU,27.7.e,2010,NA,6.34571155603135,11.378,NA,17.7237115560314,0.358035140437157
cod.27.7e-k,France,OTB_DEF,27.7.e,2010,NA,185.040230109922,765.11846,NA,950.158690109922,0.194746658675
had.27.7b-k,France,OTB_DEF,27.7.e,2010,NA,528.508,902.86113,NA,1431.36913,0.369232498398229
whg.27.7b-ce-k,France,OTB_DEF,27.7.e,2010,NA,492.62501,1191.52262,NA,1684.14763,0.292507023270876
cod.27.7e-k,UK (England),OTB_DEF,27.7.e,2010,NA,184.002191721628,72.84,NA,256.842191721628,0.716401734809421
had.27.7b-k,UK (England),OTB_DEF,27.7.e,2010,NA,536.023821904433,530.249,NA,1066.27282190443,0.502707947621754
whg.27.7b-ce-k,UK (England),OTB_DEF,27.7.e,2010,NA,629.676034250061,587.16,NA,1216.83603425006,0.517469910922002
cod.27.7e-k,Belgium,SSC_DEF,27.7.e,2010,NA,1.34694035243557,0.73,NA,2.07694035243557,0.648521442060698
whg.27.7b-ce-k,Belgium,SSC_DEF,27.7.e,2010,NA,0.110081195376609,4.439,NA,4.54908119537661,0.024198555850902
cod.27.7e-k,France,SSC_DEF,27.7.e,2010,NA,12.1655837144358,6.59337,NA,18.7589537144358,0.648521442060699
cod.27.7e-k,Netherlands,SSC_DEF,27.7.e,2010,NA,4.62018992123104,2.504,NA,7.12418992123104,0.648521442060697
whg.27.7b-ce-k,Netherlands,SSC_DEF,27.7.e,2010,NA,1.72087733092238,69.394,NA,71.1148773309224,0.0241985558509021
cod.27.7e-k,UK (England),SSC_DEF,27.7.e,2010,NA,4.54823009418312,2.465,NA,7.01323009418312,0.648521442060698
whg.27.7b-ce-k,UK (England),SSC_DEF,27.7.e,2010,NA,0.191222369350988,7.711,NA,7.90222236935099,0.0241985558509021
cod.27.7e-k,France,TBB_DEF,27.7.e,2010,NA,0.0560095008481498,0.03142,NA,0.0874295008481498,0.640624735413151
cod.27.7e-k,UK (England),TBB_DEF,27.7.e,2010,NA,43.5164157545861,25.693,NA,69.2094157545861,0.628764385309849
had.27.7b-k,UK (England),TBB_DEF,27.7.e,2010,NA,124.35,50.701,NA,175.051,0.710364408086786
whg.27.7b-ce-k,UK (England),TBB_DEF,27.7.e,2010,NA,14.9634082209656,28.209,NA,43.1724082209656,0.346596561034531
had.27.7b-k,UK (England),GNS_DEF,27.7.f,2010,NA,11.3417539575594,13.013,NA,24.3547539575594,0.465689531387734
whg.27.7b-ce-k,UK (England),GNS_DEF,27.7.f,2010,NA,3.14576758104738,5.672,NA,8.81776758104738,0.356753288418351
had.27.7b-k,France,MIS_MIS,27.7.f,2010,NA,0,174.8123,NA,174.8123,0
whg.27.7b-ce-k,France,MIS_MIS,27.7.f,2010,NA,0,59.09937,NA,59.09937,0
cod.27.7e-k,Netherlands,MIS_MIS,27.7.f,2010,NA,0.0339487895520581,0.06,NA,0.0939487895520581,0.361354198536498
had.27.7b-k,Netherlands,MIS_MIS,27.7.f,2010,NA,0.252755601912873,0.29,NA,0.542755601912873,0.465689531387733
cod.27.7e-k,UK (England),MIS_MIS,27.7.f,2010,NA,0,15.642,NA,15.642,0
had.27.7b-k,UK (England),MIS_MIS,27.7.f,2010,NA,6.261,0.243,NA,6.504,0.962638376383764
whg.27.7b-ce-k,UK (England),MIS_MIS,27.7.f,2010,NA,9.49325364422175,0.56,NA,10.0532536442218,0.944296640687876
cod.27.7e-k,Belgium,OTB_CRU,27.7.f,2010,NA,0.165118418324097,0.313,NA,0.478118418324097,0.345350465482737
had.27.7b-k,Belgium,OTB_CRU,27.7.f,2010,NA,0.214812030169836,0.156,NA,0.370812030169836,0.579301674952265
whg.27.7b-ce-k,Belgium,OTB_CRU,27.7.f,2010,NA,0.853865740225347,1.531,NA,2.38486574022535,0.358035140437157
had.27.7b-k,France,OTB_CRU,27.7.f,2010,NA,1.92450562853326,3.05131,NA,4.97581562853326,0.386771892731997
whg.27.7b-ce-k,France,OTB_CRU,27.7.f,2010,NA,0.0447027976926775,0.4027,NA,0.447402797692677,0.0999162229722667
cod.27.7e-k,UK (England),OTB_CRU,27.7.f,2010,NA,0.131883720706148,0.25,NA,0.381883720706148,0.345350465482738
had.27.7b-k,UK (England),OTB_CRU,27.7.f,2010,NA,0.177633024948134,0.129,NA,0.306633024948134,0.579301674952266
whg.27.7b-ce-k,UK (England),OTB_CRU,27.7.f,2010,NA,0.0078080472652873,0.014,NA,0.0218080472652873,0.358035140437157
had.27.7b-k,France,OTB_DEF,27.7.f,2010,NA,955.77619,1586.54959,NA,2542.32578,0.375945599702018
whg.27.7b-ce-k,France,OTB_DEF,27.7.f,2010,NA,145.25296,634.49853,NA,779.75149,0.186281093223688
cod.27.7e-k,UK (England),OTB_DEF,27.7.f,2010,NA,15.8140960825835,11.217,NA,27.0310960825835,0.585033475308192
had.27.7b-k,UK (England),OTB_DEF,27.7.f,2010,NA,35.0363329828304,19.637,NA,54.6733329828304,0.640830384235642
whg.27.7b-ce-k,UK (England),OTB_DEF,27.7.f,2010,NA,54.5016323835732,14.847,NA,69.3486323835732,0.785907818370808
had.27.7b-k,UK(Scotland),OTB_DEF,27.7.f,2010,NA,6.88542599014839,8.011,NA,14.8964259901484,0.462219997917756
cod.27.7e-k,Belgium,TBB_DEF,27.7.f,2010,NA,71.263,37.72,NA,108.983,0.653890973821605
had.27.7b-k,Belgium,TBB_DEF,27.7.f,2010,NA,389.581,124.905,NA,514.486,0.757223714542281
whg.27.7b-ce-k,Belgium,TBB_DEF,27.7.f,2010,NA,173.265,66.951,NA,240.216,0.721288340493556
cod.27.7e-k,UK (England),TBB_DEF,27.7.f,2010,NA,10.9152924310159,7.074,NA,17.9892924310159,0.606766078925734
had.27.7b-k,UK (England),TBB_DEF,27.7.f,2010,NA,2.929,19.159,NA,22.088,0.132605939876856
whg.27.7b-ce-k,UK (England),TBB_DEF,27.7.f,2010,NA,4.40006633318834,8.295,NA,12.6950663331883,0.346596561034532
had.27.7b-k,Ireland,GNS_DEF,27.7.g,2010,NA,56.3078471089006,64.605,NA,120.912847108901,0.465689531387734
whg.27.7b-ce-k,Ireland,GNS_DEF,27.7.g,2010,NA,0.10498,20.516,NA,20.62098,0.00509093166280167
had.27.7b-k,UK (England),GNS_DEF,27.7.g,2010,NA,19.4621813472913,22.33,NA,41.7921813472913,0.465689531387734
whg.27.7b-ce-k,UK (England),GNS_DEF,27.7.g,2010,NA,1.86232319201995,3.472,NA,5.33432319201995,0.349120802205227
cod.27.7e-k,France,MIS_MIS,27.7.g,2010,NA,72.3697739603983,64.44841,NA,136.818183960398,0.52894850571431
had.27.7b-k,France,MIS_MIS,27.7.g,2010,NA,0,163.83624,NA,163.83624,0
whg.27.7b-ce-k,France,MIS_MIS,27.7.g,2010,NA,0,45.74131,NA,45.74131,0
cod.27.7e-k,Ireland,MIS_MIS,27.7.g,2010,NA,0.034774409426272,191.023,NA,191.057774409426,0.000182009915763765
had.27.7b-k,Ireland,MIS_MIS,27.7.g,2010,NA,251.805521743523,525.079,NA,776.884521743523,0.324122201815025
whg.27.7b-ce-k,Ireland,MIS_MIS,27.7.g,2010,NA,0.0849038108831859,0.174,NA,0.258903810883186,0.327935732554719
cod.27.7e-k,Netherlands,MIS_MIS,27.7.g,2010,NA,0.110333566044189,0.195,NA,0.305333566044189,0.361354198536499
had.27.7b-k,Netherlands,MIS_MIS,27.7.g,2010,NA,0.444501230950226,0.51,NA,0.954501230950226,0.465689531387734
whg.27.7b-ce-k,Netherlands,MIS_MIS,27.7.g,2010,NA,0.243976468055132,0.5,NA,0.743976468055132,0.327935732554719
cod.27.7e-k,UK (England),MIS_MIS,27.7.g,2010,NA,32.268,25.832,NA,58.1,0.555387263339071
had.27.7b-k,UK (England),MIS_MIS,27.7.g,2010,NA,0,16.928,NA,16.928,0
