Load_ind,Definition Year,Species Code,Species Name,Area Code,Area Description,Level Code,Level Description,Initial Quantity,Adapted Quota,Eurlex Ref,OJ Ref,Publication Date,Page Number,In regulation,Compute uptake
INIV,2017,LEZ,Megrims nei,8ABDE.,"VIIIa, VIIIb, VIIId and VIIIe",ESP,Spain,748,596,32017R0127,L24,2017-01-28,47,Y,Y
INIV,2017,LEZ,Megrims nei,8ABDE.,"VIIIa, VIIIb, VIIId and VIIIe",FRA,France,604,756,32017R0127,L24,2017-01-28,47,Y,Y
INIV,2017,LEZ,Megrims nei,8ABDE.,"VIIIa, VIIIb, VIIId and VIIIe",EEC,,1352,1352,32017R0127,L24,2017-01-28,47,Y,Y
INIV,2017,LEZ,Megrims nei,8ABDE.,"VIIIa, VIIIb, VIIId and VIIIe",TAC,,1352,1352,32017R0127,L24,2017-01-28,47,Y,Y
INIV,2017,LEZ,Megrims nei,8C3411,"VIIIc, IX and X; Union waters of CECAF 34.1.1",ESP,Spain,1070,990,32017R0127,L24,2017-01-28,48,Y,Y
INIV,2017,LEZ,Megrims nei,8C3411,"VIIIc, IX and X; Union waters of CECAF 34.1.1",FRA,France,53,33,32017R0127,L24,2017-01-28,48,Y,Y
INIV,2017,LEZ,Megrims nei,8C3411,"VIIIc, IX and X; Union waters of CECAF 34.1.1",PRT,Portugal,36,136,32017R0127,L24,2017-01-28,48,Y,Y
INIV,2017,LEZ,Megrims nei,8C3411,"VIIIc, IX and X; Union waters of CECAF 34.1.1",EEC,,1159,1159,32017R0127,L24,2017-01-28,48,Y,Y
INIV,2017,LEZ,Megrims nei,8C3411,"VIIIc, IX and X; Union waters of CECAF 34.1.1",TAC,,1159,1159,32017R0127,L24,2017-01-28,48,Y,Y
INIV,2017,LIC,Unicorn icefish,F5852.,FAO 58.5.2 Antarctic,EEC,,,,32017R0127,L24,2017-01-28,122,Y,Y
INIV,2017,LIC,Unicorn icefish,F5852.,FAO 58.5.2 Antarctic,TAC,,1663,1663,32017R0127,L24,2017-01-28,122,Y,Y
INIV,2017,LIN,Ling,*5B67-,"Union and international waters of Vb, VI, VII",EEC,,,,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,*5B67-,"Union and international waters of Vb, VI, VII",NOR,Norway,6500,6500,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,*5B67-,"Union and international waters of Vb, VI, VII",TAC,,,,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,*6BAN.,VIb and VIa north of 56° 30' N,EEC,,,,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,*6BAN.,VIb and VIa north of 56° 30' N,FRO,Faroe Islands,200,200,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,*6BAN.,VIb and VIa north of 56° 30' N,TAC,,,,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,04-C.,Union waters of IV,BEL,Belgium,22,28,32017R0127,L24,2017-01-28,62,Y,Y
INIV,2017,LIN,Ling,04-C.,Union waters of IV,DEU,Germany,216,166,32017R0127,L24,2017-01-28,62,Y,Y
INIV,2017,LIN,Ling,04-C.,Union waters of IV,DNK,Denmark,350,328,32017R0127,L24,2017-01-28,62,Y,Y
INIV,2017,LIN,Ling,04-C.,Union waters of IV,FRA,France,195,217,32017R0127,L24,2017-01-28,62,Y,Y
INIV,2017,LIN,Ling,04-C.,Union waters of IV,GBR,U.K. of Great Britain and Northern Ireland,2689,2727,32017R0127,L24,2017-01-28,62,Y,Y
INIV,2017,LIN,Ling,04-C.,Union waters of IV,NLD,Netherlands,7,7,32017R0127,L24,2017-01-28,62,Y,Y
INIV,2017,LIN,Ling,04-C.,Union waters of IV,SWE,Sweden,15,21,32017R0127,L24,2017-01-28,62,Y,Y
INIV,2017,LIN,Ling,04-C.,Union waters of IV,EEC,,3494,3494,32017R0127,L24,2017-01-28,62,Y,Y
INIV,2017,LIN,Ling,04-C.,Union waters of IV,TAC,,3494,3494,32017R0127,L24,2017-01-28,62,Y,Y
INIV,2017,LIN,Ling,04-N.,Norwegian waters of IV,BEL,Belgium,9,0,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,04-N.,Norwegian waters of IV,DEU,Germany,33,81.5,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,04-N.,Norwegian waters of IV,DNK,Denmark,1187,1132,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,04-N.,Norwegian waters of IV,ESP,Spain,0,20,32017R0127,L24,2017-01-28,63,N,Y
INIV,2017,LIN,Ling,04-N.,Norwegian waters of IV,FRA,France,13,13,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,04-N.,Norwegian waters of IV,GBR,U.K. of Great Britain and Northern Ireland,106,101.5,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,04-N.,Norwegian waters of IV,NLD,Netherlands,2,2,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,04-N.,Norwegian waters of IV,EEC,,1350,1350,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,04-N.,Norwegian waters of IV,TAC,,,,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,05EI.,Union and international waters of V,BEL,Belgium,9,9,32017R0127,L24,2017-01-28,62,Y,Y
INIV,2017,LIN,Ling,05EI.,Union and international waters of V,DEU,Germany,6,6,32017R0127,L24,2017-01-28,62,Y,Y
INIV,2017,LIN,Ling,05EI.,Union and international waters of V,DNK,Denmark,6,6,32017R0127,L24,2017-01-28,62,Y,Y
INIV,2017,LIN,Ling,05EI.,Union and international waters of V,FRA,France,6,6,32017R0127,L24,2017-01-28,62,Y,Y
INIV,2017,LIN,Ling,05EI.,Union and international waters of V,GBR,U.K. of Great Britain and Northern Ireland,6,6,32017R0127,L24,2017-01-28,62,Y,Y
INIV,2017,LIN,Ling,05EI.,Union and international waters of V,EEC,,33,33,32017R0127,L24,2017-01-28,62,Y,Y
INIV,2017,LIN,Ling,05EI.,Union and international waters of V,TAC,,33,33,32017R0127,L24,2017-01-28,62,Y,Y
INIV,2017,LIN,Ling,1/2.,Union and international waters of I and II,DEU,Germany,8,8,32017R0127,L24,2017-01-28,61,Y,Y
INIV,2017,LIN,Ling,1/2.,Union and international waters of I and II,DNK,Denmark,8,8,32017R0127,L24,2017-01-28,61,Y,Y
INIV,2017,LIN,Ling,1/2.,Union and international waters of I and II,FRA,France,8,8,32017R0127,L24,2017-01-28,61,Y,Y
INIV,2017,LIN,Ling,1/2.,Union and international waters of I and II,GBR,U.K. of Great Britain and Northern Ireland,8,8,32017R0127,L24,2017-01-28,61,Y,Y
INIV,2017,LIN,Ling,1/2.,Union and international waters of I and II,AMS,,4,4,32017R0127,L24,2017-01-28,61,Y,Y
INIV,2017,LIN,Ling,1/2.,Union and international waters of I and II,EEC,,36,36,32017R0127,L24,2017-01-28,61,Y,Y
INIV,2017,LIN,Ling,1/2.,Union and international waters of I and II,TAC,,36,36,32017R0127,L24,2017-01-28,61,Y,Y
INIV,2017,LIN,Ling,3A/BCD,IIIa; Union waters of Subdivisions 22-32,BEL,Belgium,6,0,32017R0127,L24,2017-01-28,62,Y,Y
INIV,2017,LIN,Ling,3A/BCD,IIIa; Union waters of Subdivisions 22-32,DEU,Germany,6,6,32017R0127,L24,2017-01-28,62,Y,Y
INIV,2017,LIN,Ling,3A/BCD,IIIa; Union waters of Subdivisions 22-32,DNK,Denmark,50,56,32017R0127,L24,2017-01-28,62,Y,Y
INIV,2017,LIN,Ling,3A/BCD,IIIa; Union waters of Subdivisions 22-32,GBR,U.K. of Great Britain and Northern Ireland,6,6,32017R0127,L24,2017-01-28,62,Y,Y
INIV,2017,LIN,Ling,3A/BCD,IIIa; Union waters of Subdivisions 22-32,SWE,Sweden,19,19,32017R0127,L24,2017-01-28,62,Y,Y
INIV,2017,LIN,Ling,3A/BCD,IIIa; Union waters of Subdivisions 22-32,EEC,,87,87,32017R0127,L24,2017-01-28,62,Y,Y
INIV,2017,LIN,Ling,3A/BCD,IIIa; Union waters of Subdivisions 22-32,TAC,,87,87,32017R0127,L24,2017-01-28,62,Y,Y
INIV,2017,LIN,Ling,6X14.,"Union and international waters of VI, VII, VIII, IX, X, XII and  XIV",BEL,Belgium,51,51,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,6X14.,"Union and international waters of VI, VII, VIII, IX, X, XII and  XIV",DEU,Germany,187,167,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,6X14.,"Union and international waters of VI, VII, VIII, IX, X, XII and  XIV",DNK,Denmark,9,9,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,6X14.,"Union and international waters of VI, VII, VIII, IX, X, XII and  XIV",ESP,Spain,3774,3774,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,6X14.,"Union and international waters of VI, VII, VIII, IX, X, XII and  XIV",FRA,France,4024,4024,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,6X14.,"Union and international waters of VI, VII, VIII, IX, X, XII and  XIV",GBR,U.K. of Great Britain and Northern Ireland,4634,4654,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,6X14.,"Union and international waters of VI, VII, VIII, IX, X, XII and  XIV",IRL,Ireland,1008,1008,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,6X14.,"Union and international waters of VI, VII, VIII, IX, X, XII and  XIV",PRT,Portugal,9,9,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,6X14.,"Union and international waters of VI, VII, VIII, IX, X, XII and  XIV",EEC,,13696,13696,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,6X14.,"Union and international waters of VI, VII, VIII, IX, X, XII and  XIV",FRO,Faroe Islands,200,200,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,6X14.,"Union and international waters of VI, VII, VIII, IX, X, XII and  XIV",NOR,Norway,6500,6500,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,6X14.,"Union and international waters of VI, VII, VIII, IX, X, XII and  XIV",TAC,,20396,20396,32017R0127,L24,2017-01-28,63,Y,Y
INIV,2017,LIN,Ling,XDS,NEAFC Stock - Deep Sea Fisheries,BEL,Belgium,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LIN,Ling,XDS,NEAFC Stock - Deep Sea Fisheries,BGR,Bulgaria,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LIN,Ling,XDS,NEAFC Stock - Deep Sea Fisheries,CYP,Cyprus,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LIN,Ling,XDS,NEAFC Stock - Deep Sea Fisheries,DEU,Germany,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LIN,Ling,XDS,NEAFC Stock - Deep Sea Fisheries,DNK,Denmark,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LIN,Ling,XDS,NEAFC Stock - Deep Sea Fisheries,ESP,Spain,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LIN,Ling,XDS,NEAFC Stock - Deep Sea Fisheries,EST,Estonia,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LIN,Ling,XDS,NEAFC Stock - Deep Sea Fisheries,FIN,Finland,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LIN,Ling,XDS,NEAFC Stock - Deep Sea Fisheries,FRA,France,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LIN,Ling,XDS,NEAFC Stock - Deep Sea Fisheries,GBR,U.K. of Great Britain and Northern Ireland,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LIN,Ling,XDS,NEAFC Stock - Deep Sea Fisheries,GRC,Greece,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LIN,Ling,XDS,NEAFC Stock - Deep Sea Fisheries,HRV,Croatia,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LIN,Ling,XDS,NEAFC Stock - Deep Sea Fisheries,IRL,Ireland,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LIN,Ling,XDS,NEAFC Stock - Deep Sea Fisheries,ITA,Italy,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LIN,Ling,XDS,NEAFC Stock - Deep Sea Fisheries,LTU,Lithuania,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LIN,Ling,XDS,NEAFC Stock - Deep Sea Fisheries,LVA,Latvia,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LIN,Ling,XDS,NEAFC Stock - Deep Sea Fisheries,MLT,Malta,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LIN,Ling,XDS,NEAFC Stock - Deep Sea Fisheries,NLD,Netherlands,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LIN,Ling,XDS,NEAFC Stock - Deep Sea Fisheries,POL,Poland,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LIN,Ling,XDS,NEAFC Stock - Deep Sea Fisheries,PRT,Portugal,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LIN,Ling,XDS,NEAFC Stock - Deep Sea Fisheries,ROU,Romania,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LIN,Ling,XDS,NEAFC Stock - Deep Sea Fisheries,SVN,Slovenia,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LIN,Ling,XDS,NEAFC Stock - Deep Sea Fisheries,SWE,Sweden,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LIN,Ling,XDS,NEAFC Stock - Deep Sea Fisheries,EEC,,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LIN,Ling,XDS,NEAFC Stock - Deep Sea Fisheries,TAC,,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LXK,Greater eelpout,XDS,NEAFC Stock - Deep Sea Fisheries,BEL,Belgium,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LXK,Greater eelpout,XDS,NEAFC Stock - Deep Sea Fisheries,BGR,Bulgaria,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LXK,Greater eelpout,XDS,NEAFC Stock - Deep Sea Fisheries,CYP,Cyprus,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LXK,Greater eelpout,XDS,NEAFC Stock - Deep Sea Fisheries,DEU,Germany,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LXK,Greater eelpout,XDS,NEAFC Stock - Deep Sea Fisheries,DNK,Denmark,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LXK,Greater eelpout,XDS,NEAFC Stock - Deep Sea Fisheries,ESP,Spain,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LXK,Greater eelpout,XDS,NEAFC Stock - Deep Sea Fisheries,EST,Estonia,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LXK,Greater eelpout,XDS,NEAFC Stock - Deep Sea Fisheries,FIN,Finland,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LXK,Greater eelpout,XDS,NEAFC Stock - Deep Sea Fisheries,FRA,France,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LXK,Greater eelpout,XDS,NEAFC Stock - Deep Sea Fisheries,GBR,U.K. of Great Britain and Northern Ireland,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LXK,Greater eelpout,XDS,NEAFC Stock - Deep Sea Fisheries,GRC,Greece,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LXK,Greater eelpout,XDS,NEAFC Stock - Deep Sea Fisheries,HRV,Croatia,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LXK,Greater eelpout,XDS,NEAFC Stock - Deep Sea Fisheries,IRL,Ireland,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LXK,Greater eelpout,XDS,NEAFC Stock - Deep Sea Fisheries,ITA,Italy,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LXK,Greater eelpout,XDS,NEAFC Stock - Deep Sea Fisheries,LTU,Lithuania,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LXK,Greater eelpout,XDS,NEAFC Stock - Deep Sea Fisheries,LVA,Latvia,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LXK,Greater eelpout,XDS,NEAFC Stock - Deep Sea Fisheries,MLT,Malta,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LXK,Greater eelpout,XDS,NEAFC Stock - Deep Sea Fisheries,NLD,Netherlands,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LXK,Greater eelpout,XDS,NEAFC Stock - Deep Sea Fisheries,POL,Poland,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LXK,Greater eelpout,XDS,NEAFC Stock - Deep Sea Fisheries,PRT,Portugal,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LXK,Greater eelpout,XDS,NEAFC Stock - Deep Sea Fisheries,ROU,Romania,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LXK,Greater eelpout,XDS,NEAFC Stock - Deep Sea Fisheries,SVN,Slovenia,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LXK,Greater eelpout,XDS,NEAFC Stock - Deep Sea Fisheries,SWE,Sweden,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LXK,Greater eelpout,XDS,NEAFC Stock - Deep Sea Fisheries,EEC,,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,LXK,Greater eelpout,XDS,NEAFC Stock - Deep Sea Fisheries,TAC,,,,32010R1236,L347,2010-12-21,31,Y,N
INIV,2017,MAC,Atlantic mackerel,*02AN-,Norwegian waters of IIa,BEL,Belgium,86,49,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*02AN-,Norwegian waters of IIa,DEU,Germany,90,127,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*02AN-,Norwegian waters of IIa,DNK,Denmark,2968,2968,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*02AN-,Norwegian waters of IIa,FRA,France,271,271,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*02AN-,Norwegian waters of IIa,GBR,U.K. of Great Britain and Northern Ireland,253,253,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*02AN-,Norwegian waters of IIa,NLD,Netherlands,273,273,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*02AN-,Norwegian waters of IIa,SWE,Sweden,813,813,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*02AN-,Norwegian waters of IIa,EEC,,4754,4754,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*02AN-,Norwegian waters of IIa,TAC,,,,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*03A.,IIIa,EEC,,,,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*03A.,IIIa,NOR,Norway,3000,3000,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*03A.,IIIa,TAC,,,,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*04A.,IVa,EEC,,,,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*04A.,IVa,NOR,Norway,211560,211560,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*04A.,IVa,TAC,,,,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*04B.,IVb,SWE,Sweden,390,390,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*04B.,IVb,EEC,,390,390,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*04B.,IVb,TAC,,,,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*04C.,IVc,SWE,Sweden,10,10,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*04C.,IVc,EEC,,10,10,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*04C.,IVc,TAC,,,,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*08B.,VIIIb,ESP,Spain,3227,3227,32017R0127,L24,2017-01-28,82,Y,Y
INIV,2017,MAC,Atlantic mackerel,*08B.,VIIIb,FRA,France,21,21,32017R0127,L24,2017-01-28,82,Y,Y
INIV,2017,MAC,Atlantic mackerel,*08B.,VIIIb,PRT,Portugal,667,667,32017R0127,L24,2017-01-28,82,Y,Y
INIV,2017,MAC,Atlantic mackerel,*08B.,VIIIb,EEC,,3915,3915,32017R0127,L24,2017-01-28,82,Y,Y
INIV,2017,MAC,Atlantic mackerel,*08B.,VIIIb,TAC,,,,32017R0127,L24,2017-01-28,82,Y,Y
INIV,2017,MAC,Atlantic mackerel,*24N59,"IIa, IVa north of 59° (EU zone)",EEC,,,,32017R0127,L24,2017-01-28,81,Y,Y
INIV,2017,MAC,Atlantic mackerel,*24N59,"IIa, IVa north of 59° (EU zone)",FRO,Faroe Islands,38576,38576,32017R0127,L24,2017-01-28,81,Y,Y
INIV,2017,MAC,Atlantic mackerel,*24N59,"IIa, IVa north of 59° (EU zone)",TAC,,,,32017R0127,L24,2017-01-28,81,Y,Y
INIV,2017,MAC,Atlantic mackerel,*2A4AN,Norwegian waters of IIa and IVa,SWE,Sweden,328,328,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*2A4AN,Norwegian waters of IIa and IVa,EEC,,328,328,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*2A4AN,Norwegian waters of IIa and IVa,TAC,,,,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*2A6.,"VI, international waters of IIa",DNK,Denmark,13219,14330.927,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*2A6.,"VI, international waters of IIa",SWE,Sweden,3424,2312.073,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*2A6.,"VI, international waters of IIa",EEC,,16643,16643,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*2A6.,"VI, international waters of IIa",TAC,,,,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*2AN-,Norwegian waters of IIa,DEU,Germany,2108,2108,32017R0127,L24,2017-01-28,81,Y,Y
INIV,2017,MAC,Atlantic mackerel,*2AN-,Norwegian waters of IIa,FRA,France,1404,1404,32017R0127,L24,2017-01-28,81,Y,Y
INIV,2017,MAC,Atlantic mackerel,*2AN-,Norwegian waters of IIa,GBR,U.K. of Great Britain and Northern Ireland,19331,19331,32017R0127,L24,2017-01-28,81,Y,Y
INIV,2017,MAC,Atlantic mackerel,*2AN-,Norwegian waters of IIa,IRL,Ireland,7028,7028,32017R0127,L24,2017-01-28,81,Y,Y
INIV,2017,MAC,Atlantic mackerel,*2AN-,Norwegian waters of IIa,NLD,Netherlands,3073,3073,32017R0127,L24,2017-01-28,81,Y,Y
INIV,2017,MAC,Atlantic mackerel,*2AN-,Norwegian waters of IIa,EEC,,32944,32944,32017R0127,L24,2017-01-28,81,Y,Y
INIV,2017,MAC,Atlantic mackerel,*2AN-,Norwegian waters of IIa,TAC,,,,32017R0127,L24,2017-01-28,81,Y,Y
INIV,2017,MAC,Atlantic mackerel,*3A4BC,IIIa and IVbc,DNK,Denmark,4130,2380,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*3A4BC,IIIa and IVbc,FRA,France,490,2240,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*3A4BC,IIIa and IVbc,GBR,U.K. of Great Britain and Northern Ireland,490,464.7,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*3A4BC,IIIa and IVbc,NLD,Netherlands,490,515.3,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*3A4BC,IIIa and IVbc,EEC,,5600,5600,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*3A4BC,IIIa and IVbc,TAC,,,,32017R0127,L24,2017-01-28,80,Y,Y
INIV,2017,MAC,Atlantic mackerel,*4A-EN,Union waters of IIa; Union and Norwegian waters of IVa,DEU,Germany,15648,16055.1,32017R0127,L24,2017-01-28,81,Y,Y
INIV,2017,MAC,Atlantic mackerel,*4A-EN,Union waters of IIa; Union and Norwegian waters of IVa,FRA,France,10433,10433,32017R0127,L24,2017-01-28,81,Y,Y
INIV,2017,MAC,Atlantic mackerel,*4A-EN,Union waters of IIa; Union and Norwegian waters of IVa,GBR,U.K. of Great Britain and Northern Ireland,143448,143448,32017R0127,L24,2017-01-28,81,Y,Y
INIV,2017,MAC,Atlantic mackerel,*4A-EN,Union waters of IIa; Union and Norwegian waters of IVa,IRL,Ireland,52161,52161,32017R0127,L24,2017-01-28,81,Y,Y
INIV,2017,MAC,Atlantic mackerel,*4A-EN,Union waters of IIa; Union and Norwegian waters of IVa,NLD,Netherlands,22820,22412.9,32017R0127,L24,2017-01-28,81,Y,Y
INIV,2017,MAC,Atlantic mackerel,*4A-EN,Union waters of IIa; Union and Norwegian waters of IVa,EEC,,244510,244510,32017R0127,L24,2017-01-28,81,Y,Y
INIV,2017,MAC,Atlantic mackerel,*4A-EN,Union waters of IIa; Union and Norwegian waters of IVa,TAC,,,,32017R0127,L24,2017-01-28,81,Y,Y
INIV,2017,MAC,Atlantic mackerel,*4AN.,Norwegian waters of IVa,BEL,Belgium,,,32017R0127,L24,2017-01-28,80,Y,N
INIV,2017,MAC,Atlantic mackerel,*4AN.,Norwegian waters of IVa,DEU,Germany,,,32017R0127,L24,2017-01-28,80,Y,N
INIV,2017,MAC,Atlantic mackerel,*4AN.,Norwegian waters of IVa,DNK,Denmark,,,32017R0127,L24,2017-01-28,80,Y,N
INIV,2017,MAC,Atlantic mackerel,*4AN.,Norwegian waters of IVa,FRA,France,,,32017R0127,L24,2017-01-28,80,Y,N
INIV,2017,MAC,Atlantic mackerel,*4AN.,Norwegian waters of IVa,GBR,U.K. of Great Britain and Northern Ireland,,,32017R0127,L24,2017-01-28,80,Y,N
INIV,2017,MAC,Atlantic mackerel,*4AN.,Norwegian waters of IVa,NLD,Netherlands,,,32017R0127,L24,2017-01-28,80,Y,N
INIV,2017,MAC,Atlantic mackerel,*4AN.,Norwegian waters of IVa,SWE,Sweden,,,32017R0127,L24,2017-01-28,80,Y,N
INIV,2017,MAC,Atlantic mackerel,*4AN.,Norwegian waters of IVa,EEC,,,,32017R0127,L24,2017-01-28,80,Y,N
INIV,2017,MAC,Atlantic mackerel,*4AN.,Norwegian waters of IVa,TAC,,,,32017R0127,L24,2017-01-28,80,Y,N
INIV,2017,MAC,Atlantic mackerel,*6AN56,VIa north of 56° 30? N,EEC,,,,32017R0127,L24,2017-01-28,81,Y,Y
