landings.n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landings numbers at length (thousands); mon78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,19589.42673,25748.27626,23369.80725,17723.41948,19416.57853,22937.1538,21678.49509,17625.21223,21584.66841,39171.55296,30976.39766,34494.79475,23324.40608,14946.04454,10485.43212,8062.459342,9956.962348,42207.43847,48409.91544,51433.13421,75961.30148,37946.43606,25820.40858,23167.79392,10209.1397,17373.39638,19036.04156,13205.04656,11320.23445,15356.89801,16702.45757,11980.20286,20713.78487,13103.80703,21448.04065,20814.79872,21908.89043,16985.24109,15293.99314,22055.63377,24736.48879,26330.74719,28890.69117,17481.12492,22930.57152,37243.92547,23606.39128,19399.50685,26420.27497,31370.98046,13762.11234,14656.60551,22003.67566,25487.12352,18728.03492,18216.52711,23931.14993,22003.9426,29247.0247,12516.40099,21795.93179,14700.31464,24128.86363,20864.33813,21544.41905,22131.28906,17980.66266,12521.2179,13667.98178,8500.701546,570.6274807,2058.48581
73,20366.53502,19144.69976,19172.31597,11385.41707,15315.14068,35784.55622,26196.91449,27327.53286,15001.2059,27007.81699,29493.90081,21523.36137,28173.63934,19547.6177,7495.304749,6100.683656,7410.171645,28862.1281,19388.65764,20960.87784,20948.54898,42110.63546,29226.83422,16884.07658,10615.05186,15707.93894,20459.92884,24883.35898,21864.4032,10015.67347,10205.71507,9365.527352,19376.4911,17205.72771,16179.13212,17860.46955,22519.13497,17626.86686,17349.72415,11767.58094,23147.41043,30257.01823,20836.32767,22032.40033,26601.82111,20291.23118,21437.20795,23681.6577,15784.38846,29529.80616,12139.75882,10670.73513,29606.01703,24396.37604,13498.33794,20211.10174,19400.21376,17668.95045,17641.33749,12083.0112,22000.12386,31492.77533,20026.31403,17332.65148,22070.12202,23968.4126,18055.18169,14066.8958,10804.0611,1775.444562,36886.4815,4841.925387
74,23104.33657,42959.97697,20333.98769,14128.57615,17269.51957,29242.3404,13745.59309,14507.5642,14904.95417,29493.18337,20112.18422,19368.54533,24971.29161,23461.43393,14277.88555,7608.280663,10359.11542,25081.98942,17063.94922,27434.00302,22158.97779,26089.55762,27626.31538,22101.94618,17073.92408,16856.55686,17191.57574,15829.74619,13999.82109,18219.85296,12896.08191,11044.9128,17804.48714,10764.61452,16619.23448,15108.19589,21347.7662,18250.65338,16915.58468,11900.3851,17630.24427,20743.92091,25376.35698,16798.77956,15260.12861,25387.22108,20089.04635,13616.1588,12040.84735,29753.20481,18122.62285,17065.35889,21480.3476,19592.13435,13245.07153,23286.85317,22967.66388,14655.89952,17846.26331,14188.47562,21787.28368,22290.47558,18098.24131,14753.35851,22343.08697,15103.32594,18595.35617,9406.836719,15531.01947,6479.085671,1506.966202,4300.162998
75,16010.28093,22858.01561,17418.69862,11505.59919,13577.38365,15754.47563,13726.79927,16250.25239,23564.41096,25699.04459,27016.41811,30604.5615,20104.49737,24311.26164,10285.36104,7268.985228,8575.822677,14975.23282,30405.43815,32340.47558,22169.22267,24331.79148,24470.05947,16477.53727,17487.44805,15720.50954,12565.66905,11422.04857,11133.34283,13133.0096,13097.74602,13700.27085,10112.55157,9567.907679,11022.47638,8494.936106,25335.34361,15119.45431,22923.8532,16340.04224,15964.58936,32169.9933,25024.62167,23296.85623,18117.88127,25094.62532,18881.27026,16862.44337,13166.6153,22237.355,17745.08429,11901.94303,16525.13389,21011.50582,11344.55757,12316.87525,24199.73682,22300.6605,19264.96148,7278.372757,17778.52672,28074.71328,13627.40061,9556.608389,17323.83452,14468.33329,12451.16661,8419.370115,12491.57233,2274.939437,1419.089514,4850.377756
76,17180.32708,17203.46122,15442.84616,9622.584201,10475.66337,18134.98205,13820.99376,13490.08556,21070.94538,21013.49861,25166.70243,23313.37162,24402.46878,21980.88299,4952.350441,7544.001963,7823.726347,19613.66682,17422.21145,9060.904379,16031.37707,16685.84843,21820.21038,24146.60817,17071.66048,9335.987889,9764.744549,6159.242512,12401.47776,12369.97097,9764.283323,14710.8501,11801.82897,4746.258526,11274.88314,7838.950454,15685.33937,15872.57528,16272.29904,12850.60518,16733.89287,22767.77337,20137.20588,23238.94591,14878.53764,17992.52828,21147.67409,23098.21117,19084.01472,18497.38248,6003.860993,9478.842834,16379.7576,21180.16725,14103.28327,17733.52372,15553.8838,12810.76036,15357.6626,10905.84156,21298.23004,13148.19506,10248.96577,10694.59374,18134.87271,13485.35219,15603.3591,16371.16803,9846.781061,8458.571013,3208.506295,5408.740185
77,8497.527193,9258.340213,10578.60574,7882.576623,12401.3967,9444.254296,16474.05998,13869.1066,15243.69779,27043.27408,17088.11723,8082.193437,17415.74953,22797.55116,10344.73851,13253.8455,5762.520847,17899.01972,16229.47723,14082.35788,9963.385987,26442.67919,22322.98381,18048.1605,13893.83202,11432.83278,13971.45102,9685.264852,10993.04559,7837.960842,11551.09712,11659.0752,4223.097566,8999.164849,9772.300564,7311.585587,12310.8291,19798.73028,18651.61987,18732.4922,17001.46278,13072.10089,22294.05305,17916.276,15712.53042,22745.50254,19645.99706,11252.21517,9960.034214,23059.20513,17808.61691,10945.75961,8797.491383,14946.43252,13427.09345,13217.44965,17215.92795,12836.20497,16676.87971,11245.93373,15481.50657,17970.71747,11827.23498,8077.347755,13127.76917,12622.02086,15479.80173,11488.57198,7850.591928,6271.864995,1535.391183,1537.037123
78,11007.31616,18632.16898,14399.31875,4534.473899,7856.931503,11711.75551,10142.96412,15672.5308,7791.658771,10449.63709,15651.17205,15604.19891,19655.52655,21463.23918,9146.972469,5294.549404,8088.640844,12961.1542,15176.69579,17941.84757,29191.09271,19431.39258,23021.79035,21851.12886,6585.188075,23383.42804,8721.933375,7620.578753,6159.147668,14538.83967,8336.18834,14747.16411,5879.17323,5126.337089,13054.97009,5471.753595,17002.75725,7073.302404,19432.27457,9782.395454,14885.69008,14533.4908,18162.34936,6665.556933,14571.70458,14052.61058,17532.00229,9598.990679,12062.23867,16304.70297,13620.62034,9417.108718,6702.467486,18709.51657,7953.706845,14867.23129,21457.71206,17072.10327,22427.23183,7961.547158,12665.02278,14855.43787,15889.16197,14250.68384,18390.07374,12222.11311,12042.37605,7799.608922,12226.16943,5224.715148,54398.05756,24857.08444
79,11268.41165,11195.97405,10946.64377,12012.76379,7769.297222,9838.704294,10741.12344,10541.55894,11543.82955,10252.90452,15325.27171,9103.179671,9327.611097,27976.269,8946.126051,6055.351319,7922.369101,11153.41907,8285.258242,11445.79617,7494.739937,13301.50796,21398.83486,13899.50925,11299.13168,8312.000067,8274.676711,14318.67585,11143.67611,7685.548976,8222.196236,6817.175589,12408.68884,10856.86314,6329.777737,4235.312837,15218.46419,17290.36641,11894.88216,11195.06289,9291.851786,19593.67668,14664.19285,16846.58672,11318.45097,15749.62357,14061.21061,8704.192091,8959.540281,14172.29496,17182.37593,9579.308559,8119.725305,9869.880746,8420.64143,10274.93705,13727.39016,8488.64294,16681.95875,11164.3184,14621.66575,17148.96646,15085.92543,7338.818249,7156.842535,11334.28562,10989.34437,9554.767135,4884.327773,1618.428358,1569.852179,3218.277627
80,7128.622485,7157.88867,7636.343603,9200.981723,6271.370798,4993.18089,16337.29085,6885.862878,10474.82936,6213.396119,15267.26053,21436.94022,11362.00462,18057.76174,9019.72188,9032.994983,3892.348375,14762.42028,8492.622285,16675.71584,21383.87635,15212.96885,22769.0105,11919.33444,8432.953145,11211.48696,9695.788687,8349.561544,9951.210326,9619.168241,7055.738669,10347.49464,3591.936316,10713.55876,5472.949412,7115.168704,11235.8916,12776.93193,11701.94026,11799.61081,10839.74624,15706.07696,19767.42227,15034.43565,12191.71396,11806.95704,13989.78141,7168.177174,8932.297925,13637.61787,12523.40631,5117.666692,17510.43897,14023.56691,9127.819249,7346.676704,7681.285718,10874.69411,13965.36699,12299.10901,9270.766556,17640.55523,11274.81568,8959.703288,9689.617154,12669.22207,8549.804998,7965.584237,11216.1452,1606.381411,36057.13408,3062.429832
81,8372.999663,12325.87878,8014.968565,6890.377428,2547.825968,5388.264768,7469.074508,5824.791628,6832.138208,23102.42976,7785.58181,4910.079503,17003.65989,16838.20968,10970.4094,5821.715551,4510.807083,8433.072344,4381.139205,5891.809544,10461.62068,12000.85763,14791.15856,10684.66895,16338.10351,11192.32307,12410.31812,16557.94693,5741.320367,6041.725048,6833.88342,7174.814964,5397.276212,4916.656327,4869.542143,3390.567969,10552.24178,10193.9384,12189.08469,10309.14086,8758.223729,8103.914669,13809.1657,10585.12784,10277.60495,17178.59704,9293.052909,5909.714119,14723.90014,10203.89699,10409.30925,4461.931254,8364.002146,10811.23654,8779.96172,12576.82465,11513.74593,6830.327509,9646.116119,11537.39426,9504.554431,14523.93354,13500.04403,6052.162885,8957.044034,11507.83256,16058.02604,7089.494628,6647.643909,1338.794978,1351.671068,3498.148854
82,5552.071238,6927.242056,13061.60824,3824.88799,9541.893801,5721.109349,25173.28442,4571.428148,8101.613898,7948.863096,13179.82657,25810.86893,9249.92845,20405.02534,7728.298899,3908.586668,5759.233763,10698.04933,8681.622039,7559.767111,6271.614378,16622.7771,17103.35595,10267.25731,10422.7727,23573.31462,10500.23878,8376.392322,12335.61435,10096.95005,8048.159765,6226.937101,6257.636766,6472.679276,4187.395054,5053.669466,11234.24142,9780.603469,9534.857244,8138.242525,11153.15624,11629.48186,14690.41515,12864.24437,9475.781782,20132.13137,10041.11573,9776.722007,13369.16738,12467.09519,11821.34317,6573.715471,9276.887581,10883.8131,8025.924817,12777.36896,7056.406633,5017.340653,11991.07488,8284.536576,7208.770325,10214.65629,11109.18704,6401.235155,9234.991593,9024.13651,16170.69074,7351.999147,7105.905038,5428.149811,1429.443813,789.7896252
83,6138.433229,8433.092016,13721.32839,2630.293061,6311.500414,9959.670003,7018.893959,6389.663835,4547.537416,3946.994525,5423.87278,7049.954484,10677.043,21467.516,9474.245935,10154.53938,4396.140826,8435.615692,7062.086142,4079.718058,3703.923701,14116.92792,21245.35547,9489.786177,4206.915434,13997.0316,13734.58899,7057.953818,10998.63768,4586.558272,10445.76848,6219.659218,3470.426857,4542.235701,6014.82807,2873.504322,7869.197302,6510.702009,14294.75656,6297.802458,6857.371298,4684.606111,17404.09898,7772.90545,10998.6552,7311.005687,12912.48499,9737.250743,5834.953219,15238.63522,8570.498942,4250.976057,11123.65031,8523.862059,8292.927714,5995.286038,8277.053344,5571.950455,6793.229394,7852.496664,8831.293387,12526.67346,12374.16078,6951.696922,5243.548551,8329.160365,14637.64801,7413.519295,5330.06195,2102.506412,367.2783459,660.7770656
84,3992.382834,8279.489344,13678.85178,6977.916436,1499.60222,6112.658477,4611.077472,5163.87786,7762.874922,14610.45757,8420.935836,7480.935843,12403.75717,15726.60386,7846.10247,7086.281153,3626.723847,5866.061462,3586.665148,4376.6204,1722.457114,6858.637755,10750.32125,15841.70048,5389.379429,9722.471106,8440.373436,5196.56519,7271.728169,8143.572966,6987.173947,6489.830277,5589.385949,4251.886867,6593.246747,4029.385258,5377.915709,6223.58743,10221.67398,6626.407368,9360.41253,8866.221191,10499.90642,16416.23201,6924.504862,5902.682379,7704.658093,8291.714208,8127.859787,8359.848453,7594.224558,2259.446,15411.32311,14622.14641,12312.92212,7205.386142,9288.893586,12296.03959,10594.22655,11001.66712,9679.966099,11577.39612,14337.32141,10327.70388,8377.656009,11895.76329,8180.060333,9334.092866,6325.198243,19616.53387,1009.436413,1495.2554
85,3256.599379,3565.667486,3763.547433,6785.500615,8569.611325,7528.465283,15820.70982,7267.080449,5700.210212,6650.766864,13772.85196,22760.3391,7244.280168,15955.65466,5890.240758,3737.683665,3762.67133,4439.544067,6296.850417,4803.942511,1441.139092,6689.905226,21375.92397,14494.30406,8904.44093,7910.432163,7670.246889,5752.19932,7681.19707,6208.891952,8992.405241,10464.42719,3785.153174,3177.259335,3903.737092,3385.575502,4158.920949,9434.751363,14922.22945,6043.592266,8753.211716,10221.46327,14120.84576,8381.817845,6586.401501,9629.207216,12036.28944,5536.505409,6968.737082,9117.580535,17914.86292,3567.466569,5343.3159,6595.907659,9930.303255,9065.035307,6234.227918,6630.450516,9513.592784,10027.11894,5321.804698,6711.253709,10014.79676,4538.61976,6057.122509,9473.437583,12657.28414,6246.176134,5931.959677,14175.48238,39368.85654,1325.344526
86,3590.159218,4892.491379,12783.27731,2503.534898,10339.5985,9836.628775,15748.24728,5358.172806,2544.886857,6865.189277,5869.726657,7254.894171,2546.250174,17336.90027,5304.850193,6050.239807,2688.842217,6257.428256,4357.355549,6768.488105,3146.343266,17002.55055,9143.579089,5171.314242,5663.023278,10682.30552,9355.59094,11638.22509,5935.457743,5451.809694,6610.114796,6790.934015,4709.557719,6993.046044,5270.625702,5011.38109,2065.514531,7271.62451,10004.75522,6223.656722,7530.273007,9031.486291,14466.04951,5624.68391,7034.815249,9092.228647,8721.739379,3993.531325,10563.20609,10447.85093,5703.936965,5060.1523,9061.819575,10303.05648,14939.87212,7464.391977,6217.506464,10949.85648,9447.133441,7836.674139,7532.267719,6877.712647,15395.47159,3243.80412,5251.43195,9773.438678,17255.93496,7159.036916,4630.832335,195.5195014,102.7778273,201.8690094
87,1906.471424,3271.432437,10516.61418,6416.695042,4159.656088,8658.056566,15603.84058,7428.169921,2209.830199,14225.76131,4506.638757,3665.095198,10964.63575,19372.52162,8193.788924,5677.338813,2820.981982,3790.285587,4558.119649,2268.170613,3400.600329,6632.121895,12419.69193,8737.25686,26743.2796,11482.05974,9464.332369,7566.621601,4576.92315,7451.116771,5927.098681,8460.432643,4110.844755,3675.669329,2201.647504,3069.92754,3744.092832,5454.882524,7644.561032,5398.312081,5739.406978,8753.932544,7772.36886,12893.72083,5527.041503,6774.919938,14112.75887,5824.604231,6196.844317,9624.52627,11390.99877,2732.062174,5548.526571,6997.968031,9635.372601,5961.993909,6749.647435,6433.416998,7678.33358,9681.169846,7473.451932,8459.844132,8979.784564,7775.808123,8155.773665,5346.359379,4206.383995,5074.656136,2918.524887,5367.237093,441.9756241,506.7348205
88,3739.301042,5263.626256,8387.579672,1272.663936,4126.135155,3057.618061,11180.27289,12265.48372,3642.224448,1335.540833,4889.145216,8047.491314,3741.492104,14339.86257,9277.030011,6134.273273,4189.601008,10625.95792,4816.038902,3679.320196,1724.251583,2213.149701,14806.05177,2779.065713,4405.473118,10874.91653,10789.33164,2239.64361,5746.522648,9818.275656,6714.864005,9089.675537,2120.053261,3391.12484,4615.343013,4521.745262,1661.09194,2656.701098,13388.83561,2522.97369,8884.067419,10793.82305,7467.754514,6950.54066,8823.943217,10422.36951,21385.91898,5409.345032,3958.22527,8082.718793,9546.464702,3232.977576,5315.749059,12878.76431,11073.28242,5822.877678,6209.947971,7301.932618,8800.018446,7564.680902,9467.919987,3482.460699,9157.684941,4559.26952,7000.684327,9636.15437,6973.777129,3535.014312,3525.797277,196.2102293,2369.134107,202.5821687
89,6537.727831,9483.09328,6165.491602,3011.492987,4086.007802,4095.892983,11708.28344,6486.871851,2817.659253,2426.509858,4624.995186,2335.217426,9595.660212,8355.26275,6473.118092,4395.157931,5609.938083,6011.111233,2744.466872,2015.682145,10959.83508,3324.059445,6529.760903,2887.367422,3195.280503,9124.969804,7120.766345,5213.022244,7699.297651,5875.676132,8728.499139,6272.711099,5116.590115,3112.409221,3181.758973,2623.003573,5169.638885,4170.037937,8907.109003,4994.009698,9720.226267,4502.451782,11107.26375,11488.98586,7476.608773,4546.85931,11116.72246,4714.605844,7515.313225,4316.79624,3696.727451,3494.494454,11528.93332,8207.506526,8988.614396,6575.875868,3477.529788,6691.744457,9070.341282,5681.100597,5667.386887,8221.202321,12369.42828,5317.029618,6507.111667,5514.41394,7542.508115,11501.43894,5054.745475,5222.478504,238.7884565,2780.381319
90,2881.143167,5426.756658,3918.930785,3310.38444,902.0395778,2485.165555,3470.340538,4235.279096,1855.591596,8309.774853,8195.920372,24575.42032,4676.315119,12864.30957,6800.628512,6642.53785,2767.918057,9352.580911,7165.685203,3787.607887,5772.977329,2917.505445,7566.150602,5737.494551,5509.968293,6675.160494,13721.90604,5839.068333,13361.4633,7193.410651,7260.517763,9614.744025,4496.320405,4801.862369,4132.649989,2361.51381,2455.529625,3577.644634,5887.699347,7461.850446,4800.647038,13134.56562,8975.097433,9396.440332,6312.543305,9869.115089,9992.759718,5283.434773,4938.469685,8988.599639,7115.388896,3027.749951,3685.865774,9312.23408,14665.09351,6214.043691,6224.262091,2253.427532,6805.759975,8980.783797,5243.744774,4042.581719,9005.894318,2451.505834,5702.471246,6161.954077,8552.198631,4067.214979,6516.142775,7691.899584,4151.714651,6933.916067
91,4526.042976,3951.317941,9557.454498,1736.413237,2609.478897,2853.678984,2386.803027,2279.500958,2190.988763,4429.131717,4406.332185,1272.47905,2234.41312,8029.286578,7577.736218,3298.988016,2383.013413,5882.434571,2870.643223,1084.589882,717.3649204,5780.449385,5892.146,9918.342763,3437.994594,4641.195373,7179.163576,6065.101269,7353.392144,6402.517841,5930.543313,4425.250005,4254.518369,4319.423988,3032.761693,3744.524305,4024.486109,2331.769902,8646.971555,3131.933889,5606.902586,3996.92703,11344.63485,8090.672082,8385.996674,7211.501166,8952.059314,5601.00952,4241.613224,7195.587371,3663.585259,4134.291442,6130.121197,7494.693123,7554.685173,3274.133634,5943.658803,2536.659137,7348.906855,5452.91015,3630.14047,4316.348101,8398.568554,2274.599945,5439.013943,7417.767755,11885.88818,3565.178521,2177.716457,13938.6172,366.9896354,332.3885518
92,2086.813338,3497.479392,4890.565625,1980.482208,4129.375685,3434.223552,5075.735983,8608.619712,2748.43415,8759.277129,3319.762527,13463.8958,11496.33442,7584.235872,3356.254428,5261.605504,2204.628142,5378.452593,7338.06823,5837.445662,1539.080072,2505.30509,6312.422984,2064.874623,12310.73417,5630.322769,10261.05677,4726.883995,9902.109443,6241.441721,7237.989425,5618.411522,3079.447991,4740.829589,3574.99604,3676.987112,9353.87836,2899.341423,9145.320156,1382.195713,4510.962651,3254.343545,8324.970494,9290.675542,13101.08595,9499.75342,11355.53831,3470.189387,10304.81857,14276.42821,4649.783882,2976.518348,5044.12135,10937.30416,10098.87327,3855.24854,7302.792866,7702.643912,5729.683507,12694.39864,3313.268984,5913.84677,4620.65312,7054.732314,5600.995037,6364.342754,11369.52254,4161.774467,2509.773122,9435.725238,914.6997867,3169.801909
93,1876.383623,6245.698893,2386.010741,1021.429883,1190.899224,3644.519399,3224.732321,2285.099985,2492.57028,1004.678548,4890.106558,2961.730948,5477.804464,6247.857067,2983.508742,4070.202771,2262.705767,3965.536682,3001.722728,1751.868325,988.0694831,1065.141101,5581.797276,1481.694562,2357.712797,6165.212972,7444.085119,4449.88248,4639.82631,9312.465252,5789.201237,7085.868789,2831.115996,1378.968212,3926.709578,2265.848556,8024.039262,7745.835436,6097.021295,2662.104154,3619.45702,1795.993118,9943.700622,7816.901739,3975.097658,8154.196124,10410.15604,7741.363863,3815.207963,7329.744933,7909.782653,2808.061032,1279.259597,6842.978865,6746.829515,4441.805082,6512.308172,7059.305488,7974.774498,1725.39115,2942.707731,4999.166811,10219.0257,6302.686105,4993.54339,6831.739741,12669.23175,6023.805122,3724.659645,5082.71285,2267.150242,333.7771493
94,505.363193,2274.731649,4276.91236,8130.665372,865.1185687,1279.801677,10851.72359,1539.762753,2533.740544,3673.239303,2851.65811,4150.249606,5430.645839,5497.900746,3972.242989,2565.634549,2864.16256,8816.741353,2561.133722,2338.416326,1317.517143,2026.67059,5480.827667,2314.198702,3624.557588,3465.910403,8139.451031,6831.906416,5570.575849,4704.928186,11113.13399,4312.733461,4896.111491,2751.542627,3910.604383,1760.491143,2717.65276,2827.79538,4732.507397,2529.889105,4533.133819,4224.391755,6371.299775,4729.22227,3941.823498,3212.370739,7486.143508,4223.580721,5770.308002,8042.294633,6704.194355,5230.739533,5749.560566,6955.671539,6237.217557,5099.496749,11672.69865,3861.728112,4429.978083,3123.907619,3313.286255,7797.136912,8998.443051,2035.913016,3553.823186,6343.423332,6835.722691,6191.304386,1476.905263,16697.06822,982.6058672,0
95,2561.596487,1423.710124,4059.467252,4095.212037,2787.140368,4598.438874,12732.40837,9121.992991,2245.377535,5052.761866,3242.212052,4502.294172,2717.685671,7064.939291,3817.087616,7858.471698,2313.89843,3034.381447,3821.517626,2899.925425,1805.472032,1995.866421,3437.684031,608.7119086,2026.22776,6000.679115,4892.273782,3265.647088,3769.191832,5334.794798,5006.056193,9141.147265,2608.928045,3374.257324,3175.500371,2122.206667,1700.002023,3128.078794,2790.766834,1449.979237,3761.785429,7174.096343,6775.442524,2042.861399,3853.693691,2536.333765,10472.75238,3316.68358,6383.151192,7025.010452,6683.531172,3393.734877,5636.213552,5957.663057,7487.831261,7149.643283,5581.135783,4882.676282,6319.818616,3435.425822,2358.434156,4015.229218,3598.947925,2423.535587,3142.021963,5210.311888,8985.501871,6037.706616,8660.687877,7643.783238,103.44969,203.1886349
96,2003.702539,2793.149445,1738.658441,1471.300317,1178.885733,5408.035641,2409.721154,695.5500723,1520.285498,1822.161725,2355.057566,1647.507081,2326.837235,4037.373104,5742.473451,1784.736403,2659.226362,5943.920198,2858.238472,3096.461661,2003.683668,1109.16598,3238.314122,2019.679806,1767.182543,4057.736206,5547.648534,3872.317093,1871.361206,6582.18276,5231.791124,7217.769848,4718.249155,2873.853612,3788.784873,2984.379865,1892.90189,2384.607203,1995.317262,1498.238395,3100.66378,2964.69084,6023.21604,8054.050675,5260.309606,5267.707492,9610.202034,5344.178213,3721.656184,6251.380389,2742.476078,5154.735346,2948.15766,4628.894416,7187.108308,5305.522912,4358.45675,4478.713885,4586.508017,4239.608927,4542.698854,1437.757838,5391.873483,6085.69949,3504.588243,4003.354685,9583.098149,10088.14264,1857.640338,4756.03013,68.97884894,230.3362389
97,498.2061289,1981.126209,5232.520419,1308.17024,1422.687558,2142.51765,1983.324853,858.0399111,1530.940995,2810.154474,2008.193975,950.3503362,3312.835779,4111.818974,2975.882876,2157.615294,2617.187963,4235.389244,3228.084058,4315.341127,169.5242999,1236.391203,2908.613463,1203.607396,978.7633052,1452.768857,6377.172872,6996.248408,6670.612958,4737.738544,4658.418874,5765.615371,6157.303063,3821.511133,1433.968725,2438.671675,2006.186694,893.7349374,2861.211636,3125.234084,1356.191628,2104.664789,5578.101185,6055.479614,3361.676764,4690.184692,6971.449392,1938.536217,5293.066144,3847.414777,4035.080856,3274.76243,2120.855907,8817.980063,8268.886295,4823.158029,2922.761802,2899.236633,5570.486018,5017.578256,3177.70094,2282.659817,6637.630862,2428.8233,3491.970477,6846.221244,10781.54446,5578.365963,2714.757518,18763.4166,333.490851,0
98,1528.810179,1636.105731,3964.731305,1233.202534,2089.433801,3614.719827,5379.869015,1452.574869,2551.24547,6201.393748,2709.805577,5986.387824,2496.370572,2135.294291,4445.636421,5028.396928,2258.391504,2876.132619,4941.251406,2181.814706,199.5095599,1333.504186,3204.416728,787.3960054,2786.728236,3521.786785,4239.70565,4165.669903,6407.596994,4406.830874,6987.190191,6537.088665,5198.532041,4358.820654,2481.946401,4635.76496,1810.35003,4102.455507,4684.514338,1511.728114,930.3165936,6236.973101,3495.308167,4007.148217,4110.446974,10099.78264,8114.976437,5678.953139,4410.794624,6273.828016,5012.809758,1743.427001,2266.451567,6681.723819,7141.055429,8322.220998,8774.15893,6811.13658,3230.444481,5380.748856,3682.239066,8018.572717,5507.395533,3201.148252,1373.678472,5326.626297,6627.453,5635.483013,2986.529223,10114.46644,512.0876598,1998.254196
99,1106.704249,1539.409397,1807.996218,1212.947938,1772.174398,6251.876726,606.3869562,1453.500159,2448.371557,1786.127948,2906.534773,1209.56199,1418.455535,3234.648615,3707.947829,2458.730946,2026.742156,2268.652141,1650.87664,4397.498479,271.2924921,1249.332133,2215.37984,968.7809266,4349.947929,2413.194289,4248.068504,1421.81042,2949.893951,2921.726145,4347.459428,2369.325864,2331.812683,1140.003168,3148.344896,1532.652048,2428.128633,4646.836063,2507.634221,1432.997084,1996.124532,1947.368096,4001.249284,1844.736481,1898.645597,4228.497154,5601.898136,3388.407938,748.5233044,5083.296605,2878.658035,1547.26089,1033.042027,2973.903821,4097.171567,2796.380161,1305.345965,3154.28573,4647.944905,1943.836312,2118.298795,6791.542236,3789.640028,3188.25485,2548.423742,4840.700564,4689.277789,4155.333069,2323.743768,11321.78567,163.3426691,454.1101488
100,346.990423,1865.248091,2926.895183,809.9824328,1211.718366,1821.75923,7136.951524,6878.940167,777.2668371,981.3167989,3287.310918,6476.571521,443.1535019,6687.450783,4036.351719,4065.11974,8831.801712,8110.135722,6146.55269,5072.153008,2029.145473,4533.611949,1726.355257,176.8392173,1030.012027,9508.68012,5364.632846,4688.324627,5423.137289,4044.940983,5511.317857,6956.614386,4244.914488,2065.368733,3377.860281,9802.602742,2412.034862,6290.324196,7267.481851,2895.159429,3847.020154,6741.362835,7530.408275,7535.350488,1838.495341,8248.131609,12831.90096,3372.979321,3081.243093,9326.090669,7871.542675,4488.667471,4603.524414,7604.347477,8379.385757,1922.291059,3687.204653,6669.355841,4446.244093,2932.525183,2792.434788,2085.457787,6786.10243,1689.211993,4040.351002,5328.994213,9374.305884,2777.94807,565.1461895,4859.998177,35.08118705,112.9365481
101,480.3317002,1318.686219,2091.663285,540.4156702,1000.127855,700.345456,534.0607317,1700.517603,769.7612759,2952.709725,1759.679696,469.7756969,795.4204907,2344.346356,3963.040256,3142.777851,2184.076255,4524.368373,1230.937318,891.1084779,738.7174479,1747.50612,2184.426592,783.1939837,231.4993066,1249.131312,3302.864261,924.6047745,2289.891546,2288.098396,2662.459249,2054.061728,1764.546958,1153.935275,2143.232727,538.5173247,2739.700522,1718.512478,2016.526104,1028.839127,753.7442714,2158.742286,2121.305777,1640.167965,1786.129073,2713.795146,1820.903766,1687.757168,1819.304234,2374.11676,2368.460328,1056.470901,1753.547122,3657.126618,2724.615853,3969.194342,3957.07981,4688.577345,1178.249384,1475.924109,2501.302531,1787.294898,3001.63308,1398.043835,1057.233701,3084.047733,5410.310536,886.4865216,1856.212079,4726.546383,3692.406328,333.1789252
102,415.9849797,543.7066795,589.6604592,816.4212926,987.4409616,2179.716068,452.9028637,1558.168059,870.9067251,1385.762513,2523.797769,1758.486597,958.3515002,1871.525481,3176.369583,1192.177241,1421.859857,2639.798694,2468.757446,3891.736204,2782.567719,2029.721741,4768.227936,587.9320287,888.7487874,340.2872858,1547.336951,3125.37365,1172.293221,1707.081299,3938.681471,3150.411305,4453.158787,1435.956353,3702.829456,1683.860831,977.7291206,3528.034826,2694.488614,2494.558508,555.6052262,3369.14835,4146.598629,1770.87862,2849.212372,6615.519779,5418.234227,2117.854167,4204.809716,6989.816828,3451.262254,2845.431815,1370.916565,6281.771097,3937.945079,3126.648765,3581.332868,2901.731066,3370.496655,1589.112391,3073.545271,5465.201578,6871.332705,3831.950607,1205.998716,3497.342546,5007.707487,3005.551069,1773.855202,11455.02148,72.65950808,2154.509034
