"","Stock","Year","Country","Landings"
"561","nep.fu.2021",2013,"UKN",88.231
"562","sol.27.7fg",2013,"UKN",0.777
"563","whg.27.7b-ce-k",2013,"UKN",155.919
"564","cod.27.7e-k",2014,"UKN",5.172
"565","had.27.7b-k",2014,"UKN",166.982
"566","whg.27.7b-ce-k",2014,"UKN",123.934
"567","cod.27.7e-k",2015,"UKN",9.606
"568","had.27.7b-k",2015,"UKN",143.557
"569","meg.27.7b-k8abd",2015,"UKN",5.789436
"570","sol.27.7fg",2015,"UKN",0.516
"571","whg.27.7b-ce-k",2015,"UKN",221.866
"572","cod.27.7e-k",2016,"UKN",14.6
"573","had.27.7b-k",2016,"UKN",183.005
"574","meg.27.7b-k8abd",2016,"UKN",8.0343
"575","nep.fu.2021",2016,"UKN",58.931
"576","nep.fu.22",2016,"UKN",441.555
"577","sol.27.7fg",2016,"UKN",0.9
"578","whg.27.7b-ce-k",2016,"UKN",87.074
"579","cod.27.7e-k",2017,"UKN",5.6859
"580","had.27.7b-k",2017,"UKN",62.1049
"581","meg.27.7b-k8abd",2017,"UKN",4.2281748
"582","nep.fu.16",2017,"UKN",244.7844
"583","nep.fu.17",2017,"UKN",0.432
"584","nep.fu.19",2017,"UKN",0.0287
"585","nep.fu.2021",2017,"UKN",17.1065
"586","nep.fu.22",2017,"UKN",613.2879
"587","sol.27.7fg",2017,"UKN",0.5062
"588","whg.27.7b-ce-k",2017,"UKN",14.737
"589","cod.27.7e-k",2018,"UKN",5.65
"590","had.27.7b-k",2018,"UKN",74.94
"591","meg.27.7b-k8abd",2018,"UKN",9.77388
"592","nep.fu.16",2018,"UKN",280.11
"593","nep.fu.17",2018,"UKN",42.37
"594","nep.fu.19",2018,"UKN",2.64
"595","nep.fu.2021",2018,"UKN",41.05
"596","nep.fu.22",2018,"UKN",302.58
"597","sol.27.7fg",2018,"UKN",0.38
"598","whg.27.7b-ce-k",2018,"UKN",11.48
"599","cod.27.7e-k",2019,"UKN",1.221
"600","had.27.7b-k",2019,"UKN",9.1758
"601","nep.fu.16",2019,"UKN",324.9171
"602","nep.fu.17",2019,"UKN",4.095
"603","nep.fu.2021",2019,"UKN",1.2068
"604","nep.fu.22",2019,"UKN",162.1863
"605","sol.27.7fg",2019,"UKN",0.1429
"606","whg.27.7b-ce-k",2019,"UKN",0.9569
"607","cod.27.7e-k",2009,"UKS",2.4077
"608","had.27.7b-k",2009,"UKS",5.1188
"609","meg.27.7b-k8abd",2009,"UKS",370.1554164
"610","mon.27.78abd",2009,"UKS",919.80328
"611","nep.fu.16",2009,"UKS",142.9102
"612","nep.fu.19",2009,"UKS",1.4224
"613","nep.out.7",2009,"UKS",11.0982
"614","sol.27.7fg",2009,"UKS",0.002
"615","whg.27.7b-ce-k",2009,"UKS",8.8038
"616","cod.27.7e-k",2010,"UKS",7.8254
"617","had.27.7b-k",2010,"UKS",29.747
"618","meg.27.7b-k8abd",2010,"UKS",645.2194176
"619","mon.27.78abd",2010,"UKS",1208.7834
"620","nep.fu.16",2010,"UKS",96.797
"621","nep.fu.19",2010,"UKS",10.2458
"622","nep.fu.2021",2010,"UKS",35.4675
"623","nep.out.7",2010,"UKS",30.5465
"624","whg.27.7b-ce-k",2010,"UKS",13.5132
"625","cod.27.7e-k",2011,"UKS",17.1821
"626","had.27.7b-k",2011,"UKS",39.8708
"627","meg.27.7b-k8abd",2011,"UKS",543.7902432
"628","mon.27.78abd",2011,"UKS",1237.115
"629","nep.fu.16",2011,"UKS",121.5575
"630","nep.fu.19",2011,"UKS",0.2109
"631","nep.fu.2021",2011,"UKS",27.2549
"632","nep.out.7",2011,"UKS",22.4357
"633","sol.27.7fg",2011,"UKS",0.0394
"634","whg.27.7b-ce-k",2011,"UKS",19.8225
"635","cod.27.7e-k",2012,"UKS",23.9745
"636","had.27.7b-k",2012,"UKS",34.1514
"637","meg.27.7b-k8abd",2012,"UKS",602.9389968
"638","mon.27.78abd",2012,"UKS",1261.311568
"639","nep.fu.16",2012,"UKS",134.1978
"640","nep.fu.19",2012,"UKS",0.6208
"641","nep.fu.2021",2012,"UKS",11.5268
"642","nep.out.7",2012,"UKS",3.7635
"643","sol.27.7fg",2012,"UKS",0.21
"644","whg.27.7b-ce-k",2012,"UKS",15.219
"645","cod.27.7e-k",2013,"UKS",12.1773
"646","had.27.7b-k",2013,"UKS",23.947
"647","meg.27.7b-k8abd",2013,"UKS",117.8220852
"648","mon.27.78abd",2013,"UKS",768.805048
"649","nep.fu.16",2013,"UKS",117.7286
"650","nep.fu.19",2013,"UKS",0.186
"651","nep.fu.2021",2013,"UKS",37.0748
"652","nep.out.7",2013,"UKS",3.2639
"653","sol.27.7fg",2013,"UKS",0.0342
"654","whg.27.7b-ce-k",2013,"UKS",9.9604
"655","cod.27.7e-k",2014,"UKS",6.483
"656","had.27.7b-k",2014,"UKS",16.0312
"657","meg.27.7b-k8abd",2014,"UKS",166.8704676
"658","mon.27.78abd",2014,"UKS",966.27212
"659","nep.fu.16",2014,"UKS",96.0456
"660","nep.fu.2021",2014,"UKS",25.4242
"661","nep.out.7",2014,"UKS",29.4785
"662","sol.27.7fg",2014,"UKS",0.0729
"663","whg.27.7b-ce-k",2014,"UKS",3.4838
"664","cod.27.7e-k",2015,"UKS",6.1782
"665","had.27.7b-k",2015,"UKS",8.4417
"666","meg.27.7b-k8abd",2015,"UKS",139.170666
"667","mon.27.78abd",2015,"UKS",790.7482
"668","nep.fu.16",2015,"UKS",109.3408
"669","nep.fu.19",2015,"UKS",0.09
"670","nep.fu.2021",2015,"UKS",8.6211
"671","nep.out.7",2015,"UKS",21.7642
"672","sol.27.7fg",2015,"UKS",0.0239
"673","whg.27.7b-ce-k",2015,"UKS",2.2162
"674","cod.27.7e-k",2016,"UKS",5.3445
"675","had.27.7b-k",2016,"UKS",15.5135
"676","meg.27.7b-k8abd",2016,"UKS",137.820714
"677","mon.27.78abd",2016,"UKS",976.012224
"678","nep.fu.16",2016,"UKS",159.8847
"679","nep.fu.19",2016,"UKS",0.534
"680","nep.fu.2021",2016,"UKS",33.3883
"681","nep.out.7",2016,"UKS",18.9882
"682","whg.27.7b-ce-k",2016,"UKS",2.4712
"683","cod.27.7e-k",2017,"UKS",3.1983
"684","had.27.7b-k",2017,"UKS",2.5357
"685","meg.27.7b-k8abd",2017,"UKS",146.8228272
"686","mon.27.78abd",2017,"UKS",983.341128
"687","nep.fu.16",2017,"UKS",126.9009
"688","nep.fu.2021",2017,"UKS",7.3901
"689","nep.out.7",2017,"UKS",34.5855
"690","sol.27.7fg",2017,"UKS",0.5036
"691","whg.27.7b-ce-k",2017,"UKS",2.4684
"692","cod.27.7e-k",2018,"UKS",3.6212
"693","had.27.7b-k",2018,"UKS",11.0007
"694","meg.27.7b-k8abd",2018,"UKS",106.1258508
"695","mon.27.78abd",2018,"UKS",516.034376
"696","nep.fu.16",2018,"UKS",144.1427
"697","nep.fu.2021",2018,"UKS",26.2091
"698","nep.out.7",2018,"UKS",28.1746
"699","whg.27.7b-ce-k",2018,"UKS",1.0457
"700","cod.27.7e-k",2019,"UKS",1.354
"701","had.27.7b-k",2019,"UKS",4.9973
"702","meg.27.7b-k8abd",2019,"UKS",125.0047968
"703","mon.27.78abd",2019,"UKS",621.265128
"704","nep.fu.16",2019,"UKS",201.3867
"705","nep.fu.19",2019,"UKS",0.927
"706","nep.fu.2021",2019,"UKS",8.4632
"707","nep.out.7",2019,"UKS",0.1941
"708","whg.27.7b-ce-k",2019,"UKS",0.0195
