Year,Country,Metier,Area,Species,Discard_ID,DR,Landings,Match
2017,IE,OTB_DEF,27.7.f,COD,2017_IE_COD_27.7.f_OTB_DEF,NA,2.07,AC_Missmatches
2017,IE,OTB_DEF,27.7.f,HAD,2017_IE_HAD_27.7.f_OTB_DEF,NA,8.1,AC_Missmatches
2017,IE,OTB_DEF,27.7.f,MEG,2017_IE_MEG_27.7.f_OTB_DEF,NA,2.00976,AC_Missmatches
2017,IE,OTB_DEF,27.7.f,MON,2017_IE_MON_27.7.f_OTB_DEF,NA,0.7878,AC_Missmatches
2017,IE,OTB_DEF,27.7.f,WHG,2017_IE_WHG_27.7.f_OTB_DEF,NA,68.95,AC_Missmatches
2017,IE,OTB_DEF,27.7.g,MEG,2017_IE_MEG_27.7.g_OTB_DEF,NA,542.13276,AC_Missmatches
2017,IE,OTB_DEF,27.7.h,COD,2017_IE_COD_27.7.h_OTB_DEF,NA,16.2,AC_Missmatches
2017,IE,OTB_DEF,27.7.h,HAD,2017_IE_HAD_27.7.h_OTB_DEF,NA,58.79,AC_Missmatches
2017,IE,OTB_DEF,27.7.h,MEG,2017_IE_MEG_27.7.h_OTB_DEF,NA,208.38936,AC_Missmatches
2017,IE,OTB_DEF,27.7.h,MON,2017_IE_MON_27.7.h_OTB_DEF,NA,100.4562,AC_Missmatches
2017,IE,OTB_DEF,27.7.h,WHG,2017_IE_WHG_27.7.h_OTB_DEF,NA,3.67,AC_Missmatches
2017,IE,OTB_DEF,27.7.j,MEG,2017_IE_MEG_27.7.j_OTB_DEF,NA,612.22788,AC_Missmatches
2017,IE,OTB_DEF,27.7.k,COD,2017_IE_COD_27.7.k_OTB_DEF,NA,0.15,AC_Missmatches
2017,IE,OTB_DEF,27.7.k,HAD,2017_IE_HAD_27.7.k_OTB_DEF,NA,3.37,AC_Missmatches
2017,IE,OTB_DEF,27.7.k,MEG,2017_IE_MEG_27.7.k_OTB_DEF,NA,3.6498,AC_Missmatches
2017,IE,OTB_DEF,27.7.k,WHG,2017_IE_WHG_27.7.k_OTB_DEF,NA,1.56,AC_Missmatches
2017,IE,PTM_SPF,27.7.b,HAD,2017_IE_HAD_27.7.b_PTM_SPF,NA,7.01,AC_Missmatches
2017,IE,PTM_SPF,27.7.b,MEG,2017_IE_MEG_27.7.b_PTM_SPF,NA,0.0948,AC_Missmatches
2017,IE,PTM_SPF,27.7.b,MON,2017_IE_MON_27.7.b_PTM_SPF,NA,0.078,AC_Missmatches
2017,IE,PTM_SPF,27.7.b,WHG,2017_IE_WHG_27.7.b_PTM_SPF,NA,3.32,AC_Missmatches
2017,IE,PTM_SPF,27.7.g,HAD,2017_IE_HAD_27.7.g_PTM_SPF,NA,8.44,AC_Missmatches
2017,IE,PTM_SPF,27.7.g,WHG,2017_IE_WHG_27.7.g_PTM_SPF,NA,124.49,AC_Missmatches
2017,IE,PTM_SPF,27.7.j,COD,2017_IE_COD_27.7.j_PTM_SPF,NA,0.02,AC_Missmatches
2017,IE,PTM_SPF,27.7.j,HAD,2017_IE_HAD_27.7.j_PTM_SPF,NA,0.28,AC_Missmatches
2017,IE,PTM_SPF,27.7.j,MEG,2017_IE_MEG_27.7.j_PTM_SPF,NA,0.46452,AC_Missmatches
2017,IE,PTM_SPF,27.7.j,MON,2017_IE_MON_27.7.j_PTM_SPF,NA,0.9828,AC_Missmatches
2017,IE,PTM_SPF,27.7.j,WHG,2017_IE_WHG_27.7.j_PTM_SPF,NA,0.13,AC_Missmatches
2017,IE,SSC_DEF,27.7.b,COD,2017_IE_COD_27.7.b_SSC_DEF,NA,0.14,AC_Missmatches
2017,IE,SSC_DEF,27.7.b,HAD,2017_IE_HAD_27.7.b_SSC_DEF,NA,2.89,AC_Missmatches
2017,IE,SSC_DEF,27.7.b,MEG,2017_IE_MEG_27.7.b_SSC_DEF,NA,2.8914,AC_Missmatches
2017,IE,SSC_DEF,27.7.b,MON,2017_IE_MON_27.7.b_SSC_DEF,NA,2.6754,AC_Missmatches
2017,IE,SSC_DEF,27.7.f,WHG,2017_IE_WHG_27.7.f_SSC_DEF,NA,0.61,AC_Missmatches
2017,IE,SSC_DEF,27.7.g,HAD,2017_IE_HAD_27.7.g_SSC_DEF,NA,429.3,AC_Missmatches
2017,IE,SSC_DEF,27.7.g,MEG,2017_IE_MEG_27.7.g_SSC_DEF,NA,100.33632,AC_Missmatches
2017,IE,SSC_DEF,27.7.g,MON,2017_IE_MON_27.7.g_SSC_DEF,NA,36.4338,AC_Missmatches
2017,IE,SSC_DEF,27.7.j,COD,2017_IE_COD_27.7.j_SSC_DEF,NA,24.56,AC_Missmatches
2017,IE,SSC_DEF,27.7.j,HAD,2017_IE_HAD_27.7.j_SSC_DEF,NA,91.34,AC_Missmatches
2017,IE,SSC_DEF,27.7.j,MEG,2017_IE_MEG_27.7.j_SSC_DEF,NA,38.4414,AC_Missmatches
2017,IE,SSC_DEF,27.7.j,MON,2017_IE_MON_27.7.j_SSC_DEF,NA,27.8616,AC_Missmatches
2017,IE,SSC_DEF,27.7.j,WHG,2017_IE_WHG_27.7.j_SSC_DEF,NA,418.5,AC_Missmatches
2017,IE,TBB_DEF,27.7.d,COD,2017_IE_COD_27.7.d_TBB_DEF,NA,0.04,AC_Missmatches
2017,IE,TBB_DEF,27.7.d,HAD,2017_IE_HAD_27.7.d_TBB_DEF,NA,0.12,AC_Missmatches
2017,IE,TBB_DEF,27.7.d,MEG,2017_IE_MEG_27.7.d_TBB_DEF,NA,0.35076,AC_Missmatches
2017,IE,TBB_DEF,27.7.d,MON,2017_IE_MON_27.7.d_TBB_DEF,NA,0.0936,AC_Missmatches
2017,IE,TBB_DEF,27.7.f,MEG,2017_IE_MEG_27.7.f_TBB_DEF,NA,0.1896,AC_Missmatches
2017,IE,TBB_DEF,27.7.f,MON,2017_IE_MON_27.7.f_TBB_DEF,NA,0.1482,AC_Missmatches
2017,IE,TBB_DEF,27.7.g,MEG,2017_IE_MEG_27.7.g_TBB_DEF,NA,549.63144,AC_Missmatches
2017,IE,TBB_DEF,27.7.h,MEG,2017_IE_MEG_27.7.h_TBB_DEF,NA,0.16116,AC_Missmatches
2017,IE,TBB_DEF,27.7.h,MON,2017_IE_MON_27.7.h_TBB_DEF,NA,0.0858,AC_Missmatches
2017,IE,TBB_DEF,27.7.j,COD,2017_IE_COD_27.7.j_TBB_DEF,NA,0.03,AC_Missmatches
2017,IE,TBB_DEF,27.7.j,MEG,2017_IE_MEG_27.7.j_TBB_DEF,NA,0.0474,AC_Missmatches
2017,NL,OTB_DEF,27.7.d,COD,2017_NL_COD_27.7.d_OTB_DEF,NA,1.01,AC_Missmatches
2017,NL,OTB_DEF,27.7.d,WHG,2017_NL_WHG_27.7.d_OTB_DEF,NA,17.11,AC_Missmatches
2017,NL,OTM_SPF,27.7.b,HAD,2017_NL_HAD_27.7.b_OTM_SPF,NA,5.11,AC_Missmatches
2017,NL,OTM_SPF,27.7.b,WHG,2017_NL_WHG_27.7.b_OTM_SPF,NA,0.23,AC_Missmatches
2017,NL,OTM_SPF,27.7.c,HAD,2017_NL_HAD_27.7.c_OTM_SPF,NA,0.33,AC_Missmatches
2017,NL,OTM_SPF,27.7.d,WHG,2017_NL_WHG_27.7.d_OTM_SPF,NA,2.78,AC_Missmatches
2017,NL,OTM_SPF,27.7.g,HAD,2017_NL_HAD_27.7.g_OTM_SPF,NA,5.44,AC_Missmatches
2017,NL,OTM_SPF,27.7.g,WHG,2017_NL_WHG_27.7.g_OTM_SPF,NA,17.89,AC_Missmatches
2017,NL,OTM_SPF,27.7.j,HAD,2017_NL_HAD_27.7.j_OTM_SPF,NA,0.31,AC_Missmatches
2017,NL,SSC_DEF,27.7.d,COD,2017_NL_COD_27.7.d_SSC_DEF,NA,20.88,AC_Missmatches
2017,NL,SSC_DEF,27.7.d,HAD,2017_NL_HAD_27.7.d_SSC_DEF,NA,0.04,AC_Missmatches
2017,NL,SSC_DEF,27.7.d,WHG,2017_NL_WHG_27.7.d_SSC_DEF,NA,553.53,AC_Missmatches
2017,UKE,FPO_CRU,27.7.d,COD,2017_UKE_COD_27.7.d_FPO_CRU,NA,0.2412,AC_Missmatches
2017,UKE,FPO_CRU,27.7.d,MON,2017_UKE_MON_27.7.d_FPO_CRU,NA,0.00132,AC_Missmatches
2017,UKE,FPO_CRU,27.7.d,WHG,2017_UKE_WHG_27.7.d_FPO_CRU,NA,0.0506,AC_Missmatches
2017,UKE,FPO_CRU,27.7.f,COD,2017_UKE_COD_27.7.f_FPO_CRU,NA,0.1538,AC_Missmatches
2017,UKE,FPO_CRU,27.7.f,HAD,2017_UKE_HAD_27.7.f_FPO_CRU,NA,0.0519,AC_Missmatches
2017,UKE,FPO_CRU,27.7.f,MEG,2017_UKE_MEG_27.7.f_FPO_CRU,NA,0.0019908,AC_Missmatches
2017,UKE,FPO_CRU,27.7.f,MON,2017_UKE_MON_27.7.f_FPO_CRU,NA,0.0198,AC_Missmatches
2017,UKE,FPO_CRU,27.7.f,WHG,2017_UKE_WHG_27.7.f_FPO_CRU,NA,0.046,AC_Missmatches
2017,UKE,FPO_CRU,27.7.g,COD,2017_UKE_COD_27.7.g_FPO_CRU,NA,0.0129,AC_Missmatches
2017,UKE,GNS_DEF,27.7.b,MON,2017_UKE_MON_27.7.b_GNS_DEF,NA,8.475544,AC_Missmatches
2017,UKE,GNS_DEF,27.7.c,MON,2017_UKE_MON_27.7.c_GNS_DEF,NA,27.999312,AC_Missmatches
2017,UKE,GNS_DEF,27.7.d,COD,2017_UKE_COD_27.7.d_GNS_DEF,NA,15.09,AC_Missmatches
2017,UKE,GNS_DEF,27.7.d,MEG,2017_UKE_MEG_27.7.d_GNS_DEF,NA,0.000948,AC_Missmatches
2017,UKE,GNS_DEF,27.7.d,MON,2017_UKE_MON_27.7.d_GNS_DEF,NA,0.88836,AC_Missmatches
2017,UKE,GNS_DEF,27.7.d,WHG,2017_UKE_WHG_27.7.d_GNS_DEF,NA,4.9833,AC_Missmatches
2017,UKE,GNS_DEF,27.7.f,COD,2017_UKE_COD_27.7.f_GNS_DEF,NA,6.7927,AC_Missmatches
2017,UKE,GNS_DEF,27.7.f,MEG,2017_UKE_MEG_27.7.f_GNS_DEF,NA,0.746076,AC_Missmatches
2017,UKE,GNS_DEF,27.7.g,COD,2017_UKE_COD_27.7.g_GNS_DEF,NA,36.5168,AC_Missmatches
2017,UKE,GNS_DEF,27.7.g,MEG,2017_UKE_MEG_27.7.g_GNS_DEF,NA,2.0990616,AC_Missmatches
2017,UKE,GNS_DEF,27.7.h,COD,2017_UKE_COD_27.7.h_GNS_DEF,NA,8.7607,AC_Missmatches
2017,UKE,GNS_DEF,27.7.h,MEG,2017_UKE_MEG_27.7.h_GNS_DEF,NA,0.2985252,AC_Missmatches
2017,UKE,GNS_DEF,27.7.h,MON,2017_UKE_MON_27.7.h_GNS_DEF,NA,81.449016,AC_Missmatches
2017,UKE,GNS_DEF,27.7.j,COD,2017_UKE_COD_27.7.j_GNS_DEF,NA,12.8356,AC_Missmatches
2017,UKE,GNS_DEF,27.7.j,MEG,2017_UKE_MEG_27.7.j_GNS_DEF,NA,0.5802708,AC_Missmatches
2017,UKE,GNS_DEF,27.7.k,MON,2017_UKE_MON_27.7.k_GNS_DEF,NA,169.79996,AC_Missmatches
2017,UKE,GTR_DEF,27.7.d,COD,2017_UKE_COD_27.7.d_GTR_DEF,NA,10.9411,AC_Missmatches
2017,UKE,GTR_DEF,27.7.d,MON,2017_UKE_MON_27.7.d_GTR_DEF,NA,0.406384,AC_Missmatches
2017,UKE,GTR_DEF,27.7.d,WHG,2017_UKE_WHG_27.7.d_GTR_DEF,NA,3.2697,AC_Missmatches
2017,UKE,GTR_DEF,27.7.f,COD,2017_UKE_COD_27.7.f_GTR_DEF,NA,0.2027,AC_Missmatches
2017,UKE,GTR_DEF,27.7.f,HAD,2017_UKE_HAD_27.7.f_GTR_DEF,NA,0.0752,AC_Missmatches
2017,UKE,GTR_DEF,27.7.f,MEG,2017_UKE_MEG_27.7.f_GTR_DEF,NA,0.0608616,AC_Missmatches
2017,UKE,GTR_DEF,27.7.f,WHG,2017_UKE_WHG_27.7.f_GTR_DEF,NA,0.0495,AC_Missmatches
2017,UKE,GTR_DEF,27.7.g,COD,2017_UKE_COD_27.7.g_GTR_DEF,NA,1.202,AC_Missmatches
2017,UKE,GTR_DEF,27.7.g,HAD,2017_UKE_HAD_27.7.g_GTR_DEF,NA,0.6142,AC_Missmatches
2017,UKE,GTR_DEF,27.7.g,MEG,2017_UKE_MEG_27.7.g_GTR_DEF,NA,0.102858,AC_Missmatches
2017,UKE,GTR_DEF,27.7.g,MON,2017_UKE_MON_27.7.g_GTR_DEF,NA,11.60588,AC_Missmatches
2017,UKE,GTR_DEF,27.7.g,WHG,2017_UKE_WHG_27.7.g_GTR_DEF,NA,0.0764,AC_Missmatches
2017,UKE,GTR_DEF,27.7.h,COD,2017_UKE_COD_27.7.h_GTR_DEF,NA,1.1376,AC_Missmatches
2017,UKE,GTR_DEF,27.7.h,HAD,2017_UKE_HAD_27.7.h_GTR_DEF,NA,0.2444,AC_Missmatches
2017,UKE,GTR_DEF,27.7.h,MEG,2017_UKE_MEG_27.7.h_GTR_DEF,NA,0.1551876,AC_Missmatches
2017,UKE,GTR_DEF,27.7.h,MON,2017_UKE_MON_27.7.h_GTR_DEF,NA,42.10536,AC_Missmatches
2017,UKE,GTR_DEF,27.7.h,WHG,2017_UKE_WHG_27.7.h_GTR_DEF,NA,0.2689,AC_Missmatches
2017,UKE,GTR_DEF,27.7.j,COD,2017_UKE_COD_27.7.j_GTR_DEF,NA,0.153,AC_Missmatches
2017,UKE,GTR_DEF,27.7.j,HAD,2017_UKE_HAD_27.7.j_GTR_DEF,NA,0.0377,AC_Missmatches
2017,UKE,GTR_DEF,27.7.j,MEG,2017_UKE_MEG_27.7.j_GTR_DEF,NA,0.025596,AC_Missmatches
2017,UKE,GTR_DEF,27.7.j,MON,2017_UKE_MON_27.7.j_GTR_DEF,NA,6.501792,AC_Missmatches
2017,UKE,GTR_DEF,27.7.j,WHG,2017_UKE_WHG_27.7.j_GTR_DEF,NA,0.0092,AC_Missmatches
2017,UKE,LLS_FIF,27.7.d,COD,2017_UKE_COD_27.7.d_LLS_FIF,NA,0.53,AC_Missmatches
2017,UKE,LLS_FIF,27.7.d,WHG,2017_UKE_WHG_27.7.d_LLS_FIF,NA,0.0264,AC_Missmatches
2017,UKE,LLS_FIF,27.7.f,COD,2017_UKE_COD_27.7.f_LLS_FIF,NA,0.0412,AC_Missmatches
2017,UKE,LLS_FIF,27.7.f,MON,2017_UKE_MON_27.7.f_LLS_FIF,NA,0.000968,AC_Missmatches
2017,UKE,LLS_FIF,27.7.f,WHG,2017_UKE_WHG_27.7.f_LLS_FIF,NA,0.0029,AC_Missmatches
2017,UKE,MIS_MIS,27.7.d,COD,2017_UKE_COD_27.7.d_MIS_MIS,NA,0.5646,AC_Missmatches
2017,UKE,MIS_MIS,27.7.d,MON,2017_UKE_MON_27.7.d_MIS_MIS,NA,6.21632,AC_Missmatches
2017,UKE,MIS_MIS,27.7.d,WHG,2017_UKE_WHG_27.7.d_MIS_MIS,NA,2.5595,AC_Missmatches
2017,UKE,MIS_MIS,27.7.f,MEG,2017_UKE_MEG_27.7.f_MIS_MIS,NA,0.1680804,AC_Missmatches
2017,UKE,MIS_MIS,27.7.f,MON,2017_UKE_MON_27.7.f_MIS_MIS,NA,1.861904,AC_Missmatches
2017,UKE,MIS_MIS,27.7.h,MON,2017_UKE_MON_27.7.h_MIS_MIS,NA,1.68212,AC_Missmatches
2017,UKE,OTB_CRU,27.7.d,COD,2017_UKE_COD_27.7.d_OTB_CRU,NA,0.0046,AC_Missmatches
2017,UKE,OTB_CRU,27.7.d,MON,2017_UKE_MON_27.7.d_OTB_CRU,NA,0.0374,AC_Missmatches
2017,UKE,OTB_CRU,27.7.d,WHG,2017_UKE_WHG_27.7.d_OTB_CRU,NA,0.1007,AC_Missmatches
2017,UKE,OTB_CRU,27.7.f,MEG,2017_UKE_MEG_27.7.f_OTB_CRU,NA,1.4327124,AC_Missmatches
2017,UKE,OTB_CRU,27.7.f,MON,2017_UKE_MON_27.7.f_OTB_CRU,NA,1.976656,AC_Missmatches
2017,UKE,OTB_CRU,27.7.g,MEG,2017_UKE_MEG_27.7.g_OTB_CRU,NA,4.0725132,AC_Missmatches
2017,UKE,OTB_CRU,27.7.g,MON,2017_UKE_MON_27.7.g_OTB_CRU,NA,9.824232,AC_Missmatches
2017,UKE,OTB_CRU,27.7.h,MEG,2017_UKE_MEG_27.7.h_OTB_CRU,NA,14.3706372,AC_Missmatches
2017,UKE,OTB_CRU,27.7.h,MON,2017_UKE_MON_27.7.h_OTB_CRU,NA,22.863896,AC_Missmatches
2017,UKE,OTB_DEF,27.7.b,COD,2017_UKE_COD_27.7.b_OTB_DEF,NA,0.6048,AC_Missmatches
2017,UKE,OTB_DEF,27.7.b,MEG,2017_UKE_MEG_27.7.b_OTB_DEF,NA,134.9489376,AC_Missmatches
2017,UKE,OTB_DEF,27.7.b,MON,2017_UKE_MON_27.7.b_OTB_DEF,NA,398.684704,AC_Missmatches
2017,UKE,OTB_DEF,27.7.c,COD,2017_UKE_COD_27.7.c_OTB_DEF,NA,0.3216,AC_Missmatches
2017,UKE,OTB_DEF,27.7.c,MEG,2017_UKE_MEG_27.7.c_OTB_DEF,NA,270.0057576,AC_Missmatches
2017,UKE,OTB_DEF,27.7.c,MON,2017_UKE_MON_27.7.c_OTB_DEF,NA,373.276112,AC_Missmatches
2017,UKE,OTB_DEF,27.7.d,COD,2017_UKE_COD_27.7.d_OTB_DEF,NA,10.5494,AC_Missmatches
2017,UKE,OTB_DEF,27.7.d,WHG,2017_UKE_WHG_27.7.d_OTB_DEF,NA,38.1066,AC_Missmatches
2017,UKE,OTB_DEF,27.7.f,MEG,2017_UKE_MEG_27.7.f_OTB_DEF,NA,14.0497392,AC_Missmatches
2017,UKE,OTB_DEF,27.7.g,MEG,2017_UKE_MEG_27.7.g_OTB_DEF,NA,76.779468,AC_Missmatches
2017,UKE,OTB_DEF,27.7.g,MON,2017_UKE_MON_27.7.g_OTB_DEF,NA,40.90152,AC_Missmatches
2017,UKE,OTB_DEF,27.7.h,MEG,2017_UKE_MEG_27.7.h_OTB_DEF,NA,215.4597336,AC_Missmatches
2017,UKE,OTB_DEF,27.7.h,MON,2017_UKE_MON_27.7.h_OTB_DEF,NA,109.273384,AC_Missmatches
2017,UKE,OTB_DEF,27.7.j,MEG,2017_UKE_MEG_27.7.j_OTB_DEF,NA,855.9175368,AC_Missmatches
2017,UKE,OTB_DEF,27.7.j,MON,2017_UKE_MON_27.7.j_OTB_DEF,NA,937.87936,AC_Missmatches
2017,UKE,OTB_DEF,27.7.k,MEG,2017_UKE_MEG_27.7.k_OTB_DEF,NA,56.2563108,AC_Missmatches
2017,UKE,OTB_DEF,27.7.k,MON,2017_UKE_MON_27.7.k_OTB_DEF,NA,57.353384,AC_Missmatches
2017,UKE,OTM_SPF,27.7.d,WHG,2017_UKE_WHG_27.7.d_OTM_SPF,NA,0.0305,AC_Missmatches
2017,UKE,SSC_DEF,27.7.d,COD,2017_UKE_COD_27.7.d_SSC_DEF,NA,9.5723,AC_Missmatches
2017,UKE,SSC_DEF,27.7.d,HAD,2017_UKE_HAD_27.7.d_SSC_DEF,NA,0.0031,AC_Missmatches
2017,UKE,SSC_DEF,27.7.d,MON,2017_UKE_MON_27.7.d_SSC_DEF,NA,1.136168,AC_Missmatches
2017,UKE,SSC_DEF,27.7.d,WHG,2017_UKE_WHG_27.7.d_SSC_DEF,NA,306.4366,AC_Missmatches
2017,UKE,TBB_DEF,27.7.d,COD,2017_UKE_COD_27.7.d_TBB_DEF,NA,0.8703,AC_Missmatches
2017,UKE,TBB_DEF,27.7.d,HAD,2017_UKE_HAD_27.7.d_TBB_DEF,NA,0.0004,AC_Missmatches
2017,UKE,TBB_DEF,27.7.d,MON,2017_UKE_MON_27.7.d_TBB_DEF,NA,4.243272,AC_Missmatches
2017,UKE,TBB_DEF,27.7.d,WHG,2017_UKE_WHG_27.7.d_TBB_DEF,NA,0.2197,AC_Missmatches
2017,UKE,TBB_DEF,27.7.f,MEG,2017_UKE_MEG_27.7.f_TBB_DEF,NA,79.381254,AC_Missmatches
2017,UKE,TBB_DEF,27.7.g,MEG,2017_UKE_MEG_27.7.g_TBB_DEF,NA,129.6340704,AC_Missmatches
2017,UKE,TBB_DEF,27.7.h,MEG,2017_UKE_MEG_27.7.h_TBB_DEF,NA,296.0545224,AC_Missmatches
2017,UKN,OTB_CRU,27.7.b,NEP.FU.17,2017_UKN_NEP.FU.17_27.7.b_OTB_CRU,NA,0.432,AC_Missmatches
2017,UKN,OTB_CRU,27.7.g,MEG,2017_UKN_MEG_27.7.g_OTB_CRU,NA,1.3908108,AC_Missmatches
2017,UKN,OTB_DEF,27.7.f,MEG,2017_UKN_MEG_27.7.f_OTB_DEF,NA,0.0582072,AC_Missmatches
2017,UKN,OTB_DEF,27.7.g,MEG,2017_UKN_MEG_27.7.g_OTB_DEF,NA,1.72299,AC_Missmatches
2017,UKN,SSC_DEF,27.7.g,HAD,2017_UKN_HAD_27.7.g_SSC_DEF,NA,29.4189,AC_Missmatches
2017,UKN,SSC_DEF,27.7.g,MEG,2017_UKN_MEG_27.7.g_SSC_DEF,NA,0.8672304,AC_Missmatches
2017,UKN,SSC_DEF,27.7.j,HAD,2017_UKN_HAD_27.7.j_SSC_DEF,NA,0.3733,AC_Missmatches
2017,UKN,SSC_DEF,27.7.j,MEG,2017_UKN_MEG_27.7.j_SSC_DEF,NA,0.1889364,AC_Missmatches
2017,UKS,GNS_DEF,27.7.b,MON,2017_UKS_MON_27.7.b_GNS_DEF,NA,6.392408,AC_Missmatches
2017,UKS,GNS_DEF,27.7.c,MON,2017_UKS_MON_27.7.c_GNS_DEF,NA,287.284888,AC_Missmatches
2017,UKS,GNS_DEF,27.7.j,MON,2017_UKS_MON_27.7.j_GNS_DEF,NA,155.15016,AC_Missmatches
2017,UKS,GNS_DEF,27.7.k,MON,2017_UKS_MON_27.7.k_GNS_DEF,NA,327.322688,AC_Missmatches
2017,UKS,LLS_FIF,27.7.b,WHG,2017_UKS_WHG_27.7.b_LLS_FIF,NA,0.1404,AC_Missmatches
2017,UKS,LLS_FIF,27.7.j,WHG,2017_UKS_WHG_27.7.j_LLS_FIF,NA,0.6833,AC_Missmatches
2017,UKS,OTB_CRU,27.7.b,MEG,2017_UKS_MEG_27.7.b_OTB_CRU,NA,0.1402092,AC_Missmatches
2017,UKS,OTB_CRU,27.7.b,MON,2017_UKS_MON_27.7.b_OTB_CRU,NA,1.130624,AC_Missmatches
2017,UKS,OTB_CRU,27.7.c,MEG,2017_UKS_MEG_27.7.c_OTB_CRU,NA,7.492992,AC_Missmatches
2017,UKS,OTB_CRU,27.7.c,MON,2017_UKS_MON_27.7.c_OTB_CRU,NA,14.289528,AC_Missmatches
2017,UKS,OTB_CRU,27.7.d,COD,2017_UKS_COD_27.7.d_OTB_CRU,NA,0.0375,AC_Missmatches
2017,UKS,OTB_CRU,27.7.d,MON,2017_UKS_MON_27.7.d_OTB_CRU,NA,0.184008,AC_Missmatches
2017,UKS,OTB_CRU,27.7.d,WHG,2017_UKS_WHG_27.7.d_OTB_CRU,NA,4.032,AC_Missmatches
2017,UKS,OTB_CRU,27.7.j,MEG,2017_UKS_MEG_27.7.j_OTB_CRU,NA,4.6215,AC_Missmatches
2017,UKS,OTB_CRU,27.7.j,MON,2017_UKS_MON_27.7.j_OTB_CRU,NA,22.611336,AC_Missmatches
2017,UKS,OTB_CRU,27.7.k,MEG,2017_UKS_MEG_27.7.k_OTB_CRU,NA,0.5888976,AC_Missmatches
2017,UKS,OTB_CRU,27.7.k,MON,2017_UKS_MON_27.7.k_OTB_CRU,NA,1.27072,AC_Missmatches
2017,UKS,OTB_DEF,27.7.b,MEG,2017_UKS_MEG_27.7.b_OTB_DEF,NA,1.2554364,AC_Missmatches
2017,UKS,OTB_DEF,27.7.b,MON,2017_UKS_MON_27.7.b_OTB_DEF,NA,5.75036,AC_Missmatches
2017,UKS,OTB_DEF,27.7.c,MEG,2017_UKS_MEG_27.7.c_OTB_DEF,NA,24.949464,AC_Missmatches
2017,UKS,OTB_DEF,27.7.c,MON,2017_UKS_MON_27.7.c_OTB_DEF,NA,42.459296,AC_Missmatches
2017,UKS,OTB_DEF,27.7.g,HAD,2017_UKS_HAD_27.7.g_OTB_DEF,NA,0.0468,AC_Missmatches
2017,UKS,OTB_DEF,27.7.g,MEG,2017_UKS_MEG_27.7.g_OTB_DEF,NA,0.6994344,AC_Missmatches
2017,UKS,OTB_DEF,27.7.g,MON,2017_UKS_MON_27.7.g_OTB_DEF,NA,0.541024,AC_Missmatches
2017,UKS,OTB_DEF,27.7.h,MEG,2017_UKS_MEG_27.7.h_OTB_DEF,NA,0.6161052,AC_Missmatches
2017,UKS,OTB_DEF,27.7.h,MON,2017_UKS_MON_27.7.h_OTB_DEF,NA,0.095568,AC_Missmatches
2017,UKS,OTB_DEF,27.7.h,WHG,2017_UKS_WHG_27.7.h_OTB_DEF,NA,0.1686,AC_Missmatches
2017,UKS,OTB_DEF,27.7.j,COD,2017_UKS_COD_27.7.j_OTB_DEF,NA,3.078,AC_Missmatches
2017,UKS,OTB_DEF,27.7.j,HAD,2017_UKS_HAD_27.7.j_OTB_DEF,NA,2.29,AC_Missmatches
2017,UKS,OTB_DEF,27.7.j,MEG,2017_UKS_MEG_27.7.j_OTB_DEF,NA,93.1966476,AC_Missmatches
2017,UKS,OTB_DEF,27.7.j,MON,2017_UKS_MON_27.7.j_OTB_DEF,NA,104.111744,AC_Missmatches
2017,UKS,OTB_DEF,27.7.j,WHG,2017_UKS_WHG_27.7.j_OTB_DEF,NA,1.1318,AC_Missmatches
2017,UKS,OTB_DEF,27.7.k,MEG,2017_UKS_MEG_27.7.k_OTB_DEF,NA,12.240576,AC_Missmatches
2017,UKS,OTB_DEF,27.7.k,MON,2017_UKS_MON_27.7.k_OTB_DEF,NA,14.49052,AC_Missmatches
2017,UKS,TBB_DEF,27.7.f,COD,2017_UKS_COD_27.7.f_TBB_DEF,NA,0.1203,AC_Missmatches
2017,UKS,TBB_DEF,27.7.f,HAD,2017_UKS_HAD_27.7.f_TBB_DEF,NA,0.1989,AC_Missmatches
2017,UKS,TBB_DEF,27.7.f,MEG,2017_UKS_MEG_27.7.f_TBB_DEF,NA,1.0215648,AC_Missmatches
2017,UKS,TBB_DEF,27.7.f,WHG,2017_UKS_WHG_27.7.f_TBB_DEF,NA,0.0317,AC_Missmatches
2018,BE,MIS_MIS,27.7.d,COD,2018_BE_COD_27.7.d_MIS_MIS,NA,0.004,AC_Missmatches
2018,BE,MIS_MIS,27.7.d,MON,2018_BE_MON_27.7.d_MIS_MIS,NA,0.102,AC_Missmatches
2018,BE,OTB_CRU,27.7.d,COD,2018_BE_COD_27.7.d_OTB_CRU,NA,0.001,AC_Missmatches
2018,BE,OTB_CRU,27.7.d,WHG,2018_BE_WHG_27.7.d_OTB_CRU,NA,0.381,AC_Missmatches
2018,BE,OTB_CRU,27.7.f,MEG,2018_BE_MEG_27.7.f_OTB_CRU,NA,2.471436,AC_Missmatches
2018,BE,OTB_CRU,27.7.f,MON,2018_BE_MON_27.7.f_OTB_CRU,NA,2.751,AC_Missmatches
2018,BE,OTB_CRU,27.7.g,MEG,2018_BE_MEG_27.7.g_OTB_CRU,NA,17.981664,AC_Missmatches
2018,BE,OTB_CRU,27.7.g,MON,2018_BE_MON_27.7.g_OTB_CRU,NA,32.509,AC_Missmatches
