"","scenario","fleet","stock","catch","tacshare","effort","catch_ssa","tac_ssa","effort_ssa","limitation"
"152","fixedEffort","UKE_Otter_10<24m","whg.27.7b-ce-k",511.384632025366,0.0419285351005153,15495.7802866667,5261,220.586023163811,6684.11276990904,NA
"153","fixedEffort","UKE_Otter_10<24m","had.27.7b-k",2230.07605119678,0.0378166202044398,15495.7802866667,18382,695.145112598012,4830.24600277118,NA
"154","fixedEffort","UKE_Otter_10<24m","nep.out.7",29.3265312992294,0.0845693642281476,15495.7802866667,150,12.6854046342221,6702.81258474421,NA
"155","fixedEffort","UKE_Otter_10<24m","nep.fu.22",66.9031552362232,0.017445320750518,15495.7802866667,1560,27.2147003708081,6303.33526161083,NA
"156","fixedEffort","UKE_Otter_10<24m","nep.fu.2021",230.725476607486,0.116359059481758,15495.7802866667,1710,198.973991713806,13363.3151557141,NA
"157","fixedEffort","UKE_Otter_10<24m","nep.fu.19",0,0,15495.7802866667,595,0,NA,NA
"158","fixedEffort","UKE_Otter_24<40m","cod.27.7e-k",6.27590529882507,0.0121521611623364,29614.1436666667,0,0,0,NA
"159","fixedEffort","UKE_Otter_24<40m","meg.27.7b-k8abd",2103.53133013388,0.109003022682219,29614.1436666667,19184,2091.11398713569,29439.3285953441,NA
"160","fixedEffort","UKE_Otter_24<40m","mon.27.78abd",2574.67198423658,0.0738190104547965,29614.1436666667,34579,2552.58756251641,29360.1263620855,NA
"161","fixedEffort","UKE_Otter_24<40m","sol.27.7fg",0.0311773150245393,0.0000260466674130997,29614.1436666667,1413,0.0368039410547099,34958.6613547655,NA
"162","fixedEffort","UKE_Otter_24<40m","whg.27.7b-ce-k",5.46924339722369,0.000488216098921122,29614.1436666667,5261,2.56850489642402,13907.6043040706,NA
"163","fixedEffort","UKE_Otter_24<40m","had.27.7b-k",265.573045328679,0.00455382802763154,29614.1436666667,18382,83.708466803923,9334.36056727733,NA
"164","fixedEffort","UKE_Otter_24<40m","nep.out.7",12.9036525292435,0.055723529451407,29614.1436666667,150,8.35852941771105,19182.9941527933,NA
"165","fixedEffort","UKE_Otter_24<40m","nep.fu.22",3.39708347379407,0.000983046236585312,29614.1436666667,1560,1.53355212907309,13368.7716010025,NA
"166","fixedEffort","UKE_Otter_24<40m","nep.fu.2021",148.439858182438,0.051097773389473,29614.1436666667,1710,87.3771924959988,17431.98062468,NA
"167","fixedEffort","UKE_Otter_24<40m","nep.fu.19",0.128956989003296,0.000440727713940186,29614.1436666667,595,0.262232989794411,60220.1206303967,NA
"168","fixedEffort","UKE_Otter_24<40m","nep.fu.16",8.40635817084907,0.00286472055587422,29614.1436666667,3290,9.42493062882618,33202.397996591,NA
"169","fixedEffort","UKE_Otter_24<40m","nep.fu.17",0,0,29614.1436666667,508,0,NA,NA
"170","fixedEffort","UKE_Static_10<24m","cod.27.7e-k",11.9564433257271,0.0228117189590885,20026.93436,0,0,0,"choke"
"171","fixedEffort","UKE_Static_10<24m","meg.27.7b-k8abd",7.19056330054547,0.000398623178653618,20026.93436,19184,7.64718705929101,21298.7087205594,"intermediate"
"172","fixedEffort","UKE_Static_10<24m","mon.27.78abd",179.121557743541,0.00544419845548552,20026.93436,34579,188.254938392234,21048.1046593235,"intermediate"
"173","fixedEffort","UKE_Static_10<24m","sol.27.7fg",0.452792919984332,0.00032359237226054,20026.93436,1413,0.457236022004143,20223.451815504,"intermediate"
"174","fixedEffort","UKE_Static_10<24m","whg.27.7b-ce-k",28.4653260771458,0.00345563886717475,20026.93436,5261,18.1801160802064,12790.7191510374,"intermediate"
"175","fixedEffort","UKE_Static_10<24m","had.27.7b-k",131.704067608264,0.0139465160698841,20026.93436,18382,256.36485839661,38982.8673066544,"least"
"176","fixedEffort","UKE_Static_10<24m","nep.out.7",0.0140440395165201,0.0000575033954522799,20026.93436,150,0.00862550931784199,12300.0585926002,"intermediate"
"177","fixedEffort","UKE_Static_24<40m","meg.27.7b-k8abd",0,0,1957.01583333333,19184,0,NA,NA
