"","scenario","year","fleet","metier","iter","effshare","effort","vcost","grossValue"
"2485","min",2015,"BE_Otter_24<40m","OTB_CRU_27.7.fg",1,0.557114909513162,1809.380408864,NA,1608.56303193112
"2486","min",2016,"BE_Otter_24<40m","OTB_CRU_27.7.fg",1,0.664962527609554,2342.670501844,NA,1987.443944447
"2487","min",2017,"BE_Otter_24<40m","OTB_CRU_27.7.fg",1,0.541113442755632,1321.53921122,NA,1340.99866880768
"2488","min",2018,"BE_Otter_24<40m","OTB_CRU_27.7.fg",1,0.576507681021288,2073.34123806,NA,2112.85850014071
"2489","min",2019,"BE_Otter_24<40m","OTB_CRU_27.7.fg",1,0.630092940322406,2294.858925958,NA,3313.23899619962
"2490","min",2020,"BE_Otter_24<40m","OTB_CRU_27.7.fg",1,0.630092940322406,2294.858925958,NA,4818.93159997306
"2491","min",2021,"BE_Otter_24<40m","OTB_CRU_27.7.fg",1,0.630092940322406,0,NA,0
"2492","min",2022,"BE_Otter_24<40m","OTB_CRU_27.7.fg",1,0.630092940322406,0,NA,0
"2493","min",2009,"BE_Otter_24<40m","Other_Metier",1,0.0243951619566008,121.3405489,NA,0.746486483910203
"2494","min",2010,"BE_Otter_24<40m","Other_Metier",1,0.126709841584618,538.823980385,NA,2.34036667246888
"2495","min",2011,"BE_Otter_24<40m","Other_Metier",1,0.212795539752831,799.85638476,NA,2.42790727177365
"2496","min",2012,"BE_Otter_24<40m","Other_Metier",1,0.18118928174463,950.43,NA,5.54287322243944
"2497","min",2013,"BE_Otter_24<40m","Other_Metier",1,0.249353060063055,1125.204665615,NA,5.68798428840192
"2498","min",2014,"BE_Otter_24<40m","Other_Metier",1,0.276036029831806,1026.355172865,NA,1.14089512662878
"2499","min",2015,"BE_Otter_24<40m","Other_Metier",1,0.314107780263377,1020.14944166,NA,0.623006355724387
"2500","min",2016,"BE_Otter_24<40m","Other_Metier",1,0.277395227860594,977.26652357,NA,0.661118192381744
"2501","min",2017,"BE_Otter_24<40m","Other_Metier",1,0.394841404618455,964.305,NA,0.488016081102721
"2502","min",2018,"BE_Otter_24<40m","Other_Metier",1,0.32071407839693,1153.41,NA,0.57882341024409
"2503","min",2019,"BE_Otter_24<40m","Other_Metier",1,0.32292532114878,1176.124994,NA,10.6501323661937
"2504","min",2020,"BE_Otter_24<40m","Other_Metier",1,0.32292532114878,1176.124994,NA,6.55392799497351
"2505","min",2021,"BE_Otter_24<40m","Other_Metier",1,0.32292532114878,0,NA,0
"2506","min",2022,"BE_Otter_24<40m","Other_Metier",1,0.32292532114878,0,NA,0
"2507","min",2009,"BE_Otter_24<40m","SSC_DEF_27.7.e",1,0,0,NA,0
"2508","min",2010,"BE_Otter_24<40m","SSC_DEF_27.7.e",1,0.0349541808433995,148.64,NA,14.3161363808362
"2509","min",2011,"BE_Otter_24<40m","SSC_DEF_27.7.e",1,0.0562689861547923,211.504,NA,36.7669813210702
"2510","min",2012,"BE_Otter_24<40m","SSC_DEF_27.7.e",1,0.109275954894391,573.208,NA,98.4436494541729
"2511","min",2013,"BE_Otter_24<40m","SSC_DEF_27.7.e",1,0.0681698123624756,307.616,NA,35.9683165276217
"2512","min",2014,"BE_Otter_24<40m","SSC_DEF_27.7.e",1,0.00258189947928863,9.6,NA,0.849521351377365
"2513","min",2015,"BE_Otter_24<40m","SSC_DEF_27.7.e",1,0.0353744394548482,114.888,NA,20.1595190292515
"2514","min",2016,"BE_Otter_24<40m","SSC_DEF_27.7.e",1,0.0184478545149146,64.992,NA,5.61941381245089
"2515","min",2017,"BE_Otter_24<40m","SSC_DEF_27.7.e",1,0.0182978131292376,44.688,NA,2.06140387027019
"2516","min",2018,"BE_Otter_24<40m","SSC_DEF_27.7.e",1,0.0499168477417544,179.52,NA,20.4015581699679
"2517","min",2019,"BE_Otter_24<40m","SSC_DEF_27.7.e",1,0.00963401315869698,35.088,NA,2.55431727636986
"2518","min",2020,"BE_Otter_24<40m","SSC_DEF_27.7.e",1,0.00963401315869698,35.088,NA,3.08973878203593
"2519","min",2021,"BE_Otter_24<40m","SSC_DEF_27.7.e",1,0.00963401315869698,0,NA,0
"2520","min",2022,"BE_Otter_24<40m","SSC_DEF_27.7.e",1,0.00963401315869698,0,NA,0
"2521","min",2009,"ES_Otter_24<40m","OTB_DEF_27.7.bc",1,0.0747117947099658,3986.943,NA,0
"2522","min",2010,"ES_Otter_24<40m","OTB_DEF_27.7.bc",1,0.0148295904374484,748.13,NA,0
"2523","min",2011,"ES_Otter_24<40m","OTB_DEF_27.7.bc",1,0.105260311131469,4559.655,NA,0
"2524","min",2012,"ES_Otter_24<40m","OTB_DEF_27.7.bc",1,0.0839307540904232,2790.137,NA,0
"2525","min",2013,"ES_Otter_24<40m","OTB_DEF_27.7.bc",1,0.0721017353795289,2344.809,NA,0
"2526","min",2014,"ES_Otter_24<40m","OTB_DEF_27.7.bc",1,0.147670852533463,3171.473,NA,0
"2527","min",2015,"ES_Otter_24<40m","OTB_DEF_27.7.bc",1,0.176619438161007,3440.118,NA,0
"2528","min",2016,"ES_Otter_24<40m","OTB_DEF_27.7.bc",1,0.278978897617624,5558.298,NA,0
"2529","min",2017,"ES_Otter_24<40m","OTB_DEF_27.7.bc",1,0.240371659467646,5470.10934238,NA,20497.9391215287
"2530","min",2018,"ES_Otter_24<40m","OTB_DEF_27.7.bc",1,0,0,NA,10347.0901390303
"2531","min",2019,"ES_Otter_24<40m","OTB_DEF_27.7.bc",1,0.186636207072463,4052.83624496,NA,11590.907225747
"2532","min",2020,"ES_Otter_24<40m","OTB_DEF_27.7.bc",1,0.186636207072463,4052.83624496,NA,11939.7189695388
"2533","min",2021,"ES_Otter_24<40m","OTB_DEF_27.7.bc",1,0.186636207072463,0,NA,0
"2534","min",2022,"ES_Otter_24<40m","OTB_DEF_27.7.bc",1,0.186636207072463,0,NA,0
"2535","min",2009,"ES_Otter_24<40m","OTB_DEF_27.7.fg",1,0,0,NA,0
"2536","min",2010,"ES_Otter_24<40m","OTB_DEF_27.7.fg",1,0,0,NA,0
"2537","min",2011,"ES_Otter_24<40m","OTB_DEF_27.7.fg",1,0.000933724986722577,40.447,NA,0
"2538","min",2012,"ES_Otter_24<40m","OTB_DEF_27.7.fg",1,0,0,NA,0
"2539","min",2013,"ES_Otter_24<40m","OTB_DEF_27.7.fg",1,0.00657513766557075,213.829,NA,0
"2540","min",2014,"ES_Otter_24<40m","OTB_DEF_27.7.fg",1,0.0129459759408306,278.036,NA,0
"2541","min",2015,"ES_Otter_24<40m","OTB_DEF_27.7.fg",1,0.00395608836891537,77.055,NA,0
"2542","min",2016,"ES_Otter_24<40m","OTB_DEF_27.7.fg",1,0.00309400020739097,61.644,NA,0
"2543","min",2017,"ES_Otter_24<40m","OTB_DEF_27.7.fg",1,0,0,NA,0
"2544","min",2018,"ES_Otter_24<40m","OTB_DEF_27.7.fg",1,0,0,NA,79.7913623859863
"2545","min",2019,"ES_Otter_24<40m","OTB_DEF_27.7.fg",1,0.0177283741444593,384.97459,NA,1105.24625559227
"2546","min",2020,"ES_Otter_24<40m","OTB_DEF_27.7.fg",1,0.0177283741444593,384.97459,NA,744.830410739959
"2547","min",2021,"ES_Otter_24<40m","OTB_DEF_27.7.fg",1,0.0177283741444593,0,NA,0
"2548","min",2022,"ES_Otter_24<40m","OTB_DEF_27.7.fg",1,0.0177283741444593,0,NA,0
"2549","min",2009,"ES_Otter_24<40m","OTB_DEF_27.7.hjk",1,0.925288205290034,49377.362,NA,0
"2550","min",2010,"ES_Otter_24<40m","OTB_DEF_27.7.hjk",1,0.985170409562552,49700.33,NA,0
"2551","min",2011,"ES_Otter_24<40m","OTB_DEF_27.7.hjk",1,0.893805963881808,38717.792,NA,0
"2552","min",2012,"ES_Otter_24<40m","OTB_DEF_27.7.hjk",1,0.916069245909577,30453.184,NA,0
"2553","min",2013,"ES_Otter_24<40m","OTB_DEF_27.7.hjk",1,0.9213231269549,29962.202,NA,0
"2554","min",2014,"ES_Otter_24<40m","OTB_DEF_27.7.hjk",1,0.839383171525707,18027.126,NA,0
"2555","min",2015,"ES_Otter_24<40m","OTB_DEF_27.7.hjk",1,0.819424473470078,15960.4,NA,0
"2556","min",2016,"ES_Otter_24<40m","OTB_DEF_27.7.hjk",1,0.717927102174985,14303.78,NA,0
"2557","min",2017,"ES_Otter_24<40m","OTB_DEF_27.7.hjk",1,0.759628340532354,17286.772040786,NA,57547.8046600712
"2558","min",2018,"ES_Otter_24<40m","OTB_DEF_27.7.hjk",1,0,0,NA,38321.0689319899
"2559","min",2019,"ES_Otter_24<40m","OTB_DEF_27.7.hjk",1,0.795635418783078,17277.35530848,NA,51619.2397695974
"2560","min",2020,"ES_Otter_24<40m","OTB_DEF_27.7.hjk",1,0.795635418783078,17277.35530848,NA,54294.4992226091
"2561","min",2021,"ES_Otter_24<40m","OTB_DEF_27.7.hjk",1,0.795635418783078,0,NA,0
"2562","min",2022,"ES_Otter_24<40m","OTB_DEF_27.7.hjk",1,0.795635418783078,0,NA,0
"2563","min",2009,"FRA_Other_10<40m","MIS_MIS_27.7.bc",1,0.0700280047893045,917.31,NA,24.6080881775743
"2564","min",2010,"FRA_Other_10<40m","MIS_MIS_27.7.bc",1,0.0341911315542707,430.984,NA,60.3040745348014
"2565","min",2011,"FRA_Other_10<40m","MIS_MIS_27.7.bc",1,0.0312317514065665,506.218,NA,157.444045685105
"2566","min",2012,"FRA_Other_10<40m","MIS_MIS_27.7.bc",1,0.0416802625481546,942.433,NA,58.8580019388184
"2567","min",2013,"FRA_Other_10<40m","MIS_MIS_27.7.bc",1,0.0148447871576458,377.068,NA,23.5313438634812
"2568","min",2014,"FRA_Other_10<40m","MIS_MIS_27.7.bc",1,0.0161443278555596,360.211,NA,34.0712442621532
"2569","min",2015,"FRA_Other_10<40m","MIS_MIS_27.7.bc",1,0.0153302596548118,320.679,NA,26.5234928094743
"2570","min",2016,"FRA_Other_10<40m","MIS_MIS_27.7.bc",1,0.0247029775160666,428.926,NA,23.4156346398446
"2571","min",2017,"FRA_Other_10<40m","MIS_MIS_27.7.bc",1,0.0279543352053485,404.797,NA,53.277534111427
"2572","min",2018,"FRA_Other_10<40m","MIS_MIS_27.7.bc",1,0.0235145229481533,289.837,NA,38.257622252632
"2573","min",2019,"FRA_Other_10<40m","MIS_MIS_27.7.bc",1,0.030742604185386,343,NA,1034.25490404183
"2574","min",2020,"FRA_Other_10<40m","MIS_MIS_27.7.bc",1,0.030742604185386,343,NA,1287.01455906788
"2575","min",2021,"FRA_Other_10<40m","MIS_MIS_27.7.bc",1,0.030742604185386,0,NA,0
"2576","min",2022,"FRA_Other_10<40m","MIS_MIS_27.7.bc",1,0.030742604185386,0,NA,0
"2577","min",2009,"FRA_Other_10<40m","MIS_MIS_27.7.d",1,0.176961350581425,2318.05,NA,23.4820522131051
"2578","min",2010,"FRA_Other_10<40m","MIS_MIS_27.7.d",1,0.14922404669841,1880.99,NA,58.2740913018633
"2579","min",2011,"FRA_Other_10<40m","MIS_MIS_27.7.d",1,0.140737471296592,2281.135,NA,38.9594246391424
"2580","min",2012,"FRA_Other_10<40m","MIS_MIS_27.7.d",1,0.152477239631978,3447.665,NA,35.6641686564552
"2581","min",2013,"FRA_Other_10<40m","MIS_MIS_27.7.d",1,0.18883770176264,4796.61,NA,22.762863445814
"2582","min",2014,"FRA_Other_10<40m","MIS_MIS_27.7.d",1,0.202694989580235,4522.515,NA,18.0774698506517
"2583","min",2015,"FRA_Other_10<40m","MIS_MIS_27.7.d",1,0.247710815749907,5181.625,NA,23.9205326289197
"2584","min",2016,"FRA_Other_10<40m","MIS_MIS_27.7.d",1,0.29609236291744,5141.15,NA,33.8087709294053
"2585","min",2017,"FRA_Other_10<40m","MIS_MIS_27.7.d",1,0.288705232333461,4180.64,NA,48.8713620230079
"2586","min",2018,"FRA_Other_10<40m","MIS_MIS_27.7.d",1,0.272455774325743,3358.255,NA,13.1713606377499
"2587","min",2019,"FRA_Other_10<40m","MIS_MIS_27.7.d",1,0.364124187572907,4062.59,NA,21.7296335724611
"2588","min",2020,"FRA_Other_10<40m","MIS_MIS_27.7.d",1,0.364124187572907,4062.59,NA,107.832395785368
"2589","min",2021,"FRA_Other_10<40m","MIS_MIS_27.7.d",1,0.364124187572907,0,NA,0
"2590","min",2022,"FRA_Other_10<40m","MIS_MIS_27.7.d",1,0.364124187572907,0,NA,0
"2591","min",2009,"FRA_Other_10<40m","MIS_MIS_27.7.e",1,0.332099363716285,4350.232,NA,750.128570226977
"2592","min",2010,"FRA_Other_10<40m","MIS_MIS_27.7.e",1,0.400906931616785,5053.488,NA,1077.95495935414
"2593","min",2011,"FRA_Other_10<40m","MIS_MIS_27.7.e",1,0.359315494932548,5823.944,NA,1607.58703671332
"2594","min",2012,"FRA_Other_10<40m","MIS_MIS_27.7.e",1,0.300451806363041,6793.52,NA,656.577683754298
"2595","min",2013,"FRA_Other_10<40m","MIS_MIS_27.7.e",1,0.313714806532308,7968.576,NA,499.221652124044
"2596","min",2014,"FRA_Other_10<40m","MIS_MIS_27.7.e",1,0.331341408806404,7392.864,NA,635.570606963864
"2597","min",2015,"FRA_Other_10<40m","MIS_MIS_27.7.e",1,0.281649701327194,5891.56,NA,600.641304895002
"2598","min",2016,"FRA_Other_10<40m","MIS_MIS_27.7.e",1,0.253689096079024,4404.888,NA,648.953500734079
"2599","min",2017,"FRA_Other_10<40m","MIS_MIS_27.7.e",1,0.249450093821742,3612.2,NA,864.568391816446
"2600","min",2018,"FRA_Other_10<40m","MIS_MIS_27.7.e",1,0.282166162361576,3477.944,NA,662.493957750235
"2601","min",2019,"FRA_Other_10<40m","MIS_MIS_27.7.e",1,0.257348759607624,2871.28,NA,630.881119075223
"2602","min",2020,"FRA_Other_10<40m","MIS_MIS_27.7.e",1,0.257348759607624,2871.28,NA,1199.20091413551
"2603","min",2021,"FRA_Other_10<40m","MIS_MIS_27.7.e",1,0.257348759607624,0,NA,0
"2604","min",2022,"FRA_Other_10<40m","MIS_MIS_27.7.e",1,0.257348759607624,0,NA,0
"2605","min",2009,"FRA_Other_10<40m","MIS_MIS_27.7.fg",1,0.0504310648873808,660.606,NA,561.165748494687
"2606","min",2010,"FRA_Other_10<40m","MIS_MIS_27.7.fg",1,0.0721104247949646,908.962,NA,515.042240383705
"2607","min",2011,"FRA_Other_10<40m","MIS_MIS_27.7.fg",1,0.0472297119753837,765.52,NA,576.667174129057
"2608","min",2012,"FRA_Other_10<40m","MIS_MIS_27.7.fg",1,0.117008551673092,2645.682,NA,598.663956398844
"2609","min",2013,"FRA_Other_10<40m","MIS_MIS_27.7.fg",1,0.102556972738666,2605.019,NA,661.80261712995
"2610","min",2014,"FRA_Other_10<40m","MIS_MIS_27.7.fg",1,0.0841508372003614,1877.567,NA,415.873194689232
"2611","min",2015,"FRA_Other_10<40m","MIS_MIS_27.7.fg",1,0.0590465904527102,1235.139,NA,568.481862721737
"2612","min",2016,"FRA_Other_10<40m","MIS_MIS_27.7.fg",1,0.0645877185323646,1121.458,NA,297.18550797212
"2613","min",2017,"FRA_Other_10<40m","MIS_MIS_27.7.fg",1,0.074209296653217,1074.599,NA,364.295986477406
"2614","min",2018,"FRA_Other_10<40m","MIS_MIS_27.7.fg",1,0.0686630528047022,846.332,NA,71.5897379740774
"2615","min",2019,"FRA_Other_10<40m","MIS_MIS_27.7.fg",1,0.0557626921916922,622.153,NA,56.5919355535414
"2616","min",2020,"FRA_Other_10<40m","MIS_MIS_27.7.fg",1,0.0557626921916922,622.153,NA,71.8062946610071
"2617","min",2021,"FRA_Other_10<40m","MIS_MIS_27.7.fg",1,0.0557626921916922,0,NA,0
"2618","min",2022,"FRA_Other_10<40m","MIS_MIS_27.7.fg",1,0.0557626921916922,0,NA,0
"2619","min",2009,"FRA_Other_10<40m","MIS_MIS_27.7.hjk",1,0.370480216025604,4852.99,NA,1174.43582247708
"2620","min",2010,"FRA_Other_10<40m","MIS_MIS_27.7.hjk",1,0.343567465335569,4330.716,NA,1422.47803741668
"2621","min",2011,"FRA_Other_10<40m","MIS_MIS_27.7.hjk",1,0.42148557038891,6831.624,NA,1798.88401919032
"2622","min",2012,"FRA_Other_10<40m","MIS_MIS_27.7.hjk",1,0.388382139783735,8781.714,NA,965.360457565582
"2623","min",2013,"FRA_Other_10<40m","MIS_MIS_27.7.hjk",1,0.38004573180874,9653.428,NA,1170.1093011091
"2624","min",2014,"FRA_Other_10<40m","MIS_MIS_27.7.hjk",1,0.365668436557441,8158.766,NA,630.247626866925
"2625","min",2015,"FRA_Other_10<40m","MIS_MIS_27.7.hjk",1,0.396262632815377,8289.038,NA,1110.01865806281
"2626","min",2016,"FRA_Other_10<40m","MIS_MIS_27.7.hjk",1,0.360927844955104,6266.91,NA,719.461944027702
"2627","min",2017,"FRA_Other_10<40m","MIS_MIS_27.7.hjk",1,0.359681041986231,5208.416,NA,1264.63044917206
"2628","min",2018,"FRA_Other_10<40m","MIS_MIS_27.7.hjk",1,0.353200487559825,4353.504,NA,648.251197542944
"2629","min",2019,"FRA_Other_10<40m","MIS_MIS_27.7.hjk",1,0.292021756442391,3258.132,NA,986.570195240235
"2630","min",2020,"FRA_Other_10<40m","MIS_MIS_27.7.hjk",1,0.292021756442391,3258.132,NA,1519.65478518725
"2631","min",2021,"FRA_Other_10<40m","MIS_MIS_27.7.hjk",1,0.292021756442391,0,NA,0
"2632","min",2022,"FRA_Other_10<40m","MIS_MIS_27.7.hjk",1,0.292021756442391,0,NA,0
"2633","min",2009,"FRA_Otter_10<40m","OTB_CRU_27.7.bc",1,0,0,NA,0
"2634","min",2010,"FRA_Otter_10<40m","OTB_CRU_27.7.bc",1,0,0,NA,0
"2635","min",2011,"FRA_Otter_10<40m","OTB_CRU_27.7.bc",1,0,0,NA,0
"2636","min",2012,"FRA_Otter_10<40m","OTB_CRU_27.7.bc",1,0.0000180227655177771,2.842,NA,0.390076326773539
"2637","min",2013,"FRA_Otter_10<40m","OTB_CRU_27.7.bc",1,0,0,NA,0
"2638","min",2014,"FRA_Otter_10<40m","OTB_CRU_27.7.bc",1,0,0,NA,0
"2639","min",2015,"FRA_Otter_10<40m","OTB_CRU_27.7.bc",1,0,0,NA,0.000277588089097415
"2640","min",2016,"FRA_Otter_10<40m","OTB_CRU_27.7.bc",1,0.0000606366479217247,8.911,NA,11.084007284478
"2641","min",2017,"FRA_Otter_10<40m","OTB_CRU_27.7.bc",1,0.000390488866077946,58.072,NA,105.229957000126
"2642","min",2018,"FRA_Otter_10<40m","OTB_CRU_27.7.bc",1,0.000791762282786282,112.686,NA,143.992694551388
"2643","min",2019,"FRA_Otter_10<40m","OTB_CRU_27.7.bc",1,0.000288601944280602,40.446,NA,63.3670951615559
"2644","min",2020,"FRA_Otter_10<40m","OTB_CRU_27.7.bc",1,0.000288601944280602,40.446,NA,71.6253391521286
"2645","min",2021,"FRA_Otter_10<40m","OTB_CRU_27.7.bc",1,0.000288601944280602,0,NA,0
"2646","min",2022,"FRA_Otter_10<40m","OTB_CRU_27.7.bc",1,0.000288601944280602,0,NA,0
"2647","min",2009,"FRA_Otter_10<40m","OTB_CRU_27.7.fg",1,0.0199333978868616,3304.224,NA,866.896234910989
"2648","min",2010,"FRA_Otter_10<40m","OTB_CRU_27.7.fg",1,0.00912126221809267,1441.418,NA,510.297483342923
"2649","min",2011,"FRA_Otter_10<40m","OTB_CRU_27.7.fg",1,0.0037100128369446,570.504,NA,324.185660943676
"2650","min",2012,"FRA_Otter_10<40m","OTB_CRU_27.7.fg",1,0.0022011237771384,347.094,NA,178.484501871672
"2651","min",2013,"FRA_Otter_10<40m","OTB_CRU_27.7.fg",1,0.00247079125512802,399.685,NA,211.48722367298
"2652","min",2014,"FRA_Otter_10<40m","OTB_CRU_27.7.fg",1,0.00190271623243624,278.619,NA,84.3742233494425
"2653","min",2015,"FRA_Otter_10<40m","OTB_CRU_27.7.fg",1,0.00103433023383973,153.208,NA,236.486446227765
"2654","min",2016,"FRA_Otter_10<40m","OTB_CRU_27.7.fg",1,0.00242272362429661,356.037,NA,369.463951602482
"2655","min",2017,"FRA_Otter_10<40m","OTB_CRU_27.7.fg",1,0.0020402895319747,303.424,NA,272.172675241346
"2656","min",2018,"FRA_Otter_10<40m","OTB_CRU_27.7.fg",1,0.000161224795811494,22.946,NA,18.6367214436833
"2657","min",2019,"FRA_Otter_10<40m","OTB_CRU_27.7.fg",1,0.0000191516495685392,2.684,NA,16.3272646230381
"2658","min",2020,"FRA_Otter_10<40m","OTB_CRU_27.7.fg",1,0.0000191516495685392,2.684,NA,73.3306792563427
"2659","min",2021,"FRA_Otter_10<40m","OTB_CRU_27.7.fg",1,0.0000191516495685392,0,NA,0
"2660","min",2022,"FRA_Otter_10<40m","OTB_CRU_27.7.fg",1,0.0000191516495685392,0,NA,0
"2661","min",2009,"FRA_Otter_10<40m","OTB_CRU_27.7.hjk",1,0.000031852665207513,5.28,NA,0.268491111050222
"2662","min",2010,"FRA_Otter_10<40m","OTB_CRU_27.7.hjk",1,0.0000311969343626879,4.93,NA,1.68630618101426
"2663","min",2011,"FRA_Otter_10<40m","OTB_CRU_27.7.hjk",1,0,0,NA,0.0342513412228219
"2664","min",2012,"FRA_Otter_10<40m","OTB_CRU_27.7.hjk",1,0.0000124294934605359,1.96,NA,0.237950991894803
"2665","min",2013,"FRA_Otter_10<40m","OTB_CRU_27.7.hjk",1,0,0,NA,0.0859086457128718
"2666","min",2014,"FRA_Otter_10<40m","OTB_CRU_27.7.hjk",1,0,0,NA,0
"2667","min",2015,"FRA_Otter_10<40m","OTB_CRU_27.7.hjk",1,0,0,NA,2.69790481665221
"2668","min",2016,"FRA_Otter_10<40m","OTB_CRU_27.7.hjk",1,0.0000241158433660186,3.544,NA,6.61462063071521
"2669","min",2017,"FRA_Otter_10<40m","OTB_CRU_27.7.hjk",1,0.000195230984600274,29.034,NA,32.5628376400646
"2670","min",2018,"FRA_Otter_10<40m","OTB_CRU_27.7.hjk",1,0.000132726243915241,18.89,NA,87.298593984925
"2671","min",2019,"FRA_Otter_10<40m","OTB_CRU_27.7.hjk",1,0.000529738622939027,74.24,NA,48.9055594142821
"2672","min",2020,"FRA_Otter_10<40m","OTB_CRU_27.7.hjk",1,0.000529738622939027,74.24,NA,40.1008771001283
"2673","min",2021,"FRA_Otter_10<40m","OTB_CRU_27.7.hjk",1,0.000529738622939027,0,NA,0
"2674","min",2022,"FRA_Otter_10<40m","OTB_CRU_27.7.hjk",1,0.000529738622939027,0,NA,0
"2675","min",2009,"FRA_Otter_10<40m","OTB_DEF_27.7.bc",1,0.0481251482046297,7977.379,NA,12345.8094206545
"2676","min",2010,"FRA_Otter_10<40m","OTB_DEF_27.7.bc",1,0.0453939631135042,7173.533,NA,13392.8470117506
"2677","min",2011,"FRA_Otter_10<40m","OTB_DEF_27.7.bc",1,0.0318584404811236,4899.004,NA,6729.65504116162
"2678","min",2012,"FRA_Otter_10<40m","OTB_DEF_27.7.bc",1,0.0468391826666959,7386.045,NA,11464.0390662928
"2679","min",2013,"FRA_Otter_10<40m","OTB_DEF_27.7.bc",1,0.0493685957965089,7986.06,NA,12272.3974953072
"2680","min",2014,"FRA_Otter_10<40m","OTB_DEF_27.7.bc",1,0.057608700105933,8435.771,NA,13524.4826349291
"2681","min",2015,"FRA_Otter_10<40m","OTB_DEF_27.7.bc",1,0.0584642323990052,8659.892,NA,18381.3611158817
"2682","min",2016,"FRA_Otter_10<40m","OTB_DEF_27.7.bc",1,0.0637957961838883,9375.26,NA,10975.6710108483
"2683","min",2017,"FRA_Otter_10<40m","OTB_DEF_27.7.bc",1,0.0565368530120885,8407.943,NA,9865.75575883241
"2684","min",2018,"FRA_Otter_10<40m","OTB_DEF_27.7.bc",1,0.0540767470077803,7696.366,NA,8604.4649709297
"2685","min",2019,"FRA_Otter_10<40m","OTB_DEF_27.7.bc",1,0.0549019781613255,7694.215,NA,10776.5590889293
"2686","min",2020,"FRA_Otter_10<40m","OTB_DEF_27.7.bc",1,0.0549019781613255,7694.215,NA,15712.3157904292
"2687","min",2021,"FRA_Otter_10<40m","OTB_DEF_27.7.bc",1,0.0549019781613255,0,NA,0
"2688","min",2022,"FRA_Otter_10<40m","OTB_DEF_27.7.bc",1,0.0549019781613255,0,NA,0
"2689","min",2009,"FRA_Otter_10<40m","OTB_DEF_27.7.e",1,0.223105719436211,36982.72,NA,9127.80270824796
"2690","min",2010,"FRA_Otter_10<40m","OTB_DEF_27.7.e",1,0.203505209078057,32159.592,NA,8301.06668556907
"2691","min",2011,"FRA_Otter_10<40m","OTB_DEF_27.7.e",1,0.233502890027712,35906.704,NA,12382.2583681057
"2692","min",2012,"FRA_Otter_10<40m","OTB_DEF_27.7.e",1,0.202559193385739,31941.448,NA,9404.94416251218
"2693","min",2013,"FRA_Otter_10<40m","OTB_DEF_27.7.e",1,0.20558323466952,33255.96,NA,9107.17721792715
"2694","min",2014,"FRA_Otter_10<40m","OTB_DEF_27.7.e",1,0.220023295416365,32218.504,NA,10187.923555278
"2695","min",2015,"FRA_Otter_10<40m","OTB_DEF_27.7.e",1,0.242676740355067,35945.984,NA,16534.9838310979
"2696","min",2016,"FRA_Otter_10<40m","OTB_DEF_27.7.e",1,0.235372863192699,34589.768,NA,14371.7851906504
"2697","min",2017,"FRA_Otter_10<40m","OTB_DEF_27.7.e",1,0.228132482291029,33926.984,NA,18469.3559212852
"2698","min",2018,"FRA_Otter_10<40m","OTB_DEF_27.7.e",1,0.235985041379918,33586.104,NA,12421.0176506559
"2699","min",2019,"FRA_Otter_10<40m","OTB_DEF_27.7.e",1,0.24156326666804,33853.784,NA,12605.6851027294
"2700","min",2020,"FRA_Otter_10<40m","OTB_DEF_27.7.e",1,0.24156326666804,33853.784,NA,25960.0747188651
"2701","min",2021,"FRA_Otter_10<40m","OTB_DEF_27.7.e",1,0.24156326666804,0,NA,0
"2702","min",2022,"FRA_Otter_10<40m","OTB_DEF_27.7.e",1,0.24156326666804,0,NA,0
"2703","min",2009,"FRA_Otter_10<40m","OTB_DEF_27.7.fg",1,0.0783745022696804,12991.609,NA,5712.99695274881
"2704","min",2010,"FRA_Otter_10<40m","OTB_DEF_27.7.fg",1,0.11130029024919,17588.601,NA,10372.788759556
"2705","min",2011,"FRA_Otter_10<40m","OTB_DEF_27.7.fg",1,0.0760660452049636,11696.99,NA,7014.17900844069
"2706","min",2012,"FRA_Otter_10<40m","OTB_DEF_27.7.fg",1,0.121231552768866,19116.937,NA,10796.7381538978
"2707","min",2013,"FRA_Otter_10<40m","OTB_DEF_27.7.fg",1,0.119078414798292,19262.597,NA,9841.35564717886
"2708","min",2014,"FRA_Otter_10<40m","OTB_DEF_27.7.fg",1,0.104311133941542,15274.513,NA,9236.4386473261
"2709","min",2015,"FRA_Otter_10<40m","OTB_DEF_27.7.fg",1,0.0615893466200292,9122.793,NA,6999.96692458814
"2710","min",2016,"FRA_Otter_10<40m","OTB_DEF_27.7.fg",1,0.0930570378074093,13675.414,NA,7894.9105304623
"2711","min",2017,"FRA_Otter_10<40m","OTB_DEF_27.7.fg",1,0.0768324297910137,11426.223,NA,5931.87146340991
"2712","min",2018,"FRA_Otter_10<40m","OTB_DEF_27.7.fg",1,0.0678716691939809,9659.701,NA,4424.72026717703
"2713","min",2019,"FRA_Otter_10<40m","OTB_DEF_27.7.fg",1,0.0633024311049733,8871.493,NA,4489.70099585924
"2714","min",2020,"FRA_Otter_10<40m","OTB_DEF_27.7.fg",1,0.0633024311049733,8871.493,NA,9158.95667079524
"2715","min",2021,"FRA_Otter_10<40m","OTB_DEF_27.7.fg",1,0.0633024311049733,0,NA,0
"2716","min",2022,"FRA_Otter_10<40m","OTB_DEF_27.7.fg",1,0.0633024311049733,0,NA,0
