"","stock","year","iter","scenario","rec","ssb","f","biomass","catch","landings","discards","catch.iyv","land.iyv","disc.iyv","Ftarget","Btarget","Flim","Fpa","Blim","Bpa","ssb2Btarget","f2Ftarget","lowerBpa","higherFpa","lowerBlim","higherFlim","lowerBtarget","higherFtarget"
"101","nep.fu.16",2017,1,"fixedEffort",22615.4758164624,0,0.0970496347583342,26340.2002998264,2556.30681855952,2556.30681855952,0,0.0796456874529633,0.0887901828683535,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","nep.fu.17",2017,1,"fixedEffort",3315.21004741532,0,0.041811057840834,7957.57482247155,332.714621175122,295.006952241787,37.7076689333353,0.130154416034694,0.115403577575255,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","nep.fu.19",2017,1,"fixedEffort",-6868.99266581083,0,0.03998212151967,11532.7207181746,461.102641206472,346.295267525211,114.807373681262,1.38588030660598,1.17385459865837,3.04466908002808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","nep.fu.2021",2017,1,"fixedEffort",-49238.213952074,0,0.017554244892723,120301.512868673,2111.80221786175,1811.68461560875,300.117602252993,4.57989616441196,5.23161817531006,2.61409692278308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","nep.fu.22",2017,1,"fixedEffort",-11602.5289268685,0,0.125797495796935,31328.0835055377,3940.99445311389,3521.26516812209,419.729284991804,1.86617592300109,1.94364136990747,1.39854937478136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","nep.out.7",2017,1,"fixedEffort",479.832799707563,0,1.29136058287432,274,353.832799707563,353.832799707563,0,0.0897826180465667,0.100484565295111,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","sol.27.7fg",2017,1,"fixedEffort",14496.2242658664,3975.13281517691,0.255535128522617,4967.99931697626,878.552723352161,806.245177816431,72.3075455357295,2.48296009888928,2.2786049752391,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","whg.27.7b-ce-k",2017,1,"fixedEffort",299681.463017398,37444.1339330409,0.671244534584657,49144.6166592938,15151.6796048174,12377.6668263219,2774.01277849555,17.2461813640568,15.3522367226363,38.3640843834869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","cod.27.7e-k",2018,1,"fixedEffort",1639.8313675303,1747.7675457265,1.41467516103734,2570.68459233771,1813.79488511073,1499.64834049799,314.146544612746,0.119709163103874,0.121157594685688,0.113246249998574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","had.27.7b-k",2018,1,"fixedEffort",946209.395352041,36589.5935693651,0.458302283895826,107011.378300276,12884.0620281638,7097.35490970335,5786.70711846048,7.10337322810194,4.7326794676054,18.4204067104856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","meg.27.7b-k8abd",2018,1,"fixedEffort",233695.314944216,91845.2547346055,0.201028959173054,140525.34961628,16699.1479649559,14264.5273458237,2434.62061913217,1.29610893897068,2.00983711922333,0.420726428570293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","mon.27.78abd",2018,1,"fixedEffort",57571.6308175793,52019.147094788,0.303348268947203,106130.464686511,26037.2607231277,24149.4361929999,1887.82453012779,1.55919695889685,1.69297135527384,0.775408092452906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","nep.fu.16",2018,1,"fixedEffort",10276.405996324,0,0.0590444277963293,46399.3692977293,2739.624210295,2739.624210295,0,0.105219371554763,0.113444644769352,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","nep.fu.17",2018,1,"fixedEffort",-801.970123152191,0,0.0539617148553734,10940.0702487117,590.344951258737,492.91,97.4349512587369,0.2154839152904,0.179918836367315,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","nep.fu.19",2018,1,"fixedEffort",5766.92903835835,0,0.051324625194155,4202.62541115727,215.698174059079,166.38782,49.3103540590787,0.365376503346333,0.337562273031588,0.506084864025188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","nep.fu.2021",2018,1,"fixedEffort",-50919.1870355169,0,0.0316350679475612,68951.4966987371,2181.28528315059,1800.62259,380.662693150591,10.1126738446712,10.8218413463197,7.71973149279194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","nep.fu.22",2018,1,"fixedEffort",12748.6368078189,0,0.142410221610681,15784.5601255553,2247.88270550746,1921.25303,326.629675507461,1.03053127569846,1.06699373909332,0.858055389678665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","nep.out.7",2018,1,"fixedEffort",286.88657,0,0.507216425,400,202.88657,202.88657,0,0.0902567422681418,0.105601171127366,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","sol.27.7fg",2018,1,"fixedEffort",7045.39774279948,4930.73359994538,0.231437103963221,5908.45731998248,1020.26378588178,866.786379517746,153.477406364029,5.02873988101714,4.27227085320505,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","whg.27.7b-ce-k",2018,1,"fixedEffort",566120.450272528,28283.4822805639,0.621395652317238,50498.141600675,11107.2860766082,8961.36599293904,2145.92008366912,10.8866807097427,10.3386096098151,13.981993405461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","cod.27.7e-k",2019,1,"fixedEffort",3421.83179945163,1180.83581105384,1.09026190804515,2809.399250857,1356.54880348622,1059.71416554746,296.834637938756,0.122131436440005,0.118253641953967,0.138325112942335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","had.27.7b-k",2019,1,"fixedEffort",493214.380215202,34642.4013926496,0.411688354371856,121203.671300957,11329.1914471725,7717.38629878995,3611.8051483825,8.35148091838447,7.28251688020329,12.1677347814365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","meg.27.7b-k8abd",2019,1,"fixedEffort",212697.190343321,99089.0928638751,0.181977677055224,148080.007371343,16056.1275254415,14183.0851290804,1873.04239636103,1.41723507809984,1.83780940592598,0.518588993428907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","mon.27.78abd",2019,1,"fixedEffort",40775.8654804456,63221.7318707331,0.239943204304901,112947.724565748,25209.185533178,23274.8101028858,1934.3754302922,1.57006634963712,1.6410259045237,1.03274513916521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","nep.fu.16",2019,1,"fixedEffort",996.80473527388,0,0.0346416949014116,53936.1510837584,1868.43969,1868.43969,0,0.0741174159530434,0.0802773333806205,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","nep.fu.17",2019,1,"fixedEffort",-1176.58241920804,0,0.0186037832719156,9547.75517430082,177.624367996003,157.855,19.7693679960027,0.0950656148799765,0.0844849319166411,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","nep.fu.19",2019,1,"fixedEffort",-864.794447141626,0,0.0272582879026862,9753.85627545654,265.873422517817,183.25185,82.6215725178166,1.49682966091567,1.16088720661366,4.17927232345123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","nep.fu.2021",2019,1,"fixedEffort",15809.7257514682,0,0.199403524702925,15851.0243800697,3160.75013153789,2607.35425,553.395881537894,11.8881763419813,14.2282560858185,6.69795871312615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","nep.fu.22",2019,1,"fixedEffort",4397.72656244743,0,0.0830517288623403,26285.3142278668,2183.04079031421,1938.96457,244.076220314207,0.690671739133023,0.743652140862715,0.44105174696262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","nep.out.7",2019,1,"fixedEffort",149.87916,0,0.309667685950413,484,149.87916,149.87916,0,0.0686561426909608,0.0772985552799451,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","sol.27.7fg",2019,1,"fixedEffort",10316.607173748,5545.72056544021,0.251662500920051,6389.42328405415,1234.39990674939,1087.63687195644,146.763034792951,8.23596760716695,7.25675852437684,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","whg.27.7b-ce-k",2019,1,"fixedEffort",399562.846687649,29290.0669494047,0.433910054238083,50591.5501503512,7549.09098011493,6586.57274,962.518240114931,6.11559587686161,6.05585642582352,6.55831518796829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","cod.27.7e-k",2020,1,"fixedEffort",1640,1854.50382534114,1.06611469500476,3401.71553323656,1842.85582974362,1842.85582974362,0,0.244116256460266,0.279789793947318,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","had.27.7b-k",2020,1,"fixedEffort",351066,68006.0242521078,0.406196543408459,126396.781104999,17493.6420025088,17493.6420025088,0,9.49268071878555,9.49268071878555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","meg.27.7b-k8abd",2020,1,"fixedEffort",223393,104883.500264441,0.181894633696265,145488.940368731,17729.0581319061,17729.0581319061,0,1.01345723945668,1.01345723945668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","mon.27.78abd",2020,1,"fixedEffort",32000,67584.8712021506,0.236602910174457,126307.324195599,27037.9662307864,27037.9662307864,0,1.52506501076487,1.52506501076487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","nep.fu.16",2020,1,"fixedEffort",1838.24477783297,0,0.0346416949014116,53064.5161290323,1838.24477783297,1838.24477783297,0,0.0679875387868442,0.0679875387868442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","nep.fu.17",2020,1,"fixedEffort",151.281887603842,0,0.0184635374634611,8193.54838709677,151.281887603842,151.281887603842,0,0.0822969222750532,0.0822969222750532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","nep.fu.19",2020,1,"fixedEffort",235.053352204323,0,0.0272582879026862,8623.1884057971,235.053352204323,235.053352204323,0,1.55374417868086,1.55374417868086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","nep.fu.2021",2020,1,"fixedEffort",5683.00045403337,0,0.199403524702925,28500,5683.00045403337,5683.00045403337,0,24.1774916236607,24.1774916236607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","nep.fu.22",2020,1,"fixedEffort",2366.67641168154,0,0.0830412776028609,28500,2366.67641168154,2366.67641168154,0,0.416448393911678,0.416448393911678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","nep.out.7",2020,1,"fixedEffort",149.87416,0,0.309657355371901,484,149.87416,149.87416,0,0.0633268491037664,0.0633268491037664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","sol.27.7fg",2020,1,"fixedEffort",5187,6122.16729791915,0.249796074565051,6833.9028534287,1366.46762491187,1366.46762491187,0,9.11743308460823,9.11743308460823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","whg.27.7b-ce-k",2020,1,"fixedEffort",568878,29152.6925658087,0.419131826396392,51630.3128996696,7170.94915779223,7170.94915779223,0,5.24780026036456,5.24780026036456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","cod.27.7e-k",2021,1,"fixedEffort",1640,2235.8228917419,1.54313707654331,3377.14768552001,971.891453009365,0,971.891453009365,0.13553177293877,0,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","had.27.7b-k",2021,1,"fixedEffort",351066,74049.7077957101,0.464035407306866,121833.154951474,22428.455323226,17848.3244966515,4580.13082657457,23.0771196246027,Inf,4.71259502529079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","meg.27.7b-k8abd",2021,1,"fixedEffort",223393,111084.208190827,0.184995264614474,151173.561691224,19003.8158754747,17897.1571643608,1106.65871111387,0.847308278773667,1.00273598049602,0.241621637681806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","mon.27.78abd",2021,1,"fixedEffort",32000,69196.8676218942,0.237001220063048,140565.150506797,29507.7248917226,29451.1400338124,56.5848579101539,1.55272630955153,1.64557643224251,0.0511312632719443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","nep.fu.16",2021,1,"fixedEffort",1838.24477783297,0,0.0346416949014116,53064.5161290323,1838.24477783297,1838.24477783297,0,0.062297069143024,0.0624167613111923,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","nep.fu.17",2021,1,"fixedEffort",151.281887603842,0,0.0184635374634611,8193.54838709677,151.281887603842,151.281887603842,0,0.0822969222750532,0.0822969222750532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","nep.fu.19",2021,1,"fixedEffort",235.053352204323,0,0.0272582879026862,8623.1884057971,235.053352204323,235.053352204323,0,1.55374417868086,1.55374417868086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","nep.fu.2021",2021,1,"fixedEffort",5683.00045403337,0,0.199403524702925,28500,5683.00045403337,3725.55094642858,1957.44950760479,24.1774916236607,15.8498098899271,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","nep.fu.22",2021,1,"fixedEffort",2366.67641168154,0,0.0830412776028609,28500,2366.67641168154,2366.67641168154,0,0.416448393911678,0.635255414759607,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","nep.out.7",2021,1,"fixedEffort",149.87416,0,0.309657355371901,484,149.87416,149.87416,0,0.0633268491037664,0.0633268491037664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","sol.27.7fg",2021,1,"fixedEffort",5187,6225.02974433407,0.258265249801162,6782.96664706296,1455.41930509567,1398.17980847286,57.2394966228094,9.71094220041444,9.32902515332101,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","whg.27.7b-ce-k",2021,1,"fixedEffort",568878,31549.4739821146,0.559942698811597,55477.0074557621,7736.84943115462,5118.50950203327,2618.33992912135,5.3158903444984,3.66083780570676,45.7435876205447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","cod.27.7e-k",2022,1,"fixedEffort",1640,907.61069695925,1.54313707654331,1899.5807945434,716.500428770742,0,716.500428770742,0.0926088112669673,0,0.273646832789653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","had.27.7b-k",2022,1,"fixedEffort",351066,65247.6888032566,0.421682852032106,112140.782809424,18936.2450466809,17581.9439531747,1354.30109350616,26.4287979271257,Inf,1.89016089750241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","meg.27.7b-k8abd",2022,1,"fixedEffort",223393,114882.213509213,0.185546890320494,155135.475569373,19713.832693605,18398.2820779202,1315.55061568479,1.04106345503067,1.04643048157358,0.971387102907039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","mon.27.78abd",2022,1,"fixedEffort",32000,78692.8787287571,0.237450182150279,147543.27777822,31244.5471424005,31126.7903547374,117.756787663129,1.58490475332765,1.69183134723718,0.089511407815983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","nep.fu.16",2022,1,"fixedEffort",0,0,0.0346416949014116,53064.5161290323,1838.24477783297,1838.24477783297,0,0.0588340989374871,0.0590566761584911,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","nep.fu.17",2022,1,"fixedEffort",0,0,0.0184635374634611,8193.54838709677,151.281887603842,151.281887603842,0,0.0822969222750532,0.0822969222750532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","nep.fu.19",2022,1,"fixedEffort",0,0,0.0272582879026862,8623.1884057971,235.053352204323,235.053352204323,0,1.55374417868086,1.55374417868086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","nep.fu.2021",2022,1,"fixedEffort",0,0,0.199403524702925,28500,5683.00045403337,3725.55094642858,1957.44950760479,24.1774916236607,15.8498098899271,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","nep.fu.22",2022,1,"fixedEffort",0,0,0.0830412776028609,28500,2366.67641168154,2366.67641168154,0,0.416448393911678,0.635255414759607,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","nep.out.7",2022,1,"fixedEffort",0,0,0.309657355371901,484,149.87416,149.87416,0,0.0633268491037664,0.0633268491037664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","sol.27.7fg",2022,1,"fixedEffort",5187,5867.00539877629,0.254927642180839,6369.25354279632,1390.87905446542,1354.32804181962,36.5510126458015,9.2803125933478,9.03643457831304,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","whg.27.7b-ce-k",2022,1,"fixedEffort",568878,33461.8291521371,0.568513579963495,57598.9102559064,7947.26177485555,5118.50874849532,2828.75302636023,5.71384100532741,3.77937145982615,77.3919194461815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","cod.27.7e-k",2009,1,"min",5669.68163083781,5683.8001801527,1.0200686339473,8861.7767552776,5380.3916034236,4196.42751509838,1183.96408832522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","had.27.7b-k",2009,1,"min",2283435.81601569,34259.0825191908,0.766251365681241,189184.778943637,16895.6267051485,9705.23842004554,7190.38828510292,3.14022248759692,2.31273824821874,6.0731472820887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","meg.27.7b-k8abd",2009,1,"min",240983.675996257,53306.0673788845,0.359381965865215,79356.7077928927,17022.6989266334,13032.6028816071,3990.09604502634,1.00752101260892,1.34284211449036,0.554920803552854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","mon.27.78abd",2009,1,"min",48832.9649247621,37700.3716555987,0.459422335327165,68993.8453824629,23294.962333961,21155.6734794129,2139.2888545481,1.36846468555666,1.62328843068409,0.536149714294402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","nep.fu.16",2009,1,"min",NA,0,NA,0,1244.5723,1244.5723,0,0.0534266714904954,0.0588292450822292,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","nep.fu.17",2009,1,"min",4921.83165432604,0,0.0493330505026478,15270.6784986092,753.349153581584,624.3976,128.951553581585,0.605307665598523,0.501696526589897,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","nep.fu.19",2009,1,"min",NA,0,NA,0,761.9931,761.9931,0,1.0114740241989,1.22036519679128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","nep.fu.2021",2009,1,"min",NA,0,NA,0,1308.2064,1308.2064,0,1.71682184523718,1.71682184523718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","nep.fu.22",2009,1,"min",2692.02864582764,0,0.0927708131826907,22352.7436979063,2073.68220971903,1772.3702,301.312009719033,1.5851338211761,1.35480930226301,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","nep.out.7",2009,1,"min",182.3221,0,0.156935736196319,652,102.3221,102.3221,0,0.0493431922791409,0.0577317876366912,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","sol.27.7fg",2009,1,"min",7003.8478292281,3093.19277882589,0.372132509058433,3799.72997699452,819.489286356167,788.873226293462,30.6160600627051,8.00891778370623,7.70970519851979,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","whg.27.7b-ce-k",2009,1,"min",1302290.27595102,42977.0224465295,0.683856934404067,112971.59958699,10830.778128189,6555.05097,4275.72715818904,13.2164975290254,8.30938451390859,139.656348642898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","cod.27.7e-k",2010,1,"min",26155.2035350601,5613.09010984258,0.849165899844966,14720.3278890133,6989.00930884596,3883.70426627695,3105.30504256901,0.645291522559751,0.59247506755496,0.72626361030114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","had.27.7b-k",2010,1,"min",203340.379182724,38596.4117345121,0.589116288601706,181958.711033483,29156.9361973935,10591.9450104517,18564.9911869418,4.17182677958229,2.7272789801283,5.97847584454474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","meg.27.7b-k8abd",2010,1,"min",226734.888939015,53140.4628311761,0.38784034148159,70147.5276701701,18640.6893710173,14999.5636596311,3641.12571138627,0.639322638181845,1.41612929871049,0.196128598970053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","mon.27.78abd",2010,1,"min",56388.0966244943,32304.2313918153,0.439314080976105,68418.6196072446,20416.4127493672,18324.459405254,2091.95334411319,1.09526060667642,1.22166616450126,0.574534775762172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","nep.fu.16",2010,1,"min",NA,0,NA,0,1074.4369,1074.4369,0,0.0526261353152404,0.0586340298634913,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","nep.fu.17",2010,1,"min",-5819.58066923987,0,0.0597131156871575,19439.1609993536,1160.77286961568,937.1263,223.646569615683,1.08035462074663,0.872202267066591,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","nep.fu.19",2010,1,"min",NA,0,NA,0,626.1294,626.1294,0,0.539407334879651,0.668137688591175,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","nep.fu.2021",2010,1,"min",NA,0,NA,0,759.9524,759.9524,0,1.21373058029219,1.21373058029219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","nep.fu.22",2010,1,"min",11373.8480920642,0,0.125258302758165,22971.0901340149,2877.31976269155,2331.1755,546.144262691546,3.78618419086715,3.06752830835194,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","nep.out.7",2010,1,"min",-392.3614,0,0.127921584699454,732,93.6386,93.6386,0,0.0325436891700932,0.0401679753411959,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","sol.27.7fg",2010,1,"min",3054.70504138725,3340.81267449081,0.369974693763461,3839.22950920937,940.107191361578,883.472456968392,56.6347343931861,10.0397399294904,9.43491740551858,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","whg.27.7b-ce-k",2010,1,"min",647512.335890377,64934.2398779848,0.542353204173183,95020.1861457927,14400.7459170019,9563.54419847704,4837.20171852487,15.3181956795214,10.8249488968723,85.4105130067821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","cod.27.7e-k",2011,1,"min",9786.53543046018,9527.11706622098,0.951890130280128,17550.4254293181,9645.58622176757,6286.21398252833,3359.37223923924,0.669797681131207,0.65731007794468,0.694486695970103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","had.27.7b-k",2011,1,"min",90042.5933734686,100252.890125095,0.68807441930218,125597.773525368,30028.0118500494,14022.4101840166,16005.6016660328,3.11313497797407,2.23066065249925,4.76446208582632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","meg.27.7b-k8abd",2011,1,"min",192913.559501582,46184.843726496,0.35563625179451,61784.0361017282,16309.880678928,13102.8275030025,3207.05317592553,0.543155529589323,0.934420497692883,0.200370672895825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","mon.27.78abd",2011,1,"min",32280.7887877734,29671.2259530271,0.39230304073069,76182.7268932815,24292.0921797436,22557.4010819565,1734.69109778708,1.48940955841133,1.72156743090661,0.540898763640382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","nep.fu.16",2011,1,"min",NA,0,NA,0,1147.2088,1147.2088,0,0.0472256070622282,0.0508573126767534,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","nep.fu.17",2011,1,"min",-2717.41301258162,0,0.0602218740298666,12458.8074604981,750.292733448477,658.4867,91.8060334484774,0.654015845632005,0.573990279711941,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","nep.fu.19",2011,1,"min",633.031793826557,0,0.0683060099440231,14117.7888942424,964.329828597742,589.1855,375.144328597742,1.28527144887238,0.89475687208261,4.08627096179117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","nep.fu.2021",2011,1,"min",NA,0,NA,0,671.2664,671.2664,0,0.696096273384083,1.13931249156675,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","nep.fu.22",2011,1,"min",-461.006309405007,0,0.0552388634123641,31467.6184633875,1738.23547821145,1551.951,186.284478211451,2.5894867942317,2.31197479867903,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","nep.out.7",2011,1,"min",585.7673,0,0.51124918699187,246,125.7673,125.7673,0,0.0723534305774311,0.0810381899944006,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","sol.27.7fg",2011,1,"min",5478.46040509313,3560.7745618777,0.386219550323475,4004.46549980485,1075.04867596561,1047.1106388664,27.9380370992074,8.54791886257884,8.32577815430882,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","whg.27.7b-ce-k",2011,1,"min",640425.410521609,64827.0966840368,0.469065057154761,84333.3045245923,13890.0402229686,10070.8136915407,3819.22653142786,12.9203826147616,9.61771690376802,136.703466956747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","cod.27.7e-k",2012,1,"min",1708.84641339872,14921.381596702,0.917507669809233,18546.5209579794,11821.3304864472,9540.89863177222,2280.43185467503,0.85106524507391,0.94738110782313,0.597092588226878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
