Stock,country,fishingarea,fleetname,CatchCat,Datayear,DiscardsImportedOrUnrep,AgeOrLengthDistribution,Weight_Total_in_kg,Effort_Total,code,DataUsedInAssessment
pol.27.3a4,Norway,27.3.a.20,LLS_FIF_0_0_0_all,BMS landing,2018,Imported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.3.a.20,LLS_FIF_0_0_0_all,Discards,2018,Unreported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.3.a.20,LLS_FIF_0_0_0_all,Landings,2018,Imported,Estimated,3870.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.3.a.20,MIS_MIS_0_0_0_HC,BMS landing,2018,Imported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.3.a.20,MIS_MIS_0_0_0_HC,Discards,2018,Unreported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.3.a.20,MIS_MIS_0_0_0_HC,Landings,2018,Imported,Estimated,870.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.3.a.20,OTB_CRU_16-31_0_0_all,Discards,2018,Unreported,Estimated,0.000,-18,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.3.a.20,OTB_CRU_16-31_0_0_all,Landings,2018,Imported,Estimated,40.000,-18,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.3.a.20,OTB_CRU_32-69_0_0_all,BMS landing,2018,Imported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.3.a.20,OTB_CRU_32-69_0_0_all,Discards,2018,Unreported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.3.a.20,OTB_CRU_32-69_0_0_all,Landings,2018,Imported,Estimated,45140.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.3.a.20,OTB_CRU_90-119_0_0_all,Landings,2018,Imported,Estimated,0.000,-18,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.3.a.20,OTB_DEF_>=120_0_0_all,BMS landing,2018,Imported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.3.a.20,OTB_DEF_>=120_0_0_all,Discards,2018,Unreported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.3.a.20,OTB_DEF_>=120_0_0_all,Landings,2018,Imported,Estimated,1490.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.3.a.20,SDN_DEF_>=120_0_0_all,BMS landing,2018,Imported,Estimated,0.000,-27,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.3.a.20,SDN_DEF_>=120_0_0_all,Discards,2018,Unreported,Estimated,0.000,-27,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.3.a.20,SDN_DEF_>=120_0_0_all,Landings,2018,Imported,Estimated,1090.000,-27,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.3.a.20,SSC_DEF_>=120_0_0_all,Discards,2018,Unreported,Estimated,0.000,-9,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.3.a.20,SSC_DEF_>=120_0_0_all,Landings,2018,Imported,Estimated,2440.000,-9,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.4,GNS_DEF_all_0_0_all,BMS landing,2018,Imported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.4,GNS_DEF_all_0_0_all,Discards,2018,Unreported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.4,GNS_DEF_all_0_0_all,Landings,2018,Imported,Estimated,359040.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.4,LLS_FIF_0_0_0_all,BMS landing,2018,Imported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.4,LLS_FIF_0_0_0_all,Discards,2018,Unreported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.4,LLS_FIF_0_0_0_all,Landings,2018,Imported,Estimated,28520.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.4,MIS_MIS_0_0_0_HC,BMS landing,2018,Imported,Estimated,420.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.4,MIS_MIS_0_0_0_HC,Discards,2018,Unreported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.4,MIS_MIS_0_0_0_HC,Landings,2018,Imported,Estimated,18170.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.4,OTB_CRU_16-31_0_0_all,Discards,2018,Unreported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.4,OTB_CRU_16-31_0_0_all,Landings,2018,Imported,Estimated,8320.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.4,OTB_CRU_32-69_0_0_all,BMS landing,2018,Imported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.4,OTB_CRU_32-69_0_0_all,Discards,2018,Unreported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.4,OTB_CRU_32-69_0_0_all,Landings,2018,Imported,Estimated,21560.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.4,OTB_DEF_>=120_0_0_all,BMS landing,2018,Imported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.4,OTB_DEF_>=120_0_0_all,Discards,2018,Unreported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.4,OTB_DEF_>=120_0_0_all,Landings,2018,Imported,Estimated,209770.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.4,OTB_SPF_32-69_0_0_all,Discards,2018,Unreported,Estimated,0.000,-18,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.4,OTB_SPF_32-69_0_0_all,Landings,2018,Imported,Estimated,990.000,-18,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.4,SDN_DEF_>=120_0_0_all,BMS landing,2018,Imported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.4,SDN_DEF_>=120_0_0_all,Discards,2018,Unreported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.4,SDN_DEF_>=120_0_0_all,Landings,2018,Imported,Estimated,13300.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.4,SSC_DEF_>=120_0_0_all,Discards,2018,Unreported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Norway,27.4,SSC_DEF_>=120_0_0_all,Landings,2018,Imported,Estimated,77900.000,-36,NA,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,FPO_CRU_0_0_0_all,BMS landing,2018,Imported,Estimated,0.000,793123,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,FPO_CRU_0_0_0_all,Discards,2018,Imported,Estimated,0.000,793123,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,FPO_CRU_0_0_0_all,Landings,2018,Imported,Estimated,0.000,793123,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,FPO_CRU_0_0_0_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,793123,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,GNS_DEF_all_0_0_all,BMS landing,2018,Imported,Estimated,0.000,45340,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,GNS_DEF_all_0_0_all,Discards,2018,Unreported,Estimated,0.000,45340,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,GNS_DEF_all_0_0_all,Landings,2018,Imported,Estimated,29666.300,45340,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,GNS_DEF_all_0_0_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,45340,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,GTR_DEF_all_0_0_all,BMS landing,2018,Imported,Estimated,0.000,36022,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,GTR_DEF_all_0_0_all,Discards,2018,Unreported,Estimated,0.000,36022,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,GTR_DEF_all_0_0_all,Landings,2018,Imported,Estimated,5047.000,36022,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,GTR_DEF_all_0_0_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,36022,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,LLS_FIF_0_0_0_all,BMS landing,2018,Imported,Estimated,0.000,72207,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,LLS_FIF_0_0_0_all,Discards,2018,Unreported,Estimated,0.000,72207,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,LLS_FIF_0_0_0_all,Landings,2018,Imported,Estimated,1024.300,72207,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,LLS_FIF_0_0_0_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,72207,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,MIS_MIS_0_0_0_HC,BMS landing,2018,Imported,Estimated,0.000,579786,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,MIS_MIS_0_0_0_HC,Discards,2018,Unreported,Estimated,0.000,293107,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,MIS_MIS_0_0_0_HC,Landings,2018,Imported,Estimated,31.700,579786,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,MIS_MIS_0_0_0_HC,Logbook Registered Discard,2018,Imported,Estimated,0.000,579786,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,MIS_MIS_0_0_0_IBC,BMS landing,2018,Imported,Estimated,0.000,253648,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,MIS_MIS_0_0_0_IBC,Landings,2018,Imported,Estimated,0.000,253648,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,MIS_MIS_0_0_0_IBC,Logbook Registered Discard,2018,Imported,Estimated,0.000,253648,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,OTB_CRU_32-69_0_0_all,BMS landing,2018,Imported,Estimated,0.000,1013162,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,OTB_CRU_32-69_0_0_all,Discards,2018,Imported,Estimated,0.000,1013162,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,OTB_CRU_32-69_0_0_all,Landings,2018,Imported,Estimated,3280.900,1013162,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,OTB_CRU_32-69_0_0_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,1013162,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,OTB_CRU_32-69_2_22_all,BMS landing,2018,Imported,Estimated,0.000,541982,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,OTB_CRU_32-69_2_22_all,Discards,2018,Imported,Estimated,0.000,541982,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,OTB_CRU_32-69_2_22_all,Landings,2018,Imported,Estimated,38.000,541982,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,OTB_CRU_32-69_2_22_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,541982,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,OTB_CRU_70-89_2_35_all,BMS landing,2018,Imported,Estimated,0.000,743388,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,OTB_CRU_70-89_2_35_all,Discards,2018,Imported,Estimated,0.000,743388,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,OTB_CRU_70-89_2_35_all,Landings,2018,Imported,Estimated,18.700,743388,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,OTB_CRU_70-89_2_35_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,743388,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,OTB_CRU_90-119_0_0_all,BMS landing,2018,Imported,Estimated,0.000,799956,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,OTB_CRU_90-119_0_0_all,Discards,2018,Imported,Estimated,284.908,799956,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,OTB_CRU_90-119_0_0_all,Landings,2018,Imported,Estimated,23889.000,799956,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.20,OTB_CRU_90-119_0_0_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,799956,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,FPO_CRU_0_0_0_all,BMS landing,2018,Imported,Estimated,0.000,85031,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,FPO_CRU_0_0_0_all,Landings,2018,Imported,Estimated,0.000,85031,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,FPO_CRU_0_0_0_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,85031,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,GNS_DEF_all_0_0_all,BMS landing,2018,Imported,Estimated,0.000,20506,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,GNS_DEF_all_0_0_all,Discards,2018,Unreported,Estimated,0.000,13175,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,GNS_DEF_all_0_0_all,Landings,2018,Imported,Estimated,678.000,20506,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,GNS_DEF_all_0_0_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,20506,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,GTR_DEF_all_0_0_all,BMS landing,2018,Imported,Estimated,0.000,23525,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,GTR_DEF_all_0_0_all,Landings,2018,Imported,Estimated,0.000,23525,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,GTR_DEF_all_0_0_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,23525,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,LLS_FIF_0_0_0_all,BMS landing,2018,Imported,Estimated,0.000,27385,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,LLS_FIF_0_0_0_all,Discards,2018,Unreported,Estimated,0.000,402,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,LLS_FIF_0_0_0_all,Landings,2018,Imported,Estimated,45.000,27385,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,LLS_FIF_0_0_0_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,27385,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,MIS_MIS_0_0_0_HC,BMS landing,2018,Imported,Estimated,0.000,130856,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,MIS_MIS_0_0_0_HC,Landings,2018,Imported,Estimated,0.000,130856,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,MIS_MIS_0_0_0_HC,Logbook Registered Discard,2018,Imported,Estimated,0.000,130856,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,MIS_MIS_0_0_0_IBC,BMS landing,2018,Imported,Estimated,0.000,102446,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,MIS_MIS_0_0_0_IBC,Landings,2018,Imported,Estimated,0.000,102446,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,MIS_MIS_0_0_0_IBC,Logbook Registered Discard,2018,Imported,Estimated,0.000,102446,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,OTB_CRU_32-69_0_0_all,BMS landing,2018,Imported,Estimated,0.000,2569,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,OTB_CRU_32-69_0_0_all,Landings,2018,Imported,Estimated,0.000,2569,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,OTB_CRU_32-69_0_0_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,2569,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,OTB_CRU_32-69_2_22_all,BMS landing,2018,Imported,Estimated,0.000,8130,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,OTB_CRU_32-69_2_22_all,Landings,2018,Imported,Estimated,0.000,8130,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,OTB_CRU_32-69_2_22_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,8130,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,OTB_CRU_70-89_2_35_all,BMS landing,2018,Imported,Estimated,0.000,299893,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,OTB_CRU_70-89_2_35_all,Discards,2018,Imported,Estimated,0.000,299893,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,OTB_CRU_70-89_2_35_all,Landings,2018,Imported,Estimated,0.000,299893,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,OTB_CRU_70-89_2_35_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,299893,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,OTB_CRU_90-119_0_0_all,BMS landing,2018,Imported,Estimated,0.000,483706,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,OTB_CRU_90-119_0_0_all,Discards,2018,Imported,Estimated,0.000,483706,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,OTB_CRU_90-119_0_0_all,Landings,2018,Imported,Estimated,85.500,483706,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.3.a.21,OTB_CRU_90-119_0_0_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,483706,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.a,MIS_MIS_0_0_0_IBC,BMS landing,2018,Imported,Estimated,0.000,653428,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.a,MIS_MIS_0_0_0_IBC,Landings,2018,Imported,Estimated,0.000,653428,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.a,MIS_MIS_0_0_0_IBC,Logbook Registered Discard,2018,Imported,Estimated,0.000,653428,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.a,OTB_CRU_32-69_0_0_all,BMS landing,2018,Imported,Estimated,0.000,150544,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.a,OTB_CRU_32-69_0_0_all,Discards,2018,Unreported,Estimated,0.000,148039,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.a,OTB_CRU_32-69_0_0_all,Landings,2018,Imported,Estimated,332.600,150544,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.a,OTB_CRU_32-69_0_0_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,150544,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.a,OTB_DEF_>=120_0_0_all,BMS landing,2018,Imported,Estimated,0.000,48618,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.a,OTB_DEF_>=120_0_0_all,Discards,2018,Unreported,Estimated,0.000,48618,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.a,OTB_DEF_>=120_0_0_all,Landings,2018,Imported,Estimated,6466.200,48618,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.a,OTB_DEF_>=120_0_0_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,48618,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.a,SDN_DEF_>=120_0_0_all,BMS landing,2018,Imported,Estimated,0.000,1270,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.a,SDN_DEF_>=120_0_0_all,Discards,2018,Unreported,Estimated,0.000,903,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.a,SDN_DEF_>=120_0_0_all,Landings,2018,Imported,Estimated,12.700,1270,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.a,SDN_DEF_>=120_0_0_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,1270,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.b,LLS_FIF_0_0_0_all,BMS landing,2018,Imported,Estimated,0.000,663,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.b,LLS_FIF_0_0_0_all,Discards,2018,Unreported,Estimated,0.000,663,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.b,LLS_FIF_0_0_0_all,Landings,2018,Imported,Estimated,500.000,663,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.b,LLS_FIF_0_0_0_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,663,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.b,MIS_MIS_0_0_0_IBC,BMS landing,2018,Imported,Estimated,0.000,734262,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.b,MIS_MIS_0_0_0_IBC,Landings,2018,Imported,Estimated,0.000,734262,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.b,MIS_MIS_0_0_0_IBC,Logbook Registered Discard,2018,Imported,Estimated,0.000,734262,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.b,OTB_CRU_32-69_0_0_all,BMS landing,2018,Imported,Estimated,0.000,7874,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.b,OTB_CRU_32-69_0_0_all,Discards,2018,Unreported,Estimated,0.000,7546,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.b,OTB_CRU_32-69_0_0_all,Landings,2018,Imported,Estimated,85.800,7874,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.b,OTB_CRU_32-69_0_0_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,7874,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.b,OTB_DEF_>=120_0_0_all,BMS landing,2018,Imported,Estimated,0.000,170138,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.b,OTB_DEF_>=120_0_0_all,Discards,2018,Unreported,Estimated,0.000,170138,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.b,OTB_DEF_>=120_0_0_all,Landings,2018,Imported,Estimated,22754.900,170138,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.b,OTB_DEF_>=120_0_0_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,170138,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.b,SDN_DEF_>=120_0_0_all,BMS landing,2018,Imported,Estimated,0.000,3199,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.b,SDN_DEF_>=120_0_0_all,Landings,2018,Imported,Estimated,0.000,3199,kWd,DataUsedInAssessment
pol.27.3a4,Sweden,27.4.b,SDN_DEF_>=120_0_0_all,Logbook Registered Discard,2018,Imported,Estimated,0.000,3199,kWd,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,GNS_DEF_all_0_0_all,BMS landing,2018,Imported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,GNS_DEF_all_0_0_all,Discards,2018,Unreported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,GNS_DEF_all_0_0_all,Landings,2018,Imported,Estimated,126.000,-36,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,GTR_DEF_all_0_0_all,BMS landing,2018,Imported,Estimated,0.000,-27,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,GTR_DEF_all_0_0_all,Discards,2018,Unreported,Estimated,0.000,-27,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,GTR_DEF_all_0_0_all,Landings,2018,Imported,Estimated,7.000,-27,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,LLS_FIF_0_0_0_all,BMS landing,2018,Imported,Estimated,0.000,-18,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,LLS_FIF_0_0_0_all,Discards,2018,Unreported,Estimated,0.000,-18,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,LLS_FIF_0_0_0_all,Landings,2018,Imported,Estimated,160.000,-18,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,MIS_MIS_0_0_0_HC,BMS landing,2018,Imported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,MIS_MIS_0_0_0_HC,Discards,2018,Unreported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,MIS_MIS_0_0_0_HC,Landings,2018,Imported,Estimated,310.000,-36,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,OTB_CRU_>=120_0_0_all,BMS landing,2018,Imported,Estimated,0.000,-18,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,OTB_CRU_>=120_0_0_all,Discards,2018,Imported,Estimated,0.000,-9,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,OTB_CRU_>=120_0_0_all,Discards,2018,Unreported,Estimated,0.000,-9,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,OTB_CRU_>=120_0_0_all,Landings,2018,Imported,Estimated,5.000,-18,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,OTB_CRU_70-99_0_0_all,BMS landing,2018,Imported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,OTB_CRU_70-99_0_0_all,Discards,2018,Imported,Estimated,0.000,-9,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,OTB_CRU_70-99_0_0_all,Discards,2018,Unreported,Estimated,0.000,-27,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,OTB_CRU_70-99_0_0_all,Landings,2018,Imported,Estimated,38.000,-36,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,OTB_DEF_>=120_0_0_all,BMS landing,2018,Imported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,OTB_DEF_>=120_0_0_all,Discards,2018,Unreported,Estimated,0.000,-36,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,OTB_DEF_>=120_0_0_all,Landings,2018,Imported,Estimated,5104.000,-36,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,OTB_DEF_70-99_0_0_all,BMS landing,2018,Imported,Estimated,0.000,-18,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,OTB_DEF_70-99_0_0_all,Discards,2018,Unreported,Estimated,0.000,-18,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,OTB_DEF_70-99_0_0_all,Landings,2018,Imported,Estimated,50.000,-18,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,TBB_DEF_70-99_0_0_all,BMS landing,2018,Imported,Estimated,0.000,-27,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,TBB_DEF_70-99_0_0_all,Discards,2018,Unreported,Estimated,0.000,-27,NA,DataUsedInAssessment
pol.27.3a4,UK (England),27.4,TBB_DEF_70-99_0_0_all,Landings,2018,Imported,Estimated,308.000,-27,NA,DataUsedInAssessment
pol.27.3a4,UK(Scotland),27.4,GNS_DEF_>=220_0_0_all,Discards,2018,Unreported,Estimated,0.000,-9,kWd,DataUsedInAssessment
