stock,Year,CatchCategory,Country,Area,tons
MEG,2017,Discards,France,oth,0.29478
MEG,2017,Discards,France,8,80.87176
MEG,2017,Discards,France,8,0.10314
MEG,2017,Landings,France,oth,28.45089
MEG,2017,Landings,France,8,100.25025
MEG,2017,Landings,France,oth,47.52835
MEG,2017,Landings,France,8,108.09396
MEG,2017,Discards,France,oth,8.98513
MEG,2017,Discards,France,oth,85.54542
MEG,2017,Discards,France,8,77.49005
MEG,2017,Discards,France,8,233.19652
MEG,2017,Discards,France,8,0.24569
MEG,2017,Landings,France,oth,0.00253
MEG,2017,Landings,France,oth,0.20957
MEG,2017,Landings,France,oth,0.00081
MEG,2017,Landings,France,oth,0.28968
MEG,2017,Landings,France,oth,0.47879
MEG,2017,Landings,France,oth,0.00194
MEG,2017,Landings,France,oth,0.05816
MEG,2017,Landings,France,oth,1.71636
MEG,2017,Landings,France,oth,12.72778
MEG,2017,Landings,France,oth,0.00197
MEG,2017,Landings,France,oth,1.26365
MEG,2017,Landings,France,oth,0.17835
MEG,2017,Landings,France,oth,2.57207
MEG,2017,Landings,France,oth,3.10169
MEG,2017,Landings,France,oth,69.02005
MEG,2017,Landings,France,oth,13.93366
MEG,2017,Landings,France,oth,195.31756
MEG,2017,Landings,France,oth,40.29794
MEG,2017,Landings,France,oth,7.52541
MEG,2017,Landings,France,oth,8.0739
MEG,2017,Landings,France,8,90.11412
MEG,2017,Landings,France,8,0.04572
MEG,2017,Landings,France,8,0.36411
MEG,2017,Landings,France,8,126.56005
MEG,2017,Landings,France,oth,2.86242
MEG,2017,Landings,France,oth,6.01581
MEG,2017,Landings,France,oth,6.3177
MEG,2017,Landings,France,oth,2.39232
MEG,2017,Landings,France,8,18.21245
MEG,2017,Discards,France,oth,0.38679
MEG,2017,Discards,France,oth,5.70534
MEG,2017,Discards,France,oth,0.51374
MEG,2017,Discards,France,oth,5.58584
MEG,2017,Discards,France,oth,4.76836
MEG,2017,Discards,France,oth,8.9338
MEG,2017,Discards,France,8,2.43982
MEG,2017,Discards,France,8,0.03208
MEG,2017,Landings,France,8,0.16974
MEG,2017,Landings,France,8,1.41107
MEG,2017,Landings,France,8,0.01072
MEG,2017,Landings,France,8,0.18629
MEG,2017,Landings,France,8,0.04344
MEG,2017,Landings,France,8,1.9793
MEG,2017,Landings,France,8,0.25829
MEG,2017,Landings,France,8,0.32658
MEG,2017,Landings,France,8,0.13791
MEG,2017,Landings,France,8,0.31172
MEG,2017,Landings,France,8,0.02667
MEG,2017,Landings,France,oth,0.02943
MEG,2017,Landings,France,oth,0.06998
MEG,2017,Landings,France,oth,4.25538
MEG,2017,Landings,France,oth,0.174
MEG,2017,Landings,France,oth,1.73667
MEG,2017,Landings,France,oth,0.02244
MEG,2017,Landings,France,oth,27.19328
MEG,2017,Landings,France,oth,28.30772
MEG,2017,Landings,France,oth,25.30125
MEG,2017,Landings,France,oth,0.57005
MEG,2017,Landings,France,oth,0.04994
MEG,2017,Landings,France,oth,40.86592
MEG,2017,Landings,France,oth,34.80822
MEG,2017,Landings,France,oth,0.31816
MEG,2017,Landings,France,oth,0.15852
MEG,2017,Landings,France,oth,0.77461
MEG,2017,Landings,France,oth,13.84066
MEG,2017,Landings,France,oth,9.24686
MEG,2017,Landings,France,oth,26.45951
MEG,2017,Landings,France,oth,3.15442
MEG,2017,Landings,France,oth,0.00901
MEG,2017,Landings,France,oth,0.25747
MEG,2017,Landings,France,8,281.89985
MEG,2017,Landings,France,8,12.72276
MEG,2017,Landings,France,8,0.15574
MEG,2017,Landings,France,oth,49.12013
MEG,2017,Landings,France,8,29.91166
MEG,2017,Discards,France,oth,9.78607
MEG,2017,Discards,France,oth,0.23396
MEG,2017,Discards,France,oth,0.35462
MEG,2017,Discards,France,oth,22.0398
MEG,2017,Discards,France,oth,5.68313
MEG,2017,Discards,France,oth,10.21704
MEG,2017,Landings,France,oth,0.43398
MEG,2017,Landings,France,oth,0.41513
MEG,2017,Landings,France,oth,0.00004
MEG,2017,Landings,France,oth,5.94925
MEG,2017,Landings,France,oth,3.32604
MEG,2017,Landings,France,oth,0.01264
MEG,2017,Landings,France,oth,0.01771
MEG,2017,Landings,France,oth,25.08723
MEG,2017,Landings,France,oth,15.74937
MEG,2017,Landings,France,oth,0.0491
MEG,2017,Landings,France,oth,2.01113
MEG,2017,Landings,France,oth,28.70777
MEG,2017,Landings,France,oth,19.92142
MEG,2017,Landings,France,oth,36.68873
MEG,2017,Landings,France,oth,0.00118
MEG,2017,Landings,France,oth,0.05383
MEG,2017,Landings,France,oth,0.04286
MEG,2017,Landings,France,oth,0.07312
MEG,2017,Landings,France,oth,0.03611
MEG,2017,Landings,France,oth,79.56795
MEG,2017,Landings,France,oth,41.21884
MEG,2017,Landings,France,oth,39.442
MEG,2017,Landings,France,oth,6.8111
MEG,2017,Landings,France,oth,0.3937
MEG,2017,Landings,France,oth,5.86281
MEG,2017,Landings,France,8,1.01273
MEG,2017,Landings,France,oth,0.21784
MEG,2017,Landings,France,oth,223.30643
MEG,2017,Landings,France,oth,131.0235
MEG,2017,Landings,France,oth,8.91817
MEG,2017,Landings,France,8,10.99877
MEG,2017,Landings,France,8,97.10438
MEG,2017,Landings,France,8,31.95356
MEG,2017,Landings,France,8,2.19045
MEG,2017,Landings,France,8,1.59063
MEG,2017,Landings,France,8,0.49083
MEG,2017,Landings,France,8,0.00091
MEG,2017,Landings,France,8,0.00129
MEG,2017,Landings,France,8,5.4837
MEG,2017,Landings,France,8,3.09925
MEG,2017,Landings,France,8,5.0955
MEG,2017,Landings,France,8,0.05213
MEG,2017,Landings,France,8,0.11472
MEG,2017,Landings,France,8,0.0607
MEG,2017,Landings,France,8,6.13925
MEG,2017,Landings,France,8,7.87041
MEG,2017,Discards,France,oth,3.21985
MEG,2017,Discards,France,8,12.20434
MEG,2017,Discards,France,8,17.76056
MEG,2017,Discards,France,8,22.99158
MEG,2017,Landings,France,oth,2.31244
MEG,2017,Landings,France,oth,3.99396
MEG,2017,Landings,France,oth,10.44142
MEG,2017,Landings,France,oth,31.56848
MEG,2017,Landings,France,oth,8.42694
MEG,2017,Landings,France,oth,45.70227
MEG,2017,Landings,France,oth,0.45037
MEG,2017,Landings,France,oth,28.44042
MEG,2017,Landings,France,oth,12.44469
MEG,2017,Landings,France,oth,1.24251
MEG,2017,Landings,France,oth,0.23509
MEG,2017,Landings,France,oth,1.00682
MEG,2017,Landings,France,oth,182.14573
MEG,2017,Landings,France,oth,0.04693
MEG,2017,Landings,France,oth,0.31875
MEG,2017,Landings,France,oth,6.16917
MEG,2017,Landings,France,oth,3.04128
MEG,2017,Landings,France,8,22.29665
MEG,2017,Landings,France,oth,0.00213
MEG,2017,Landings,France,oth,7.0746
MEG,2017,Landings,France,oth,0.21173
MEG,2017,Landings,France,oth,0.00393
MEG,2017,Landings,France,8,40.74287
MEG,2017,Landings,France,8,0.50765
MEG,2017,Landings,France,8,12.15619
MEG,2017,Landings,France,8,0.03998
MEG,2017,Landings,France,8,2.31471
MEG,2017,Landings,France,8,11.9364
MEG,2017,Landings,France,8,18.12717
MEG,2017,Landings,France,8,1.36671
MEG,2017,Discards,France,oth,51.67512
MEG,2017,Discards,France,8,30.26636
MEG,2017,Discards,France,8,22.39466
MEG,2017,Discards,France,8,0.18741
MEG,2017,Landings,France,oth,6.34257
MEG,2017,Landings,France,oth,35.71932
MEG,2017,Landings,France,oth,2.3612
MEG,2017,Landings,France,oth,250.4426
MEG,2017,Landings,France,oth,87.07633
MEG,2017,Landings,France,oth,38.75184
MEG,2017,Landings,France,oth,92.43612
MEG,2017,Landings,France,oth,17.41491
MEG,2017,Discards,France,oth,7.43288
MEG,2017,Discards,France,8,1.50012
MEG,2017,Landings,France,8,217.53531
MEG,2017,Landings,UK(Scotland),oth,0
MEG,2017,Landings,UK(Scotland),oth,0.148
MEG,2017,Landings,UK(Scotland),oth,1.025
MEG,2017,Landings,UK(Scotland),oth,0
MEG,2017,Landings,UK(Scotland),oth,0.296
MEG,2017,Landings,UK(Scotland),oth,15.808
MEG,2017,Landings,Ireland,oth,1.914
MEG,2017,Landings,Ireland,oth,3.25
MEG,2017,Landings,Ireland,oth,275.009
MEG,2017,Landings,Ireland,oth,73.38
MEG,2017,Landings,Ireland,oth,90.774
MEG,2017,Landings,Ireland,oth,569.082
MEG,2017,Landings,Ireland,oth,32.598
MEG,2017,Landings,Ireland,oth,89.798
MEG,2017,Landings,Ireland,oth,188.248
MEG,2017,Landings,Ireland,oth,503.484
MEG,2017,Landings,Ireland,oth,103.749
MEG,2017,Landings,UK (England),oth,48.037
MEG,2017,Landings,UK (England),oth,0.016
MEG,2017,Landings,UK (England),oth,0.119
MEG,2017,Landings,UK (England),oth,0.33
MEG,2017,Landings,UK (England),oth,0.002
MEG,2017,Landings,UK (England),oth,25.912
MEG,2017,Landings,UK (England),oth,3.831
MEG,2017,Landings,UK (England),oth,32.916
MEG,2017,Landings,UK (England),oth,13.249
MEG,2017,Landings,UK (England),oth,17.035
MEG,2017,Landings,UK (England),oth,0.138
MEG,2017,Landings,UK (England),oth,0.123
MEG,2017,Landings,UK (England),oth,0.002
MEG,2017,Landings,UK (England),oth,8.851
MEG,2017,Landings,UK (England),oth,3.113
MEG,2017,Landings,UK (England),oth,30.675
MEG,2017,Landings,UK (England),oth,5.243
MEG,2017,Landings,UK (England),oth,0.104
MEG,2017,Landings,UK (England),oth,0.03
MEG,2017,Landings,UK (England),oth,2.242
MEG,2017,Landings,UK (England),oth,26.115
MEG,2017,Landings,UK (England),oth,13.384
MEG,2017,Landings,UK (England),oth,15.531
MEG,2017,Landings,UK (England),oth,48.718
MEG,2017,Discards,UK (England),oth,0
MEG,2017,Landings,UK (England),oth,0.522
MEG,2017,Landings,UK (England),oth,0.71
MEG,2017,Landings,UK (England),oth,0.039
MEG,2017,Landings,UK (England),oth,1.625
MEG,2017,Landings,UK (England),oth,4.296
MEG,2017,Landings,UK (England),oth,113.178
MEG,2017,Landings,UK (England),oth,0.001
MEG,2017,Discards,UK (England),oth,1.313
MEG,2017,Discards,UK (England),oth,10.099
MEG,2017,Discards,UK (England),oth,0
MEG,2017,Discards,UK (England),oth,4.15
MEG,2017,Landings,UK (England),oth,29.557
MEG,2017,Landings,UK (England),oth,18.233
MEG,2017,Landings,UK (England),oth,12.955
MEG,2017,Landings,UK (England),oth,0.125
MEG,2017,Landings,UK (England),oth,5.285
MEG,2017,Landings,UK (England),oth,1.511
MEG,2017,Landings,UK (England),oth,13.079
MEG,2017,Landings,UK (England),oth,7.107
MEG,2017,Landings,UK (England),oth,49.902
MEG,2017,Landings,UK (England),oth,78.419
MEG,2017,Landings,UK (England),oth,11.898
MEG,2017,Landings,UK (England),oth,10.644
MEG,2017,Landings,UK (England),oth,0.021
MEG,2017,Landings,UK (England),oth,1.105
MEG,2017,Landings,UK (England),oth,25.019
MEG,2017,Landings,UK (England),oth,77.922
MEG,2017,Landings,UK (England),oth,0.172
MEG,2017,Landings,UK (England),oth,0.015
MEG,2017,Landings,UK (England),oth,0.004
MEG,2017,Landings,UK (England),oth,1.077
MEG,2017,Landings,UK (England),oth,2.442
MEG,2017,Landings,UK (England),oth,267.451
MEG,2017,Landings,UK (England),oth,161.365
MEG,2017,Landings,UK (England),oth,0.282
MEG,2017,Landings,UK (England),oth,19.956
MEG,2017,Landings,UK (England),oth,3.087
MEG,2017,Landings,UK (England),oth,0.662
MEG,2017,Landings,UK (England),oth,49.488
MEG,2017,Landings,UK (England),oth,4.461
MEG,2017,Landings,UK (England),oth,1.297
MEG,2017,Landings,UK (England),oth,8.61
MEG,2017,Landings,UK (England),oth,23.601
MEG,2017,Landings,UK (England),oth,0.149
MEG,2017,Landings,UK (England),oth,0.002
MEG,2017,Landings,UK (England),oth,34.119
MEG,2017,Landings,UK (England),oth,0.008
MEG,2017,Landings,UK (England),oth,1.714
MEG,2017,Landings,UK (England),oth,26.106
MEG,2017,Landings,UK (England),oth,0.234
MEG,2017,Landings,UK (England),oth,0.366
MEG,2017,Landings,UK (England),oth,0.034
MEG,2017,Landings,UK (England),oth,0.001
MEG,2017,Landings,UK (England),oth,0.093
MEG,2017,Landings,UK (England),oth,25.125
MEG,2017,Landings,UK (England),oth,33.435
MEG,2017,Landings,UK (England),oth,8.033
MEG,2017,Landings,UK (England),oth,34.474
MEG,2017,Landings,UK (England),oth,42.419
MEG,2017,Landings,UK (England),oth,19.122
MEG,2017,Landings,UK (England),oth,22.301
MEG,2017,Landings,UK (England),oth,0.32
MEG,2017,Landings,UK (England),oth,0.049
MEG,2017,Landings,UK (England),oth,60.583
MEG,2017,Landings,UK (England),oth,45.804
MEG,2017,Landings,UK (England),oth,0.097
MEG,2017,Landings,UK (England),oth,4.323
MEG,2017,Landings,UK (England),oth,15.159
MEG,2017,Landings,UK (England),oth,146.457
MEG,2017,Landings,UK (England),oth,24.192
MEG,2017,Landings,UK (England),oth,1.559
MEG,2017,Landings,UK (England),oth,82.204
MEG,2017,Discards,UK (England),oth,5.807
MEG,2017,Discards,UK (England),oth,187.634
MEG,2017,Discards,UK (England),oth,0
MEG,2017,Discards,UK (England),oth,6.554
MEG,2017,Discards,UK (England),oth,0
MEG,2017,Discards,UK (England),oth,0
MEG,2017,Discards,UK (England),oth,3.827
MEG,2017,Discards,UK (England),oth,23.636
MEG,2017,Landings,UK (England),oth,0.245
MEG,2017,Landings,UK (England),oth,32.598
MEG,2017,Landings,UK (England),oth,0.319
MEG,2017,Landings,UK (England),oth,0.005
MEG,2017,Landings,UK (England),oth,0
MEG,2017,Landings,UK (England),oth,0.865
MEG,2017,Landings,UK (England),oth,1.445
MEG,2017,Landings,UK (England),oth,0.062
MEG,2017,Landings,UK (England),oth,2.941
MEG,2017,Landings,UK (England),oth,0.157
MEG,2017,Landings,UK (England),oth,0.139
MEG,2017,Landings,UK (England),oth,1.113
MEG,2017,Landings,UK (England),oth,21.894
MEG,2017,Landings,UK (England),oth,7.567
MEG,2017,Landings,UK (England),oth,25.124
MEG,2017,Landings,UK (England),oth,25.655
MEG,2017,Landings,UK (England),oth,55.9
MEG,2017,Landings,UK (England),oth,30.876
MEG,2017,Landings,UK (England),oth,15.546
MEG,2017,Landings,UK (England),oth,0.398
MEG,2017,Landings,UK (England),oth,90.787
MEG,2017,Landings,UK (England),oth,34.773
MEG,2017,Landings,UK (England),oth,0.029
MEG,2017,Landings,UK (England),oth,0.026
MEG,2017,Landings,UK (England),oth,220.379
MEG,2017,Landings,UK (England),oth,0.025
MEG,2017,Landings,UK (England),oth,0.076
MEG,2017,Landings,UK (England),oth,5.784
MEG,2017,Discards,UK (England),oth,0.79
MEG,2017,Discards,UK (England),oth,3.686
MEG,2017,Discards,UK (England),oth,0
MEG,2017,Discards,UK (England),oth,3.03
MEG,2017,Discards,UK (England),oth,0
MEG,2017,Discards,UK (England),oth,14.583
MEG,2017,Landings,UK(Northern Ireland),oth,0.086
MEG,2017,Landings,UK(Northern Ireland),oth,0.132
MEG,2017,Landings,UK(Northern Ireland),oth,1.378
MEG,2017,Landings,UK(Northern Ireland),oth,0.765
MEG,2017,Landings,UK(Northern Ireland),oth,0.146
MEG,2017,Landings,UK(Northern Ireland),oth,0.132
MEG,2017,Landings,UK(Northern Ireland),oth,0.15
MEG,2017,Landings,UK(Northern Ireland),oth,0.091
MEG,2017,Landings,UK(Northern Ireland),oth,0.779
MEG,2017,Landings,UK(Northern Ireland),oth,0.028
MEG,2017,Landings,UK(Northern Ireland),oth,0.042
MEG,2017,Landings,UK(Northern Ireland),oth,0.56
MEG,2017,Landings,UK(Northern Ireland),oth,0.108
MEG,2017,Landings,Spain,8,0
MEG,2017,Landings,Spain,8,0.24
MEG,2017,Landings,Spain,8,0
MEG,2017,Landings,Spain,8,0
MEG,2017,Landings,Spain,8,0
MEG,2017,Landings,Spain,8,3.82
MEG,2017,Landings,Spain,8,0.62
MEG,2017,Landings,Spain,8,0
MEG,2017,Landings,Spain,8,0
MEG,2017,Landings,Spain,8,0
MEG,2017,Landings,Spain,8,0
MEG,2017,Landings,Spain,8,0.15
MEG,2017,Landings,Spain,8,0.03
MEG,2017,Landings,Spain,8,0
MEG,2017,Landings,Spain,8,0
MEG,2017,Landings,Spain,8,0
MEG,2017,Landings,Spain,8,0
MEG,2017,Landings,Spain,8,0
MEG,2017,Landings,Spain,8,8.9
MEG,2017,Landings,Spain,8,0
MEG,2017,Landings,France,oth,0.10637
MEG,2017,Landings,France,oth,0.3362
MEG,2017,Landings,France,oth,1.66805
MEG,2017,Landings,France,oth,1.4651
MEG,2017,Landings,France,oth,1.12616
MEG,2017,Landings,France,8,0.03814
MEG,2017,Landings,France,8,0.08522
MEG,2017,Landings,France,8,19.77459
MEG,2017,Landings,France,8,0.02189
MEG,2017,Landings,France,8,0.93965
MEG,2017,Landings,France,8,0.29273
MEG,2017,Landings,France,oth,3.75648
MEG,2017,Landings,France,oth,0.03058
MEG,2017,Landings,France,oth,0.06652
MEG,2017,Landings,France,oth,97.85912
MEG,2017,Landings,France,oth,170.44671
MEG,2017,Landings,France,oth,0.00804
MEG,2017,Landings,France,oth,1.0853
MEG,2017,Landings,France,oth,8.23351
MEG,2017,Landings,France,oth,0.67936
MEG,2017,Landings,France,oth,9.02416
MEG,2017,Landings,France,8,6.10888
MEG,2017,Landings,France,8,0.08015
MEG,2017,Landings,France,8,2.27118
MEG,2017,Landings,France,8,0.19253
MEG,2017,Landings,France,8,0.07676
MEG,2017,Landings,France,oth,0.08135
MEG,2017,Landings,France,oth,0.08285
MEG,2017,Landings,France,oth,0.41714
MEG,2017,Landings,France,oth,0.01253
MEG,2017,Landings,France,oth,4.82763
MEG,2017,Landings,France,oth,0.58548
MEG,2017,Landings,France,8,0.80439
MEG,2017,Landings,France,8,0.00016
MEG,2017,Landings,France,8,0.29498
MEG,2017,Discards,France,8,2.45993
MEG,2017,Landings,France,oth,0
MEG,2017,Landings,France,oth,0.01117
MEG,2017,Landings,France,oth,0.55492
MEG,2017,Landings,France,oth,0.12209
MEG,2017,Landings,France,8,0.00033
MEG,2017,Landings,France,oth,1.40806
MEG,2017,Landings,France,oth,0.06541
MEG,2017,Landings,France,oth,1.47862
MEG,2017,Landings,France,oth,1.59729
MEG,2017,Landings,France,oth,0.02178
MEG,2017,Landings,France,oth,0.03217
MEG,2017,Landings,France,oth,0.02645
MEG,2017,Landings,France,oth,0.37608
MEG,2017,Landings,France,8,0.14207
MEG,2017,Landings,Belgium,oth,1.376
MEG,2017,Landings,Belgium,8,0.009
MEG,2017,Landings,Belgium,oth,0.286
MEG,2017,Landings,Belgium,oth,0.419
MEG,2017,Landings,Belgium,oth,5.942
MEG,2017,Landings,Belgium,8,0.013
MEG,2017,Discards,Belgium,oth,40.427
MEG,2017,Landings,Belgium,oth,349.401
MEG,2017,Landings,Belgium,oth,2.438
MEG,2017,Discards,Ireland,oth,108.26896
MEG,2017,Discards,Ireland,oth,23.68263
MEG,2017,Discards,Ireland,oth,59.1378
MEG,2017,Discards,Ireland,oth,19.31012
MEG,2017,Discards,Ireland,oth,11.41986
MEG,2017,Discards,Ireland,oth,79.91701
MEG,2017,Discards,Ireland,oth,7.00986
MEG,2017,Discards,Ireland,oth,9.2316
MEG,2017,Landings,Spain,oth,0.74
MEG,2017,Landings,Spain,oth,720.62
MEG,2017,Discards,Spain,oth,210.423
MEG,2017,Discards,Spain,oth,280.831
MEG,2017,Landings,Spain,oth,1.47
MEG,2017,Landings,Spain,oth,627.07
MEG,2017,Discards,Spain,oth,104.1
MEG,2017,Landings,Spain,oth,1.92
MEG,2017,Landings,Spain,oth,3.73
MEG,2017,Landings,Spain,oth,713.76
MEG,2017,Landings,Spain,oth,438.63
MEG,2017,Discards,Spain,oth,111.052
MEG,2017,Landings,UK(Scotland),oth,1.444
MEG,2017,Landings,UK(Scotland),oth,8.231
MEG,2017,Landings,UK(Scotland),oth,0.216
MEG,2017,Landings,UK(Scotland),oth,0
MEG,2017,Landings,UK(Scotland),oth,7.483
MEG,2017,Landings,UK(Scotland),oth,0
MEG,2017,Landings,UK(Scotland),oth,0
MEG,2017,Landings,UK(Scotland),oth,0
MEG,2017,Landings,UK(Scotland),oth,0.65
MEG,2017,Landings,UK(Scotland),oth,0
MEG,2017,Landings,UK(Scotland),oth,0
MEG,2017,Landings,UK(Scotland),oth,0
MEG,2017,Landings,UK(Scotland),oth,0.299
MEG,2017,Landings,UK(Scotland),oth,0.73
MEG,2017,Landings,UK(Scotland),oth,0
MEG,2017,Landings,UK(Scotland),oth,0
MEG,2017,Landings,UK(Scotland),oth,1.434
MEG,2017,Landings,UK(Scotland),oth,0
MEG,2017,Landings,UK(Scotland),oth,9.066
MEG,2017,Landings,UK(Scotland),oth,0
MEG,2017,Landings,UK(Scotland),oth,4.028
MEG,2017,Landings,UK(Scotland),oth,31.476
MEG,2017,Landings,UK(Scotland),oth,0.226
MEG,2017,Landings,UK(Scotland),oth,0
MEG,2017,Landings,UK(Scotland),oth,1.078
MEG,2017,Landings,UK(Scotland),oth,0
MEG,2017,Landings,UK(Scotland),oth,0
MEG,2017,Landings,UK(Scotland),oth,0
MEG,2017,Landings,UK(Scotland),oth,0
MEG,2017,Landings,UK(Scotland),oth,6.173
MEG,2017,Landings,UK(Scotland),oth,0
MEG,2017,Landings,UK(Scotland),oth,0
MEG,2017,Landings,UK(Scotland),oth,0.179
MEG,2017,Landings,UK(Scotland),oth,5.126
MEG,2017,Landings,UK(Scotland),oth,0.847
MEG,2017,Landings,UK(Scotland),oth,65.712
MEG,2017,Landings,UK(Scotland),oth,13.532
MEG,2017,Landings,UK(Scotland),oth,0.303
MEG,2017,Landings,Ireland,oth,2.995
MEG,2017,Landings,Ireland,oth,13.767
MEG,2017,Landings,Ireland,oth,0.375
MEG,2017,Landings,Ireland,oth,39.752
MEG,2017,Landings,Ireland,oth,0.9
MEG,2017,Landings,Ireland,oth,1.89
MEG,2017,Landings,Ireland,oth,3.168
MEG,2017,Landings,Ireland,oth,448.382
MEG,2017,Landings,Ireland,oth,10.457
MEG,2017,Landings,Ireland,oth,0.05
MEG,2017,Landings,Ireland,oth,5.319
MEG,2017,Landings,UK (England),oth,0.354
MEG,2017,Landings,UK (England),oth,1.107
MEG,2017,Landings,UK(Northern Ireland),oth,0.061
MEG,2017,Landings,France,oth,0.02758
MEG,2017,Landings,France,oth,0.22697
MEG,2017,Landings,France,oth,0.74711
MEG,2017,Discards,Ireland,oth,1.31555
MEG,2017,Discards,Ireland,oth,0.11323
MEG,2017,Discards,Ireland,oth,0.00702
MEG,2017,Discards,Ireland,oth,1.73196
MEG,2017,Discards,Ireland,oth,0.66916
MEG,2017,Discards,Ireland,oth,56.4089
MEG,2018,Discards,France,oth,0
MEG,2018,Discards,France,oth,0
MEG,2018,Landings,France,oth,0.53307
MEG,2018,Discards,France,oth,0.29314
MEG,2018,Landings,France,oth,0.02527
MEG,2018,Landings,UK (England),oth,0.116
MEG,2018,Landings,France,8,17.40396
MEG,2018,Landings,France,oth,0.14496
MEG,2018,Discards,France,oth,0
MEG,2018,Landings,France,oth,0.08982
MEG,2018,Landings,UK (England),oth,0.047
MEG,2018,Discards,UK (England),oth,0
MEG,2018,Landings,UK (England),oth,0.15
MEG,2018,Landings,UK (England),oth,0.03
MEG,2018,Landings,France,8,15.69541
MEG,2018,Landings,France,8,37.58301
MEG,2018,Landings,France,8,271.51405
MEG,2018,Landings,France,8,0.91628
MEG,2018,Discards,France,8,31.25929
MEG,2018,Discards,France,8,21.41196
MEG,2018,Landings,France,8,21.67678
MEG,2018,Landings,France,8,11.66905
MEG,2018,Discards,France,8,6.35105
MEG,2018,Landings,France,8,20.24151
MEG,2018,Landings,France,8,2.71936
MEG,2018,Landings,France,8,0.86048
MEG,2018,Landings,France,8,10.53043
MEG,2018,Discards,France,8,1.12322
MEG,2018,Landings,France,8,270.92728
MEG,2018,Landings,France,8,2.28004
MEG,2018,Landings,France,8,78.79109
MEG,2018,Landings,France,8,44.18496
MEG,2018,Discards,France,8,0.03312
MEG,2018,Discards,France,8,114.17505
MEG,2018,Landings,France,8,8.16801
MEG,2018,Landings,France,8,2.00096
MEG,2018,Landings,France,8,1.33595
MEG,2018,Landings,France,8,0.16217
MEG,2018,Landings,France,8,6.13635
MEG,2018,Discards,France,8,0
MEG,2018,Discards,France,8,1.8853
MEG,2018,Discards,France,8,76.40273
MEG,2018,Discards,France,8,2.58143
MEG,2018,Discards,France,8,50.18834
MEG,2018,Landings,France,8,100.85723
MEG,2018,Landings,France,8,10.52763
MEG,2018,Landings,France,8,15.48497
MEG,2018,Landings,France,8,0.40696
MEG,2018,Landings,France,8,3.68825
MEG,2018,Landings,France,8,27.07482
MEG,2018,Landings,France,8,1.42445
MEG,2018,Discards,France,8,88.04497
MEG,2018,Landings,France,8,88.25583
MEG,2018,Landings,France,8,125.13546
MEG,2018,Landings,France,8,154.44421
MEG,2018,Landings,France,8,2.79276
MEG,2018,Landings,France,8,12.97696
MEG,2018,Discards,France,8,107.30672
MEG,2018,Discards,France,8,40.50394
MEG,2018,Landings,France,8,22.46609
MEG,2018,Landings,France,8,0.00065
MEG,2018,Landings,France,8,1.76924
MEG,2018,Landings,France,oth,155.43955
MEG,2018,Landings,France,oth,3.6846
MEG,2018,Landings,France,oth,0.49592
MEG,2018,Landings,France,oth,7.99369
MEG,2018,Discards,France,oth,0
MEG,2018,Discards,France,oth,3.25059
MEG,2018,Discards,France,oth,3.14914
MEG,2018,Discards,France,oth,2.32058
MEG,2018,Landings,France,oth,10.46635
MEG,2018,Landings,France,oth,4.95352
MEG,2018,Landings,France,oth,6.06686
MEG,2018,Landings,France,oth,28.90659
MEG,2018,Landings,France,oth,45.86948
MEG,2018,Landings,France,oth,2.6394
MEG,2018,Landings,France,oth,10.74896
MEG,2018,Landings,France,oth,1.58037
MEG,2018,Landings,France,oth,0.07656
MEG,2018,Landings,France,oth,27.30424
MEG,2018,Landings,France,oth,0.13087
MEG,2018,Landings,France,oth,25.03086
MEG,2018,Landings,France,oth,124.68533
MEG,2018,Landings,France,oth,9.08207
MEG,2018,Landings,France,8,0.08697
MEG,2018,Discards,France,oth,8.67539
MEG,2018,Landings,France,oth,29.43137
MEG,2018,Landings,France,oth,137.93436
MEG,2018,Landings,France,oth,0.09801
MEG,2018,Landings,France,oth,1.8626
MEG,2018,Landings,France,oth,2.4273
MEG,2018,Landings,France,oth,74.76362
MEG,2018,Landings,France,oth,6.99451
MEG,2018,Landings,France,oth,109.62961
MEG,2018,Landings,France,oth,0.45903
MEG,2018,Landings,France,oth,11.84321
MEG,2018,Landings,France,oth,4.59088
MEG,2018,Landings,France,oth,13.41725
MEG,2018,Landings,France,oth,0.00004
MEG,2018,Landings,France,oth,2.99954
MEG,2018,Landings,France,oth,7.45729
MEG,2018,Discards,France,oth,0
MEG,2018,Discards,France,oth,0
MEG,2018,Discards,France,oth,4.95336
MEG,2018,Landings,France,oth,102.36112
MEG,2018,Landings,France,oth,0.7113
MEG,2018,Landings,France,oth,9.67275
MEG,2018,Landings,France,oth,0.06253
MEG,2018,Landings,France,oth,28.26402
MEG,2018,Landings,France,oth,8.4318
MEG,2018,Landings,France,8,3.59045
MEG,2018,Landings,France,8,9.454
MEG,2018,Landings,France,oth,109.85359
MEG,2018,Landings,France,oth,0.37767
MEG,2018,Discards,France,oth,9.44808
MEG,2018,Landings,France,oth,21.61351
MEG,2018,Landings,France,oth,0.82164
MEG,2018,Landings,France,oth,21.56721
MEG,2018,Landings,France,oth,11.30014
MEG,2018,Discards,Belgium,oth,65.845
MEG,2018,Landings,Belgium,oth,3.83
MEG,2018,Landings,Belgium,oth,6.434
MEG,2018,Landings,Belgium,oth,2.585
MEG,2018,Landings,Belgium,oth,4.79
