Country,Season,Season type,Year,Stock,Area,Fleets,Effort,UnitEffort,Catch. kg,Catch Cat.,Report cat.,Discards Imported Or Raised
France,4,Quarter,2017,meg.27.7b-k8abd,27.8.a,OTB_DEF_70-99_0_0,1386970,kWd,31953.56,Landings,R-Reported,Imported
France,2,Quarter,2017,meg.27.7b-k8abd,27.8.a,GTR_DEF_100-119_0_0_all,738021,kWd,2190.45,Landings,R-Reported,Imported
France,1,Quarter,2017,meg.27.7b-k8abd,27.8.b,MIS_MIS_0_0_0_HC,1993113,kWd,1590.63,Landings,R-Reported,Imported
France,4,Quarter,2017,meg.27.7b-k8abd,27.8.b,MIS_MIS_0_0_0_HC,1363952,kWd,490.83,Landings,R-Reported,Imported
France,1,Quarter,2017,meg.27.7b-k8abd,27.8.b,OTT-CRU,10172,kWd,0.91,Landings,R-Reported,Imported
France,1,Quarter,2017,meg.27.7b-k8abd,27.8.b,SSC_DEF_All_0_0_All,9841,kWd,1.29,Landings,R-Reported,Imported
France,1,Quarter,2017,meg.27.7b-k8abd,27.8.b,OTT_DEF_>=70_0_0,116837,kWd,5483.7,Landings,R-Reported,Imported
France,4,Quarter,2017,meg.27.7b-k8abd,27.8.b,OTT_DEF_>=70_0_0,125540,kWd,3099.25,Landings,R-Reported,Imported
France,3,Quarter,2017,meg.27.7b-k8abd,27.8.b,OTB_DEF_70-99_0_0,595495,kWd,5095.5,Landings,R-Reported,Imported
France,1,Quarter,2017,meg.27.7b-k8abd,27.8.b,GTR_DEF_100-119_0_0_all,611907,kWd,52.13,Landings,R-Reported,Imported
France,2,Quarter,2017,meg.27.7b-k8abd,27.8.d,MIS_MIS_0_0_0_HC,105939,kWd,114.72,Landings,R-Reported,Imported
France,2,Quarter,2017,meg.27.7b-k8abd,27.8.d,SSC_DEF_All_0_0_All,7041,kWd,60.7,Landings,R-Reported,Imported
France,2,Quarter,2017,meg.27.7b-k8abd,27.8.d,OTT_DEF_>=70_0_0,33984,kWd,6139.25,Landings,R-Reported,Imported
France,1,Quarter,2017,meg.27.7b-k8abd,27.8.d,OTB_DEF_70-99_0_0,28040,kWd,7870.41,Landings,R-Reported,Imported
France,1,Quarter,2017,meg.27.7b-k8abd,27.7.g,OTT-CRU,82783,kWd,3219.85,Discards,R-Reported,Imported
France,1,Quarter,2017,meg.27.7b-k8abd,27.8.a,OTT-CRU,1162142,kWd,12204.34,Discards,R-Reported,Imported
France,4,Quarter,2017,meg.27.7b-k8abd,27.8.a,OTT-CRU,973460,kWd,17760.56,Discards,R-Reported,Imported
France,2,Quarter,2017,meg.27.7b-k8abd,27.8.b,OTB_DEF_70-99_0_0,401561,kWd,22991.58,Discards,R-Reported,Imported
France,4,Quarter,2017,meg.27.7b-k8abd,27.7.f,OTT_DEF_100-119_0_0_all,17269,kWd,2312.44,Landings,R-Reported,Imported
France,1,Quarter,2017,meg.27.7b-k8abd,27.7.f,OTB_DEF_100-119_0_0,141677,kWd,3993.96,Landings,R-Reported,Imported
France,3,Quarter,2017,meg.27.7b-k8abd,27.7.f,OTB_DEF_100-119_0_0,247146,kWd,10441.42,Landings,R-Reported,Imported
France,2,Quarter,2017,meg.27.7b-k8abd,27.7.b,OTB_DEF_100-119_0_0,164058,kWd,31568.48,Landings,R-Reported,Imported
France,1,Quarter,2017,meg.27.7b-k8abd,27.7.b,OTB_DEF_70-99_0_0,25141,kWd,8426.94,Landings,R-Reported,Imported
France,1,Quarter,2017,meg.27.7b-k8abd,27.7.c,OTB_DEF_100-119_0_0,168603,kWd,45702.27,Landings,R-Reported,Imported
France,4,Quarter,2017,meg.27.7b-k8abd,27.7.g,MIS_MIS_0_0_0_HC,64800,kWd,450.37,Landings,R-Reported,Imported
France,1,Quarter,2017,meg.27.7b-k8abd,27.7.g,OTT-CRU,82783,kWd,28440.42,Landings,R-Reported,Imported
France,3,Quarter,2017,meg.27.7b-k8abd,27.7.g,OTT-CRU,61504,kWd,12444.69,Landings,R-Reported,Imported
France,3,Quarter,2017,meg.27.7b-k8abd,27.7.h,MIS_MIS_0_0_0_HC,523525,kWd,1242.51,Landings,R-Reported,Imported
France,3,Quarter,2017,meg.27.7b-k8abd,27.7.h,SSC_DEF_All_0_0_All,15876,kWd,235.09,Landings,R-Reported,Imported
France,2,Quarter,2017,meg.27.7b-k8abd,27.7.h,OTT_DEF_>=70_0_0,7522,kWd,1006.82,Landings,R-Reported,Imported
France,4,Quarter,2017,meg.27.7b-k8abd,27.7.j,OTB_DEF_70-99_0_0,325928,kWd,182145.73,Landings,R-Reported,Imported
France,4,Quarter,2017,meg.27.7b-k8abd,27.7.k,MIS_MIS_0_0_0_HC,557903,kWd,46.93,Landings,R-Reported,Imported
France,2,Quarter,2017,meg.27.7b-k8abd,27.7.k,OTT_DEF_100-119_0_0_all,4200,kWd,318.75,Landings,R-Reported,Imported
France,4,Quarter,2017,meg.27.7b-k8abd,27.7.k,OTB_DEF_100-119_0_0,86298,kWd,6169.17,Landings,R-Reported,Imported
France,3,Quarter,2017,meg.27.7b-k8abd,27.7.k,OTB_DEF_70-99_0_0,16038,kWd,3041.28,Landings,R-Reported,Imported
France,1,Quarter,2017,meg.27.7b-k8abd,27.8.a,MIS_MIS_0_0_0_HC,3840591,kWd,22296.65,Landings,R-Reported,Imported
France,4,Quarter,2017,meg.27.7b-k8abd,27.7.h,GTR_DEF_100-119_0_0_all,4634,kWd,2.13,Landings,R-Reported,Imported
France,2,Quarter,2017,meg.27.7b-k8abd,27.7.j,MIS_MIS_0_0_0_HC,1435373,kWd,7074.6,Landings,R-Reported,Imported
France,1,Quarter,2017,meg.27.7b-k8abd,27.7.j,OTT-CRU,994,kWd,211.73,Landings,R-Reported,Imported
France,2,Quarter,2017,meg.27.7b-k8abd,27.7.j,SSC_DEF_All_0_0_All,588,kWd,3.93,Landings,R-Reported,Imported
France,4,Quarter,2017,meg.27.7b-k8abd,27.8.a,OTT-CRU,973460,kWd,40742.87,Landings,R-Reported,Imported
France,1,Quarter,2017,meg.27.7b-k8abd,27.8.a,SSC_DEF_All_0_0_All,188053,kWd,507.65,Landings,R-Reported,Imported
France,3,Quarter,2017,meg.27.7b-k8abd,27.8.a,OTB_DEF_70-99_0_0,896658,kWd,12156.19,Landings,R-Reported,Imported
France,3,Quarter,2017,meg.27.7b-k8abd,27.8.b,OTT-CRU,67549,kWd,39.98,Landings,R-Reported,Imported
France,3,Quarter,2017,meg.27.7b-k8abd,27.8.b,OTT_DEF_>=70_0_0,79136,kWd,2314.71,Landings,R-Reported,Imported
France,2,Quarter,2017,meg.27.7b-k8abd,27.8.b,OTB_DEF_70-99_0_0,401561,kWd,11936.4,Landings,R-Reported,Imported
France,1,Quarter,2017,meg.27.7b-k8abd,27.8.d,OTT_DEF_>=70_0_0,69110,kWd,18127.17,Landings,R-Reported,Imported
France,4,Quarter,2017,meg.27.7b-k8abd,27.8.d,OTT_DEF_>=70_0_0,34812,kWd,1366.71,Landings,R-Reported,Imported
France,1,Quarter,2017,meg.27.7b-k8abd,27.7.h,OTT_DEF_100-119_0_0_all,891265,kWd,51675.12,Discards,R-Reported,Imported
France,1,Quarter,2017,meg.27.7b-k8abd,27.8.a,OTT_DEF_>=70_0_0,1061036,kWd,30266.36,Discards,R-Reported,Imported
France,2,Quarter,2017,meg.27.7b-k8abd,27.8.a,OTB_DEF_70-99_0_0,604569,kWd,22394.66,Discards,R-Reported,Imported
France,2,Quarter,2017,meg.27.7b-k8abd,27.8.a,GTR_DEF_100-119_0_0_all,738021,kWd,187.41,Discards,R-Reported,Imported
France,4,Quarter,2017,meg.27.7b-k8abd,27.7.g,OTT-CRU,34261,kWd,6342.57,Landings,R-Reported,Imported
France,1,Quarter,2017,meg.27.7b-k8abd,27.7.g,OTB_DEF_100-119_0_0,343221,kWd,35719.32,Landings,R-Reported,Imported
France,3,Quarter,2017,meg.27.7b-k8abd,27.7.h,OTT_DEF_>=70_0_0,23642,kWd,2361.2,Landings,R-Reported,Imported
France,1,Quarter,2017,meg.27.7b-k8abd,27.7.h,OTT_DEF_100-119_0_0_all,891265,kWd,250442.6,Landings,R-Reported,Imported
France,4,Quarter,2017,meg.27.7b-k8abd,27.7.h,OTT_DEF_100-119_0_0_all,605416,kWd,87076.33,Landings,R-Reported,Imported
France,3,Quarter,2017,meg.27.7b-k8abd,27.7.h,OTB_DEF_100-119_0_0,385201,kWd,38751.84,Landings,R-Reported,Imported
France,2,Quarter,2017,meg.27.7b-k8abd,27.7.h,OTB_DEF_70-99_0_0,737797,kWd,92436.12,Landings,R-Reported,Imported
France,3,Quarter,2017,meg.27.7b-k8abd,27.7.j,OTT_DEF_100-119_0_0_all,355776,kWd,17414.91,Landings,R-Reported,Imported
France,2,Quarter,2017,meg.27.7b-k8abd,27.7.h,OTT-CRU,64595,kWd,7432.88,Discards,R-Reported,Imported
France,3,Quarter,2017,meg.27.7b-k8abd,27.8.b,OTT-CRU,67549,kWd,1500.12,Discards,R-Reported,Imported
France,1,Quarter,2017,meg.27.7b-k8abd,27.8.a,OTT_DEF_>=70_0_0,1061036,kWd,217535.31,Landings,R-Reported,Imported
UK(Scotland),1,Quarter,2017,meg.27.7b-k8abd,27.7.b,OTB_CRU_70-99_0_0_all,-9,kWd,0,Landings,R-Reported,Imported
UK(Scotland),4,Quarter,2017,meg.27.7b-k8abd,27.7.b,OTB_CRU_70-99_0_0_all,-9,kWd,148,Landings,R-Reported,Imported
UK(Scotland),2,Quarter,2017,meg.27.7b-k8abd,27.7.b,OTB_DEF_>=120_0_0_all,-9,kWd,1025,Landings,R-Reported,Imported
UK(Scotland),1,Quarter,2017,meg.27.7b-k8abd,27.7.c.2,OTB_CRU_70-99_0_0_all,-9,kWd,0,Landings,R-Reported,Imported
UK(Scotland),4,Quarter,2017,meg.27.7b-k8abd,27.7.c.2,OTB_CRU_70-99_0_0_all,-9,kWd,296,Landings,R-Reported,Imported
UK(Scotland),3,Quarter,2017,meg.27.7b-k8abd,27.7.c.2,OTB_DEF_>=120_0_0_all,-9,kWd,15808,Landings,R-Reported,Imported
Ireland,2017,Year,2017,meg.27.7b-k8abd,27.7.g,MIS_MIS_0_0_0_HC,-9,NA,1914,Landings,R-Reported,Imported
Ireland,2017,Year,2017,meg.27.7b-k8abd,27.7.g,GNS_DEF_120-219_0_0_all,-9,NA,3250,Landings,R-Reported,Imported
Ireland,2017,Year,2017,meg.27.7b-k8abd,27.7.g,OTB_DEF_70-99_0_0_all,-9,NA,275009,Landings,R-Reported,Imported
Ireland,2017,Year,2017,meg.27.7b-k8abd,27.7.b,OTB_DEF_70-99_0_0_all,-9,NA,73380,Landings,R-Reported,Imported
Ireland,2017,Year,2017,meg.27.7b-k8abd,27.7.b,OTB_DEF_100-119_0_0_all,-9,NA,90774,Landings,R-Reported,Imported
Ireland,2017,Year,2017,meg.27.7b-k8abd,27.7.g,TBB_DEF_70-99_0_0_all,-9,NA,569082,Landings,R-Reported,Imported
Ireland,2017,Year,2017,meg.27.7b-k8abd,27.7.g,OTB_CRU_70-99_0_0_all,-9,NA,32598,Landings,R-Reported,Imported
Ireland,2017,Year,2017,meg.27.7b-k8abd,27.7.g,OTB_CRU_100-119_0_0_all,-9,NA,89798,Landings,R-Reported,Imported
Ireland,2017,Year,2017,meg.27.7b-k8abd,27.7.j,OTB_DEF_70-99_0_0_all,-9,NA,188248,Landings,R-Reported,Imported
Ireland,2017,Year,2017,meg.27.7b-k8abd,27.7.g,OTB_DEF_100-119_0_0_all,-9,NA,503484,Landings,R-Reported,Imported
Ireland,2017,Year,2017,meg.27.7b-k8abd,27.7.g,SSC_DEF_100-119_0_0_all,-9,NA,103749,Landings,R-Reported,Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.e,TBB_DEF_70-99_0_0_all,-9,NA,48037,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.h,GNS_DEF_all_0_0_all,-9,NA,16,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.h,GTR_DEF_all_0_0_all,-9,NA,119,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.j,GNS_DEF_all_0_0_all,-9,NA,330,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2017,meg.27.7b-k8abd,27.7.j,GTR_DEF_all_0_0_all,-9,NA,2,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2017,meg.27.7b-k8abd,27.7.j,OTB_DEF_70-99_0_0_all,-9,NA,25912,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2017,meg.27.7b-k8abd,27.7.j,OTB_DEF_70-99_0_0_all,-9,NA,3831,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2017,meg.27.7b-k8abd,27.7.k,OTB_DEF_>=120_0_0_all,-9,NA,32916,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.k,OTB_DEF_70-99_0_0_all,-9,NA,13249,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2017,meg.27.7b-k8abd,27.7.e,OTB_DEF_>=120_0_0_all,-9,NA,17035,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2017,meg.27.7b-k8abd,27.7.e,GNS_DEF_all_0_0_all,-9,NA,138,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2017,meg.27.7b-k8abd,27.7.e,GNS_DEF_all_0_0_all,-9,NA,123,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.e,GTR_DEF_all_0_0_all,-9,NA,2,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2017,meg.27.7b-k8abd,27.7.e,OTB_DEF_>=120_0_0_all,-9,NA,8851,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.e,OTB_CRU_>=120_0_0_all,-9,NA,3113,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.f,TBB_DEF_70-99_0_0_all,-9,NA,30675,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.f,OTB_DEF_>=120_0_0_all,-9,NA,5243,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.f,GNS_DEF_all_0_0_all,-9,NA,104,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.f,GTR_DEF_all_0_0_all,-9,NA,30,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.f,OTB_DEF_70-99_0_0_all,-9,NA,2242,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.b,OTB_DEF_>=120_0_0_all,-9,NA,26115,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2017,meg.27.7b-k8abd,27.7.c,OTB_DEF_>=120_0_0_all,-9,NA,13384,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2017,meg.27.7b-k8abd,27.7.c,OTB_DEF_70-99_0_0_all,-9,NA,15531,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.g,TBB_DEF_70-99_0_0_all,-9,NA,48718,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2017,meg.27.7b-k8abd,27.7.h,GTR_DEF_all_0_0_all,-9,NA,0,Discards,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2017,meg.27.7b-k8abd,27.7.g,GNS_DEF_all_0_0_all,-9,NA,522,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2017,meg.27.7b-k8abd,27.7.g,GNS_DEF_all_0_0_all,-9,NA,710,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.g,GTR_DEF_all_0_0_all,-9,NA,39,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.g,OTB_DEF_70-99_0_0_all,-9,NA,1625,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.g,OTB_CRU_>=120_0_0_all,-9,NA,4296,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2017,meg.27.7b-k8abd,27.7.h,TBB_DEF_70-99_0_0_all,-9,NA,113178,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2017,meg.27.7b-k8abd,27.7.d,GNS_DEF_all_0_0_all,-9,NA,1,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.f,TBB_DEF_70-99_0_0_all,-9,NA,1313,Discards,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.h,TBB_DEF_70-99_0_0_all,-9,NA,10099,Discards,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2017,meg.27.7b-k8abd,27.7.h,GNS_DEF_all_0_0_all,-9,NA,0,Discards,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.e,OTB_DEF_70-99_0_0_all,-9,NA,4150,Discards,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.e,TBB_DEF_70-99_0_0_all,-9,NA,29557,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.e,OTB_DEF_>=120_0_0_all,-9,NA,18233,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.e,OTB_DEF_70-99_0_0_all,-9,NA,12955,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.f,MIS_MIS_0_0_0_HC,-9,NA,125,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2017,meg.27.7b-k8abd,27.7.f,TBB_DEF_70-99_0_0_all,-9,NA,5285,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.f,OTB_CRU_>=120_0_0_all,-9,NA,1511,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2017,meg.27.7b-k8abd,27.7.b,OTB_DEF_70-99_0_0_all,-9,NA,13079,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2017,meg.27.7b-k8abd,27.7.b,OTB_DEF_70-99_0_0_all,-9,NA,7107,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2017,meg.27.7b-k8abd,27.7.c,OTB_DEF_>=120_0_0_all,-9,NA,49902,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.c,OTB_DEF_70-99_0_0_all,-9,NA,78419,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2017,meg.27.7b-k8abd,27.7.g,TBB_DEF_70-99_0_0_all,-9,NA,11898,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.g,OTB_DEF_>=120_0_0_all,-9,NA,10644,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.g,GTR_DEF_all_0_0_all,-9,NA,21,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2017,meg.27.7b-k8abd,27.7.h,TBB_DEF_>=120_0_0_all,-9,NA,1105,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2017,meg.27.7b-k8abd,27.7.h,TBB_DEF_70-99_0_0_all,-9,NA,25019,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.h,OTB_DEF_>=120_0_0_all,-9,NA,77922,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.h,GNS_DEF_all_0_0_all,-9,NA,172,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2017,meg.27.7b-k8abd,27.7.h,GTR_DEF_all_0_0_all,-9,NA,15,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2017,meg.27.7b-k8abd,27.7.h,GTR_DEF_all_0_0_all,-9,NA,4,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2017,meg.27.7b-k8abd,27.7.h,OTB_DEF_70-99_0_0_all,-9,NA,1077,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2017,meg.27.7b-k8abd,27.7.h,OTB_DEF_70-99_0_0_all,-9,NA,2442,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2017,meg.27.7b-k8abd,27.7.j,OTB_DEF_>=120_0_0_all,-9,NA,267451,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2017,meg.27.7b-k8abd,27.7.j,OTB_DEF_>=120_0_0_all,-9,NA,161365,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2017,meg.27.7b-k8abd,27.7.j,GNS_DEF_all_0_0_all,-9,NA,282,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2017,meg.27.7b-k8abd,27.7.f,TBB_DEF_70-99_0_0_all,-9,NA,19956,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.f,OTB_DEF_>=120_0_0_all,-9,NA,3087,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.g,GNS_DEF_all_0_0_all,-9,NA,662,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.j,OTB_DEF_70-99_0_0_all,-9,NA,49488,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.k,OTB_DEF_>=120_0_0_all,-9,NA,4461,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.k,OTB_DEF_70-99_0_0_all,-9,NA,1297,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2017,meg.27.7b-k8abd,27.7.e,TBB_DEF_70-99_0_0_all,-9,NA,8610,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2017,meg.27.7b-k8abd,27.7.e,TBB_DEF_70-99_0_0_all,-9,NA,23601,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.e,GNS_DEF_all_0_0_all,-9,NA,149,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.e,GTR_DEF_all_0_0_all,-9,NA,2,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.e,OTB_DEF_70-99_0_0_all,-9,NA,34119,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.f,MIS_MIS_0_0_0_HC,-9,NA,8,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2017,meg.27.7b-k8abd,27.7.f,TBB_DEF_>=120_0_0_all,-9,NA,1714,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.f,TBB_DEF_70-99_0_0_all,-9,NA,26106,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2017,meg.27.7b-k8abd,27.7.f,OTB_DEF_>=120_0_0_all,-9,NA,234,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.f,GNS_DEF_all_0_0_all,-9,NA,366,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2017,meg.27.7b-k8abd,27.7.f,GTR_DEF_all_0_0_all,-9,NA,34,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2017,meg.27.7b-k8abd,27.7.f,OTB_DEF_70-99_0_0_all,-9,NA,1,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2017,meg.27.7b-k8abd,27.7.f,OTB_DEF_70-99_0_0_all,-9,NA,93,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2017,meg.27.7b-k8abd,27.7.b,OTB_DEF_>=120_0_0_all,-9,NA,25125,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2017,meg.27.7b-k8abd,27.7.b,OTB_DEF_>=120_0_0_all,-9,NA,33435,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.b,OTB_DEF_70-99_0_0_all,-9,NA,8033,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.c,OTB_DEF_>=120_0_0_all,-9,NA,34474,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.c,OTB_DEF_70-99_0_0_all,-9,NA,42419,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2017,meg.27.7b-k8abd,27.7.g,TBB_DEF_70-99_0_0_all,-9,NA,19122,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.g,OTB_DEF_>=120_0_0_all,-9,NA,22301,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.g,GNS_DEF_all_0_0_all,-9,NA,320,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2017,meg.27.7b-k8abd,27.7.g,GTR_DEF_all_0_0_all,-9,NA,49,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2017,meg.27.7b-k8abd,27.7.h,OTB_DEF_>=120_0_0_all,-9,NA,60583,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2017,meg.27.7b-k8abd,27.7.h,OTB_DEF_>=120_0_0_all,-9,NA,45804,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2017,meg.27.7b-k8abd,27.7.h,GNS_DEF_all_0_0_all,-9,NA,97,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.h,OTB_DEF_70-99_0_0_all,-9,NA,4323,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.h,OTB_CRU_>=120_0_0_all,-9,NA,15159,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.j,OTB_DEF_>=120_0_0_all,-9,NA,146457,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.j,OTB_DEF_70-99_0_0_all,-9,NA,24192,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.k,OTB_DEF_>=120_0_0_all,-9,NA,1559,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.h,TBB_DEF_70-99_0_0_all,-9,NA,82204,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.f,TBB_DEF_70-99_0_0_all,-9,NA,5807,Discards,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2017,meg.27.7b-k8abd,27.7.e,MIS_MIS_0_0_0_HC,-9,NA,187634,Discards,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2017,meg.27.7b-k8abd,27.7.e,TBB_DEF_>=120_0_0_all,-9,NA,0,Discards,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2017,meg.27.7b-k8abd,27.7.e,TBB_DEF_70-99_0_0_all,-9,NA,6554,Discards,"A-All - reported, nonre",Imported
