Fleet,Metier,Year,Stock,Discards,Landings,Value
UKE_Beam_10<24m,TBB_DEF_27.7.h,2016,mon.27.78abd,0,147.695416,441556.61
UKE_Beam_10<24m,TBB_DEF_27.7.h,2016,whg.27.7b-ce-k,4.7223450125505,3.1552,2663.3
UKE_Beam_10<24m,TBB_DEF_27.7.h,2017,cod.27.7e-k,0.241979015784587,0.6419,1946.41
UKE_Beam_10<24m,TBB_DEF_27.7.h,2017,had.27.7b-k,4.8789895347737,3.2984,6095.56
UKE_Beam_10<24m,TBB_DEF_27.7.h,2017,meg.27.7b-k8abd,4.51523218188047,29.183232,75124.93
UKE_Beam_10<24m,TBB_DEF_27.7.h,2017,mon.27.78abd,2.12528310578769,50.608096,170891.82
UKE_Beam_10<24m,TBB_DEF_27.7.h,2017,whg.27.7b-ce-k,0.522707833755926,0.3346,249.9
UKE_Beam_10<24m,TBB_DEF_27.7.h,2018,cod.27.7e-k,0.287192824551535,0.5135,1625.46
UKE_Beam_10<24m,TBB_DEF_27.7.h,2018,had.27.7b-k,6.46273335947917,4.9243,9666.05
UKE_Beam_10<24m,TBB_DEF_27.7.h,2018,meg.27.7b-k8abd,7.24556279350683,41.2088964,94623.14
UKE_Beam_10<24m,TBB_DEF_27.7.h,2018,mon.27.78abd,1.44115132008082,46.399672,166109.72
UKE_Beam_10<24m,TBB_DEF_27.7.h,2018,whg.27.7b-ce-k,0.476181867496877,0.1294,163.46
UKE_Beam_10<24m,TBB_DEF_27.7.h,2019,cod.27.7e-k,0.295809881422925,0.2147,719.39
UKE_Beam_10<24m,TBB_DEF_27.7.h,2019,had.27.7b-k,1.46133151520357,3.1985,6662.43
UKE_Beam_10<24m,TBB_DEF_27.7.h,2019,meg.27.7b-k8abd,3.49700560775221,35.4460044,70450.21
UKE_Beam_10<24m,TBB_DEF_27.7.h,2019,mon.27.78abd,1.1393807518274,45.262096,159011.54
UKE_Beam_10<24m,TBB_DEF_27.7.h,2019,whg.27.7b-ce-k,0.160195767412223,0.2299,328.55
UKE_Beam_24<40m,TBB_CRU_27.7.e,2009,cod.27.7e-k,0.000525902224347905,0.0097,27.2
UKE_Beam_24<40m,TBB_CRU_27.7.e,2009,had.27.7b-k,0.00441278527042517,0.0104,17.71
UKE_Beam_24<40m,TBB_CRU_27.7.e,2009,meg.27.7b-k8abd,0,0.0261648,52.91
UKE_Beam_24<40m,TBB_CRU_27.7.e,2009,mon.27.78abd,0,1.435984,4542.6
UKE_Beam_24<40m,TBB_CRU_27.7.e,2009,whg.27.7b-ce-k,0.0130310183860361,0.0224,13.2
UKE_Beam_24<40m,TBB_CRU_27.7.e,2010,cod.27.7e-k,0.010176744684409,0.0156,32.75
UKE_Beam_24<40m,TBB_CRU_27.7.e,2010,had.27.7b-k,0.0542878785494639,0.0507,69.29
UKE_Beam_24<40m,TBB_CRU_27.7.e,2010,meg.27.7b-k8abd,0,0.0119448,27.4
UKE_Beam_24<40m,TBB_CRU_27.7.e,2010,mon.27.78abd,0,1.809456,5470.89
UKE_Beam_24<40m,TBB_CRU_27.7.e,2010,whg.27.7b-ce-k,0.0642733281197508,0.0664,24.2
UKE_Beam_24<40m,TBB_CRU_27.7.e,2011,cod.27.7e-k,0.0422759627856648,0.1237,241.7
UKE_Beam_24<40m,TBB_CRU_27.7.e,2011,had.27.7b-k,0.302884050925844,0.368,484.98
UKE_Beam_24<40m,TBB_CRU_27.7.e,2011,meg.27.7b-k8abd,0,0.0570696,223.01
UKE_Beam_24<40m,TBB_CRU_27.7.e,2011,mon.27.78abd,0,1.910568,6556.42
UKE_Beam_24<40m,TBB_CRU_27.7.e,2011,whg.27.7b-ce-k,0.0212181299720493,0.0324,37.82
UKE_Beam_24<40m,TBB_CRU_27.7.e,2013,meg.27.7b-k8abd,0,0.2074224,304.58
UKE_Beam_24<40m,TBB_CRU_27.7.e,2013,mon.27.78abd,0,0.418352,1421.66
UKE_Beam_24<40m,TBB_CRU_27.7.e,2013,whg.27.7b-ce-k,0.000520341447332834,0.0016,2
UKE_Beam_24<40m,TBB_CRU_27.7.e,2014,cod.27.7e-k,0.0441204011622368,0.0696,195.24
UKE_Beam_24<40m,TBB_CRU_27.7.e,2014,had.27.7b-k,0.0484857714574915,0.0345,105
UKE_Beam_24<40m,TBB_CRU_27.7.e,2014,meg.27.7b-k8abd,0,0.2448684,753.53
UKE_Beam_24<40m,TBB_CRU_27.7.e,2014,mon.27.78abd,0,1.423136,3716.86
UKE_Beam_24<40m,TBB_CRU_27.7.e,2014,whg.27.7b-ce-k,0.0240637707009712,0.0361,16.72
UKE_Beam_24<40m,TBB_CRU_27.7.e,2015,cod.27.7e-k,0.0217669031031315,0.1249,318
UKE_Beam_24<40m,TBB_CRU_27.7.e,2015,had.27.7b-k,0.0508339696726279,0.0383,85.97
UKE_Beam_24<40m,TBB_CRU_27.7.e,2015,meg.27.7b-k8abd,0.0167726213453874,0.3179592,920.65
UKE_Beam_24<40m,TBB_CRU_27.7.e,2015,mon.27.78abd,0,0.561704,1771.1
UKE_Beam_24<40m,TBB_CRU_27.7.e,2015,whg.27.7b-ce-k,0.000840846169571705,0.001,0.46
UKE_Beam_24<40m,TBB_CRU_27.7.e,2016,cod.27.7e-k,0.00265496229940961,0.0807,187.59
UKE_Beam_24<40m,TBB_CRU_27.7.e,2016,had.27.7b-k,0.107753954895217,0.037,85.86
UKE_Beam_24<40m,TBB_CRU_27.7.e,2016,meg.27.7b-k8abd,0.106933240055857,0.8621112,1083.94
UKE_Beam_24<40m,TBB_CRU_27.7.e,2016,mon.27.78abd,0,0.454432,1564.45
UKE_Beam_24<40m,TBB_CRU_27.7.e,2016,whg.27.7b-ce-k,0.000410410317613728,0.0005,0.89
UKE_Beam_24<40m,TBB_CRU_27.7.h,2013,cod.27.7e-k,0.0256271068010251,0.1036,334.3
UKE_Beam_24<40m,TBB_CRU_27.7.h,2013,had.27.7b-k,0.00302877300855151,0.0334,84.76
UKE_Beam_24<40m,TBB_CRU_27.7.h,2013,meg.27.7b-k8abd,0,1.0537968,4651.99
UKE_Beam_24<40m,TBB_CRU_27.7.h,2013,mon.27.78abd,0,1.952808,6772.13
UKE_Beam_24<40m,TBB_CRU_27.7.h,2014,cod.27.7e-k,0.00331635690643509,0.0072,10.39
UKE_Beam_24<40m,TBB_CRU_27.7.h,2014,had.27.7b-k,0.0118263925963376,0.0164,34.17
UKE_Beam_24<40m,TBB_CRU_27.7.h,2014,meg.27.7b-k8abd,0,0.6234996,1957.29
UKE_Beam_24<40m,TBB_CRU_27.7.h,2014,mon.27.78abd,0,1.153328,2894.08
UKE_Beam_24<40m,TBB_CRU_27.7.h,2014,whg.27.7b-ce-k,0.0204764090301447,0.0153,9.2
UKE_Beam_24<40m,TBB_DEF_27.7.d,2009,had.27.7b-k,0,0.0031,6.2
UKE_Beam_24<40m,TBB_DEF_27.7.d,2009,mon.27.78abd,0,4.22532,15013.97
UKE_Beam_24<40m,TBB_DEF_27.7.d,2010,had.27.7b-k,0,0.0079,13.84
UKE_Beam_24<40m,TBB_DEF_27.7.d,2010,mon.27.78abd,0,1.162392,3753.42
UKE_Beam_24<40m,TBB_DEF_27.7.d,2011,had.27.7b-k,0,0.014,20.46
UKE_Beam_24<40m,TBB_DEF_27.7.d,2011,mon.27.78abd,0,0.575784,1931.06
UKE_Beam_24<40m,TBB_DEF_27.7.d,2012,mon.27.78abd,0,0.200112,696.04
UKE_Beam_24<40m,TBB_DEF_27.7.d,2013,meg.27.7b-k8abd,0,0.0001896,0.66
UKE_Beam_24<40m,TBB_DEF_27.7.d,2013,mon.27.78abd,0,0.165792,601.49
UKE_Beam_24<40m,TBB_DEF_27.7.d,2014,meg.27.7b-k8abd,0,0.0012324,1.17
UKE_Beam_24<40m,TBB_DEF_27.7.d,2014,mon.27.78abd,0,2.575056,7631.49
UKE_Beam_24<40m,TBB_DEF_27.7.d,2017,mon.27.78abd,0.0933557534950706,0.386496,1309.7
UKE_Beam_24<40m,TBB_DEF_27.7.d,2018,mon.27.78abd,0.0188385224582246,0.077352,245.5
UKE_Beam_24<40m,TBB_DEF_27.7.e,2009,cod.27.7e-k,4.4993138085113,15.8765,39110.93
UKE_Beam_24<40m,TBB_DEF_27.7.e,2009,had.27.7b-k,1.39910995864822,20.6047,25894.75
UKE_Beam_24<40m,TBB_DEF_27.7.e,2009,meg.27.7b-k8abd,0,71.3202204,169032.15
UKE_Beam_24<40m,TBB_DEF_27.7.e,2009,mon.27.78abd,0,486.882704,1525416.71
UKE_Beam_24<40m,TBB_DEF_27.7.e,2009,nep.out.7,0,0.0005,3.5
UKE_Beam_24<40m,TBB_DEF_27.7.e,2009,whg.27.7b-ce-k,23.5594532164176,22.4085,11480.42
UKE_Beam_24<40m,TBB_DEF_27.7.e,2010,cod.27.7e-k,29.1005973973065,17.1816,41262.76
UKE_Beam_24<40m,TBB_DEF_27.7.e,2010,had.27.7b-k,64.210915169326,26.1806,26400.32
UKE_Beam_24<40m,TBB_DEF_27.7.e,2010,meg.27.7b-k8abd,0,83.4630576,236572.75
UKE_Beam_24<40m,TBB_DEF_27.7.e,2010,mon.27.78abd,0,705.193192,2143065.7
UKE_Beam_24<40m,TBB_DEF_27.7.e,2010,whg.27.7b-ce-k,8.83896146150497,16.6632,11325.31
UKE_Beam_24<40m,TBB_DEF_27.7.e,2011,cod.27.7e-k,76.3963743740096,23.7874,58841.7
UKE_Beam_24<40m,TBB_DEF_27.7.e,2011,had.27.7b-k,5.739915019503,62.2825,64020.51
UKE_Beam_24<40m,TBB_DEF_27.7.e,2011,meg.27.7b-k8abd,0,95.7305568,324579.74
UKE_Beam_24<40m,TBB_DEF_27.7.e,2011,mon.27.78abd,0,628.771,2118434.43
UKE_Beam_24<40m,TBB_DEF_27.7.e,2011,nep.out.7,0,0.009,23.28
UKE_Beam_24<40m,TBB_DEF_27.7.e,2011,whg.27.7b-ce-k,19.3358632128343,16.6393,12996.69
UKE_Beam_24<40m,TBB_DEF_27.7.e,2012,cod.27.7e-k,0,30.369,64521.43
UKE_Beam_24<40m,TBB_DEF_27.7.e,2012,had.27.7b-k,0,34.6658,44741.22
UKE_Beam_24<40m,TBB_DEF_27.7.e,2012,meg.27.7b-k8abd,0,80.4973344,177331.33
UKE_Beam_24<40m,TBB_DEF_27.7.e,2012,mon.27.78abd,0,443.8544,1471343
UKE_Beam_24<40m,TBB_DEF_27.7.e,2012,nep.out.7,0,0.012,26.82
UKE_Beam_24<40m,TBB_DEF_27.7.e,2012,whg.27.7b-ce-k,11.0013266600052,17.0638,11856.99
UKE_Beam_24<40m,TBB_DEF_27.7.e,2013,cod.27.7e-k,0,18.4521,49983.03
UKE_Beam_24<40m,TBB_DEF_27.7.e,2013,had.27.7b-k,0.39692610022895,15.2226,27667.34
UKE_Beam_24<40m,TBB_DEF_27.7.e,2013,meg.27.7b-k8abd,0,170.6612352,293688.34
UKE_Beam_24<40m,TBB_DEF_27.7.e,2013,mon.27.78abd,0,397.553904,1395699.98
UKE_Beam_24<40m,TBB_DEF_27.7.e,2013,nep.out.7,0,0.1269,312.03
UKE_Beam_24<40m,TBB_DEF_27.7.e,2013,whg.27.7b-ce-k,6.27339849371955,9.1791,7373.2
UKE_Beam_24<40m,TBB_DEF_27.7.e,2014,cod.27.7e-k,6.07618153966796,13.5884,36257.31
UKE_Beam_24<40m,TBB_DEF_27.7.e,2014,had.27.7b-k,35.7776265905849,13.0612,27002.42
UKE_Beam_24<40m,TBB_DEF_27.7.e,2014,meg.27.7b-k8abd,0,146.1399828,360110.55
UKE_Beam_24<40m,TBB_DEF_27.7.e,2014,mon.27.78abd,0,568.381176,1552726.41
UKE_Beam_24<40m,TBB_DEF_27.7.e,2014,nep.out.7,0,0.0493,76.06
UKE_Beam_24<40m,TBB_DEF_27.7.e,2014,whg.27.7b-ce-k,34.1718872227336,15.4576,11954.72
UKE_Beam_24<40m,TBB_DEF_27.7.e,2015,cod.27.7e-k,2.01396891126596,14.1042,34407.29
UKE_Beam_24<40m,TBB_DEF_27.7.e,2015,had.27.7b-k,44.1244471169809,28.3566,43036.9
UKE_Beam_24<40m,TBB_DEF_27.7.e,2015,meg.27.7b-k8abd,7.96129398510215,85.0471656,223711.49
UKE_Beam_24<40m,TBB_DEF_27.7.e,2015,mon.27.78abd,0,479.46976,1291337.09
UKE_Beam_24<40m,TBB_DEF_27.7.e,2015,nep.out.7,0,0.0413,106.93
UKE_Beam_24<40m,TBB_DEF_27.7.e,2015,whg.27.7b-ce-k,20.6354229283146,22.9289,16247.53
UKE_Beam_24<40m,TBB_DEF_27.7.e,2016,cod.27.7e-k,1.60996762300954,11.0977,30311.85
UKE_Beam_24<40m,TBB_DEF_27.7.e,2016,had.27.7b-k,23.5696482857374,22.896,43637.02
UKE_Beam_24<40m,TBB_DEF_27.7.e,2016,meg.27.7b-k8abd,19.5713556798482,102.3876024,299584.06
UKE_Beam_24<40m,TBB_DEF_27.7.e,2016,mon.27.78abd,0,545.12348,1752823.75
UKE_Beam_24<40m,TBB_DEF_27.7.e,2016,nep.out.7,0,0.1133,272.96
UKE_Beam_24<40m,TBB_DEF_27.7.e,2016,whg.27.7b-ce-k,82.2654504548329,31.0039,19197.27
UKE_Beam_24<40m,TBB_DEF_27.7.e,2017,cod.27.7e-k,2.29753779015784,6.0947,19405.67
UKE_Beam_24<40m,TBB_DEF_27.7.e,2017,had.27.7b-k,7.75941743789578,19.2186,36120.65
UKE_Beam_24<40m,TBB_DEF_27.7.e,2017,meg.27.7b-k8abd,4.67323057493535,78.5785824,193991.89
UKE_Beam_24<40m,TBB_DEF_27.7.e,2017,mon.27.78abd,156.415685267449,432.994056,1569057.36
UKE_Beam_24<40m,TBB_DEF_27.7.e,2017,whg.27.7b-ce-k,42.1181143798396,27.1542,19039.46
UKE_Beam_24<40m,TBB_DEF_27.7.e,2018,cod.27.7e-k,0.632232910943267,2.8113,9295.75
UKE_Beam_24<40m,TBB_DEF_27.7.e,2018,had.27.7b-k,57.7583952577321,13.6176,28033.41
UKE_Beam_24<40m,TBB_DEF_27.7.e,2018,meg.27.7b-k8abd,13.5021332556827,60.3204816,147135.37
UKE_Beam_24<40m,TBB_DEF_27.7.e,2018,mon.27.78abd,156.63059902765,363.599632,1396954.88
UKE_Beam_24<40m,TBB_DEF_27.7.e,2018,whg.27.7b-ce-k,65.8549529337221,23.388,21173.28
UKE_Beam_24<40m,TBB_DEF_27.7.e,2019,cod.27.7e-k,3.14494171872049,3.537,12323.49
UKE_Beam_24<40m,TBB_DEF_27.7.e,2019,had.27.7b-k,4.40597092819615,11.1319,25470.09
UKE_Beam_24<40m,TBB_DEF_27.7.e,2019,meg.27.7b-k8abd,11.1223122193912,62.8824516,167621.61
UKE_Beam_24<40m,TBB_DEF_27.7.e,2019,mon.27.78abd,77.0869774442551,507.228392,1697161.64
UKE_Beam_24<40m,TBB_DEF_27.7.e,2019,whg.27.7b-ce-k,46.6896852616342,24.0866,25489.7
UKE_Beam_24<40m,TBB_DEF_27.7.f,2009,cod.27.7e-k,0.955862569790421,3.9598,8170.76
UKE_Beam_24<40m,TBB_DEF_27.7.f,2009,had.27.7b-k,15.6753148372652,12.3307,12324.95
UKE_Beam_24<40m,TBB_DEF_27.7.f,2009,meg.27.7b-k8abd,0,24.8540952,61320.73
UKE_Beam_24<40m,TBB_DEF_27.7.f,2009,mon.27.78abd,0,48.745312,152914.71
UKE_Beam_24<40m,TBB_DEF_27.7.f,2009,nep.out.7,0,0.0393,12.91
UKE_Beam_24<40m,TBB_DEF_27.7.f,2009,sol.27.7fg,1.89578052234786,64.4081,419886.43
UKE_Beam_24<40m,TBB_DEF_27.7.f,2009,whg.27.7b-ce-k,13.1687700031149,6.2785,2499.47
UKE_Beam_24<40m,TBB_DEF_27.7.f,2010,cod.27.7e-k,6.39919434123681,4.1472,9024.77
UKE_Beam_24<40m,TBB_DEF_27.7.f,2010,had.27.7b-k,1.93201787149642,12.6376,12452.98
UKE_Beam_24<40m,TBB_DEF_27.7.f,2010,meg.27.7b-k8abd,0,25.362792,64016.77
UKE_Beam_24<40m,TBB_DEF_27.7.f,2010,mon.27.78abd,0,55.313808,178118.93
UKE_Beam_24<40m,TBB_DEF_27.7.f,2010,nep.out.7,0,0.0155,33.13
UKE_Beam_24<40m,TBB_DEF_27.7.f,2010,sol.27.7fg,1.9055858158098,35.9229,312696.41
UKE_Beam_24<40m,TBB_DEF_27.7.f,2010,whg.27.7b-ce-k,1.93422566333189,3.6464,1849.48
UKE_Beam_24<40m,TBB_DEF_27.7.f,2011,cod.27.7e-k,4.30896274349544,1.4467,3671.05
UKE_Beam_24<40m,TBB_DEF_27.7.f,2011,had.27.7b-k,0,2.7753,2689.52
UKE_Beam_24<40m,TBB_DEF_27.7.f,2011,meg.27.7b-k8abd,0,11.08449,29102.57
UKE_Beam_24<40m,TBB_DEF_27.7.f,2011,mon.27.78abd,0,28.080624,85416.91
UKE_Beam_24<40m,TBB_DEF_27.7.f,2011,sol.27.7fg,0.443135277037499,16.4185,157224.8
UKE_Beam_24<40m,TBB_DEF_27.7.f,2011,whg.27.7b-ce-k,2.61463476401515,2.25,1547.81
UKE_Beam_24<40m,TBB_DEF_27.7.f,2012,cod.27.7e-k,0,18.5456,37992.71
UKE_Beam_24<40m,TBB_DEF_27.7.f,2012,had.27.7b-k,0,9.3288,10344.01
UKE_Beam_24<40m,TBB_DEF_27.7.f,2012,meg.27.7b-k8abd,0,55.9069728,90624.03
UKE_Beam_24<40m,TBB_DEF_27.7.f,2012,mon.27.78abd,0,139.48264,412156.92
UKE_Beam_24<40m,TBB_DEF_27.7.f,2012,sol.27.7fg,0.81248721379386,28.286,256538.56
UKE_Beam_24<40m,TBB_DEF_27.7.f,2012,whg.27.7b-ce-k,4.50308999831169,2.1873,1380.24
UKE_Beam_24<40m,TBB_DEF_27.7.f,2013,cod.27.7e-k,0,11.3503,29320.63
UKE_Beam_24<40m,TBB_DEF_27.7.f,2013,had.27.7b-k,1.58910623602484,19.6201,28113.34
UKE_Beam_24<40m,TBB_DEF_27.7.f,2013,meg.27.7b-k8abd,0,68.6279004,113575.29
UKE_Beam_24<40m,TBB_DEF_27.7.f,2013,mon.27.78abd,0,133.000824,452596
UKE_Beam_24<40m,TBB_DEF_27.7.f,2013,sol.27.7fg,0.918018531607323,51.5411,465821.84
UKE_Beam_24<40m,TBB_DEF_27.7.f,2013,whg.27.7b-ce-k,3.41712976751923,4.6275,2577.4
UKE_Beam_24<40m,TBB_DEF_27.7.f,2014,cod.27.7e-k,8.69665342007344,9.0143,16604.46
UKE_Beam_24<40m,TBB_DEF_27.7.f,2014,had.27.7b-k,11.2011385252322,9.7663,17204.64
UKE_Beam_24<40m,TBB_DEF_27.7.f,2014,meg.27.7b-k8abd,0,12.0015852,23057.35
UKE_Beam_24<40m,TBB_DEF_27.7.f,2014,mon.27.78abd,0,28.457,89797.46
UKE_Beam_24<40m,TBB_DEF_27.7.f,2014,sol.27.7fg,0.881849769563518,45.1861,295231.53
UKE_Beam_24<40m,TBB_DEF_27.7.f,2014,whg.27.7b-ce-k,35.6845382309981,13.2225,6233.05
UKE_Beam_24<40m,TBB_DEF_27.7.f,2015,cod.27.7e-k,0.737391111686125,7.0845,15336.19
UKE_Beam_24<40m,TBB_DEF_27.7.f,2015,had.27.7b-k,7.01596045038705,5.1804,10666.79
UKE_Beam_24<40m,TBB_DEF_27.7.f,2015,meg.27.7b-k8abd,0.59262203800138,49.5341376,105881.46
UKE_Beam_24<40m,TBB_DEF_27.7.f,2015,mon.27.78abd,0,71.281672,188784.24
UKE_Beam_24<40m,TBB_DEF_27.7.f,2015,nep.out.7,0,0.02,14.97
UKE_Beam_24<40m,TBB_DEF_27.7.f,2015,sol.27.7fg,0.462331585894624,22.973,187690.4
UKE_Beam_24<40m,TBB_DEF_27.7.f,2015,whg.27.7b-ce-k,8.98812339346565,1.8365,1338.68
UKE_Beam_24<40m,TBB_DEF_27.7.f,2016,cod.27.7e-k,3.18004187953386,11.978,28707.37
UKE_Beam_24<40m,TBB_DEF_27.7.f,2016,had.27.7b-k,20.1760711749973,5.2009,12009.25
UKE_Beam_24<40m,TBB_DEF_27.7.f,2016,meg.27.7b-k8abd,1.0552949185056,53.333532,158579.37
UKE_Beam_24<40m,TBB_DEF_27.7.f,2016,mon.27.78abd,0,90.129336,290008.51
UKE_Beam_24<40m,TBB_DEF_27.7.f,2016,nep.out.7,0,0.115,272.18
UKE_Beam_24<40m,TBB_DEF_27.7.f,2016,sol.27.7fg,2.2250915723511,48.8964,424268.67
UKE_Beam_24<40m,TBB_DEF_27.7.f,2016,whg.27.7b-ce-k,80.3473214173318,7.4367,5416.91
UKE_Beam_24<40m,TBB_DEF_27.7.f,2017,cod.27.7e-k,1.81953593314763,4.8267,14179
UKE_Beam_24<40m,TBB_DEF_27.7.f,2017,had.27.7b-k,22.6335381417298,7.5107,13189.68
UKE_Beam_24<40m,TBB_DEF_27.7.f,2017,meg.27.7b-k8abd,4.73614931040413,55.7003088,165908.19
UKE_Beam_24<40m,TBB_DEF_27.7.f,2017,mon.27.78abd,19.2771053516586,89.725856,312105
UKE_Beam_24<40m,TBB_DEF_27.7.f,2017,nep.out.7,0,0.0215,68.7
UKE_Beam_24<40m,TBB_DEF_27.7.f,2017,sol.27.7fg,1.55641221349796,28.2166,281664.21
UKE_Beam_24<40m,TBB_DEF_27.7.f,2017,whg.27.7b-ce-k,2.84068118619778,1.8184,1382.22
UKE_Beam_24<40m,TBB_DEF_27.7.f,2018,cod.27.7e-k,4.24378001311253,6.2826,19113.49
UKE_Beam_24<40m,TBB_DEF_27.7.f,2018,had.27.7b-k,31.3430421366646,11.0716,22171.53
UKE_Beam_24<40m,TBB_DEF_27.7.f,2018,meg.27.7b-k8abd,7.6116992322934,115.9202076,337693.83
UKE_Beam_24<40m,TBB_DEF_27.7.f,2018,mon.27.78abd,11.7635964702675,129.992456,476804.84
UKE_Beam_24<40m,TBB_DEF_27.7.f,2018,sol.27.7fg,1.56489329437283,38.0696,420882.35
UKE_Beam_24<40m,TBB_DEF_27.7.f,2018,whg.27.7b-ce-k,21.3704493869314,2.3556,2969.15
UKE_Beam_24<40m,TBB_DEF_27.7.f,2019,cod.27.7e-k,6.21822774061816,4.2272,14183.37
UKE_Beam_24<40m,TBB_DEF_27.7.f,2019,had.27.7b-k,44.7810980256104,9.9074,22656.5
UKE_Beam_24<40m,TBB_DEF_27.7.f,2019,meg.27.7b-k8abd,11.4066660283208,71.1787788,179354.85
UKE_Beam_24<40m,TBB_DEF_27.7.f,2019,mon.27.78abd,19.0881588082148,122.27336,420310.64
UKE_Beam_24<40m,TBB_DEF_27.7.f,2019,sol.27.7fg,7.32994362605147,49.7971,595589.17
UKE_Beam_24<40m,TBB_DEF_27.7.f,2019,whg.27.7b-ce-k,7.48895287081275,1.4747,1996.16
UKE_Beam_24<40m,TBB_DEF_27.7.g,2009,cod.27.7e-k,0.860220853176616,3.1292,7760.3
UKE_Beam_24<40m,TBB_DEF_27.7.g,2009,had.27.7b-k,0,6.1592,6069.67
UKE_Beam_24<40m,TBB_DEF_27.7.g,2009,meg.27.7b-k8abd,0,22.5463788,41034.24
UKE_Beam_24<40m,TBB_DEF_27.7.g,2009,mon.27.78abd,0,26.392256,88271.71
UKE_Beam_24<40m,TBB_DEF_27.7.g,2009,nep.fu.2021,0,2.823,4532.63
UKE_Beam_24<40m,TBB_DEF_27.7.g,2009,sol.27.7fg,0.146237954584235,3.7393,40927.58
UKE_Beam_24<40m,TBB_DEF_27.7.g,2009,whg.27.7b-ce-k,0.28895012784282,0.2284,104.39
UKE_Beam_24<40m,TBB_DEF_27.7.g,2010,cod.27.7e-k,5.95199722521967,3.657,9722.48
UKE_Beam_24<40m,TBB_DEF_27.7.g,2010,had.27.7b-k,0,5.4723,6066.97
UKE_Beam_24<40m,TBB_DEF_27.7.g,2010,meg.27.7b-k8abd,0,29.9310144,74740.32
UKE_Beam_24<40m,TBB_DEF_27.7.g,2010,mon.27.78abd,0,36.470984,115835.14
UKE_Beam_24<40m,TBB_DEF_27.7.g,2010,nep.fu.2021,0,0.753,1137.87
UKE_Beam_24<40m,TBB_DEF_27.7.g,2010,sol.27.7fg,0.529306098546989,8.181,83921.76
UKE_Beam_24<40m,TBB_DEF_27.7.g,2010,whg.27.7b-ce-k,0.106673096998695,0.2011,97.7
UKE_Beam_24<40m,TBB_DEF_27.7.g,2011,cod.27.7e-k,10.3409744585207,3.4719,8150.19
UKE_Beam_24<40m,TBB_DEF_27.7.g,2011,had.27.7b-k,0,2.8518,2713.32
UKE_Beam_24<40m,TBB_DEF_27.7.g,2011,meg.27.7b-k8abd,0,18.52392,59613.32
UKE_Beam_24<40m,TBB_DEF_27.7.g,2011,mon.27.78abd,0,25.659656,94159.39
UKE_Beam_24<40m,TBB_DEF_27.7.g,2011,nep.fu.2021,0,1.1684,1929.2
UKE_Beam_24<40m,TBB_DEF_27.7.g,2011,sol.27.7fg,0.197936429686933,7.3337,93460.16
UKE_Beam_24<40m,TBB_DEF_27.7.g,2011,whg.27.7b-ce-k,0.201617391802946,0.1735,87.13
UKE_Beam_24<40m,TBB_DEF_27.7.g,2012,cod.27.7e-k,0,16.656,35945.08
UKE_Beam_24<40m,TBB_DEF_27.7.g,2012,had.27.7b-k,0,7.3943,7601.36
UKE_Beam_24<40m,TBB_DEF_27.7.g,2012,meg.27.7b-k8abd,0,44.030808,73261.17
UKE_Beam_24<40m,TBB_DEF_27.7.g,2012,mon.27.78abd,0,67.222584,217105.82
UKE_Beam_24<40m,TBB_DEF_27.7.g,2012,nep.fu.2021,0,0.6008,785.7
UKE_Beam_24<40m,TBB_DEF_27.7.g,2012,sol.27.7fg,0.34541190126186,12.0252,127582.1
UKE_Beam_24<40m,TBB_DEF_27.7.g,2012,whg.27.7b-ce-k,0.434857772206305,0.5224,268.89
UKE_Beam_24<40m,TBB_DEF_27.7.g,2013,cod.27.7e-k,0,8.1355,20435.96
UKE_Beam_24<40m,TBB_DEF_27.7.g,2013,had.27.7b-k,0.110761894510226,5.2432,8031.32
UKE_Beam_24<40m,TBB_DEF_27.7.g,2013,meg.27.7b-k8abd,0,40.5068076,60528.36
UKE_Beam_24<40m,TBB_DEF_27.7.g,2013,mon.27.78abd,0,50.539192,174935.52
UKE_Beam_24<40m,TBB_DEF_27.7.g,2013,nep.fu.2021,0.129364870881967,0.5492,1201.41
UKE_Beam_24<40m,TBB_DEF_27.7.g,2013,sol.27.7fg,0.0994668184640854,7.6476,84657
UKE_Beam_24<40m,TBB_DEF_27.7.g,2013,whg.27.7b-ce-k,0.325310451625932,0.7401,292.68
UKE_Beam_24<40m,TBB_DEF_27.7.g,2014,cod.27.7e-k,1.24535325577895,2.573,6050.94
UKE_Beam_24<40m,TBB_DEF_27.7.g,2014,had.27.7b-k,0.758545008077544,3.0332,5191.7
UKE_Beam_24<40m,TBB_DEF_27.7.g,2014,meg.27.7b-k8abd,0,13.9505784,28141.05
UKE_Beam_24<40m,TBB_DEF_27.7.g,2014,mon.27.78abd,0,14.715712,45124.92
UKE_Beam_24<40m,TBB_DEF_27.7.g,2014,nep.fu.2021,0.0255764522699382,0.0563,225.77
UKE_Beam_24<40m,TBB_DEF_27.7.g,2014,sol.27.7fg,0.0309073292119564,3.5574,32440.53
UKE_Beam_24<40m,TBB_DEF_27.7.g,2014,whg.27.7b-ce-k,2.10143681334488,0.6047,371.87
UKE_Beam_24<40m,TBB_DEF_27.7.g,2015,cod.27.7e-k,0.923838807128766,8.8758,20018.31
UKE_Beam_24<40m,TBB_DEF_27.7.g,2015,had.27.7b-k,0.495788775150017,5.4866,11528.65
