Country,Year,Metier,Vessel_length,Area,Species,Stock,Landings,Value,check,catch_check,kw_days,Days_at_sea,No_vessels,effort_check
IE,2015,GNS_DEF,10<24m,27.7.g,HKE,hke.27.3a46-8abd,187.11,395761.72,26252,25870,216604,1504,73,22177
IE,2015,GNS_DEF,10<24m,27.7.g,MEG,meg.27.7b-k8abd,13.45212,41105.61,26256,25874,216604,1504,73,22178
IE,2015,GNS_DEF,10<24m,27.7.g,MON,mon.27.78abd,19.8432,81520.49,26257,25875,216604,1504,73,22179
IE,2015,GNS_DEF,10<24m,27.7.g,NEP.FU.19,nep.fu.19,0.32,1576.7,26258,25876,216604,1504,73,22180
IE,2015,GNS_DEF,10<24m,27.7.g,SOL,sol.27.7fg,0.18,1696.74,26264,25882,216604,1504,73,22184
IE,2015,GNS_DEF,10<24m,27.7.g,WHG,whg.27.7b-ce-k,36.86,46064.81,26267,25885,216604,1504,73,22185
IE,2015,GNS_DEF,10<24m,27.7.j,COD,cod.27.7e-k,18.82,44549.7,26269,25887,222185,1057,68,22186
IE,2015,GNS_DEF,10<24m,27.7.j,HAD,had.27.7b-k,31.67,50370.92,26270,25888,222185,1057,68,22187
IE,2015,GNS_DEF,10<24m,27.7.j,HKE,hke.27.3a46-8abd,378.49,1032471.09,26271,25889,222185,1057,68,22188
IE,2015,GNS_DEF,10<24m,27.7.j,MEG,meg.27.7b-k8abd,2.17092,6287.59,26274,25892,222185,1057,68,22189
IE,2015,GNS_DEF,10<24m,27.7.j,MON,mon.27.78abd,14.7654,62812.62,26275,25893,222185,1057,68,22190
IE,2015,GNS_DEF,10<24m,27.7.j,NEP.FU.19,nep.fu.19,0.49,2696.71,26276,25894,222185,1057,68,22192
IE,2015,GNS_DEF,10<24m,27.7.j,WHG,whg.27.7b-ce-k,29.56,42928.24,26283,25901,222185,1057,68,22195
IE,2015,GNS_DEF,24<40m,27.7.b,HAD,had.27.7b-k,0.96,1428.02,26285,25903,17472,39,4,22196
IE,2015,GNS_DEF,24<40m,27.7.b,HKE,hke.27.3a46-8abd,14.3,32106.89,26286,25904,17472,39,4,22197
IE,2015,GNS_DEF,24<40m,27.7.b,WHG,whg.27.7b-ce-k,1,1446.61,26290,25908,17472,39,4,22204
IE,2015,GNS_DEF,24<40m,27.7.g,COD,cod.27.7e-k,0.34,879.47,26291,25909,7616,17,1,22205
IE,2015,GNS_DEF,24<40m,27.7.g,HAD,had.27.7b-k,0.64,1170.89,26292,25910,7616,17,1,22206
IE,2015,GNS_DEF,24<40m,27.7.g,HKE,hke.27.3a46-8abd,6.67,18562.16,26293,25911,7616,17,1,22207
IE,2015,GNS_DEF,24<40m,27.7.g,WHG,whg.27.7b-ce-k,0.38,609.9,26297,25915,7616,17,1,22215
IE,2015,GNS_DEF,24<40m,27.7.j,COD,cod.27.7e-k,0.83,1987.87,26298,25916,56896,127,4,22216
IE,2015,GNS_DEF,24<40m,27.7.j,HAD,had.27.7b-k,5.92,9394.74,26299,25917,56896,127,4,22217
IE,2015,GNS_DEF,24<40m,27.7.j,HKE,hke.27.3a46-8abd,65.75,181340.29,26300,25918,56896,127,4,22218
IE,2015,GNS_DEF,24<40m,27.7.j,MEG,meg.27.7b-k8abd,0.02844,91.65,26302,25920,56896,127,4,22219
IE,2015,GNS_DEF,24<40m,27.7.j,WHG,whg.27.7b-ce-k,5.32,7767.32,26305,25923,56896,127,4,22225
IE,2015,LLS_FIF,10<24m,27.7.b,HAD,had.27.7b-k,0.06,45.57,26307,25925,8782,105,17,22226
IE,2015,LLS_FIF,10<24m,27.7.b,HKE,hke.27.3a46-8abd,0.2,305.11,26308,25926,8782,105,17,22227
IE,2015,MIS_MIS,10<24m,27.7.h,NEP.FU.2021,nep.fu.2021,0.5,2857.75,26347,25965,632,2,1,22272
IE,2015,OTB_CRU,10<24m,27.7.b,HAD,had.27.7b-k,0.28,479.6,26348,25966,142244,551,49,22283
IE,2015,OTB_CRU,10<24m,27.7.b,HKE,hke.27.3a46-8abd,0.14,336.08,26349,25967,142244,551,49,22284
IE,2015,OTB_CRU,10<24m,27.7.b,MEG,meg.27.7b-k8abd,0.474,1428.63,26350,25968,142244,551,49,22285
IE,2015,OTB_CRU,10<24m,27.7.b,MON,mon.27.78abd,1.2636,5427.54,26351,25969,142244,551,49,22286
IE,2015,OTB_CRU,10<24m,27.7.b,NEP.FU.17,nep.fu.17,6.26,31646.97,26352,25970,142244,551,49,22288
IE,2015,OTB_CRU,10<24m,27.7.b,WHG,whg.27.7b-ce-k,0.2,317.54,26356,25974,142244,551,49,22291
IE,2015,OTB_CRU,10<24m,27.7.c,HKE,hke.27.3a46-8abd,0.13,295.36,26358,25976,40629,96,17,22293
IE,2015,OTB_CRU,10<24m,27.7.c,NEP.FU.16,nep.fu.16,0.88,8704.64,26360,25978,40629,96,17,22296
IE,2015,OTB_CRU,10<24m,27.7.f,COD,cod.27.7e-k,0.28,763.83,26361,25979,1644,4,2,22299
IE,2015,OTB_CRU,10<24m,27.7.f,HAD,had.27.7b-k,0.44,772.67,26362,25980,1644,4,2,22300
IE,2015,OTB_CRU,10<24m,27.7.f,HKE,hke.27.3a46-8abd,0.42,820.11,26363,25981,1644,4,2,22301
IE,2015,OTB_CRU,10<24m,27.7.f,MON,mon.27.78abd,0.0702,292.86,26364,25982,1644,4,2,22303
IE,2015,OTB_CRU,10<24m,27.7.f,NEP.FU.2021,nep.fu.2021,5.64,26996.67,26365,25983,1644,4,2,22304
IE,2015,OTB_CRU,10<24m,27.7.g,COD,cod.27.7e-k,49.44,124668.59,26367,25985,1027925,2962,217,22308
IE,2015,OTB_CRU,10<24m,27.7.g,HAD,had.27.7b-k,37.3,61381.96,26369,25987,1027925,2962,217,22309
IE,2015,OTB_CRU,10<24m,27.7.g,HKE,hke.27.3a46-8abd,34.63,71328.4,26370,25988,1027925,2962,217,22310
IE,2015,OTB_CRU,10<24m,27.7.g,MEG,meg.27.7b-k8abd,53.6568,150734.41,26373,25991,1027925,2962,217,22311
IE,2015,OTB_CRU,10<24m,27.7.g,MON,mon.27.78abd,52.3224,210377.19,26374,25992,1027925,2962,217,22312
IE,2015,OTB_CRU,10<24m,27.7.g,NEP.FU.19,nep.fu.19,24.94,119010.19,26375,25993,1027925,2962,217,22313
IE,2015,OTB_CRU,10<24m,27.7.g,NEP.FU.2021,nep.fu.2021,284.88,1474910.68,26376,25994,1027925,2962,217,22314
IE,2015,OTB_CRU,10<24m,27.7.g,NEP.FU.22,nep.fu.22,232.47,1131410.5,26377,25995,1027925,2962,217,22315
IE,2015,OTB_CRU,10<24m,27.7.g,SOL,sol.27.7fg,0.59,5700.89,26383,26001,1027925,2962,217,22317
IE,2015,OTB_CRU,10<24m,27.7.g,WHG,whg.27.7b-ce-k,43.24,59604.94,26385,26003,1027925,2962,217,22318
IE,2015,OTB_CRU,10<24m,27.7.h,COD,cod.27.7e-k,18.08,46709.01,26387,26005,184759,446,53,22319
IE,2015,OTB_CRU,10<24m,27.7.h,HAD,had.27.7b-k,7.49,12929.72,26389,26007,184759,446,53,22320
IE,2015,OTB_CRU,10<24m,27.7.h,HKE,hke.27.3a46-8abd,7.19,16946.76,26390,26008,184759,446,53,22321
IE,2015,OTB_CRU,10<24m,27.7.h,MEG,meg.27.7b-k8abd,20.72328,60937.34,26393,26011,184759,446,53,22322
IE,2015,OTB_CRU,10<24m,27.7.h,MON,mon.27.78abd,22.0038,89828.37,26394,26012,184759,446,53,22323
IE,2015,OTB_CRU,10<24m,27.7.h,NEP.FU.2021,nep.fu.2021,175.12,973307.08,26395,26013,184759,446,53,22324
IE,2015,OTB_CRU,10<24m,27.7.h,NEP.OUT.7,nep.out.7,1.95,10809.35,26396,26014,184759,446,53,22325
IE,2015,OTB_CRU,10<24m,27.7.h,WHG,whg.27.7b-ce-k,0.06,73.54,26403,26021,184759,446,53,22326
IE,2015,OTB_CRU,10<24m,27.7.j,HAD,had.27.7b-k,0.02,22.68,26405,26023,43578,278,64,22328
IE,2015,OTB_CRU,10<24m,27.7.j,MEG,meg.27.7b-k8abd,0.2844,728.76,26406,26024,43578,278,64,22330
IE,2015,OTB_CRU,10<24m,27.7.j,MON,mon.27.78abd,0.4368,1775.35,26407,26025,43578,278,64,22331
IE,2015,OTB_CRU,10<24m,27.7.j,NEP.FU.19,nep.fu.19,3.17,23553.78,26408,26026,43578,278,64,22333
IE,2015,OTB_CRU,10<24m,27.7.j,NEP.OUT.7,nep.out.7,1.51,11700.17,26409,26027,43578,278,64,22335
IE,2015,OTB_CRU,10<24m,27.7.j,WHG,whg.27.7b-ce-k,0.31,418.11,26415,26033,43578,278,64,22336
IE,2015,OTB_CRU,10<24m,27.7.k,HKE,hke.27.3a46-8abd,0.36,915.39,26417,26035,307912,680,30,22339
IE,2015,OTB_CRU,10<24m,27.7.k,MEG,meg.27.7b-k8abd,1.0428,3045.56,26419,26037,307912,680,30,22340
IE,2015,OTB_CRU,10<24m,27.7.k,MON,mon.27.78abd,2.0982,8464.85,26420,26038,307912,680,30,22341
IE,2015,OTB_CRU,10<24m,27.7.k,NEP.FU.16,nep.fu.16,5.59,45377.74,26421,26039,307912,680,30,22342
IE,2015,OTB_CRU,24<40m,27.7.b,HAD,had.27.7b-k,0.21,288.78,26424,26042,84532,181,31,22345
IE,2015,OTB_CRU,24<40m,27.7.b,HKE,hke.27.3a46-8abd,0.41,1251.32,26425,26043,84532,181,31,22346
IE,2015,OTB_CRU,24<40m,27.7.b,MON,mon.27.78abd,0.6162,2524.88,26426,26044,84532,181,31,22348
IE,2015,OTB_CRU,24<40m,27.7.b,NEP.FU.17,nep.fu.17,2.56,14725.35,26427,26045,84532,181,31,22350
IE,2015,OTB_CRU,24<40m,27.7.b,NEP.OUT.7,nep.out.7,4.47,22847.96,26428,26046,84532,181,31,22352
IE,2015,OTB_CRU,24<40m,27.7.c,MON,mon.27.78abd,0.039,147.03,26430,26048,39595,89,20,22357
IE,2015,OTB_CRU,24<40m,27.7.c,NEP.FU.16,nep.fu.16,0.15,1478.36,26431,26049,39595,89,20,22358
IE,2015,OTB_CRU,24<40m,27.7.g,COD,cod.27.7e-k,27.15,68948.47,26432,26050,518961,1227,76,22370
IE,2015,OTB_CRU,24<40m,27.7.g,HAD,had.27.7b-k,16.73,27688.34,26434,26052,518961,1227,76,22371
IE,2015,OTB_CRU,24<40m,27.7.g,HKE,hke.27.3a46-8abd,14.08,30852.66,26435,26053,518961,1227,76,22372
IE,2015,OTB_CRU,24<40m,27.7.g,MEG,meg.27.7b-k8abd,35.93868,103492.88,26437,26055,518961,1227,76,22373
IE,2015,OTB_CRU,24<40m,27.7.g,MON,mon.27.78abd,34.7178,142315.33,26438,26056,518961,1227,76,22374
IE,2015,OTB_CRU,24<40m,27.7.g,NEP.FU.19,nep.fu.19,3.19,16722.23,26439,26057,518961,1227,76,22375
IE,2015,OTB_CRU,24<40m,27.7.g,NEP.FU.2021,nep.fu.2021,252.19,1308814.26,26440,26058,518961,1227,76,22376
IE,2015,OTB_CRU,24<40m,27.7.g,NEP.FU.22,nep.fu.22,48.25,237280.17,26441,26059,518961,1227,76,22377
IE,2015,OTB_CRU,24<40m,27.7.g,SOL,sol.27.7fg,0.46,4501.36,26447,26065,518961,1227,76,22379
IE,2015,OTB_CRU,24<40m,27.7.g,WHG,whg.27.7b-ce-k,4.35,5979.5,26449,26067,518961,1227,76,22380
IE,2015,OTB_CRU,24<40m,27.7.h,COD,cod.27.7e-k,28.02,73056.25,26451,26069,238973,417,35,22381
IE,2015,OTB_CRU,24<40m,27.7.h,HAD,had.27.7b-k,9.52,16320.44,26452,26070,238973,417,35,22382
IE,2015,OTB_CRU,24<40m,27.7.h,HKE,hke.27.3a46-8abd,9.49,22336.81,26453,26071,238973,417,35,22383
IE,2015,OTB_CRU,24<40m,27.7.h,MEG,meg.27.7b-k8abd,29.26476,84113.16,26457,26075,238973,417,35,22384
IE,2015,OTB_CRU,24<40m,27.7.h,MON,mon.27.78abd,31.7616,127907,26458,26076,238973,417,35,22385
IE,2015,OTB_CRU,24<40m,27.7.h,NEP.FU.2021,nep.fu.2021,261.71,1459659.91,26459,26077,238973,417,35,22386
IE,2015,OTB_CRU,24<40m,27.7.h,NEP.OUT.7,nep.out.7,2.31,12894.53,26460,26078,238973,417,35,22387
IE,2015,OTB_CRU,24<40m,27.7.h,WHG,whg.27.7b-ce-k,0.07,94.69,26467,26085,238973,417,35,22388
IE,2015,OTB_CRU,24<40m,27.7.j,HKE,hke.27.3a46-8abd,0.01,19.87,26469,26087,14349,29,12,22391
IE,2015,OTB_CRU,24<40m,27.7.j,MON,mon.27.78abd,0.0234,91.73,26470,26088,14349,29,12,22393
IE,2015,OTB_CRU,24<40m,27.7.j,NEP.FU.19,nep.fu.19,3.46,24489.93,26471,26089,14349,29,12,22395
IE,2015,OTB_CRU,24<40m,27.7.j,NEP.OUT.7,nep.out.7,0.56,3943.83,26472,26090,14349,29,12,22397
IE,2015,OTB_CRU,24<40m,27.7.k,HKE,hke.27.3a46-8abd,3.45,8607.04,26473,26091,919062,1680,52,22401
IE,2015,OTB_CRU,24<40m,27.7.k,MEG,meg.27.7b-k8abd,0.78684,2267.79,26475,26093,919062,1680,52,22402
IE,2015,OTB_CRU,24<40m,27.7.k,MON,mon.27.78abd,7.4802,30320.31,26476,26094,919062,1680,52,22403
IE,2015,OTB_CRU,24<40m,27.7.k,NEP.FU.16,nep.fu.16,32.23,270462.33,26477,26095,919062,1680,52,22404
IE,2015,OTB_CRU,24<40m,27.7.k,NEP.OUT.7,nep.out.7,0.06,497.68,26478,26096,919062,1680,52,22405
IE,2015,OTB_CRU,10<24m,27.7.b,HAD,had.27.7b-k,11.95,16679.99,26483,26101,142244,551,49,22283
IE,2015,OTB_CRU,10<24m,27.7.b,HKE,hke.27.3a46-8abd,0.77,1577.86,26484,26102,142244,551,49,22284
IE,2015,OTB_CRU,10<24m,27.7.b,MEG,meg.27.7b-k8abd,6.02928,14086.11,26487,26105,142244,551,49,22285
IE,2015,OTB_CRU,10<24m,27.7.b,MON,mon.27.78abd,16.1226,63489.17,26488,26106,142244,551,49,22286
IE,2015,OTB_CRU,10<24m,27.7.b,NEP.FU.17,nep.fu.17,283.32,1687506.32,26489,26107,142244,551,49,22288
IE,2015,OTB_CRU,10<24m,27.7.b,NEP.OUT.7,nep.out.7,0.11,629,26490,26108,142244,551,49,22290
IE,2015,OTB_CRU,10<24m,27.7.b,WHG,whg.27.7b-ce-k,8.72,10926.93,26497,26115,142244,551,49,22291
IE,2015,OTB_CRU,10<24m,27.7.c,HKE,hke.27.3a46-8abd,3.19,6037.43,26499,26117,40629,96,17,22293
IE,2015,OTB_CRU,10<24m,27.7.c,MEG,meg.27.7b-k8abd,0.11376,248.11,26501,26119,40629,96,17,22294
IE,2015,OTB_CRU,10<24m,27.7.c,MON,mon.27.78abd,9.75,37769.35,26502,26120,40629,96,17,22295
IE,2015,OTB_CRU,10<24m,27.7.c,NEP.FU.16,nep.fu.16,23.14,172095.13,26503,26121,40629,96,17,22296
IE,2015,OTB_CRU,10<24m,27.7.c,NEP.OUT.7,nep.out.7,0.21,1576.06,26504,26122,40629,96,17,22297
IE,2015,OTB_CRU,10<24m,27.7.f,COD,cod.27.7e-k,0.07,148.23,26506,26124,1644,4,2,22299
IE,2015,OTB_CRU,10<24m,27.7.f,HAD,had.27.7b-k,0.04,56.42,26507,26125,1644,4,2,22300
IE,2015,OTB_CRU,10<24m,27.7.f,MEG,meg.27.7b-k8abd,0.1422,365.19,26509,26127,1644,4,2,22302
IE,2015,OTB_CRU,10<24m,27.7.f,MON,mon.27.78abd,0.1638,599.26,26510,26128,1644,4,2,22303
IE,2015,OTB_CRU,10<24m,27.7.f,NEP.FU.2021,nep.fu.2021,0.31,1357.63,26511,26129,1644,4,2,22304
IE,2015,OTB_CRU,10<24m,27.7.g,COD,cod.27.7e-k,65.06,160508.7,26514,26132,1027925,2962,217,22308
IE,2015,OTB_CRU,10<24m,27.7.g,HAD,had.27.7b-k,54.79,87437.54,26516,26134,1027925,2962,217,22309
IE,2015,OTB_CRU,10<24m,27.7.g,HKE,hke.27.3a46-8abd,17.99,34140.02,26517,26135,1027925,2962,217,22310
IE,2015,OTB_CRU,10<24m,27.7.g,MEG,meg.27.7b-k8abd,29.862,78172.43,26520,26138,1027925,2962,217,22311
IE,2015,OTB_CRU,10<24m,27.7.g,MON,mon.27.78abd,76.7052,303188.28,26521,26139,1027925,2962,217,22312
IE,2015,OTB_CRU,10<24m,27.7.g,NEP.FU.19,nep.fu.19,146.81,658818.51,26522,26140,1027925,2962,217,22313
IE,2015,OTB_CRU,10<24m,27.7.g,NEP.FU.2021,nep.fu.2021,28.44,128571.06,26523,26141,1027925,2962,217,22314
IE,2015,OTB_CRU,10<24m,27.7.g,NEP.FU.22,nep.fu.22,1212.49,5466724.74,26524,26142,1027925,2962,217,22315
IE,2015,OTB_CRU,10<24m,27.7.g,SOL,sol.27.7fg,3.69,34694.49,26530,26148,1027925,2962,217,22317
IE,2015,OTB_CRU,10<24m,27.7.g,WHG,whg.27.7b-ce-k,49.85,63563.52,26532,26150,1027925,2962,217,22318
IE,2015,OTB_CRU,10<24m,27.7.h,COD,cod.27.7e-k,5.57,13402.45,26534,26152,184759,446,53,22319
IE,2015,OTB_CRU,10<24m,27.7.h,HAD,had.27.7b-k,2.4,3860.21,26535,26153,184759,446,53,22320
IE,2015,OTB_CRU,10<24m,27.7.h,HKE,hke.27.3a46-8abd,1.18,2186.89,26536,26154,184759,446,53,22321
IE,2015,OTB_CRU,10<24m,27.7.h,MEG,meg.27.7b-k8abd,7.62192,19875.22,26539,26157,184759,446,53,22322
IE,2015,OTB_CRU,10<24m,27.7.h,MON,mon.27.78abd,8.0028,31713.78,26540,26158,184759,446,53,22323
IE,2015,OTB_CRU,10<24m,27.7.h,NEP.FU.2021,nep.fu.2021,60.22,307082.22,26541,26159,184759,446,53,22324
IE,2015,OTB_CRU,10<24m,27.7.h,WHG,whg.27.7b-ce-k,0.02,26.6,26547,26165,184759,446,53,22326
IE,2015,OTB_CRU,10<24m,27.7.j,COD,cod.27.7e-k,0.45,991.06,26549,26167,43578,278,64,22327
IE,2015,OTB_CRU,10<24m,27.7.j,HAD,had.27.7b-k,1.49,2042.71,26551,26169,43578,278,64,22328
IE,2015,OTB_CRU,10<24m,27.7.j,HKE,hke.27.3a46-8abd,2.59,5390.47,26552,26170,43578,278,64,22329
IE,2015,OTB_CRU,10<24m,27.7.j,MEG,meg.27.7b-k8abd,5.85864,14575.03,26555,26173,43578,278,64,22330
IE,2015,OTB_CRU,10<24m,27.7.j,MON,mon.27.78abd,9.9684,39626.11,26556,26174,43578,278,64,22331
IE,2015,OTB_CRU,10<24m,27.7.j,NEP.FU.16,nep.fu.16,0.6,3760.16,26557,26175,43578,278,64,22332
IE,2015,OTB_CRU,10<24m,27.7.j,NEP.FU.19,nep.fu.19,53.47,339075.07,26558,26176,43578,278,64,22333
IE,2015,OTB_CRU,10<24m,27.7.j,NEP.OUT.7,nep.out.7,13.76,87750.29,26559,26177,43578,278,64,22335
IE,2015,OTB_CRU,10<24m,27.7.j,WHG,whg.27.7b-ce-k,1.44,1794.11,26566,26184,43578,278,64,22336
IE,2015,OTB_CRU,10<24m,27.7.k,HKE,hke.27.3a46-8abd,12.43,27307.23,26568,26186,307912,680,30,22339
IE,2015,OTB_CRU,10<24m,27.7.k,MEG,meg.27.7b-k8abd,4.38924,10902.41,26570,26188,307912,680,30,22340
IE,2015,OTB_CRU,10<24m,27.7.k,MON,mon.27.78abd,48.3834,190376.87,26571,26189,307912,680,30,22341
IE,2015,OTB_CRU,10<24m,27.7.k,NEP.FU.16,nep.fu.16,170.45,1241637.45,26572,26190,307912,680,30,22342
IE,2015,OTB_CRU,10<24m,27.7.k,NEP.OUT.7,nep.out.7,12.15,84515.75,26573,26191,307912,680,30,22343
IE,2015,OTB_CRU,24<40m,27.7.b,HAD,had.27.7b-k,5.6,7695.32,26577,26195,84532,181,31,22345
IE,2015,OTB_CRU,24<40m,27.7.b,HKE,hke.27.3a46-8abd,1.2,2442.28,26578,26196,84532,181,31,22346
IE,2015,OTB_CRU,24<40m,27.7.b,MEG,meg.27.7b-k8abd,3.555,7911.47,26580,26198,84532,181,31,22347
IE,2015,OTB_CRU,24<40m,27.7.b,MON,mon.27.78abd,8.3616,32060.86,26581,26199,84532,181,31,22348
IE,2015,OTB_CRU,24<40m,27.7.b,NEP.FU.16,nep.fu.16,1.54,9950.37,26582,26200,84532,181,31,22349
IE,2015,OTB_CRU,24<40m,27.7.b,NEP.FU.17,nep.fu.17,177.84,1077084.16,26583,26201,84532,181,31,22350
IE,2015,OTB_CRU,24<40m,27.7.b,NEP.OUT.7,nep.out.7,3.9,24925.76,26584,26202,84532,181,31,22352
IE,2015,OTB_CRU,24<40m,27.7.b,WHG,whg.27.7b-ce-k,1.76,2202.53,26591,26209,84532,181,31,22353
IE,2015,OTB_CRU,24<40m,27.7.c,HKE,hke.27.3a46-8abd,5.87,12096.81,26593,26211,39595,89,20,22355
IE,2015,OTB_CRU,24<40m,27.7.c,MEG,meg.27.7b-k8abd,1.95288,4377.21,26595,26213,39595,89,20,22356
IE,2015,OTB_CRU,24<40m,27.7.c,MON,mon.27.78abd,11.9184,46962.84,26596,26214,39595,89,20,22357
IE,2015,OTB_CRU,24<40m,27.7.c,NEP.FU.16,nep.fu.16,18.35,136049,26597,26215,39595,89,20,22358
IE,2015,OTB_CRU,24<40m,27.7.f,MON,mon.27.78abd,0.0624,267.21,26600,26218,841,2,2,22365
IE,2015,OTB_CRU,24<40m,27.7.f,NEP.FU.2021,nep.fu.2021,1.44,9075.51,26601,26219,841,2,2,22366
IE,2015,OTB_CRU,24<40m,27.7.g,COD,cod.27.7e-k,24.1,58948.71,26602,26220,518961,1227,76,22370
IE,2015,OTB_CRU,24<40m,27.7.g,HAD,had.27.7b-k,16.39,26326.8,26603,26221,518961,1227,76,22371
IE,2015,OTB_CRU,24<40m,27.7.g,HKE,hke.27.3a46-8abd,7.45,14308.8,26604,26222,518961,1227,76,22372
IE,2015,OTB_CRU,24<40m,27.7.g,MEG,meg.27.7b-k8abd,5.75436,15682.11,26607,26225,518961,1227,76,22373
IE,2015,OTB_CRU,24<40m,27.7.g,MON,mon.27.78abd,26.0364,104523.64,26608,26226,518961,1227,76,22374
IE,2015,OTB_CRU,24<40m,27.7.g,NEP.FU.19,nep.fu.19,1.44,6441.34,26609,26227,518961,1227,76,22375
IE,2015,OTB_CRU,24<40m,27.7.g,NEP.FU.2021,nep.fu.2021,40.44,187979.04,26610,26228,518961,1227,76,22376
IE,2015,OTB_CRU,24<40m,27.7.g,NEP.FU.22,nep.fu.22,410.28,1891569.34,26611,26229,518961,1227,76,22377
IE,2015,OTB_CRU,24<40m,27.7.g,SOL,sol.27.7fg,1.31,12446.06,26618,26236,518961,1227,76,22379
IE,2015,OTB_CRU,24<40m,27.7.g,WHG,whg.27.7b-ce-k,9.78,12481.26,26620,26238,518961,1227,76,22380
IE,2015,OTB_CRU,24<40m,27.7.h,COD,cod.27.7e-k,3.13,7616.81,26622,26240,238973,417,35,22381
IE,2015,OTB_CRU,24<40m,27.7.h,HAD,had.27.7b-k,1.35,2170.89,26623,26241,238973,417,35,22382
IE,2015,OTB_CRU,24<40m,27.7.h,HKE,hke.27.3a46-8abd,0.73,1558.38,26624,26242,238973,417,35,22383
IE,2015,OTB_CRU,24<40m,27.7.h,MEG,meg.27.7b-k8abd,2.844,8179.05,26626,26244,238973,417,35,22384
IE,2015,OTB_CRU,24<40m,27.7.h,MON,mon.27.78abd,3.9078,15665.38,26627,26245,238973,417,35,22385
IE,2015,OTB_CRU,24<40m,27.7.h,NEP.FU.2021,nep.fu.2021,35.91,189132.14,26628,26246,238973,417,35,22386
IE,2015,OTB_CRU,24<40m,27.7.j,COD,cod.27.7e-k,0.03,63.88,26633,26251,14349,29,12,22389
IE,2015,OTB_CRU,24<40m,27.7.j,HAD,had.27.7b-k,0.14,199.57,26634,26252,14349,29,12,22390
IE,2015,OTB_CRU,24<40m,27.7.j,HKE,hke.27.3a46-8abd,1.32,2345.52,26635,26253,14349,29,12,22391
IE,2015,OTB_CRU,24<40m,27.7.j,MEG,meg.27.7b-k8abd,0.474,1209.9,26637,26255,14349,29,12,22392
IE,2015,OTB_CRU,24<40m,27.7.j,MON,mon.27.78abd,2.9952,12011.22,26638,26256,14349,29,12,22393
IE,2015,OTB_CRU,24<40m,27.7.j,NEP.FU.16,nep.fu.16,4.76,30860.16,26639,26257,14349,29,12,22394
IE,2015,OTB_CRU,24<40m,27.7.j,NEP.FU.19,nep.fu.19,37.9,242860.27,26640,26258,14349,29,12,22395
IE,2015,OTB_CRU,24<40m,27.7.j,NEP.OUT.7,nep.out.7,29.24,189194.72,26641,26259,14349,29,12,22397
IE,2015,OTB_CRU,24<40m,27.7.k,HAD,had.27.7b-k,0.08,131.71,26647,26265,919062,1680,52,22400
IE,2015,OTB_CRU,24<40m,27.7.k,HKE,hke.27.3a46-8abd,61.84,147116.15,26648,26266,919062,1680,52,22401
IE,2015,OTB_CRU,24<40m,27.7.k,MEG,meg.27.7b-k8abd,16.80804,44764.88,26650,26268,919062,1680,52,22402
IE,2015,OTB_CRU,24<40m,27.7.k,MON,mon.27.78abd,123.2712,482210.9,26651,26269,919062,1680,52,22403
IE,2015,OTB_CRU,24<40m,27.7.k,NEP.FU.16,nep.fu.16,435.74,3133768.05,26652,26270,919062,1680,52,22404
IE,2015,OTB_CRU,24<40m,27.7.k,NEP.OUT.7,nep.out.7,149.55,1062142.72,26653,26271,919062,1680,52,22405
IE,2015,OTB_DEF,10<24m,27.7.b,HAD,had.27.7b-k,32.6,53465.52,26661,26279,331211,937,95,22407
IE,2015,OTB_DEF,10<24m,27.7.b,HKE,hke.27.3a46-8abd,29.29,82721.33,26662,26280,331211,937,95,22408
IE,2015,OTB_DEF,10<24m,27.7.b,MEG,meg.27.7b-k8abd,39.90132,128819.84,26665,26283,331211,937,95,22409
IE,2015,OTB_DEF,10<24m,27.7.b,MON,mon.27.78abd,97.3284,459881.79,26666,26284,331211,937,95,22410
IE,2015,OTB_DEF,10<24m,27.7.b,NEP.FU.17,nep.fu.17,1.58,10313.59,26667,26285,331211,937,95,22412
IE,2015,OTB_DEF,10<24m,27.7.b,NEP.OUT.7,nep.out.7,1.94,14075.02,26668,26286,331211,937,95,22414
IE,2015,OTB_DEF,10<24m,27.7.b,WHG,whg.27.7b-ce-k,35.06,48209.21,26676,26294,331211,937,95,22415
IE,2015,OTB_DEF,10<24m,27.7.c,HAD,had.27.7b-k,2.98,4591.44,26680,26298,99770,179,24,22416
IE,2015,OTB_DEF,10<24m,27.7.c,HKE,hke.27.3a46-8abd,11.88,30427.94,26681,26299,99770,179,24,22417
IE,2015,OTB_DEF,10<24m,27.7.c,MEG,meg.27.7b-k8abd,18.06888,50004.39,26684,26302,99770,179,24,22418
IE,2015,OTB_DEF,10<24m,27.7.c,MON,mon.27.78abd,29.211,139971,26685,26303,99770,179,24,22419
IE,2015,OTB_DEF,10<24m,27.7.c,NEP.FU.16,nep.fu.16,2.63,14620.45,26686,26304,99770,179,24,22420
IE,2015,OTB_DEF,10<24m,27.7.c,WHG,whg.27.7b-ce-k,0.18,259.92,26693,26311,99770,179,24,22422
IE,2015,OTB_DEF,10<24m,27.7.f,COD,cod.27.7e-k,0.64,1732.97,26695,26313,2772,7,4,22423
IE,2015,OTB_DEF,10<24m,27.7.f,HAD,had.27.7b-k,0.62,1217.64,26697,26315,2772,7,4,22424
IE,2015,OTB_DEF,10<24m,27.7.f,HKE,hke.27.3a46-8abd,0.35,697.59,26698,26316,2772,7,4,22425
