Country,Year,Metier,Vessel_length,Area,Species,Stock,kw_days,Days_at_sea,No_vessels,effort_check
FRA,2013,OTT_DEF,10<40m,27.7.j,HKE,hke.27.3a46-8abd,483347,886.39611657,3.591000476,10435
FRA,2013,OTT_DEF,10<40m,27.7.j,MEG,meg.27.7b-k8abd,483347,886.39611657,3.591000476,10436
FRA,2013,OTT_DEF,10<40m,27.7.j,MON,mon.27.78abd,483347,886.39611657,3.591000476,10437
FRA,2013,OTT_DEF,10<40m,27.7.j,NEP.FU.16,nep.fu.16,483347,886.39611657,3.591000476,10438
FRA,2013,OTT_DEF,10<40m,27.7.j,NEP.FU.19,nep.fu.19,483347,886.39611657,3.591000476,10439
FRA,2013,OTT_DEF,10<40m,27.7.j,NEP.FU.2021,nep.fu.2021,483347,886.39611657,3.591000476,10440
FRA,2013,OTT_DEF,10<40m,27.7.j,NEP.OUT.7,nep.out.7,483347,886.39611657,3.591000476,10441
FRA,2013,OTT_DEF,10<40m,27.7.j,WHG,whg.27.7b-ce-k,483347,886.39611657,3.591000476,10442
FRA,2013,OTT_DEF,10<40m,27.7.k,COD,cod.27.7e-k,11319,19.140422483,0.049415297,10443
FRA,2013,OTT_DEF,10<40m,27.7.k,HAD,had.27.7b-k,11319,19.140422483,0.049415297,10444
FRA,2013,OTT_DEF,10<40m,27.7.k,HKE,hke.27.3a46-8abd,11319,19.140422483,0.049415297,10445
FRA,2013,OTT_DEF,10<40m,27.7.k,MEG,meg.27.7b-k8abd,11319,19.140422483,0.049415297,10446
FRA,2013,OTT_DEF,10<40m,27.7.k,MON,mon.27.78abd,11319,19.140422483,0.049415297,10447
FRA,2013,OTT_DEF,10<40m,27.7.k,NEP.FU.16,nep.fu.16,11319,19.140422483,0.049415297,10448
FRA,2013,OTT_DEF,10<40m,27.7.k,NEP.OUT.7,nep.out.7,11319,19.140422483,0.049415297,10449
FRA,2013,OTT_DEF,10<40m,27.7.k,WHG,whg.27.7b-ce-k,11319,19.140422483,0.049415297,10450
FRA,2013,PS_SPF_,10<40m,27.7.e,COD,cod.27.7e-k,115394,494.23971076,8.978461113,10451
FRA,2013,PS_SPF_,10<40m,27.7.e,HAD,had.27.7b-k,115394,494.23971076,8.978461113,10452
FRA,2013,PS_SPF_,10<40m,27.7.e,HKE,hke.27.3a46-8abd,115394,494.23971076,8.978461113,10453
FRA,2013,PS_SPF_,10<40m,27.7.e,MEG,meg.27.7b-k8abd,115394,494.23971076,8.978461113,10454
FRA,2013,PS_SPF_,10<40m,27.7.e,MON,mon.27.78abd,115394,494.23971076,8.978461113,10455
FRA,2013,PS_SPF_,10<40m,27.7.e,NEP.OUT.7,nep.out.7,115394,494.23971076,8.978461113,10456
FRA,2013,PS_SPF_,10<40m,27.7.e,SOL,sol.27.7e,115394,494.23971076,8.978461113,10457
FRA,2013,PS_SPF_,10<40m,27.7.e,WHG,whg.27.7b-ce-k,115394,494.23971076,8.978461113,10458
FRA,2013,PS_SPF_,10<40m,27.7.h,COD,cod.27.7e-k,643,3.255761866,0.06238873,10459
FRA,2013,PS_SPF_,10<40m,27.7.h,HAD,had.27.7b-k,643,3.255761866,0.06238873,10460
FRA,2013,PS_SPF_,10<40m,27.7.h,HKE,hke.27.3a46-8abd,643,3.255761866,0.06238873,10461
FRA,2013,PS_SPF_,10<40m,27.7.h,MEG,meg.27.7b-k8abd,643,3.255761866,0.06238873,10462
FRA,2013,PS_SPF_,10<40m,27.7.h,MON,mon.27.78abd,643,3.255761866,0.06238873,10463
FRA,2013,PS_SPF_,10<40m,27.7.h,NEP.FU.2021,nep.fu.2021,643,3.255761866,0.06238873,10464
FRA,2013,PS_SPF_,10<40m,27.7.h,NEP.OUT.7,nep.out.7,643,3.255761866,0.06238873,10465
FRA,2013,PS_SPF_,10<40m,27.7.h,WHG,whg.27.7b-ce-k,643,3.255761866,0.06238873,10466
FRA,2013,SSC_DEF,10<40m,27.7.d,HAD,had.27.7b-k,69282,147.600985418,0.813707965,10467
FRA,2013,SSC_DEF,10<40m,27.7.d,HKE,hke.27.3a46-8abd,69282,147.600985418,0.813707965,10468
FRA,2013,SSC_DEF,10<40m,27.7.d,MEG,meg.27.7b-k8abd,69282,147.600985418,0.813707965,10469
FRA,2013,SSC_DEF,10<40m,27.7.d,MON,mon.27.78abd,69282,147.600985418,0.813707965,10470
FRA,2013,SSC_DEF,10<40m,27.7.d,NEP.OUT.7,nep.out.7,69282,147.600985418,0.813707965,10471
FRA,2013,SSC_DEF,10<40m,27.7.e,COD,cod.27.7e-k,76725,163.981152394,0.97897878,10472
FRA,2013,SSC_DEF,10<40m,27.7.e,HAD,had.27.7b-k,76725,163.981152394,0.97897878,10473
FRA,2013,SSC_DEF,10<40m,27.7.e,HKE,hke.27.3a46-8abd,76725,163.981152394,0.97897878,10474
FRA,2013,SSC_DEF,10<40m,27.7.e,MEG,meg.27.7b-k8abd,76725,163.981152394,0.97897878,10475
FRA,2013,SSC_DEF,10<40m,27.7.e,MON,mon.27.78abd,76725,163.981152394,0.97897878,10476
FRA,2013,SSC_DEF,10<40m,27.7.e,NEP.OUT.7,nep.out.7,76725,163.981152394,0.97897878,10477
FRA,2013,SSC_DEF,10<40m,27.7.e,SOL,sol.27.7e,76725,163.981152394,0.97897878,10478
FRA,2013,SSC_DEF,10<40m,27.7.e,WHG,whg.27.7b-ce-k,76725,163.981152394,0.97897878,10479
FRA,2013,SSC_DEF,10<40m,27.7.f,COD,cod.27.7e-k,17998,35.872703644,0.101207181,10480
FRA,2013,SSC_DEF,10<40m,27.7.f,HAD,had.27.7b-k,17998,35.872703644,0.101207181,10481
FRA,2013,SSC_DEF,10<40m,27.7.f,HKE,hke.27.3a46-8abd,17998,35.872703644,0.101207181,10482
FRA,2013,SSC_DEF,10<40m,27.7.f,MEG,meg.27.7b-k8abd,17998,35.872703644,0.101207181,10483
FRA,2013,SSC_DEF,10<40m,27.7.f,MON,mon.27.78abd,17998,35.872703644,0.101207181,10484
FRA,2013,SSC_DEF,10<40m,27.7.f,NEP.FU.2021,nep.fu.2021,17998,35.872703644,0.101207181,10485
FRA,2013,SSC_DEF,10<40m,27.7.f,NEP.OUT.7,nep.out.7,17998,35.872703644,0.101207181,10486
FRA,2013,SSC_DEF,10<40m,27.7.f,SOL,sol.27.7fg,17998,35.872703644,0.101207181,10487
FRA,2013,SSC_DEF,10<40m,27.7.f,WHG,whg.27.7b-ce-k,17998,35.872703644,0.101207181,10488
FRA,2013,SSC_DEF,10<40m,27.7.g,COD,cod.27.7e-k,166825,283.803617725,1.325097614,10489
FRA,2013,SSC_DEF,10<40m,27.7.g,HAD,had.27.7b-k,166825,283.803617725,1.325097614,10490
FRA,2013,SSC_DEF,10<40m,27.7.g,HKE,hke.27.3a46-8abd,166825,283.803617725,1.325097614,10491
FRA,2013,SSC_DEF,10<40m,27.7.g,MEG,meg.27.7b-k8abd,166825,283.803617725,1.325097614,10492
FRA,2013,SSC_DEF,10<40m,27.7.g,MON,mon.27.78abd,166825,283.803617725,1.325097614,10493
FRA,2013,SSC_DEF,10<40m,27.7.g,NEP.FU.19,nep.fu.19,166825,283.803617725,1.325097614,10494
FRA,2013,SSC_DEF,10<40m,27.7.g,NEP.FU.2021,nep.fu.2021,166825,283.803617725,1.325097614,10495
FRA,2013,SSC_DEF,10<40m,27.7.g,NEP.FU.22,nep.fu.22,166825,283.803617725,1.325097614,10496
FRA,2013,SSC_DEF,10<40m,27.7.g,NEP.OUT.7,nep.out.7,166825,283.803617725,1.325097614,10497
FRA,2013,SSC_DEF,10<40m,27.7.g,SOL,sol.27.7fg,166825,283.803617725,1.325097614,10498
FRA,2013,SSC_DEF,10<40m,27.7.g,WHG,whg.27.7b-ce-k,166825,283.803617725,1.325097614,10499
FRA,2013,SSC_DEF,10<40m,27.7.h,COD,cod.27.7e-k,32079,55.082851424,0.150713742,10500
FRA,2013,SSC_DEF,10<40m,27.7.h,HAD,had.27.7b-k,32079,55.082851424,0.150713742,10501
FRA,2013,SSC_DEF,10<40m,27.7.h,HKE,hke.27.3a46-8abd,32079,55.082851424,0.150713742,10502
FRA,2013,SSC_DEF,10<40m,27.7.h,MEG,meg.27.7b-k8abd,32079,55.082851424,0.150713742,10503
FRA,2013,SSC_DEF,10<40m,27.7.h,MON,mon.27.78abd,32079,55.082851424,0.150713742,10504
FRA,2013,SSC_DEF,10<40m,27.7.h,NEP.FU.2021,nep.fu.2021,32079,55.082851424,0.150713742,10505
FRA,2013,SSC_DEF,10<40m,27.7.h,NEP.OUT.7,nep.out.7,32079,55.082851424,0.150713742,10506
FRA,2013,SSC_DEF,10<40m,27.7.h,WHG,whg.27.7b-ce-k,32079,55.082851424,0.150713742,10507
FRA,2013,SSC_DEF,10<40m,27.7.j,COD,cod.27.7e-k,1855,3.156009611,0.012007008,10508
FRA,2013,SSC_DEF,10<40m,27.7.j,HAD,had.27.7b-k,1855,3.156009611,0.012007008,10509
FRA,2013,SSC_DEF,10<40m,27.7.j,HKE,hke.27.3a46-8abd,1855,3.156009611,0.012007008,10510
FRA,2013,SSC_DEF,10<40m,27.7.j,MEG,meg.27.7b-k8abd,1855,3.156009611,0.012007008,10511
FRA,2013,SSC_DEF,10<40m,27.7.j,MON,mon.27.78abd,1855,3.156009611,0.012007008,10512
FRA,2013,SSC_DEF,10<40m,27.7.j,NEP.FU.16,nep.fu.16,1855,3.156009611,0.012007008,10513
FRA,2013,SSC_DEF,10<40m,27.7.j,NEP.FU.19,nep.fu.19,1855,3.156009611,0.012007008,10514
FRA,2013,SSC_DEF,10<40m,27.7.j,NEP.FU.2021,nep.fu.2021,1855,3.156009611,0.012007008,10515
FRA,2013,SSC_DEF,10<40m,27.7.j,NEP.OUT.7,nep.out.7,1855,3.156009611,0.012007008,10516
FRA,2013,SSC_DEF,10<40m,27.7.j,WHG,whg.27.7b-ce-k,1855,3.156009611,0.012007008,10517
FRA,2013,SSC_DEF,10<40m,27.7.k,COD,cod.27.7e-k,0,0,0,10518
FRA,2013,SSC_DEF,10<40m,27.7.k,HAD,had.27.7b-k,0,0,0,10519
FRA,2013,SSC_DEF,10<40m,27.7.k,HKE,hke.27.3a46-8abd,0,0,0,10520
FRA,2013,SSC_DEF,10<40m,27.7.k,MEG,meg.27.7b-k8abd,0,0,0,10521
FRA,2013,SSC_DEF,10<40m,27.7.k,MON,mon.27.78abd,0,0,0,10522
FRA,2013,SSC_DEF,10<40m,27.7.k,NEP.FU.16,nep.fu.16,0,0,0,10523
FRA,2013,SSC_DEF,10<40m,27.7.k,NEP.OUT.7,nep.out.7,0,0,0,10524
FRA,2013,SSC_DEF,10<40m,27.7.k,WHG,whg.27.7b-ce-k,0,0,0,10525
FRA,2013,TBB_DEF,<10m,27.7.d,HAD,had.27.7b-k,13706,122.13000001,1.919111606,10526
FRA,2013,TBB_DEF,<10m,27.7.d,HKE,hke.27.3a46-8abd,13706,122.13000001,1.919111606,10527
FRA,2013,TBB_DEF,<10m,27.7.d,MEG,meg.27.7b-k8abd,13706,122.13000001,1.919111606,10528
FRA,2013,TBB_DEF,<10m,27.7.d,MON,mon.27.78abd,13706,122.13000001,1.919111606,10529
FRA,2013,TBB_DEF,<10m,27.7.d,NEP.OUT.7,nep.out.7,13706,122.13000001,1.919111606,10530
FRA,2013,TBB_DEF,10<40m,27.7.d,HAD,had.27.7b-k,236383,1214.424209881,13.293778777,10531
FRA,2013,TBB_DEF,10<40m,27.7.d,HKE,hke.27.3a46-8abd,236383,1214.424209881,13.293778777,10532
FRA,2013,TBB_DEF,10<40m,27.7.d,MEG,meg.27.7b-k8abd,236383,1214.424209881,13.293778777,10533
FRA,2013,TBB_DEF,10<40m,27.7.d,MON,mon.27.78abd,236383,1214.424209881,13.293778777,10534
FRA,2013,TBB_DEF,10<40m,27.7.d,NEP.OUT.7,nep.out.7,236383,1214.424209881,13.293778777,10535
FRA,2013,TBB_DEF,10<40m,27.7.e,COD,cod.27.7e-k,57328,261.56157801,1.566812511,10536
FRA,2013,TBB_DEF,10<40m,27.7.e,HAD,had.27.7b-k,57328,261.56157801,1.566812511,10537
FRA,2013,TBB_DEF,10<40m,27.7.e,HKE,hke.27.3a46-8abd,57328,261.56157801,1.566812511,10538
FRA,2013,TBB_DEF,10<40m,27.7.e,MEG,meg.27.7b-k8abd,57328,261.56157801,1.566812511,10539
FRA,2013,TBB_DEF,10<40m,27.7.e,MON,mon.27.78abd,57328,261.56157801,1.566812511,10540
FRA,2013,TBB_DEF,10<40m,27.7.e,NEP.OUT.7,nep.out.7,57328,261.56157801,1.566812511,10541
FRA,2013,TBB_DEF,10<40m,27.7.e,SOL,sol.27.7e,57328,261.56157801,1.566812511,10542
FRA,2013,TBB_DEF,10<40m,27.7.e,WHG,whg.27.7b-ce-k,57328,261.56157801,1.566812511,10543
FRA,2014,DRB_all,<10m,27.7.d,HAD,had.27.7b-k,11260,96.56666668,3.047442722,10544
FRA,2014,DRB_all,<10m,27.7.d,HKE,hke.27.3a46-8abd,11260,96.56666668,3.047442722,10545
FRA,2014,DRB_all,<10m,27.7.d,MEG,meg.27.7b-k8abd,11260,96.56666668,3.047442722,10546
FRA,2014,DRB_all,<10m,27.7.d,MON,mon.27.78abd,11260,96.56666668,3.047442722,10547
FRA,2014,DRB_all,<10m,27.7.d,NEP.OUT.7,nep.out.7,11260,96.56666668,3.047442722,10548
FRA,2014,DRB_all,10<40m,27.7.d,HAD,had.27.7b-k,64033,299.43528463,2.866179177,10549
FRA,2014,DRB_all,10<40m,27.7.d,HKE,hke.27.3a46-8abd,64033,299.43528463,2.866179177,10550
FRA,2014,DRB_all,10<40m,27.7.d,MEG,meg.27.7b-k8abd,64033,299.43528463,2.866179177,10551
FRA,2014,DRB_all,10<40m,27.7.d,MON,mon.27.78abd,64033,299.43528463,2.866179177,10552
FRA,2014,DRB_all,10<40m,27.7.d,NEP.OUT.7,nep.out.7,64033,299.43528463,2.866179177,10553
FRA,2014,DRB_all,10<40m,27.7.e,COD,cod.27.7e-k,15934,111.28359579,2.912046209,10554
FRA,2014,DRB_all,10<40m,27.7.e,HAD,had.27.7b-k,15934,111.28359579,2.912046209,10555
FRA,2014,DRB_all,10<40m,27.7.e,HKE,hke.27.3a46-8abd,15934,111.28359579,2.912046209,10556
FRA,2014,DRB_all,10<40m,27.7.e,MEG,meg.27.7b-k8abd,15934,111.28359579,2.912046209,10557
FRA,2014,DRB_all,10<40m,27.7.e,MON,mon.27.78abd,15934,111.28359579,2.912046209,10558
FRA,2014,DRB_all,10<40m,27.7.e,NEP.OUT.7,nep.out.7,15934,111.28359579,2.912046209,10559
FRA,2014,DRB_all,10<40m,27.7.e,SOL,sol.27.7e,15934,111.28359579,2.912046209,10560
FRA,2014,DRB_all,10<40m,27.7.e,WHG,whg.27.7b-ce-k,15934,111.28359579,2.912046209,10561
FRA,2014,DRB_MOL,<10m,27.7.d,HAD,had.27.7b-k,27438,301.00155346,11.230359681,10562
FRA,2014,DRB_MOL,<10m,27.7.d,HKE,hke.27.3a46-8abd,27438,301.00155346,11.230359681,10563
FRA,2014,DRB_MOL,<10m,27.7.d,MEG,meg.27.7b-k8abd,27438,301.00155346,11.230359681,10564
FRA,2014,DRB_MOL,<10m,27.7.d,MON,mon.27.78abd,27438,301.00155346,11.230359681,10565
FRA,2014,DRB_MOL,<10m,27.7.d,NEP.OUT.7,nep.out.7,27438,301.00155346,11.230359681,10566
FRA,2014,DRB_MOL,<10m,27.7.e,COD,cod.27.7e-k,83030,846.0789417,55.481193699,10567
FRA,2014,DRB_MOL,<10m,27.7.e,HAD,had.27.7b-k,83030,846.0789417,55.481193699,10568
FRA,2014,DRB_MOL,<10m,27.7.e,HKE,hke.27.3a46-8abd,83030,846.0789417,55.481193699,10569
FRA,2014,DRB_MOL,<10m,27.7.e,MEG,meg.27.7b-k8abd,83030,846.0789417,55.481193699,10570
FRA,2014,DRB_MOL,<10m,27.7.e,MON,mon.27.78abd,83030,846.0789417,55.481193699,10571
FRA,2014,DRB_MOL,<10m,27.7.e,NEP.OUT.7,nep.out.7,83030,846.0789417,55.481193699,10572
FRA,2014,DRB_MOL,<10m,27.7.e,SOL,sol.27.7e,83030,846.0789417,55.481193699,10573
FRA,2014,DRB_MOL,<10m,27.7.e,WHG,whg.27.7b-ce-k,83030,846.0789417,55.481193699,10574
FRA,2014,DRB_MOL,10<40m,27.7.d,HAD,had.27.7b-k,2887498,11811.20828373,109.684527554,10575
FRA,2014,DRB_MOL,10<40m,27.7.d,HKE,hke.27.3a46-8abd,2887498,11811.20828373,109.684527554,10576
FRA,2014,DRB_MOL,10<40m,27.7.d,MEG,meg.27.7b-k8abd,2887498,11811.20828373,109.684527554,10577
FRA,2014,DRB_MOL,10<40m,27.7.d,MON,mon.27.78abd,2887498,11811.20828373,109.684527554,10578
FRA,2014,DRB_MOL,10<40m,27.7.d,NEP.OUT.7,nep.out.7,2887498,11811.20828373,109.684527554,10579
FRA,2014,DRB_MOL,10<40m,27.7.e,COD,cod.27.7e-k,794741,4553.35208,74.406949468,10580
FRA,2014,DRB_MOL,10<40m,27.7.e,HAD,had.27.7b-k,794741,4553.35208,74.406949468,10581
FRA,2014,DRB_MOL,10<40m,27.7.e,HKE,hke.27.3a46-8abd,794741,4553.35208,74.406949468,10582
FRA,2014,DRB_MOL,10<40m,27.7.e,MEG,meg.27.7b-k8abd,794741,4553.35208,74.406949468,10583
FRA,2014,DRB_MOL,10<40m,27.7.e,MON,mon.27.78abd,794741,4553.35208,74.406949468,10584
FRA,2014,DRB_MOL,10<40m,27.7.e,NEP.OUT.7,nep.out.7,794741,4553.35208,74.406949468,10585
FRA,2014,DRB_MOL,10<40m,27.7.e,SOL,sol.27.7e,794741,4553.35208,74.406949468,10586
FRA,2014,DRB_MOL,10<40m,27.7.e,WHG,whg.27.7b-ce-k,794741,4553.35208,74.406949468,10587
FRA,2014,FPO_CRU,<10m,27.7.d,HAD,had.27.7b-k,61677,716.7141666,25.036356706,10588
FRA,2014,FPO_CRU,<10m,27.7.d,HKE,hke.27.3a46-8abd,61677,716.7141666,25.036356706,10589
FRA,2014,FPO_CRU,<10m,27.7.d,MEG,meg.27.7b-k8abd,61677,716.7141666,25.036356706,10590
FRA,2014,FPO_CRU,<10m,27.7.d,MON,mon.27.78abd,61677,716.7141666,25.036356706,10591
FRA,2014,FPO_CRU,<10m,27.7.d,NEP.OUT.7,nep.out.7,61677,716.7141666,25.036356706,10592
FRA,2014,FPO_CRU,<10m,27.7.e,COD,cod.27.7e-k,121764,1498.2411182,63.28710307,10593
FRA,2014,FPO_CRU,<10m,27.7.e,HAD,had.27.7b-k,121764,1498.2411182,63.28710307,10594
FRA,2014,FPO_CRU,<10m,27.7.e,HKE,hke.27.3a46-8abd,121764,1498.2411182,63.28710307,10595
FRA,2014,FPO_CRU,<10m,27.7.e,MEG,meg.27.7b-k8abd,121764,1498.2411182,63.28710307,10596
FRA,2014,FPO_CRU,<10m,27.7.e,MON,mon.27.78abd,121764,1498.2411182,63.28710307,10597
FRA,2014,FPO_CRU,<10m,27.7.e,NEP.OUT.7,nep.out.7,121764,1498.2411182,63.28710307,10598
FRA,2014,FPO_CRU,<10m,27.7.e,SOL,sol.27.7e,121764,1498.2411182,63.28710307,10599
FRA,2014,FPO_CRU,<10m,27.7.e,WHG,whg.27.7b-ce-k,121764,1498.2411182,63.28710307,10600
FRA,2014,FPO_CRU,10<40m,27.7.e,COD,cod.27.7e-k,36513,184.1467257,1.899409445,10601
FRA,2014,FPO_CRU,10<40m,27.7.e,HAD,had.27.7b-k,36513,184.1467257,1.899409445,10602
FRA,2014,FPO_CRU,10<40m,27.7.e,HKE,hke.27.3a46-8abd,36513,184.1467257,1.899409445,10603
FRA,2014,FPO_CRU,10<40m,27.7.e,MEG,meg.27.7b-k8abd,36513,184.1467257,1.899409445,10604
FRA,2014,FPO_CRU,10<40m,27.7.e,MON,mon.27.78abd,36513,184.1467257,1.899409445,10605
FRA,2014,FPO_CRU,10<40m,27.7.e,NEP.OUT.7,nep.out.7,36513,184.1467257,1.899409445,10606
FRA,2014,FPO_CRU,10<40m,27.7.e,SOL,sol.27.7e,36513,184.1467257,1.899409445,10607
FRA,2014,FPO_CRU,10<40m,27.7.e,WHG,whg.27.7b-ce-k,36513,184.1467257,1.899409445,10608
FRA,2014,FPO_MOL,<10m,27.7.e,COD,cod.27.7e-k,222161,1902.8659716,56.441005717,10609
FRA,2014,FPO_MOL,<10m,27.7.e,HAD,had.27.7b-k,222161,1902.8659716,56.441005717,10610
FRA,2014,FPO_MOL,<10m,27.7.e,HKE,hke.27.3a46-8abd,222161,1902.8659716,56.441005717,10611
FRA,2014,FPO_MOL,<10m,27.7.e,MEG,meg.27.7b-k8abd,222161,1902.8659716,56.441005717,10612
FRA,2014,FPO_MOL,<10m,27.7.e,MON,mon.27.78abd,222161,1902.8659716,56.441005717,10613
FRA,2014,FPO_MOL,<10m,27.7.e,NEP.OUT.7,nep.out.7,222161,1902.8659716,56.441005717,10614
FRA,2014,FPO_MOL,<10m,27.7.e,SOL,sol.27.7e,222161,1902.8659716,56.441005717,10615
FRA,2014,FPO_MOL,<10m,27.7.e,WHG,whg.27.7b-ce-k,222161,1902.8659716,56.441005717,10616
FRA,2014,FPO_MOL,10<40m,27.7.d,HAD,had.27.7b-k,25342,168.02956372,2.51808882,10617
FRA,2014,FPO_MOL,10<40m,27.7.d,HKE,hke.27.3a46-8abd,25342,168.02956372,2.51808882,10618
FRA,2014,FPO_MOL,10<40m,27.7.d,MEG,meg.27.7b-k8abd,25342,168.02956372,2.51808882,10619
FRA,2014,FPO_MOL,10<40m,27.7.d,MON,mon.27.78abd,25342,168.02956372,2.51808882,10620
FRA,2014,FPO_MOL,10<40m,27.7.d,NEP.OUT.7,nep.out.7,25342,168.02956372,2.51808882,10621
FRA,2014,FPO_MOL,10<40m,27.7.e,COD,cod.27.7e-k,405974,2769.1485393,40.519490276,10622
FRA,2014,FPO_MOL,10<40m,27.7.e,HAD,had.27.7b-k,405974,2769.1485393,40.519490276,10623
FRA,2014,FPO_MOL,10<40m,27.7.e,HKE,hke.27.3a46-8abd,405974,2769.1485393,40.519490276,10624
FRA,2014,FPO_MOL,10<40m,27.7.e,MEG,meg.27.7b-k8abd,405974,2769.1485393,40.519490276,10625
FRA,2014,FPO_MOL,10<40m,27.7.e,MON,mon.27.78abd,405974,2769.1485393,40.519490276,10626
FRA,2014,FPO_MOL,10<40m,27.7.e,NEP.OUT.7,nep.out.7,405974,2769.1485393,40.519490276,10627
FRA,2014,FPO_MOL,10<40m,27.7.e,SOL,sol.27.7e,405974,2769.1485393,40.519490276,10628
FRA,2014,FPO_MOL,10<40m,27.7.e,WHG,whg.27.7b-ce-k,405974,2769.1485393,40.519490276,10629
FRA,2014,GNS_CRU,10<40m,27.7.e,COD,cod.27.7e-k,145184,669.2639659,9.607998265,10630
FRA,2014,GNS_CRU,10<40m,27.7.e,HAD,had.27.7b-k,145184,669.2639659,9.607998265,10631
FRA,2014,GNS_CRU,10<40m,27.7.e,HKE,hke.27.3a46-8abd,145184,669.2639659,9.607998265,10632
FRA,2014,GNS_CRU,10<40m,27.7.e,MEG,meg.27.7b-k8abd,145184,669.2639659,9.607998265,10633
FRA,2014,GNS_CRU,10<40m,27.7.e,MON,mon.27.78abd,145184,669.2639659,9.607998265,10634
FRA,2014,GNS_CRU,10<40m,27.7.e,NEP.OUT.7,nep.out.7,145184,669.2639659,9.607998265,10635
FRA,2014,GNS_CRU,10<40m,27.7.e,SOL,sol.27.7e,145184,669.2639659,9.607998265,10636
FRA,2014,GNS_CRU,10<40m,27.7.e,WHG,whg.27.7b-ce-k,145184,669.2639659,9.607998265,10637
FRA,2014,GNS_DEF,<10m,27.7.d,HAD,had.27.7b-k,13299,153.351355223,8.770810448,10638
FRA,2014,GNS_DEF,<10m,27.7.d,HKE,hke.27.3a46-8abd,13299,153.351355223,8.770810448,10639
FRA,2014,GNS_DEF,<10m,27.7.d,MEG,meg.27.7b-k8abd,13299,153.351355223,8.770810448,10640
FRA,2014,GNS_DEF,<10m,27.7.d,MON,mon.27.78abd,13299,153.351355223,8.770810448,10641
FRA,2014,GNS_DEF,<10m,27.7.d,NEP.OUT.7,nep.out.7,13299,153.351355223,8.770810448,10642
FRA,2014,GNS_DEF,<10m,27.7.e,COD,cod.27.7e-k,61957,766.52333332,34.418213423,10643
FRA,2014,GNS_DEF,<10m,27.7.e,HAD,had.27.7b-k,61957,766.52333332,34.418213423,10644
FRA,2014,GNS_DEF,<10m,27.7.e,HKE,hke.27.3a46-8abd,61957,766.52333332,34.418213423,10645
FRA,2014,GNS_DEF,<10m,27.7.e,MEG,meg.27.7b-k8abd,61957,766.52333332,34.418213423,10646
FRA,2014,GNS_DEF,<10m,27.7.e,MON,mon.27.78abd,61957,766.52333332,34.418213423,10647
FRA,2014,GNS_DEF,<10m,27.7.e,NEP.OUT.7,nep.out.7,61957,766.52333332,34.418213423,10648
FRA,2014,GNS_DEF,<10m,27.7.e,SOL,sol.27.7e,61957,766.52333332,34.418213423,10649
FRA,2014,GNS_DEF,<10m,27.7.e,WHG,whg.27.7b-ce-k,61957,766.52333332,34.418213423,10650
FRA,2014,GNS_DEF,<10m,27.7.h,COD,cod.27.7e-k,1905,17.354305556,0.516845189,10651
FRA,2014,GNS_DEF,<10m,27.7.h,HAD,had.27.7b-k,1905,17.354305556,0.516845189,10652
FRA,2014,GNS_DEF,<10m,27.7.h,HKE,hke.27.3a46-8abd,1905,17.354305556,0.516845189,10653
FRA,2014,GNS_DEF,<10m,27.7.h,MEG,meg.27.7b-k8abd,1905,17.354305556,0.516845189,10654
FRA,2014,GNS_DEF,<10m,27.7.h,MON,mon.27.78abd,1905,17.354305556,0.516845189,10655
FRA,2014,GNS_DEF,<10m,27.7.h,NEP.FU.2021,nep.fu.2021,1905,17.354305556,0.516845189,10656
FRA,2014,GNS_DEF,<10m,27.7.h,NEP.OUT.7,nep.out.7,1905,17.354305556,0.516845189,10657
FRA,2014,GNS_DEF,<10m,27.7.h,WHG,whg.27.7b-ce-k,1905,17.354305556,0.516845189,10658
FRA,2014,GNS_DEF,10<40m,27.7.b,HAD,had.27.7b-k,71737,119.467650025,0.619358789,10659
FRA,2014,GNS_DEF,10<40m,27.7.b,HKE,hke.27.3a46-8abd,71737,119.467650025,0.619358789,10660
FRA,2014,GNS_DEF,10<40m,27.7.b,MEG,meg.27.7b-k8abd,71737,119.467650025,0.619358789,10661
FRA,2014,GNS_DEF,10<40m,27.7.b,MON,mon.27.78abd,71737,119.467650025,0.619358789,10662
FRA,2014,GNS_DEF,10<40m,27.7.b,NEP.FU.16,nep.fu.16,71737,119.467650025,0.619358789,10663
FRA,2014,GNS_DEF,10<40m,27.7.b,NEP.FU.17,nep.fu.17,71737,119.467650025,0.619358789,10664
FRA,2014,GNS_DEF,10<40m,27.7.b,NEP.FU.19,nep.fu.19,71737,119.467650025,0.619358789,10665
FRA,2014,GNS_DEF,10<40m,27.7.b,NEP.OUT.7,nep.out.7,71737,119.467650025,0.619358789,10666
FRA,2014,GNS_DEF,10<40m,27.7.b,WHG,whg.27.7b-ce-k,71737,119.467650025,0.619358789,10667
FRA,2014,GNS_DEF,10<40m,27.7.c,HAD,had.27.7b-k,140580,271.296796038,1.378553059,10668
FRA,2014,GNS_DEF,10<40m,27.7.c,HKE,hke.27.3a46-8abd,140580,271.296796038,1.378553059,10669
FRA,2014,GNS_DEF,10<40m,27.7.c,MEG,meg.27.7b-k8abd,140580,271.296796038,1.378553059,10670
FRA,2014,GNS_DEF,10<40m,27.7.c,MON,mon.27.78abd,140580,271.296796038,1.378553059,10671
FRA,2014,GNS_DEF,10<40m,27.7.c,NEP.FU.16,nep.fu.16,140580,271.296796038,1.378553059,10672
