Fleet,Metier,Year,kw_days
NL_Otter_24<40m,SSC_DEF_27.7.e_27.7.e,2009,1304521.12
NL_Otter_24<40m,SSC_DEF_27.7.e_27.7.e,2010,1624939.12
NL_Otter_24<40m,SSC_DEF_27.7.e_27.7.e,2011,1625443.44
NL_Otter_24<40m,SSC_DEF_27.7.e_27.7.e,2012,1204606.72
NL_Otter_24<40m,SSC_DEF_27.7.e_27.7.e,2013,938587.12
NL_Otter_24<40m,SSC_DEF_27.7.e_27.7.e,2014,64234
NL_Otter_24<40m,SSC_DEF_27.7.e_27.7.e,2015,691048
NL_Otter_24<40m,SSC_DEF_27.7.e_27.7.e,2016,322542.24
NL_Otter_24<40m,SSC_DEF_27.7.e_27.7.e,2017,149788.4
NL_Otter_24<40m,SSC_DEF_27.7.e_27.7.e,2018,921325.76
NL_Otter_24<40m,SSC_DEF_27.7.e_27.7.e,2019,1085215.84
NL_Otter_24<40m,SSC_DEF_27.7.f_27.7.f,2019,12696.12
NL_Otter_24<40m,SSC_DEF_27.7.g_27.7.g,2013,6055.5
NL_Otter_24<40m,SSC_DEF_27.7.h_27.7.h,2010,10832
NL_Otter_24<40m,SSC_DEF_27.7.h_27.7.h,2011,15957.36
NL_Otter_24<40m,SSC_DEF_27.7.h_27.7.h,2015,4000
NL_Otter_24<40m,SSC_DEF_27.7.h_27.7.h,2019,11276.8
NL_Otter_24<40m,SSC_DEF_27.7.j_27.7.j,2009,13100
NL_Otter_24<40m,SSC_DEF_27.7.j_27.7.j,2010,3540
NL_Otter_24<40m,SSC_DEF_27.7.j_27.7.j,2011,5250
NL_Otter_24<40m,SSC_DEF_27.7.j_27.7.j,2012,40010
NL_Otter_24<40m,SSC_DEF_27.7.j_27.7.j,2014,1835
OTH_OTH,DRB_all_27.7.d_27.7.d,2009,8650
OTH_OTH,DRB_all_27.7.d_27.7.d,2010,41790
OTH_OTH,DRB_all_27.7.d_27.7.d,2011,21290
OTH_OTH,DRB_all_27.7.d_27.7.d,2012,25265
OTH_OTH,DRB_all_27.7.d_27.7.d,2013,39860
OTH_OTH,DRB_all_27.7.d_27.7.d,2014,56300
OTH_OTH,DRB_all_27.7.d_27.7.d,2015,36195
OTH_OTH,DRB_all_27.7.d_27.7.d,2016,39030
OTH_OTH,DRB_all_27.7.d_27.7.d,2017,12760
OTH_OTH,DRB_all_27.7.d_27.7.d,2018,19115
OTH_OTH,DRB_all_27.7.d_27.7.d,2019,2830
OTH_OTH,DRB_all_27.7.e_27.7.e,2013,2040
OTH_OTH,DRB_all_27.7.e_27.7.e,2015,0
OTH_OTH,DRB_MOL_27.7.b_27.7.b,2009,110394
OTH_OTH,DRB_MOL_27.7.b_27.7.b,2010,169110
OTH_OTH,DRB_MOL_27.7.b_27.7.b,2011,246357
OTH_OTH,DRB_MOL_27.7.b_27.7.b,2012,149364
OTH_OTH,DRB_MOL_27.7.b_27.7.b,2013,161964
OTH_OTH,DRB_MOL_27.7.b_27.7.b,2014,235863
OTH_OTH,DRB_MOL_27.7.b_27.7.b,2015,215955
OTH_OTH,DRB_MOL_27.7.b_27.7.b,2016,247410
OTH_OTH,DRB_MOL_27.7.b_27.7.b,2017,210312
OTH_OTH,DRB_MOL_27.7.b_27.7.b,2018,281268
OTH_OTH,DRB_MOL_27.7.b_27.7.b,2019,252549
OTH_OTH,DRB_MOL_27.7.d_27.7.d,2009,88310
OTH_OTH,DRB_MOL_27.7.d_27.7.d,2010,94175
OTH_OTH,DRB_MOL_27.7.d_27.7.d,2011,141355
OTH_OTH,DRB_MOL_27.7.d_27.7.d,2012,286985
OTH_OTH,DRB_MOL_27.7.d_27.7.d,2013,391660
OTH_OTH,DRB_MOL_27.7.d_27.7.d,2014,394795
OTH_OTH,DRB_MOL_27.7.d_27.7.d,2015,289650
OTH_OTH,DRB_MOL_27.7.d_27.7.d,2016,463755
OTH_OTH,DRB_MOL_27.7.d_27.7.d,2017,582335
OTH_OTH,DRB_MOL_27.7.d_27.7.d,2018,584125
OTH_OTH,DRB_MOL_27.7.d_27.7.d,2019,891835
OTH_OTH,DRB_MOL_27.7.e_27.7.e,2009,365344
OTH_OTH,DRB_MOL_27.7.e_27.7.e,2010,577936
OTH_OTH,DRB_MOL_27.7.e_27.7.e,2011,701680
OTH_OTH,DRB_MOL_27.7.e_27.7.e,2012,699240
OTH_OTH,DRB_MOL_27.7.e_27.7.e,2013,720504
OTH_OTH,DRB_MOL_27.7.e_27.7.e,2014,684968
OTH_OTH,DRB_MOL_27.7.e_27.7.e,2015,803384
OTH_OTH,DRB_MOL_27.7.e_27.7.e,2016,808872
OTH_OTH,DRB_MOL_27.7.e_27.7.e,2017,726912
OTH_OTH,DRB_MOL_27.7.e_27.7.e,2018,767576
OTH_OTH,DRB_MOL_27.7.e_27.7.e,2019,604664
OTH_OTH,DRB_MOL_27.7.f_27.7.f,2010,43758
OTH_OTH,DRB_MOL_27.7.f_27.7.f,2011,357840
OTH_OTH,DRB_MOL_27.7.f_27.7.f,2012,39267
OTH_OTH,DRB_MOL_27.7.f_27.7.f,2013,86247
OTH_OTH,DRB_MOL_27.7.f_27.7.f,2014,45747
OTH_OTH,DRB_MOL_27.7.f_27.7.f,2016,200772
OTH_OTH,DRB_MOL_27.7.f_27.7.f,2017,21852
OTH_OTH,DRB_MOL_27.7.f_27.7.f,2018,7956
OTH_OTH,DRB_MOL_27.7.g_27.7.g,2009,1734920
OTH_OTH,DRB_MOL_27.7.g_27.7.g,2010,1792659
OTH_OTH,DRB_MOL_27.7.g_27.7.g,2011,1373570
OTH_OTH,DRB_MOL_27.7.g_27.7.g,2012,1791834
OTH_OTH,DRB_MOL_27.7.g_27.7.g,2013,1437106
OTH_OTH,DRB_MOL_27.7.g_27.7.g,2014,1017962
OTH_OTH,DRB_MOL_27.7.g_27.7.g,2015,1435467
OTH_OTH,DRB_MOL_27.7.g_27.7.g,2016,1149687
OTH_OTH,DRB_MOL_27.7.g_27.7.g,2017,2141568
OTH_OTH,DRB_MOL_27.7.g_27.7.g,2018,1753796
OTH_OTH,DRB_MOL_27.7.g_27.7.g,2019,2328458
OTH_OTH,DRB_MOL_27.7.h_27.7.h,2011,3536
OTH_OTH,DRB_MOL_27.7.h_27.7.h,2015,440
OTH_OTH,DRB_MOL_27.7.h_27.7.h,2017,600
OTH_OTH,DRB_MOL_27.7.j_27.7.j,2009,81760
OTH_OTH,DRB_MOL_27.7.j_27.7.j,2010,26540
OTH_OTH,DRB_MOL_27.7.j_27.7.j,2011,44150
OTH_OTH,DRB_MOL_27.7.j_27.7.j,2012,23420
OTH_OTH,DRB_MOL_27.7.j_27.7.j,2013,63670
OTH_OTH,DRB_MOL_27.7.j_27.7.j,2014,22410
OTH_OTH,DRB_MOL_27.7.j_27.7.j,2015,51590
OTH_OTH,DRB_MOL_27.7.j_27.7.j,2016,57920
OTH_OTH,DRB_MOL_27.7.j_27.7.j,2017,23910
OTH_OTH,DRB_MOL_27.7.j_27.7.j,2018,32680
OTH_OTH,DRB_MOL_27.7.j_27.7.j,2019,24380
OTH_OTH,FPO_CRU_27.7.b_27.7.b,2010,2898
OTH_OTH,FPO_CRU_27.7.b_27.7.b,2012,662.4
OTH_OTH,FPO_CRU_27.7.b_27.7.b,2015,121023
OTH_OTH,FPO_CRU_27.7.d_27.7.d,2009,2603735.85
OTH_OTH,FPO_CRU_27.7.d_27.7.d,2010,3488234.6
OTH_OTH,FPO_CRU_27.7.d_27.7.d,2011,3441394.6
OTH_OTH,FPO_CRU_27.7.d_27.7.d,2012,4311490.25
OTH_OTH,FPO_CRU_27.7.d_27.7.d,2013,4006724.8
OTH_OTH,FPO_CRU_27.7.d_27.7.d,2014,3902450.15
OTH_OTH,FPO_CRU_27.7.d_27.7.d,2015,3685158
OTH_OTH,FPO_CRU_27.7.d_27.7.d,2016,3793542.6
OTH_OTH,FPO_CRU_27.7.d_27.7.d,2017,3561817.95
OTH_OTH,FPO_CRU_27.7.d_27.7.d,2018,2451661.9
OTH_OTH,FPO_CRU_27.7.d_27.7.d,2019,3977494.1
OTH_OTH,FPO_CRU_27.7.e_27.7.e,2009,1382824.48
OTH_OTH,FPO_CRU_27.7.e_27.7.e,2010,1429110.96
OTH_OTH,FPO_CRU_27.7.e_27.7.e,2011,4282922.16
OTH_OTH,FPO_CRU_27.7.e_27.7.e,2012,6518132.16
OTH_OTH,FPO_CRU_27.7.e_27.7.e,2013,4264281.12
OTH_OTH,FPO_CRU_27.7.e_27.7.e,2014,1907672.24
OTH_OTH,FPO_CRU_27.7.e_27.7.e,2015,7037446.64
OTH_OTH,FPO_CRU_27.7.e_27.7.e,2016,647528
OTH_OTH,FPO_CRU_27.7.e_27.7.e,2017,5813073.84
OTH_OTH,FPO_CRU_27.7.e_27.7.e,2018,6583703.52
OTH_OTH,FPO_CRU_27.7.e_27.7.e,2019,1403784
OTH_OTH,FPO_CRU_27.7.f_27.7.f,2009,2373315.66
OTH_OTH,FPO_CRU_27.7.f_27.7.f,2010,3246103.26
OTH_OTH,FPO_CRU_27.7.f_27.7.f,2011,3308522.04
OTH_OTH,FPO_CRU_27.7.f_27.7.f,2012,3028489.38
OTH_OTH,FPO_CRU_27.7.f_27.7.f,2013,3195554.58
OTH_OTH,FPO_CRU_27.7.f_27.7.f,2014,2412465.21
OTH_OTH,FPO_CRU_27.7.f_27.7.f,2015,2452111.2
OTH_OTH,FPO_CRU_27.7.f_27.7.f,2016,2751431.58
OTH_OTH,FPO_CRU_27.7.f_27.7.f,2017,3849155.01
OTH_OTH,FPO_CRU_27.7.f_27.7.f,2018,4067171.28
OTH_OTH,FPO_CRU_27.7.f_27.7.f,2019,3325654.53
OTH_OTH,FPO_CRU_27.7.g_27.7.g,2009,1463626.45
OTH_OTH,FPO_CRU_27.7.g_27.7.g,2010,1418689.14
OTH_OTH,FPO_CRU_27.7.g_27.7.g,2011,989491.25
OTH_OTH,FPO_CRU_27.7.g_27.7.g,2012,985578.99
OTH_OTH,FPO_CRU_27.7.g_27.7.g,2013,983172.3
OTH_OTH,FPO_CRU_27.7.g_27.7.g,2014,1268786.42
OTH_OTH,FPO_CRU_27.7.g_27.7.g,2015,1121110.43
OTH_OTH,FPO_CRU_27.7.g_27.7.g,2016,1396994.61
OTH_OTH,FPO_CRU_27.7.g_27.7.g,2017,1565825.36
OTH_OTH,FPO_CRU_27.7.g_27.7.g,2018,1022263.77
OTH_OTH,FPO_CRU_27.7.g_27.7.g,2019,858859.76
OTH_OTH,FPO_CRU_27.7.h_27.7.h,2009,26312
OTH_OTH,FPO_CRU_27.7.h_27.7.h,2011,62968
OTH_OTH,FPO_CRU_27.7.h_27.7.h,2015,34832
OTH_OTH,FPO_CRU_27.7.h_27.7.h,2016,38504
OTH_OTH,FPO_CRU_27.7.h_27.7.h,2017,40096
OTH_OTH,FPO_CRU_27.7.j_27.7.j,2009,1324
OTH_OTH,FPO_MOL_27.7.d_27.7.d,2019,318545
OTH_OTH,FPO_MOL_27.7.e_27.7.e,2009,1130072
OTH_OTH,FPO_MOL_27.7.e_27.7.e,2010,1714168
OTH_OTH,FPO_MOL_27.7.e_27.7.e,2011,1765200
OTH_OTH,FPO_MOL_27.7.e_27.7.e,2012,1786024
OTH_OTH,FPO_MOL_27.7.e_27.7.e,2013,1682824
OTH_OTH,FPO_MOL_27.7.e_27.7.e,2014,1777288
OTH_OTH,FPO_MOL_27.7.e_27.7.e,2015,1586552
OTH_OTH,FPO_MOL_27.7.e_27.7.e,2016,1858248
OTH_OTH,FPO_MOL_27.7.e_27.7.e,2017,1606760
OTH_OTH,FPO_MOL_27.7.e_27.7.e,2018,2011304
OTH_OTH,FPO_MOL_27.7.e_27.7.e,2019,1708776
OTH_OTH,GN_CRU__27.7.f_27.7.f,2019,495
OTH_OTH,GNS_CRU_27.7.e_27.7.e,2016,56624
OTH_OTH,GNS_CRU_27.7.e_27.7.e,2019,63216
OTH_OTH,GNS_DEF_27.7.b_27.7.b,2009,407232
OTH_OTH,GNS_DEF_27.7.b_27.7.b,2010,637056
OTH_OTH,GNS_DEF_27.7.b_27.7.b,2011,439488
OTH_OTH,GNS_DEF_27.7.b_27.7.b,2012,628992
OTH_OTH,GNS_DEF_27.7.b_27.7.b,2013,185472
OTH_OTH,GNS_DEF_27.7.b_27.7.b,2014,278208
OTH_OTH,GNS_DEF_27.7.b_27.7.b,2015,157248
OTH_OTH,GNS_DEF_27.7.b_27.7.b,2016,173376
OTH_OTH,GNS_DEF_27.7.b_27.7.b,2017,272664
OTH_OTH,GNS_DEF_27.7.b_27.7.b,2018,116928
OTH_OTH,GNS_DEF_27.7.b_27.7.b,2019,100800
OTH_OTH,GNS_DEF_27.7.c_27.7.c,2009,413238
OTH_OTH,GNS_DEF_27.7.c_27.7.c,2010,983332
OTH_OTH,GNS_DEF_27.7.c_27.7.c,2011,650006
OTH_OTH,GNS_DEF_27.7.c_27.7.c,2012,744205
OTH_OTH,GNS_DEF_27.7.c_27.7.c,2013,1258677
OTH_OTH,GNS_DEF_27.7.c_27.7.c,2014,1265264
OTH_OTH,GNS_DEF_27.7.c_27.7.c,2015,637483
OTH_OTH,GNS_DEF_27.7.c_27.7.c,2016,615566
OTH_OTH,GNS_DEF_27.7.c_27.7.c,2017,1247302
OTH_OTH,GNS_DEF_27.7.c_27.7.c,2018,983955
OTH_OTH,GNS_DEF_27.7.c_27.7.c,2019,541831.57
OTH_OTH,GNS_DEF_27.7.d_27.7.d,2009,179270
OTH_OTH,GNS_DEF_27.7.d_27.7.d,2010,838168.05
OTH_OTH,GNS_DEF_27.7.d_27.7.d,2011,996970.3
OTH_OTH,GNS_DEF_27.7.d_27.7.d,2012,765818.5
OTH_OTH,GNS_DEF_27.7.d_27.7.d,2013,2389955.95
OTH_OTH,GNS_DEF_27.7.d_27.7.d,2014,670933.55
OTH_OTH,GNS_DEF_27.7.d_27.7.d,2015,806534.05
OTH_OTH,GNS_DEF_27.7.d_27.7.d,2016,663202.95
OTH_OTH,GNS_DEF_27.7.d_27.7.d,2017,461749.85
OTH_OTH,GNS_DEF_27.7.d_27.7.d,2018,441866.05
OTH_OTH,GNS_DEF_27.7.d_27.7.d,2019,564688.15
OTH_OTH,GNS_DEF_27.7.e_27.7.e,2009,1273294
OTH_OTH,GNS_DEF_27.7.e_27.7.e,2010,431968
OTH_OTH,GNS_DEF_27.7.e_27.7.e,2011,1417214.88
OTH_OTH,GNS_DEF_27.7.e_27.7.e,2012,385216
OTH_OTH,GNS_DEF_27.7.e_27.7.e,2013,411712
OTH_OTH,GNS_DEF_27.7.e_27.7.e,2014,495656
OTH_OTH,GNS_DEF_27.7.e_27.7.e,2015,269216
OTH_OTH,GNS_DEF_27.7.e_27.7.e,2016,373536
OTH_OTH,GNS_DEF_27.7.e_27.7.e,2017,417688
OTH_OTH,GNS_DEF_27.7.e_27.7.e,2018,379048
OTH_OTH,GNS_DEF_27.7.e_27.7.e,2019,1248557.68
OTH_OTH,GNS_DEF_27.7.f_27.7.f,2009,1617282.36
OTH_OTH,GNS_DEF_27.7.f_27.7.f,2010,637159.68
OTH_OTH,GNS_DEF_27.7.f_27.7.f,2011,724103.64
OTH_OTH,GNS_DEF_27.7.f_27.7.f,2012,1722296.25
OTH_OTH,GNS_DEF_27.7.f_27.7.f,2013,975045.15
OTH_OTH,GNS_DEF_27.7.f_27.7.f,2014,1099547.1
OTH_OTH,GNS_DEF_27.7.f_27.7.f,2015,323508.51
OTH_OTH,GNS_DEF_27.7.f_27.7.f,2016,681584.67
OTH_OTH,GNS_DEF_27.7.f_27.7.f,2017,1562575.95
OTH_OTH,GNS_DEF_27.7.f_27.7.f,2018,1409610.42
OTH_OTH,GNS_DEF_27.7.f_27.7.f,2019,1035551.88
OTH_OTH,GNS_DEF_27.7.g_27.7.g,2009,91757.27
OTH_OTH,GNS_DEF_27.7.g_27.7.g,2010,129253.74
OTH_OTH,GNS_DEF_27.7.g_27.7.g,2011,99761.75
OTH_OTH,GNS_DEF_27.7.g_27.7.g,2012,217618.83
OTH_OTH,GNS_DEF_27.7.g_27.7.g,2013,162343.5
OTH_OTH,GNS_DEF_27.7.g_27.7.g,2014,253223.08
OTH_OTH,GNS_DEF_27.7.g_27.7.g,2015,242042.13
OTH_OTH,GNS_DEF_27.7.g_27.7.g,2016,175344.07
OTH_OTH,GNS_DEF_27.7.g_27.7.g,2017,491136.25
OTH_OTH,GNS_DEF_27.7.g_27.7.g,2018,484727.76
OTH_OTH,GNS_DEF_27.7.g_27.7.g,2019,605372.79
OTH_OTH,GNS_DEF_27.7.h_27.7.h,2009,374384
OTH_OTH,GNS_DEF_27.7.h_27.7.h,2010,578608
OTH_OTH,GNS_DEF_27.7.h_27.7.h,2011,459048
OTH_OTH,GNS_DEF_27.7.h_27.7.h,2012,403992
OTH_OTH,GNS_DEF_27.7.h_27.7.h,2013,500928
OTH_OTH,GNS_DEF_27.7.h_27.7.h,2014,682568
OTH_OTH,GNS_DEF_27.7.h_27.7.h,2015,384152
OTH_OTH,GNS_DEF_27.7.h_27.7.h,2016,402256
OTH_OTH,GNS_DEF_27.7.h_27.7.h,2017,293336.273632
OTH_OTH,GNS_DEF_27.7.h_27.7.h,2018,68688
OTH_OTH,GNS_DEF_27.7.h_27.7.h,2019,577496.16
OTH_OTH,GNS_DEF_27.7.j_27.7.j,2009,2723620
OTH_OTH,GNS_DEF_27.7.j_27.7.j,2010,1530070
OTH_OTH,GNS_DEF_27.7.j_27.7.j,2011,1317990
OTH_OTH,GNS_DEF_27.7.j_27.7.j,2012,599100
OTH_OTH,GNS_DEF_27.7.j_27.7.j,2013,1804610
OTH_OTH,GNS_DEF_27.7.j_27.7.j,2014,1556220
OTH_OTH,GNS_DEF_27.7.j_27.7.j,2015,1516850
OTH_OTH,GNS_DEF_27.7.j_27.7.j,2016,2123710
OTH_OTH,GNS_DEF_27.7.j_27.7.j,2017,1928444.6942
OTH_OTH,GNS_DEF_27.7.j_27.7.j,2018,1338643.62762
OTH_OTH,GNS_DEF_27.7.j_27.7.j,2019,2316452.9
OTH_OTH,GNS_DEF_27.7.k_27.7.k,2009,915776
OTH_OTH,GNS_DEF_27.7.k_27.7.k,2010,408528
OTH_OTH,GNS_DEF_27.7.k_27.7.k,2011,384704
OTH_OTH,GNS_DEF_27.7.k_27.7.k,2012,678496
OTH_OTH,GNS_DEF_27.7.k_27.7.k,2013,818216
OTH_OTH,GNS_DEF_27.7.k_27.7.k,2014,33600
OTH_OTH,GNS_DEF_27.7.k_27.7.k,2015,627528
OTH_OTH,GNS_DEF_27.7.k_27.7.k,2016,911168
OTH_OTH,GNS_DEF_27.7.k_27.7.k,2017,503232
OTH_OTH,GNS_DEF_27.7.k_27.7.k,2018,917888
OTH_OTH,GNS_DEF_27.7.k_27.7.k,2019,1530904.96
OTH_OTH,GTR_CRU_27.7.d_27.7.d,2014,44040
OTH_OTH,GTR_CRU_27.7.d_27.7.d,2015,19870
OTH_OTH,GTR_CRU_27.7.e_27.7.e,2018,27744
OTH_OTH,GTR_DEF_27.7.d_27.7.d,2009,875760.2
OTH_OTH,GTR_DEF_27.7.d_27.7.d,2010,1387453.35
OTH_OTH,GTR_DEF_27.7.d_27.7.d,2011,2618941.1
OTH_OTH,GTR_DEF_27.7.d_27.7.d,2012,3393197.35
OTH_OTH,GTR_DEF_27.7.d_27.7.d,2013,2800948.15
OTH_OTH,GTR_DEF_27.7.d_27.7.d,2014,2695992.9
OTH_OTH,GTR_DEF_27.7.d_27.7.d,2015,2328242
OTH_OTH,GTR_DEF_27.7.d_27.7.d,2016,2140149.1
OTH_OTH,GTR_DEF_27.7.d_27.7.d,2017,1831405.85
OTH_OTH,GTR_DEF_27.7.d_27.7.d,2018,1681158.7
OTH_OTH,GTR_DEF_27.7.d_27.7.d,2019,1392895.4
OTH_OTH,GTR_DEF_27.7.e_27.7.e,2009,275321.6
OTH_OTH,GTR_DEF_27.7.e_27.7.e,2010,653064
OTH_OTH,GTR_DEF_27.7.e_27.7.e,2011,779260.8
OTH_OTH,GTR_DEF_27.7.e_27.7.e,2012,625512
OTH_OTH,GTR_DEF_27.7.e_27.7.e,2013,524544
OTH_OTH,GTR_DEF_27.7.e_27.7.e,2014,518855.04
OTH_OTH,GTR_DEF_27.7.e_27.7.e,2015,318736
OTH_OTH,GTR_DEF_27.7.e_27.7.e,2016,368297.12
OTH_OTH,GTR_DEF_27.7.e_27.7.e,2017,314668.8
OTH_OTH,GTR_DEF_27.7.e_27.7.e,2018,373688
OTH_OTH,GTR_DEF_27.7.e_27.7.e,2019,368320
OTH_OTH,GTR_DEF_27.7.f_27.7.f,2010,1103.4
OTH_OTH,GTR_DEF_27.7.f_27.7.f,2011,2014.2
OTH_OTH,GTR_DEF_27.7.f_27.7.f,2012,3021.3
OTH_OTH,GTR_DEF_27.7.f_27.7.f,2016,11466
OTH_OTH,GTR_DEF_27.7.f_27.7.f,2018,18720
OTH_OTH,GTR_DEF_27.7.g_27.7.g,2010,4213
OTH_OTH,GTR_DEF_27.7.g_27.7.g,2012,525.8
OTH_OTH,GTR_DEF_27.7.g_27.7.g,2019,0
OTH_OTH,GTR_DEF_27.7.h_27.7.h,2009,12480
OTH_OTH,GTR_DEF_27.7.h_27.7.h,2010,78536
OTH_OTH,GTR_DEF_27.7.h_27.7.h,2011,72360
OTH_OTH,GTR_DEF_27.7.h_27.7.h,2012,38992
OTH_OTH,GTR_DEF_27.7.h_27.7.h,2013,26814.16
OTH_OTH,GTR_DEF_27.7.h_27.7.h,2014,16272
OTH_OTH,GTR_DEF_27.7.h_27.7.h,2015,2080
OTH_OTH,GTR_DEF_27.7.h_27.7.h,2016,3240
OTH_OTH,GTR_DEF_27.7.h_27.7.h,2017,14248
OTH_OTH,GTR_DEF_27.7.h_27.7.h,2018,4544
OTH_OTH,GTR_DEF_27.7.h_27.7.h,2019,4928
OTH_OTH,GTR_DEF_27.7.j_27.7.j,2010,1380
OTH_OTH,GTR_DEF_27.7.j_27.7.j,2011,2680
OTH_OTH,GTR_DEF_27.7.j_27.7.j,2013,708.4
OTH_OTH,GTR_DEF_27.7.j_27.7.j,2014,110
OTH_OTH,GTR_DEF_27.7.j_27.7.j,2018,21900
OTH_OTH,GTR_DEF_27.7.j_27.7.j,2019,5070
OTH_OTH,GTR_DEF_27.7.k_27.7.k,2018,2016
OTH_OTH,LHM_DEF_27.7.d_27.7.d,2009,322400
OTH_OTH,LHM_DEF_27.7.d_27.7.d,2010,434610
OTH_OTH,LHM_DEF_27.7.d_27.7.d,2011,423360
OTH_OTH,LHM_DEF_27.7.d_27.7.d,2012,398285
OTH_OTH,LHM_DEF_27.7.d_27.7.d,2013,310420
OTH_OTH,LHM_DEF_27.7.d_27.7.d,2014,386345
OTH_OTH,LHM_DEF_27.7.d_27.7.d,2015,367370
OTH_OTH,LHM_DEF_27.7.d_27.7.d,2016,340415
OTH_OTH,LHM_DEF_27.7.d_27.7.d,2017,303135
OTH_OTH,LHM_DEF_27.7.d_27.7.d,2018,236545
OTH_OTH,LHM_DEF_27.7.d_27.7.d,2019,187025
OTH_OTH,LHM_DEF_27.7.e_27.7.e,2009,496088
OTH_OTH,LHM_DEF_27.7.e_27.7.e,2010,823808
OTH_OTH,LHM_DEF_27.7.e_27.7.e,2011,922488
OTH_OTH,LHM_DEF_27.7.e_27.7.e,2012,958944
OTH_OTH,LHM_DEF_27.7.e_27.7.e,2013,1112864
OTH_OTH,LHM_DEF_27.7.e_27.7.e,2014,1068712
OTH_OTH,LHM_DEF_27.7.e_27.7.e,2015,477400
OTH_OTH,LHM_DEF_27.7.e_27.7.e,2016,717776
OTH_OTH,LHM_DEF_27.7.e_27.7.e,2017,740448
OTH_OTH,LHM_DEF_27.7.e_27.7.e,2018,791888
OTH_OTH,LHM_DEF_27.7.e_27.7.e,2019,781368
OTH_OTH,LHM_DEF_27.7.g_27.7.g,2012,22
OTH_OTH,LHM_DEF_27.7.g_27.7.g,2018,264
OTH_OTH,LHM_DEF_27.7.h_27.7.h,2009,128552
OTH_OTH,LHM_DEF_27.7.h_27.7.h,2010,322600
OTH_OTH,LHM_DEF_27.7.h_27.7.h,2011,192488
OTH_OTH,LHM_DEF_27.7.h_27.7.h,2012,195960
OTH_OTH,LHM_DEF_27.7.h_27.7.h,2013,192592
OTH_OTH,LHM_DEF_27.7.h_27.7.h,2014,188472
OTH_OTH,LHM_DEF_27.7.h_27.7.h,2015,133192
OTH_OTH,LHM_DEF_27.7.h_27.7.h,2016,166720
OTH_OTH,LHM_DEF_27.7.h_27.7.h,2017,164000
OTH_OTH,LHM_DEF_27.7.h_27.7.h,2018,165272
OTH_OTH,LHM_DEF_27.7.h_27.7.h,2019,147600
OTH_OTH,LHM_DEF_27.7.j_27.7.j,2011,0
OTH_OTH,LHP_LPF_27.7.j_27.7.j,2018,6182.4
OTH_OTH,LLD_LPF_27.7.f_27.7.f,2019,4104
OTH_OTH,LLD_LPF_27.7.g_27.7.g,2018,3729
OTH_OTH,LLD_LPF_27.7.g_27.7.g,2019,3729
OTH_OTH,LLD_LPF_27.7.h_27.7.h,2018,7296
OTH_OTH,LLD_LPF_27.7.h_27.7.h,2019,6360
OTH_OTH,LLD_LPF_27.7.j_27.7.j,2014,3265.5
OTH_OTH,LLS_DEF_27.7.b_27.7.b,2009,464301
OTH_OTH,LLS_DEF_27.7.b_27.7.b,2010,551079
OTH_OTH,LLS_DEF_27.7.b_27.7.b,2011,990000
OTH_OTH,LLS_DEF_27.7.b_27.7.b,2012,465903
OTH_OTH,LLS_DEF_27.7.b_27.7.b,2013,422604
OTH_OTH,LLS_DEF_27.7.b_27.7.b,2014,1465101
OTH_OTH,LLS_DEF_27.7.b_27.7.b,2015,1135134
OTH_OTH,LLS_DEF_27.7.b_27.7.b,2016,1585656
OTH_OTH,LLS_DEF_27.7.b_27.7.b,2017,1143423.322146
OTH_OTH,LLS_DEF_27.7.b_27.7.b,2018,398708.40114
OTH_OTH,LLS_DEF_27.7.b_27.7.b,2019,885231.72
OTH_OTH,LLS_DEF_27.7.c_27.7.c,2009,2754640
OTH_OTH,LLS_DEF_27.7.c_27.7.c,2010,1391719
OTH_OTH,LLS_DEF_27.7.c_27.7.c,2011,3162327
OTH_OTH,LLS_DEF_27.7.c_27.7.c,2012,1910440
OTH_OTH,LLS_DEF_27.7.c_27.7.c,2013,2110003
OTH_OTH,LLS_DEF_27.7.c_27.7.c,2014,3159198
OTH_OTH,LLS_DEF_27.7.c_27.7.c,2015,2108533
OTH_OTH,LLS_DEF_27.7.c_27.7.c,2016,2115106
OTH_OTH,LLS_DEF_27.7.c_27.7.c,2017,2530170.77845
OTH_OTH,LLS_DEF_27.7.c_27.7.c,2018,1719743.72325
OTH_OTH,LLS_DEF_27.7.c_27.7.c,2019,2687963.95
OTH_OTH,LLS_DEF_27.7.d_27.7.d,2009,49390
OTH_OTH,LLS_DEF_27.7.d_27.7.d,2010,37360
OTH_OTH,LLS_DEF_27.7.d_27.7.d,2011,49965
OTH_OTH,LLS_DEF_27.7.d_27.7.d,2012,83500
OTH_OTH,LLS_DEF_27.7.d_27.7.d,2013,96010
OTH_OTH,LLS_DEF_27.7.d_27.7.d,2014,40690
OTH_OTH,LLS_DEF_27.7.d_27.7.d,2015,12855
OTH_OTH,LLS_DEF_27.7.d_27.7.d,2016,35380
OTH_OTH,LLS_DEF_27.7.d_27.7.d,2017,28415
OTH_OTH,LLS_DEF_27.7.d_27.7.d,2018,12325
OTH_OTH,LLS_DEF_27.7.d_27.7.d,2019,22815
OTH_OTH,LLS_DEF_27.7.e_27.7.e,2009,277744
OTH_OTH,LLS_DEF_27.7.e_27.7.e,2010,500144
OTH_OTH,LLS_DEF_27.7.e_27.7.e,2011,553728
