Year,Country,Area,CatchCat,lvl4,Age,frequency1000,MeanWeight_in_g,Stock
2019,UK (Channel Island Jersey),27.7.e,Landings,MIS_MIS,2,2.22349040358726,38.3939315,cod.27.7e-k
2019,UK (Channel Island Jersey),27.7.e,Landings,MIS_MIS,3,4.21604418704506,9.566287093,cod.27.7e-k
2019,UK (Channel Island Jersey),27.7.e,Landings,MIS_MIS,4,6.86695955388736,5.070344132,cod.27.7e-k
2019,UK (Channel Island Jersey),27.7.e,Landings,MIS_MIS,5,9.08470764881626,0.501175808,cod.27.7e-k
2019,UK (Channel Island Jersey),27.7.e,Landings,MIS_MIS,6,9.86414121611059,1.131705126,cod.27.7e-k
2019,UK (Channel Island Jersey),27.7.e,Landings,MIS_MIS,7,9.94327063192975,0.109633487,cod.27.7e-k
2019,UK (Channel Island Jersey),27.7.e,Landings,MIS_MIS,8,11.5851503611411,0.066522403,cod.27.7e-k
2019,UK (Channel Island Jersey),27.7.e,Landings,MIS_MIS,9,10.7688532934676,0.041564633,cod.27.7e-k
2019,UK (England),27.7.e,Discards,OTB_CRU,1,0.17306,61.968168447,cod.27.7e-k
2019,UK (England),27.7.e,Discards,OTB_DEF,1,0.39735981980491,22390.82459587,cod.27.7e-k
2019,UK (England),27.7.e,Discards,OTB_DEF,2,0.730384186047673,535.248621198,cod.27.7e-k
2019,UK (England),27.7.e,Discards,TBB_DEF,1,0.291477794935604,17649.82178626,cod.27.7e-k
2019,UK (England),27.7.e,Discards,TBB_DEF,2,0.393756874371897,1747.125799527,cod.27.7e-k
2019,UK (England),27.7.e,Discards,TBB_DEF,3,0.319718292173902,67.945724749,cod.27.7e-k
2019,UK (England),27.7.e,Landings,MIS_MIS,1,0.80225295555198,1484.589937709,cod.27.7e-k
2019,UK (England),27.7.e,Landings,MIS_MIS,2,2.05705841690682,1794.786670212,cod.27.7e-k
2019,UK (England),27.7.e,Landings,MIS_MIS,3,3.81359449103912,472.896803379,cod.27.7e-k
2019,UK (England),27.7.e,Landings,MIS_MIS,4,6.36083737429976,184.560863812,cod.27.7e-k
2019,UK (England),27.7.e,Landings,MIS_MIS,5,8.35130421970619,10.224161776,cod.27.7e-k
2019,UK (England),27.7.e,Landings,MIS_MIS,6,8.95348583791673,33.351078994,cod.27.7e-k
2019,UK (England),27.7.e,Landings,MIS_MIS,7,9.58998381937914,2.042941875,cod.27.7e-k
2019,UK (England),27.7.e,Landings,MIS_MIS,8,11.007512862781,1.102912584,cod.27.7e-k
2019,UK (England),27.7.e,Landings,MIS_MIS,9,8.99781074852889,0.319902337,cod.27.7e-k
2019,UK (England),27.7.e,Landings,OTB_CRU,1,0.93879618127308,5.309360961,cod.27.7e-k
2019,UK (England),27.7.e,Landings,OTB_CRU,2,2.08138346640593,18.091272436,cod.27.7e-k
2019,UK (England),27.7.e,Landings,OTB_CRU,3,4.52710528098996,2.150900623,cod.27.7e-k
2019,UK (England),27.7.e,Landings,OTB_CRU,4,7.16979556334032,7.016451224,cod.27.7e-k
2019,UK (England),27.7.e,Landings,OTB_CRU,5,9.30506287249634,0.820035056,cod.27.7e-k
2019,UK (England),27.7.e,Landings,OTB_CRU,6,10.2405951220057,2.858717397,cod.27.7e-k
2019,UK (England),27.7.e,Landings,OTB_CRU,7,10.8572052196053,0.049180402,cod.27.7e-k
2019,UK (England),27.7.e,Landings,OTB_CRU,8,13.84576045,0.063372145,cod.27.7e-k
2019,UK (England),27.7.e,Landings,OTB_DEF,1,0.797597584379664,2128.7771416,cod.27.7e-k
2019,UK (England),27.7.e,Landings,OTB_DEF,2,1.93398322169221,1868.44839417,cod.27.7e-k
2019,UK (England),27.7.e,Landings,OTB_DEF,3,4.04661001428266,280.955869436,cod.27.7e-k
2019,UK (England),27.7.e,Landings,OTB_DEF,4,7.30269748189573,256.061682961,cod.27.7e-k
2019,UK (England),27.7.e,Landings,OTB_DEF,5,10.0433050557543,42.176215152,cod.27.7e-k
2019,UK (England),27.7.e,Landings,OTB_DEF,6,10.9874759707158,185.882066599,cod.27.7e-k
2019,UK (England),27.7.e,Landings,OTB_DEF,7,12.1330678763557,29.344839765,cod.27.7e-k
2019,UK (England),27.7.e,Landings,OTB_DEF,8,12.8558082918933,14.290527843,cod.27.7e-k
2019,UK (England),27.7.e,Landings,OTB_DEF,9,11.44618,2.180837066,cod.27.7e-k
2019,UK (England),27.7.e,Landings,TBB_DEF,1,0.850913114513274,2456.272428929,cod.27.7e-k
2019,UK (England),27.7.e,Landings,TBB_DEF,2,1.80003601480112,1083.323111607,cod.27.7e-k
2019,UK (England),27.7.e,Landings,TBB_DEF,3,3.88454497790207,172.624011418,cod.27.7e-k
2019,UK (England),27.7.e,Landings,TBB_DEF,4,6.8786898448983,75.344059525,cod.27.7e-k
2019,UK (England),27.7.e,Landings,TBB_DEF,5,10.326894569312,16.868483054,cod.27.7e-k
2019,UK (England),27.7.e,Landings,TBB_DEF,6,11.0412024220333,80.69182922,cod.27.7e-k
2019,UK (England),27.7.e,Landings,TBB_DEF,7,12.1152619688406,11.207881074,cod.27.7e-k
2019,UK (England),27.7.e,Landings,TBB_DEF,8,13.0872010654413,9.314743057,cod.27.7e-k
2019,UK (England),27.7.e,Landings,TBB_DEF,9,11.8966528410384,2.71056158,cod.27.7e-k
2019,UK (England),27.7.f,Discards,OTB_CRU,1,0.17306,59.33122511,cod.27.7e-k
2019,UK (England),27.7.f,Discards,OTB_DEF,1,0.397514748362154,4018.80222896,cod.27.7e-k
2019,UK (England),27.7.f,Discards,OTB_DEF,2,0.73021897228335,104.661767845,cod.27.7e-k
2019,UK (England),27.7.f,Discards,TBB_DEF,1,0.297902858623614,31136.994013,cod.27.7e-k
2019,UK (England),27.7.f,Discards,TBB_DEF,2,0.725389931518342,2249.5091196,cod.27.7e-k
2019,UK (England),27.7.f,Discards,TBB_DEF,3,0.359453084538383,44.802129226,cod.27.7e-k
2019,UK (England),27.7.f,Landings,MIS_MIS,1,1.17183231214952,275.931539902,cod.27.7e-k
2019,UK (England),27.7.f,Landings,MIS_MIS,2,2.04791689495056,995.005060623,cod.27.7e-k
2019,UK (England),27.7.f,Landings,MIS_MIS,3,4.17581171127538,280.067340298,cod.27.7e-k
2019,UK (England),27.7.f,Landings,MIS_MIS,4,6.79057422428652,149.116947778,cod.27.7e-k
2019,UK (England),27.7.f,Landings,MIS_MIS,5,9.11631805852787,8.675626457,cod.27.7e-k
2019,UK (England),27.7.f,Landings,MIS_MIS,6,9.95077654102493,32.381627322,cod.27.7e-k
2019,UK (England),27.7.f,Landings,MIS_MIS,7,10.0591688101704,2.482919269,cod.27.7e-k
2019,UK (England),27.7.f,Landings,MIS_MIS,8,10.9999894495864,2.171231175,cod.27.7e-k
2019,UK (England),27.7.f,Landings,MIS_MIS,9,10.5829874297387,0.254835241,cod.27.7e-k
2019,UK (England),27.7.f,Landings,OTB_CRU,1,0.81291,0.343317148,cod.27.7e-k
2019,UK (England),27.7.f,Landings,OTB_CRU,2,1.969889091,19.57443383,cod.27.7e-k
2019,UK (England),27.7.f,Landings,OTB_CRU,3,4.764581475,1.671366245,cod.27.7e-k
2019,UK (England),27.7.f,Landings,OTB_CRU,4,6.991525971,7.272160197,cod.27.7e-k
2019,UK (England),27.7.f,Landings,OTB_CRU,5,9.317864716,0.982345465,cod.27.7e-k
2019,UK (England),27.7.f,Landings,OTB_CRU,6,10.1003809,2.774605794,cod.27.7e-k
2019,UK (England),27.7.f,Landings,OTB_CRU,7,7.5279,0.02346675,cod.27.7e-k
2019,UK (England),27.7.f,Landings,OTB_DEF,1,0.798152090740793,3168.664405585,cod.27.7e-k
2019,UK (England),27.7.f,Landings,OTB_DEF,2,1.92158620969985,775.315294026,cod.27.7e-k
2019,UK (England),27.7.f,Landings,OTB_DEF,3,3.95270702834559,38.63698752,cod.27.7e-k
2019,UK (England),27.7.f,Landings,OTB_DEF,4,7.66948240749665,27.14476513,cod.27.7e-k
2019,UK (England),27.7.f,Landings,OTB_DEF,5,12.8725022739157,6.756180172,cod.27.7e-k
2019,UK (England),27.7.f,Landings,OTB_DEF,6,12.3685453643204,16.799339872,cod.27.7e-k
2019,UK (England),27.7.f,Landings,OTB_DEF,7,14.5998247112468,3.158393006,cod.27.7e-k
2019,UK (England),27.7.f,Landings,OTB_DEF,8,12.9063628660105,0.441941581,cod.27.7e-k
2019,UK (England),27.7.f,Landings,OTB_DEF,9,11.44618,0.053601088,cod.27.7e-k
2019,UK (England),27.7.f,Landings,TBB_DEF,1,0.938946458928223,398.645799149,cod.27.7e-k
2019,UK (England),27.7.f,Landings,TBB_DEF,2,1.68930368560729,3088.2686719,cod.27.7e-k
2019,UK (England),27.7.f,Landings,TBB_DEF,3,3.78322253772451,230.94147631,cod.27.7e-k
2019,UK (England),27.7.f,Landings,TBB_DEF,4,6.7880834326615,86.993128619,cod.27.7e-k
2019,UK (England),27.7.f,Landings,TBB_DEF,5,8.91410103077365,9.055568065,cod.27.7e-k
2019,UK (England),27.7.f,Landings,TBB_DEF,6,9.77554500635483,25.865024187,cod.27.7e-k
2019,UK (England),27.7.f,Landings,TBB_DEF,7,10.3990234806979,0.690020353,cod.27.7e-k
2019,UK (England),27.7.f,Landings,TBB_DEF,8,9.86754940610455,2.915735096,cod.27.7e-k
2019,UK (England),27.7.f,Landings,TBB_DEF,9,10.2591223650575,0.091237916,cod.27.7e-k
2019,UK (England),27.7.g,Discards,OTB_CRU,1,0.17306,397.73895351,cod.27.7e-k
2019,UK (England),27.7.g,Discards,OTB_DEF,1,0.418584408858189,2115.18488631,cod.27.7e-k
2019,UK (England),27.7.g,Discards,OTB_DEF,2,0.733734951889449,41.5973271,cod.27.7e-k
2019,UK (England),27.7.g,Discards,TBB_DEF,1,0.3011145571832,20633.011267,cod.27.7e-k
2019,UK (England),27.7.g,Discards,TBB_DEF,2,0.499699180884124,1139.3074196,cod.27.7e-k
2019,UK (England),27.7.g,Discards,TBB_DEF,3,0.316,34.86645255,cod.27.7e-k
2019,UK (England),27.7.g,Landings,MIS_MIS,1,1.4730921841618,71.170292986,cod.27.7e-k
2019,UK (England),27.7.g,Landings,MIS_MIS,2,2.32291377658376,2113.501639344,cod.27.7e-k
2019,UK (England),27.7.g,Landings,MIS_MIS,3,4.58161869593673,716.169078043,cod.27.7e-k
2019,UK (England),27.7.g,Landings,MIS_MIS,4,7.18553903735765,460.170534025,cod.27.7e-k
2019,UK (England),27.7.g,Landings,MIS_MIS,5,9.1986217888967,75.766467051,cod.27.7e-k
2019,UK (England),27.7.g,Landings,MIS_MIS,6,10.4067890728278,166.725696419,cod.27.7e-k
2019,UK (England),27.7.g,Landings,MIS_MIS,7,12.1377656279814,14.798349398,cod.27.7e-k
2019,UK (England),27.7.g,Landings,MIS_MIS,8,11.6617126944757,16.490057151,cod.27.7e-k
2019,UK (England),27.7.g,Landings,MIS_MIS,9,10.824170114901,4.798807962,cod.27.7e-k
2019,UK (England),27.7.g,Landings,OTB_CRU,1,0.81291,2.301496435,cod.27.7e-k
2019,UK (England),27.7.g,Landings,OTB_CRU,2,1.969889091,131.221204595,cod.27.7e-k
2019,UK (England),27.7.g,Landings,OTB_CRU,3,4.764581475,11.204344085,cod.27.7e-k
2019,UK (England),27.7.g,Landings,OTB_CRU,4,6.991525971,48.750407252,cod.27.7e-k
2019,UK (England),27.7.g,Landings,OTB_CRU,5,9.317864716,6.585352933,cod.27.7e-k
2019,UK (England),27.7.g,Landings,OTB_CRU,6,10.1003809,18.600135133,cod.27.7e-k
2019,UK (England),27.7.g,Landings,OTB_CRU,7,7.5279,0.157314139,cod.27.7e-k
2019,UK (England),27.7.g,Landings,OTB_DEF,1,0.942609911090148,81.146677555,cod.27.7e-k
2019,UK (England),27.7.g,Landings,OTB_DEF,2,2.0145174224328,750.049261972,cod.27.7e-k
2019,UK (England),27.7.g,Landings,OTB_DEF,3,4.21875305875784,130.484840928,cod.27.7e-k
2019,UK (England),27.7.g,Landings,OTB_DEF,4,7.3402395724249,111.809832679,cod.27.7e-k
2019,UK (England),27.7.g,Landings,OTB_DEF,5,9.91747545631723,14.501907794,cod.27.7e-k
2019,UK (England),27.7.g,Landings,OTB_DEF,6,11.0042531327004,56.931108435,cod.27.7e-k
2019,UK (England),27.7.g,Landings,OTB_DEF,7,11.601379716698,6.066316418,cod.27.7e-k
2019,UK (England),27.7.g,Landings,OTB_DEF,8,12.2516672200658,1.995858376,cod.27.7e-k
2019,UK (England),27.7.g,Landings,OTB_DEF,9,11.44618,0.016763275,cod.27.7e-k
2019,UK (England),27.7.g,Landings,TBB_DEF,1,1.09609285558708,61.25290016,cod.27.7e-k
2019,UK (England),27.7.g,Landings,TBB_DEF,2,1.83966095163104,856.1937823,cod.27.7e-k
2019,UK (England),27.7.g,Landings,TBB_DEF,3,3.77538039766722,159.94772379,cod.27.7e-k
2019,UK (England),27.7.g,Landings,TBB_DEF,4,6.77260728136187,78.298244947,cod.27.7e-k
2019,UK (England),27.7.g,Landings,TBB_DEF,5,9.02239826232686,7.711902402,cod.27.7e-k
2019,UK (England),27.7.g,Landings,TBB_DEF,6,9.91167073500972,21.977020526,cod.27.7e-k
2019,UK (England),27.7.g,Landings,TBB_DEF,7,10.7427202008712,1.800388232,cod.27.7e-k
2019,UK (England),27.7.g,Landings,TBB_DEF,8,10.1734214375201,1.180369657,cod.27.7e-k
2019,UK (England),27.7.g,Landings,TBB_DEF,9,10.55258,0.270056156,cod.27.7e-k
2019,UK (England),27.7.h,Discards,OTB_CRU,1,0.17306,1060.93020311,cod.27.7e-k
2019,UK (England),27.7.h,Discards,OTB_DEF,1,0.414011560575606,1176.93362933,cod.27.7e-k
2019,UK (England),27.7.h,Discards,OTB_DEF,2,0.731369141397826,35.814131043,cod.27.7e-k
2019,UK (England),27.7.h,Discards,TBB_DEF,1,0.290060215182778,7879.716295,cod.27.7e-k
2019,UK (England),27.7.h,Discards,TBB_DEF,2,0.379573795420688,804.8957326,cod.27.7e-k
2019,UK (England),27.7.h,Discards,TBB_DEF,3,0.319014458538041,31.796804219,cod.27.7e-k
2019,UK (England),27.7.h,Landings,MIS_MIS,1,0.875676114613667,93.470554473,cod.27.7e-k
2019,UK (England),27.7.h,Landings,MIS_MIS,2,2.22821974964815,142.911598865,cod.27.7e-k
2019,UK (England),27.7.h,Landings,MIS_MIS,3,4.28130773136924,29.118521626,cod.27.7e-k
2019,UK (England),27.7.h,Landings,MIS_MIS,4,6.64946925627907,13.364605169,cod.27.7e-k
2019,UK (England),27.7.h,Landings,MIS_MIS,5,9.04955613970068,2.006827709,cod.27.7e-k
2019,UK (England),27.7.h,Landings,MIS_MIS,6,9.99026362177782,3.271624031,cod.27.7e-k
2019,UK (England),27.7.h,Landings,MIS_MIS,7,10.5304453017132,0.230163016,cod.27.7e-k
2019,UK (England),27.7.h,Landings,MIS_MIS,8,11.5799843474511,0.147262605,cod.27.7e-k
2019,UK (England),27.7.h,Landings,MIS_MIS,9,10.7960672707282,0.204188592,cod.27.7e-k
2019,UK (England),27.7.h,Landings,OTB_CRU,1,0.81291,6.13901922,cod.27.7e-k
2019,UK (England),27.7.h,Landings,OTB_CRU,2,1.969889091,350.01987612,cod.27.7e-k
2019,UK (England),27.7.h,Landings,OTB_CRU,3,4.764581475,29.886504568,cod.27.7e-k
2019,UK (England),27.7.h,Landings,OTB_CRU,4,6.991525971,130.03699785,cod.27.7e-k
2019,UK (England),27.7.h,Landings,OTB_CRU,5,9.317864716,17.565792236,cod.27.7e-k
2019,UK (England),27.7.h,Landings,OTB_CRU,6,10.1003809,49.614062117,cod.27.7e-k
2019,UK (England),27.7.h,Landings,OTB_CRU,7,7.5279,0.419620256,cod.27.7e-k
2019,UK (England),27.7.h,Landings,OTB_DEF,1,0.853104770804788,161.256108525,cod.27.7e-k
2019,UK (England),27.7.h,Landings,OTB_DEF,2,1.9124491839936,470.293781899,cod.27.7e-k
2019,UK (England),27.7.h,Landings,OTB_DEF,3,4.31088387571238,61.2491272,cod.27.7e-k
2019,UK (England),27.7.h,Landings,OTB_DEF,4,7.34944307540794,53.811108325,cod.27.7e-k
2019,UK (England),27.7.h,Landings,OTB_DEF,5,9.86365751226466,6.172151903,cod.27.7e-k
2019,UK (England),27.7.h,Landings,OTB_DEF,6,10.8139248581662,23.351957032,cod.27.7e-k
2019,UK (England),27.7.h,Landings,OTB_DEF,7,12.2469782998549,3.022916591,cod.27.7e-k
2019,UK (England),27.7.h,Landings,OTB_DEF,8,13.0772948042589,0.234852683,cod.27.7e-k
2019,UK (England),27.7.h,Landings,TBB_DEF,1,0.833757867486578,301.13924609,cod.27.7e-k
2019,UK (England),27.7.h,Landings,TBB_DEF,2,1.61292246469429,668.38858985,cod.27.7e-k
2019,UK (England),27.7.h,Landings,TBB_DEF,3,4.01871876942075,51.950734624,cod.27.7e-k
2019,UK (England),27.7.h,Landings,TBB_DEF,4,6.49273910066898,28.038050347,cod.27.7e-k
2019,UK (England),27.7.h,Landings,TBB_DEF,5,7.72561758379963,4.133050224,cod.27.7e-k
2019,UK (England),27.7.h,Landings,TBB_DEF,6,8.68428716452187,11.073515712,cod.27.7e-k
2019,UK (England),27.7.h,Landings,TBB_DEF,7,9.50353246680866,0.424332057,cod.27.7e-k
2019,UK (England),27.7.h,Landings,TBB_DEF,8,8.97378258147777,3.956206972,cod.27.7e-k
2019,UK (England),27.7.h,Landings,TBB_DEF,9,11.6069339381597,0.035661805,cod.27.7e-k
2019,UK (England),27.7.j,Discards,OTB_DEF,1,0.40816649022209,4237.7957183,cod.27.7e-k
2019,UK (England),27.7.j,Discards,OTB_DEF,2,0.731761649982301,96.411290737,cod.27.7e-k
2019,UK (England),27.7.j,Landings,MIS_MIS,1,0.702835610583662,1.395331004,cod.27.7e-k
2019,UK (England),27.7.j,Landings,MIS_MIS,2,2.03383323124965,443.291500308,cod.27.7e-k
2019,UK (England),27.7.j,Landings,MIS_MIS,3,3.78379547585747,105.943237773,cod.27.7e-k
2019,UK (England),27.7.j,Landings,MIS_MIS,4,6.31192755535345,40.161470034,cod.27.7e-k
2019,UK (England),27.7.j,Landings,MIS_MIS,5,9.00078902129964,2.312554063,cod.27.7e-k
2019,UK (England),27.7.j,Landings,MIS_MIS,6,9.83349333691467,10.369872606,cod.27.7e-k
2019,UK (England),27.7.j,Landings,MIS_MIS,7,10.3886474785106,1.239814908,cod.27.7e-k
2019,UK (England),27.7.j,Landings,MIS_MIS,8,12.0560274275515,0.605445117,cod.27.7e-k
2019,UK (England),27.7.j,Landings,MIS_MIS,9,10.45113131,0.10605042,cod.27.7e-k
2019,UK (England),27.7.j,Landings,OTB_DEF,1,0.863257063379797,1116.094485905,cod.27.7e-k
2019,UK (England),27.7.j,Landings,OTB_DEF,2,2.02098237291266,1172.212027207,cod.27.7e-k
2019,UK (England),27.7.j,Landings,OTB_DEF,3,4.31941437227315,179.302953027,cod.27.7e-k
2019,UK (England),27.7.j,Landings,OTB_DEF,4,7.48547885852161,142.76059682,cod.27.7e-k
2019,UK (England),27.7.j,Landings,OTB_DEF,5,10.3399967483596,23.864418086,cod.27.7e-k
2019,UK (England),27.7.j,Landings,OTB_DEF,6,11.02119211283,72.621720264,cod.27.7e-k
2019,UK (England),27.7.j,Landings,OTB_DEF,7,12.12080461667,9.938043375,cod.27.7e-k
2019,UK (England),27.7.j,Landings,OTB_DEF,8,13.0804927635317,0.978212956,cod.27.7e-k
2019,UK(Northern Ireland),27.7.g,Discards,OTB_CRU,1,0.17306,481.6816498,cod.27.7e-k
2019,UK(Northern Ireland),27.7.g,Discards,OTB_DEF,1,0.4070205638,63.19017398,cod.27.7e-k
2019,UK(Northern Ireland),27.7.g,Discards,OTB_DEF,2,0.73007,2.621362019,cod.27.7e-k
2019,UK(Northern Ireland),27.7.g,Landings,OTB_CRU,1,0.952188516474671,7.224750126,cod.27.7e-k
2019,UK(Northern Ireland),27.7.g,Landings,OTB_CRU,2,1.99272352036284,167.420213263,cod.27.7e-k
2019,UK(Northern Ireland),27.7.g,Landings,OTB_CRU,3,4.6450046126354,15.067459538,cod.27.7e-k
2019,UK(Northern Ireland),27.7.g,Landings,OTB_CRU,4,7.05499500566414,55.383979632,cod.27.7e-k
2019,UK(Northern Ireland),27.7.g,Landings,OTB_CRU,5,9.31156577159596,7.089359294,cod.27.7e-k
2019,UK(Northern Ireland),27.7.g,Landings,OTB_CRU,6,10.1891926093373,21.799167655,cod.27.7e-k
2019,UK(Northern Ireland),27.7.g,Landings,OTB_CRU,7,10.3627222074618,0.301380949,cod.27.7e-k
2019,UK(Northern Ireland),27.7.g,Landings,OTB_CRU,8,14.2730125175782,0.246919144,cod.27.7e-k
2019,UK(Northern Ireland),27.7.g,Landings,OTB_DEF,1,0.73089,1.163972924,cod.27.7e-k
2019,UK(Northern Ireland),27.7.g,Landings,OTB_DEF,2,1.777458805,34.08012071,cod.27.7e-k
2019,UK(Northern Ireland),27.7.g,Landings,OTB_DEF,3,4.50678958,3.635601628,cod.27.7e-k
2019,UK(Northern Ireland),27.7.g,Landings,OTB_DEF,4,7.21753946,4.017841268,cod.27.7e-k
2019,UK(Northern Ireland),27.7.g,Landings,OTB_DEF,5,9.131812017,0.298581169,cod.27.7e-k
2019,UK(Northern Ireland),27.7.g,Landings,OTB_DEF,6,10.49649794,1.312439446,cod.27.7e-k
2019,UK(Northern Ireland),27.7.g,Landings,OTB_DEF,7,12.96323189,0.130124088,cod.27.7e-k
2019,UK(Scotland),27.7.h,Discards,OTB_DEF,1,0.417339558294951,70.67063867,cod.27.7e-k
2019,UK(Scotland),27.7.h,Discards,OTB_DEF,2,0.732621348299321,1.685419652,cod.27.7e-k
2019,UK(Scotland),27.7.h,Landings,OTB_DEF,1,0.909401378667812,18.100827841,cod.27.7e-k
2019,UK(Scotland),27.7.h,Landings,OTB_DEF,2,2.0580917899778,25.245118079,cod.27.7e-k
2019,UK(Scotland),27.7.h,Landings,OTB_DEF,3,4.34542537792516,4.174422847,cod.27.7e-k
2019,UK(Scotland),27.7.h,Landings,OTB_DEF,4,7.51724343090894,3.302219386,cod.27.7e-k
2019,UK(Scotland),27.7.h,Landings,OTB_DEF,5,10.3214730760944,0.575613172,cod.27.7e-k
2019,UK(Scotland),27.7.h,Landings,OTB_DEF,6,11.0017306022261,1.688328416,cod.27.7e-k
2019,UK(Scotland),27.7.h,Landings,OTB_DEF,7,12.0404866182444,0.233332075,cod.27.7e-k
2019,UK(Scotland),27.7.h,Landings,OTB_DEF,8,13.0779870755825,0.022475936,cod.27.7e-k
2019,UK(Scotland),27.7.j.2,Discards,OTB_CRU,1,0.17306,26.369433384,cod.27.7e-k
2019,UK(Scotland),27.7.j.2,Discards,OTB_DEF,1,0.417339558295127,587.2272494,cod.27.7e-k
2019,UK(Scotland),27.7.j.2,Discards,OTB_DEF,2,0.732621348299183,14.004746034,cod.27.7e-k
2019,UK(Scotland),27.7.j.2,Landings,OTB_CRU,1,0.955162616348204,6.41211033,cod.27.7e-k
2019,UK(Scotland),27.7.j.2,Landings,OTB_CRU,2,2.19110625251001,11.628077228,cod.27.7e-k
2019,UK(Scotland),27.7.j.2,Landings,OTB_CRU,3,4.05818554992822,1.157468164,cod.27.7e-k
2019,UK(Scotland),27.7.j.2,Landings,OTB_CRU,4,7.34902332824916,1.77167432,cod.27.7e-k
2019,UK(Scotland),27.7.j.2,Landings,OTB_CRU,5,9.27313544057765,0.167051316,cod.27.7e-k
2019,UK(Scotland),27.7.j.2,Landings,OTB_CRU,6,10.480183621044,0.78259587,cod.27.7e-k
2019,UK(Scotland),27.7.j.2,Landings,OTB_CRU,7,13.138869857201,0.026251434,cod.27.7e-k
2019,UK(Scotland),27.7.j.2,Landings,OTB_CRU,8,14.3507810766937,0.040693999,cod.27.7e-k
2019,UK(Scotland),27.7.j.2,Landings,OTB_DEF,1,0.909401378671434,150.406159412,cod.27.7e-k
2019,UK(Scotland),27.7.j.2,Landings,OTB_DEF,2,2.05809178998793,209.77058548,cod.27.7e-k
2019,UK(Scotland),27.7.j.2,Landings,OTB_DEF,3,4.34542537787552,34.686750998,cod.27.7e-k
2019,UK(Scotland),27.7.j.2,Landings,OTB_DEF,4,7.5172434308083,27.439304968,cod.27.7e-k
2019,UK(Scotland),27.7.j.2,Landings,OTB_DEF,5,10.3214730764932,4.782972759,cod.27.7e-k
2019,UK(Scotland),27.7.j.2,Landings,OTB_DEF,6,11.0017306023622,14.02891598,cod.27.7e-k
2019,UK(Scotland),27.7.j.2,Landings,OTB_DEF,7,12.0404866158288,1.938838457,cod.27.7e-k
2019,UK(Scotland),27.7.j.2,Landings,OTB_DEF,8,13.0779870460265,0.186760481,cod.27.7e-k
