Country,Year,Quarter,Metier,Vessel_length,Area,kw_days,Days_at_sea,No_vessels
FRA,2016,Q1,PS_SPF_,24<40m,27.7.d,2365,4.022196691,0.012144354
FRA,2016,Q1,SSC_DEF,10<24m,27.7.e,2860,6.746628032,0.070200716
FRA,2016,Q1,SSC_DEF,10<24m,27.8.a,61522,145.8320761,0.347184513
FRA,2016,Q1,SSC_DEF,10<24m,27.8.b,10951,31.44491308,0.58408203
FRA,2016,Q1,SSC_DEF,10<24m,27.8.d,2640,6.33025636,0.028291489
FRA,2016,Q1,SSC_DEF,24<40m,27.4.c,4022,8.644508891,0.025916317
FRA,2016,Q1,SSC_DEF,24<40m,27.7.d,98719,182.5774111,0.699710334
FRA,2016,Q1,SSC_DEF,24<40m,27.7.e,3117,5.683063104,0.017531477
FRA,2016,Q1,SSC_DEF,24<40m,27.8.a,400,0.835833333,0.0003256
FRA,2016,Q1,SSC_DEF,10<24m,27.7.e,3665,14.3196746,0.390358335
FRA,2016,Q1,SSC_DEF,10<24m,27.8.a,2767,20.25666667,0.082552993
FRA,2016,Q1,SSC_DEF,10<24m,27.8.b,1524,6.919011905,0.581423108
FRA,2016,Q1,TBB_DEF,<10m,27.7.d,275,2.958333333,0.146709371
FRA,2016,Q1,TBB_DEF,10<24m,27.7.d,46779,234.0854092,2.712213592
FRA,2016,Q1,TBB_DEF,10<24m,27.7.e,5121,23.19116667,0.12636339
FRA,2016,Q2,DRB_all,<10m,27.7.d,2883,22.66041667,0.350322872
FRA,2016,Q2,DRB_all,10<24m,27.7.d,24329,166.2201194,2.281974237
FRA,2016,Q2,DRB_all,10<24m,27.7.e,411,1.242039613,0.01508179
FRA,2016,Q2,DRB_MOL,<10m,27.7.d,2176,19.04166667,1.326044655
FRA,2016,Q2,DRB_MOL,<10m,27.7.e,8707,77.97902778,3.029675474
FRA,2016,Q2,DRB_MOL,10<24m,27.7.d,478938,1965.631853,17.95722564
FRA,2016,Q2,DRB_MOL,10<24m,27.7.e,106841,560.6303207,8.857762756
FRA,2016,Q2,DRB_MOL,24<40m,27.7.d,17593,29.86958333,0.177891772
FRA,2016,Q2,FPO_CRU,<10m,27.7.d,26349,277.8576389,8.362583086
FRA,2016,Q2,FPO_CRU,<10m,27.7.e,80941,973.6918359,50.67695849
FRA,2016,Q2,FPO_CRU,<10m,27.8.a,43440,504.3348387,12.70980882
FRA,2016,Q2,FPO_CRU,10<24m,27.7.e,65847,367.3007396,6.318333558
FRA,2016,Q2,FPO_MOL,<10m,27.7.e,87259,789.1362197,35.48209069
FRA,2016,Q2,FPO_MOL,10<24m,27.7.e,145060,1020.147363,16.78713144
FRA,2016,Q2,GNS_CRU,<10m,27.7.e,7078,63.51736111,2.511141339
FRA,2016,Q2,GNS_CRU,10<24m,27.7.e,51610,277.3328039,4.207852676
FRA,2016,Q2,GNS_DEF,<10m,27.7.e,1296,21.16666667,1.310951856
FRA,2016,Q2,GNS_DEF,10<24m,27.7.d,223,1.377219248,0.01312436
FRA,2016,Q2,GNS_DEF,10<24m,27.7.e,9718,60.45581847,1.544327766
FRA,2016,Q2,GNS_DEF,10<24m,27.7.h,6225,26.2719336,0.287616211
FRA,2016,Q2,GNS_DEF,10<24m,27.7.j,2147,4.868833333,0.022570877
FRA,2016,Q2,GNS_DEF,24<40m,27.7.j,5674,13.5426465,0.043754218
FRA,2016,Q2,GNS_DEF,<10m,27.7.d,360,6.729166667,0.329641123
FRA,2016,Q2,GNS_DEF,<10m,27.7.e,2513,22.95138889,0.441828318
FRA,2016,Q2,GNS_DEF,<10m,27.8.a,13901,167.14,5.553047045
FRA,2016,Q2,GNS_DEF,<10m,27.8.b,12792,120.7447917,4.913875617
FRA,2016,Q2,GNS_DEF,10<24m,27.7.b,5600,14.3578283,0.056261307
FRA,2016,Q2,GNS_DEF,10<24m,27.7.c,373,0.956310978,0.004271357
FRA,2016,Q2,GNS_DEF,10<24m,27.7.e,373,2.284115617,0.063395131
FRA,2016,Q2,GNS_DEF,10<24m,27.7.h,29,0.181162161,0.001884591
FRA,2016,Q2,GNS_DEF,10<24m,27.7.j,42081,110.3526335,0.474047333
FRA,2016,Q2,GNS_DEF,10<24m,27.8.a,160999,557.4170218,4.525676036
FRA,2016,Q2,GNS_DEF,10<24m,27.8.b,105336,409.5047183,3.614121946
FRA,2016,Q2,GNS_DEF,10<24m,27.8.c,1553,4.766823959,0.009222561
FRA,2016,Q2,GNS_DEF,10<24m,27.8.d,10265,32.70295658,0.163342659
FRA,2016,Q2,GNS_DEF,24<40m,27.7.b,64938,114.9722133,0.524694717
FRA,2016,Q2,GNS_DEF,24<40m,27.7.c,8835,13.9481487,0.055878838
FRA,2016,Q2,GNS_DEF,24<40m,27.7.j,212835,424.6657917,1.57015767
FRA,2016,Q2,GNS_DEF,24<40m,27.8.a,66446,136.2559886,0.620297174
FRA,2016,Q2,GNS_DEF,24<40m,27.8.d,2782,5.648228774,0.012920518
FRA,2016,Q2,GNS_DEF,<10m,27.7.d,837,8.631944444,0.47188395
FRA,2016,Q2,GNS_DEF,<10m,27.7.e,2828,36.61777778,1.750632605
FRA,2016,Q2,GNS_DEF,<10m,27.7.h,156,1.25,0.026785714
FRA,2016,Q2,GNS_DEF,10<24m,27.7.d,1348,7.948148325,0.174751255
FRA,2016,Q2,GNS_DEF,10<24m,27.7.e,6105,34.80590169,0.774516139
FRA,2016,Q2,GNS_DEF,10<24m,27.7.g,286,0.649620006,0.003020235
FRA,2016,Q2,GNS_DEF,10<24m,27.7.h,2591,12.9178097,0.105509612
FRA,2016,Q2,GNS_DEF,10<24m,27.7.j,13605,30.85117312,0.148901146
FRA,2016,Q2,GNS_DEF,24<40m,27.7.h,717,1.676830407,0.001659807
FRA,2016,Q2,GNS_DEF,24<40m,27.7.j,50741,121.1427944,0.516691721
FRA,2016,Q2,GNS_DEF,<10m,27.8.a,9222,110.3049018,3.470117085
FRA,2016,Q2,GNS_DEF,<10m,27.8.b,2692,19.70833333,0.63898415
FRA,2016,Q2,GNS_DEF,10<24m,27.8.a,7202,41.05769762,0.53276985
FRA,2016,Q2,GNS_DEF,10<24m,27.8.b,58,0.576944444,0.015698174
FRA,2016,Q2,GNS_DEF,<10m,27.7.d,1476,18.81958333,0.612209714
FRA,2016,Q2,GNS_DEF,<10m,27.7.e,3955,52.87214508,3.509815057
FRA,2016,Q2,GNS_DEF,<10m,27.8.a,16205,197.8134028,7.362142685
FRA,2016,Q2,GNS_DEF,<10m,27.8.b,13297,153.0485375,9.340181338
FRA,2016,Q2,GNS_DEF,<10m,27.8.d,2,0.041666667,0.009524717
FRA,2016,Q2,GNS_DEF,10<24m,27.7.e,217,2.081666667,0.05536906
FRA,2016,Q2,GNS_DEF,10<24m,27.7.h,0,0,0
FRA,2016,Q2,GNS_DEF,10<24m,27.8.a,910,7.485833333,0.190745283
FRA,2016,Q2,GNS_DEF,10<24m,27.8.b,4694,31.43370681,0.408071231
FRA,2016,Q2,GNS_DEF,10<24m,27.8.c,613,2.375882077,0.018687896
FRA,2016,Q2,GTR_DEF,<10m,27.7.d,1874,17.45079989,0.336668529
FRA,2016,Q2,GTR_DEF,<10m,27.7.e,3128,34.43388889,1.105503541
FRA,2016,Q2,GTR_DEF,<10m,27.7.h,94,0.75,0.016071429
FRA,2016,Q2,GTR_DEF,10<24m,27.4.c,4178,21.84519795,0.265312095
FRA,2016,Q2,GTR_DEF,10<24m,27.7.d,5764,32.45161825,0.952091648
FRA,2016,Q2,GTR_DEF,10<24m,27.7.e,88316,419.7339242,6.283997097
FRA,2016,Q2,GTR_DEF,10<24m,27.7.g,2376,7.355432736,0.035912124
FRA,2016,Q2,GTR_DEF,10<24m,27.7.h,76880,324.8215757,3.05682364
FRA,2016,Q2,GTR_DEF,<10m,27.7.d,10036,77.91885289,2.478516135
FRA,2016,Q2,GTR_DEF,<10m,27.7.e,2751,31.37777778,1.983860522
FRA,2016,Q2,GTR_DEF,<10m,27.8.a,36118,397.024565,14.49098525
FRA,2016,Q2,GTR_DEF,<10m,27.8.b,11965,85.49069444,4.762898652
FRA,2016,Q2,GTR_DEF,10<24m,27.4.c,1297,5.853333333,0.096181418
FRA,2016,Q2,GTR_DEF,10<24m,27.7.d,33224,167.0742997,2.947320981
FRA,2016,Q2,GTR_DEF,10<24m,27.7.e,588,3.781224575,1.04996473
FRA,2016,Q2,GTR_DEF,10<24m,27.7.h,796,3.239655777,0.050271942
FRA,2016,Q2,GTR_DEF,10<24m,27.8.a,222780,1195.526885,14.92278009
FRA,2016,Q2,GTR_DEF,10<24m,27.8.b,284552,1197.915292,9.534681595
FRA,2016,Q2,GTR_DEF,10<24m,27.8.c,0,0,0
FRA,2016,Q2,GTR_DEF,10<24m,27.8.d,2620,6.335763628,0.013524379
FRA,2016,Q2,GTR_DEF,10<24m,27.8.e,110,0.625,0.009878753
FRA,2016,Q2,GTR_DEF,all,27.8.a,0,4.91375,0.636530469
FRA,2016,Q2,GTR_DEF,<10m,27.4.c,901,5.333333333,0.085797982
FRA,2016,Q2,GTR_DEF,<10m,27.7.d,3985,40.82291667,1.092127377
FRA,2016,Q2,GTR_DEF,<10m,27.7.e,3583,33.07902639,0.818702202
FRA,2016,Q2,GTR_DEF,<10m,27.7.h,0,0,0
FRA,2016,Q2,GTR_DEF,10<24m,27.4.c,10420,60.46967349,0.916868188
FRA,2016,Q2,GTR_DEF,10<24m,27.7.d,23642,144.5171025,2.227397516
FRA,2016,Q2,GTR_DEF,10<24m,27.7.e,4778,26.54969051,0.392356205
FRA,2016,Q2,GTR_DEF,10<24m,27.7.h,10734,43.22898165,0.658315376
FRA,2016,Q2,GTR_DEF,<10m,27.8.a,18185,220.8888889,10.6782851
FRA,2016,Q2,GTR_DEF,<10m,27.8.b,2774,24.90909091,1.517193747
FRA,2016,Q2,GTR_DEF,10<24m,27.8.a,2416,18.63458333,0.509257793
FRA,2016,Q2,GTR_DEF,10<24m,27.8.b,4897,27.69875,1.041262715
FRA,2016,Q2,GTR_DEF,<10m,27.8.a,3741,49.00736111,1.602708749
FRA,2016,Q2,GTR_DEF,10<24m,27.8.a,5819,49.48264893,0.489469972
FRA,2016,Q2,GTR_DEF,<10m,27.4.c,8547,42.79083333,0.600290369
FRA,2016,Q2,GTR_DEF,<10m,27.7.d,4656,26.29333333,0.617738505
FRA,2016,Q2,GTR_DEF,10<24m,27.4.c,39176,221.9223651,3.290270367
FRA,2016,Q2,GTR_DEF,10<24m,27.7.d,143748,764.7346994,10.32067782
FRA,2016,Q2,GTR_DEF,<10m,27.7.d,4532,62.43763889,2.320342332
FRA,2016,Q2,GTR_DEF,<10m,27.7.e,3398,33.92063409,1.782657424
FRA,2016,Q2,GTR_DEF,<10m,27.8.a,1283,19.48354167,0.797191553
FRA,2016,Q2,GTR_DEF,<10m,27.8.b,3380,37.70764307,4.132401274
FRA,2016,Q2,GTR_DEF,10<24m,27.4.c,202,0.662711924,0.011048885
FRA,2016,Q2,GTR_DEF,10<24m,27.7.d,1163,7.926426572,0.129612942
FRA,2016,Q2,GTR_DEF,10<24m,27.7.e,260,1.543896452,0.032687996
FRA,2016,Q2,GTR_DEF,10<24m,27.7.h,238,1.409641291,0.011557485
FRA,2016,Q2,GTR_DEF,10<24m,27.8.a,228,1.185981907,0.016488518
FRA,2016,Q2,GTR_DEF,10<24m,27.8.b,5374,27.27151063,0.340995496
FRA,2016,Q2,GTR_DEF,10<24m,27.8.c,3876,15.02255085,0.170767692
FRA,2016,Q2,LHM_DEF,<10m,27.4.c,2751,20.75,1.139448374
FRA,2016,Q2,LHM_DEF,<10m,27.7.d,22568,217.9555556,10.22369704
FRA,2016,Q2,LHM_DEF,<10m,27.7.e,33525,342.7465278,20.30214561
FRA,2016,Q2,LHM_DEF,<10m,27.7.h,8035,70.97916667,4.022808288
FRA,2016,Q2,LHM_DEF,<10m,27.8.a,44126,417.0070833,15.77141882
FRA,2016,Q2,LHM_DEF,<10m,27.8.b,120,0.82625,0.030443356
FRA,2016,Q2,LHM_DEF,10<24m,27.7.e,2108,13.52723989,0.241343046
FRA,2016,Q2,LHM_DEF,10<24m,27.8.a,4268,30.16583333,0.743985701
FRA,2016,Q2,LLS_DEF,<10m,27.7.d,1158,12.26388889,0.523394445
FRA,2016,Q2,LLS_DEF,<10m,27.7.e,21886,239.9829167,9.053122487
FRA,2016,Q2,LLS_DEF,<10m,27.8.a,83904,799.73625,21.84610121
FRA,2016,Q2,LLS_DEF,<10m,27.8.b,16593,176.2748611,7.989494935
FRA,2016,Q2,LLS_DEF,10<24m,27.7.d,6259,28.24159835,0.343149148
FRA,2016,Q2,LLS_DEF,10<24m,27.7.e,8250,46.56935097,1.5022625
FRA,2016,Q2,LLS_DEF,10<24m,27.7.h,4854,14.66483796,0.041010454
FRA,2016,Q2,LLS_DEF,10<24m,27.7.j,13339,34.02824103,0.088865575
FRA,2016,Q2,LLS_DEF,10<24m,27.8.a,85270,479.2290616,7.482775725
FRA,2016,Q2,LLS_DEF,10<24m,27.8.b,62467,375.7202095,6.398489433
FRA,2016,Q2,LLS_DEF,10<24m,27.8.d,587,1.496862484,0.000549039
FRA,2016,Q2,LLS_DEF,24<40m,27.4.a,6844,11.63875,0.050566253
FRA,2016,Q2,LLS_DEF,24<40m,27.6.a,169137,237.7402602,1.010754522
FRA,2016,Q2,LLS_DEF,24<40m,27.7.b,78429,127.6601531,0.474427295
FRA,2016,Q2,LLS_DEF,24<40m,27.7.e,3713,6.727216435,0.007937804
FRA,2016,Q2,LLS_DEF,24<40m,27.7.g,612,1.08125,0.017303069
FRA,2016,Q2,LLS_DEF,24<40m,27.7.h,4475,8.093811217,0.025194682
FRA,2016,Q2,LLS_DEF,24<40m,27.7.j,178858,292.3855116,1.214685519
FRA,2016,Q2,LLS_DEF,24<40m,27.8.a,32011,53.50104569,0.204926204
FRA,2016,Q2,LLS_DEF,24<40m,27.8.b,52237,99.11042671,0.357460744
FRA,2016,Q2,LLS_DEF,24<40m,27.8.d,2545,4.858868215,0.023138021
FRA,2016,Q2,MIS_MIS,<10m,27.4.c,834,3.89375,0.032229897
FRA,2016,Q2,MIS_MIS,<10m,27.7.d,19196,169.7620833,4.198553374
FRA,2016,Q2,MIS_MIS,<10m,27.7.e,18735,229.5241667,10.68445957
FRA,2016,Q2,MIS_MIS,<10m,27.7.h,50,0.583333333,0.019650306
FRA,2016,Q2,MIS_MIS,<10m,27.8.a,9715,145.1991667,11.10312338
FRA,2016,Q2,MIS_MIS,<10m,27.8.b,2664,51.38987163,5.768716915
FRA,2016,Q2,MIS_MIS,>=40m,27.4.a,15792,5.625084152,0.008245024
FRA,2016,Q2,MIS_MIS,>=40m,27.6.a,6466,3.494969839,0.00125787
FRA,2016,Q2,MIS_MIS,>=40m,27.7.b,701,0.378921569,0.000314467
FRA,2016,Q2,MIS_MIS,>=40m,27.7.h,179,0.096965615,0.000314467
FRA,2016,Q2,MIS_MIS,>=40m,27.8.a,701,0.378921569,0.000314467
FRA,2016,Q2,MIS_MIS,10<24m,27.4.b,9193,20.98167689,0.021849714
FRA,2016,Q2,MIS_MIS,10<24m,27.4.c,12742,47.88903314,0.321315707
FRA,2016,Q2,MIS_MIS,10<24m,27.7.d,262672,1134.249897,4.516116411
FRA,2016,Q2,MIS_MIS,10<24m,27.7.e,156010,705.3578837,5.897032202
FRA,2016,Q2,MIS_MIS,10<24m,27.7.f,1762,3.794497673,0
FRA,2016,Q2,MIS_MIS,10<24m,27.7.g,16333,37.52509836,0.009518556
FRA,2016,Q2,MIS_MIS,10<24m,27.7.h,61098,158.768124,0.319184159
FRA,2016,Q2,MIS_MIS,10<24m,27.7.j,14111,36.09559791,0.014572518
FRA,2016,Q2,MIS_MIS,10<24m,27.8.a,309041,972.757063,2.159188821
FRA,2016,Q2,MIS_MIS,10<24m,27.8.b,119730,437.0703011,1.155549559
FRA,2016,Q2,MIS_MIS,10<24m,27.8.c,5999,16.4475941,0.017477913
FRA,2016,Q2,MIS_MIS,10<24m,27.8.d,8827,21.95738108,0.010126285
FRA,2016,Q2,MIS_MIS,24<40m,27.4.b,6002,11.77148345,0.001633731
FRA,2016,Q2,MIS_MIS,24<40m,27.4.c,1652,3.055324074,0
FRA,2016,Q2,MIS_MIS,24<40m,27.6.a,26381,34.9815765,0.045172754
FRA,2016,Q2,MIS_MIS,24<40m,27.7.b,5882,9.527927385,0.006906525
FRA,2016,Q2,MIS_MIS,24<40m,27.7.c,8865,19.60838557,0.057314567
FRA,2016,Q2,MIS_MIS,24<40m,27.7.d,5852,11.70562841,0.012080413
FRA,2016,Q2,MIS_MIS,24<40m,27.7.e,16463,28.83025356,0.009636454
FRA,2016,Q2,MIS_MIS,24<40m,27.7.f,1476,2.50233852,0.000896715
FRA,2016,Q2,MIS_MIS,24<40m,27.7.g,6831,12.59292939,0.002648695
FRA,2016,Q2,MIS_MIS,24<40m,27.7.h,28035,49.01798107,0.02746242
FRA,2016,Q2,MIS_MIS,24<40m,27.7.j,59783,97.09933625,0.039607718
FRA,2016,Q2,MIS_MIS,24<40m,27.7.k,1289,2.794258557,0.007923193
FRA,2016,Q2,MIS_MIS,24<40m,27.8.a,25123,42.37750283,0.024513244
FRA,2016,Q2,MIS_MIS,24<40m,27.8.b,10309,20.15476199,0.006940764
FRA,2016,Q2,MIS_MIS,24<40m,27.8.d,11787,19.48889427,0.008523754
FRA,2016,Q2,OTB_CRU,<10m,27.8.a,4072,38.92,1.44819411
FRA,2016,Q2,OTB_CRU,10<24m,27.8.a,118474,564.8222478,4.726614105
FRA,2016,Q2,OTB_CRU,10<24m,27.8.b,13308,81.81021406,0.672726611
FRA,2016,Q2,OTB_CRU,10<24m,27.8.c,1960,3.870872649,0.017840345
FRA,2016,Q2,OTB_CRU,10<24m,27.7.f,388,1.143117909,0.000929629
FRA,2016,Q2,OTB_CRU,10<24m,27.7.g,24415,69.50190702,0.357733864
FRA,2016,Q2,OTB_CRU,10<24m,27.7.h,6204,16.81425347,0.066629972
FRA,2016,Q2,OTB_DEF,<10m,27.8.a,454,3.083333333,0.049498328
FRA,2016,Q2,OTB_DEF,10<24m,27.7.e,0,0,0
FRA,2016,Q2,OTB_DEF,10<24m,27.8.a,4479,15.234625,0.140360889
FRA,2016,Q2,OTB_DEF,10<24m,27.8.d,844,2.871833333,0.025499574
FRA,2016,Q2,OTB_DEF,24<40m,27.7.c,932,1.314653159,0.003975058
FRA,2016,Q2,OTB_DEF,24<40m,27.7.j,44654,62.98233784,0.24195563
FRA,2016,Q2,OTB_DEF,24<40m,27.7.k,932,1.314653159,0.002730906
FRA,2016,Q2,OTB_DEF,<10m,27.7.d,102,1,0.019691985
FRA,2016,Q2,OTB_DEF,<10m,27.8.a,22,0.166666667,0.19698748
FRA,2016,Q2,OTB_DEF,10<24m,27.7.d,29138,101.7726954,0.492826229
FRA,2016,Q2,OTB_DEF,10<24m,27.7.e,17317,67.28298058,0.734680296
FRA,2016,Q2,OTB_DEF,10<24m,27.8.b,104,0.923840761,0.351437146
FRA,2016,Q2,OTB_DEF,24<40m,27.8.a,456,0.953333333,0.00553195
FRA,2016,Q2,OTB_DEF,>=40m,27.4.a,348226,199.0904955,0.652693954
FRA,2016,Q2,OTB_DEF,>=40m,27.6.a,220139,122.3438011,0.413984549
FRA,2016,Q2,OTB_DEF,10<24m,27.7.e,461,4.166666667,0.100003365
FRA,2016,Q2,OTB_DEF,<10m,27.8.a,26212,281.3491667,6.662215449
FRA,2016,Q2,OTB_DEF,<10m,27.8.d,44,0.5,0.004754358
FRA,2016,Q2,OTB_DEF,10<24m,27.8.a,222567,1257.065723,14.68872143
FRA,2016,Q2,OTB_DEF,10<24m,27.8.b,242564,939.3654631,6.463474525
FRA,2016,Q2,OTB_DEF,10<24m,27.8.c,18208,39.54642283,0.197808701
FRA,2016,Q2,OTB_DEF,10<24m,27.8.d,12422,32.75145819,0.18746539
FRA,2016,Q2,OTB_DEF,24<40m,27.8.a,6826,11.3603193,0.042807603
FRA,2016,Q2,OTB_DEF,24<40m,27.8.b,9594,19.04163525,0.102516702
FRA,2016,Q2,OTB_DEF,24<40m,27.8.c,1261,2.149550691,0.002743432
FRA,2016,Q2,OTB_DEF,24<40m,27.8.d,2872,6.008786195,0.029163484
FRA,2016,Q2,OTB_DEF,>=40m,27.6.a,61624,33.31009213,0.179890819
FRA,2016,Q2,OTB_DEF,10<24m,27.7.d,11711,41.47620585,0.290829254
FRA,2016,Q2,OTB_DEF,10<24m,27.7.e,201394,474.1089486,1.630386395
FRA,2016,Q2,OTB_DEF,10<24m,27.7.f,97379,216.3041189,0.742121335
FRA,2016,Q2,OTB_DEF,10<24m,27.7.g,76402,170.4838995,0.649819143
FRA,2016,Q2,OTB_DEF,10<24m,27.7.h,161593,380.2420936,1.413630312
FRA,2016,Q2,OTB_DEF,10<24m,27.7.j,40398,108.7261342,0.378689344
FRA,2016,Q2,OTB_DEF,10<24m,27.7.k,98,0.267456636,0.001470902
FRA,2016,Q2,OTB_DEF,24<40m,27.6.a,72604,104.8571132,0.381370276
FRA,2016,Q2,OTB_DEF,24<40m,27.7.b,101933,135.0071645,0.52850154
FRA,2016,Q2,OTB_DEF,24<40m,27.7.c,56783,63.91204299,0.252364165
FRA,2016,Q2,OTB_DEF,24<40m,27.7.e,33245,61.53400255,0.208210401
FRA,2016,Q2,OTB_DEF,24<40m,27.7.f,38425,69.29788203,0.285319107
FRA,2016,Q2,OTB_DEF,24<40m,27.7.g,45745,90.3321057,0.411106932
FRA,2016,Q2,OTB_DEF,24<40m,27.7.h,153676,268.8142367,1.109049
FRA,2016,Q2,OTB_DEF,24<40m,27.7.j,180716,242.8208233,0.924250397
FRA,2016,Q2,OTB_DEF,24<40m,27.7.k,10444,10.91050656,0.029883806
FRA,2016,Q2,OTB_DEF,<10m,27.7.e,110,1,0.037617555
FRA,2016,Q2,OTB_DEF,<10m,27.8.a,1125,11.08333333,0.194938503
FRA,2016,Q2,OTB_DEF,10<24m,27.7.d,2749,12.82812663,0.178992755
FRA,2016,Q2,OTB_DEF,10<24m,27.7.e,1649,7.156805556,0.082927363
FRA,2016,Q2,OTB_DEF,10<24m,27.8.a,2171,28.84026042,0.587841297
FRA,2016,Q2,OTB_DEF,10<24m,27.8.b,1143,12.53793651,0.238070816
FRA,2016,Q2,OTB_DEF,<10m,27.7.d,1950,22.43706586,0.302977798
FRA,2016,Q2,OTB_DEF,<10m,27.7.e,800,10.9375,0.375497408
FRA,2016,Q2,OTB_DEF,<10m,27.8.a,4178,38.91666667,1.137972877
FRA,2016,Q2,OTB_DEF,10<24m,27.7.d,9058,53.01753241,0.45574489
FRA,2016,Q2,OTB_DEF,10<24m,27.7.e,3138,20.68995699,0.408694107
FRA,2016,Q2,OTB_DEF,10<24m,27.8.a,782,8.023188195,0.09178093
FRA,2016,Q2,OTB_DEF,10<24m,27.8.b,44030,305.5172617,2.6055299
FRA,2016,Q2,OTB_DEF,24<40m,27.7.d,120,0.25,0
FRA,2016,Q2,OTB_DEF,<10m,27.4.c,1760,10.66726667,0.247767181
FRA,2016,Q2,OTB_DEF,<10m,27.7.d,17315,163.0039833,2.022379777
FRA,2016,Q2,OTB_DEF,<10m,27.7.e,8233,82.52083333,2.627172948
FRA,2016,Q2,OTB_DEF,10<24m,27.4.b,10732,26.10048902,0.102858274
FRA,2016,Q2,OTB_DEF,10<24m,27.4.c,38373,81.43636297,0.431518274
FRA,2016,Q2,OTB_DEF,10<24m,27.7.b,2223,20.18055556,0.348499232
FRA,2016,Q2,OTB_DEF,10<24m,27.7.d,582272,2045.193461,16.59288056
FRA,2016,Q2,OTB_DEF,10<24m,27.7.e,497485,1991.950226,23.20785227
FRA,2016,Q2,OTB_DEF,10<24m,27.7.f,1615,3.528146409,0.011593029
FRA,2016,Q2,OTB_DEF,10<24m,27.7.g,195,0.608107639,0.000168359
FRA,2016,Q2,OTB_DEF,10<24m,27.7.h,92802,234.0493134,1.14800481
FRA,2016,Q2,OTB_DEF,10<24m,27.7.j,22,0.168650794,0
FRA,2016,Q2,OTB_DEF,24<40m,27.4.b,6048,11.48708477,0.060156436
FRA,2016,Q2,OTB_DEF,24<40m,27.4.c,9744,18.29361392,0.131221305
FRA,2016,Q2,OTB_DEF,24<40m,27.7.b,26792,39.18507317,0.142779082
FRA,2016,Q2,OTB_DEF,24<40m,27.7.c,53907,69.67781768,0.293475235
FRA,2016,Q2,OTB_DEF,24<40m,27.7.d,78212,149.1856752,0.844907416
FRA,2016,Q2,OTB_DEF,24<40m,27.7.e,224168,367.8839158,1.172301066
FRA,2016,Q2,OTB_DEF,24<40m,27.7.f,1424,2.207557957,0.002979878
FRA,2016,Q2,OTB_DEF,24<40m,27.7.g,2,0.003819268,0.0000185
FRA,2016,Q2,OTB_DEF,24<40m,27.7.h,418399,651.8525686,2.351183732
FRA,2016,Q2,OTB_DEF,24<40m,27.7.j,243658,352.1519524,1.277310913
FRA,2016,Q2,OTB_DEF,24<40m,27.7.k,11149,12.93154509,0.038010621
FRA,2016,Q2,OTB_DWS,>=40m,27.3.a,510,0.27547619,0
FRA,2016,Q2,OTB_DWS,>=40m,27.6.a,152983,82.69357742,0.279486087
FRA,2016,Q2,OTB_DWS,>=40m,27.4.a,73,0.039710116,0.000134826
FRA,2016,Q2,OTB_DWS,>=40m,27.6.a,27320,14.76780642,0.063693344
FRA,2016,Q2,OTB_DWS,24<40m,27.6.a,430,0.731173431,0.003010642
FRA,2016,Q2,OTB_MOL,10<24m,27.7.d,350,2.034722222,0.013269308
FRA,2016,Q2,OTB_SPF,<10m,27.7.d,26,0.25,0.002453293
FRA,2016,Q2,OTB_SPF,<10m,27.8.a,185,1.604166667,0.054662291
FRA,2016,Q2,OTB_SPF,10<24m,27.7.d,23028,122.7174828,1.346188301
FRA,2016,Q2,OTB_SPF,10<24m,27.7.e,202,1.464791667,0.009208273
FRA,2016,Q2,OTB_SPF,<10m,27.7.d,57,0.453333333,0.00282256
FRA,2016,Q2,OTB_SPF,<10m,27.8.a,126,1.333333333,0.028664978
FRA,2016,Q2,OTB_SPF,10<24m,27.4.b,16177,35.75725648,0.17980628
FRA,2016,Q2,OTB_SPF,10<24m,27.4.c,1126,2.445527778,0.000583637
FRA,2016,Q2,OTB_SPF,10<24m,27.7.d,34058,118.2296029,0.934713795
FRA,2016,Q2,OTB_SPF,10<24m,27.7.e,1162,4.406582252,0.058033383
FRA,2016,Q2,OTB_SPF,10<24m,27.8.a,15771,69.14468415,0.704839663
FRA,2016,Q2,OTB_SPF,10<24m,27.8.b,2701,9.42061953,0.080559351
FRA,2016,Q2,OTB_SPF,10<24m,27.8.c,61,0.115088744,0.000510687
FRA,2016,Q2,OTB_SPF,24<40m,27.4.b,7158,14.07681865,0.05456632
FRA,2016,Q2,OTB_SPF,24<40m,27.7.d,15719,32.29629772,0.177392969
FRA,2016,Q2,OTB_SPF,24<40m,27.8.a,636,1.07921875,0.002031228
FRA,2016,Q2,OTM_DEF,<10m,27.7.d,1568,11.19875,0.167295716
FRA,2016,Q2,OTM_DEF,10<24m,27.7.d,3859,26.13893952,0.345305117
FRA,2016,Q2,OTM_DEF,10<24m,27.8.a,3263,7.955905122,0.033807007
FRA,2016,Q2,OTM_DEF,10<24m,27.8.b,0,0,0
FRA,2016,Q2,OTM_DEF,>=40m,27.6.a,121926,38.70825005,0.253728528
FRA,2016,Q2,OTM_DEF,>=40m,27.7.c,5947,1.835560345,0.00354487
FRA,2016,Q2,OTM_DEF,>=40m,27.7.j,1982,0.611853448,0.000936246
FRA,2016,Q2,OTM_DEF,>=40m,27.7.k,1982,0.611853448,0.000135791
FRA,2016,Q2,OTM_DEF,10<24m,27.7.d,4252,14.88364449,0.117443673
