country,metier,year,landIC,percLandIC,landAccess,percLandAccess,matchTo
GE,GNS_DEF_>=220_0_0_all,2015,474069,0.977408332,335956,0.998628644,
GE,GNS_DEF_all_0_0_all,2015,265816,0.988484244,299492,0.999152275,
GE,Gillnets set,2015,981.4,0.957655018,NA,NA,
GE,LLS_FIF_0_0_0_all,2015,NA,NA,3,1,Longline set
GE,Longline set,2015,4589,0.999734911,NA,NA,
GE,MIS_MIS_0_0_0_HC,2015,NA,NA,40059761,0.913231893,MIS_MIS_0_0_0_IBC
GE,MIS_MIS_0_0_0_IBC,2015,479,1,NA,NA,
GE,OTB_CRU_16-31_0_0_all,2015,NA,NA,12961391,0.960103164,OTB_CRU_32-69_0_0_all
GE,OTB_CRU_32-69_0_0_all,2015,19412,0.998446215,129317,0.999612116,
GE,OTB_CRU_70-99_0_0_all,2015,1257737,0.916762443,1704.6065,0.99804126,
GE,OTB_CRU_90-119_0_0_all,2015,63637,0.996672468,70331,0.999735082,
GE,OTB_DEF_70-99_0_0_all,2015,NA,NA,58192,0.999836825,OTB_CRU_70-99_0_0_all
GE,OTB_DEF_>=120_0_0_all,2015,8268969,0.344548027,8564.9235,0.975078046,
GE,OTB_DEF_>=120_0_0_all_FDF,2015,4952244,0.550896109,5226.7565,0.995060932,
GE,OTB_SPF_32-69_0_0_all,2015,11929,0.999543698,50988622,0.843191545,
GE,OTM_SPF_32-69_0_0_all,2015,NA,NA,47761,0.99992033,OTB_SPF_32-69_0_0_all
GE,Passive,2015,23157,0.997637364,NA,NA,
GE,SSC_DEF_>=120_0_0_all,2015,3996,0.999901414,2847,0.999995523,
GE,SSC_DEF_>=120_0_0_all_FDF,2015,14.41,0.999046645,1.9975,0.999999016,
GE,TBB_CRU_16-31_0_0_all,2015,1223,0.999952374,13846.7555,0.937441512,
GE,TBB_DEF_70-99_0_0_all,2015,3079.3,0.679203126,6202.5075,0.985922489,
GE,TBB_DEF_>=120_0_0_all,2015,132876,0.994020867,133.69,0.999386018,
GE,active,2015,NA,NA,431277,0.754043215,Active
GE,Active,2016,1041453,0.893713142,NA,NA,
GE,FPO_CRU_0_0_0_all,2016,NA,NA,15343,0.999988842,
GE,Fleet-All,2016,1063.99,0.840670202,NA,NA,
GE,GNS_DEF_100-119_0_0_all,2016,2,1,NA,NA,
GE,GNS_DEF_120-219_0_0_all,2016,97284,0.986400378,97192,0.999767914,
GE,GNS_DEF_>=220_0_0_all,2016,353379,0.958192586,176045,0.999236992,
GE,GNS_DEF_all_0_0_all,2016,293899,0.973161353,313773,0.998946165,
GE,Gillnets set,2016,912.62,0.940194403,NA,NA,
GE,Longline set,2016,3316,0.999842061,NA,NA,
GE,MIS_MIS_0_0_0_HC,2016,17554,0.999207147,38469995,0.94610333,
GE,MIS_MIS_0_0_0_IBC,2016,825,0.999999898,NA,NA,
GE,OTB_CRU_16-31_0_0_all,2016,1.32,0.999909291,5622216,0.978339181,
GE,OTB_CRU_32-69_0_0_all,2016,50542,0.992492672,124705,0.999443005,
GE,OTB_CRU_70-99_0_0_all,2016,1275.54,0.786479414,2111.1895,0.99842781,
GE,OTB_CRU_90-119_0_0_all,2016,69075,0.989918483,72934,0.999888401,
GE,OTB_DEF_70-99_0_0_all,2016,NA,NA,99484,0.999607353,OTB_CRU_70-99_0_0_all
GE,OTB_DEF_>=120_0_0_all,2016,6018579,0.30653628,6242.9715,0.96905126,
GE,OTB_DEF_>=120_0_0_all_FDF,2016,4819767,0.552015063,4977.12751,0.994940118,
GE,OTB_SPF_32-69_0_0_all,2016,26351,0.998313092,60688534,0.88255076,
GE,OTM_SPF_32-69_0_0_all,2016,45456,0.994807822,45456,0.999963495,
GE,Passive,2016,162653,0.981445542,NA,NA,
GE,SSC_DEF_>=120_0_0_all,2016,9.15,0.999673171,4014,0.999995473,
GE,SSC_DEF_>=120_0_0_all_FDF,2016,42472,0.996970992,2.7405,1,
GE,TBB_CRU_16-31_0_0_all,2016,954,0.99995788,7647997,0.958737848,
GE,TBB_DEF_70-99_0_0_all,2016,3327968,0.721514031,5071844,0.986717885,
GE,active,2016,NA,NA,473542,0.782293084,Active
GE,Active,2017,682232,0.953494819,NA,NA,
GE,FPO_CRU_0_0_0_all,2017,NA,NA,43504,0.999945666,
GE,Fleet-All,2017,1259445,0.831561679,NA,NA,
GE,GNS_DEF_100-119_0_0_all,2017,NA,NA,29,1,GNS_DEF_all_0_0_all
GE,GNS_DEF_120-219_0_0_all,2017,733,1,733,0.99999996,
GE,GNS_DEF_>=220_0_0_all,2017,743978,0.917366858,577962,0.999161363,
GE,GNS_DEF_all_0_0_all,2017,306616,0.993786833,344819,0.999638596,
GE,Gillnets set,2017,454249,0.977549818,NA,NA,
GE,LLS_FIF_0_0_0_all,2017,NA,NA,952,0.999998945,Longline set
GE,Longline set,2017,1717,0.999782988,NA,NA,
GE,MIS_MIS_0_0_0_HC,2017,761,0.999961184,49266572,0.941031883,
GE,MIS_MIS_0_0_0_IBC,2017,14887,0.999379414,NA,NA,
GE,OTB_CRU_16-31_0_0_all,2017,NA,NA,12550843,0.97586088,
GE,OTB_CRU_32-69_0_0_all,2017,NA,NA,91742,0.999765567,OTB_SPF_32-69_0_0_all
GE,OTB_CRU_70-99_0_0_all,2017,876347,0.877969104,1796.90335,0.998361459,
GE,OTB_CRU_90-119_0_0_all,2017,27034,0.998591065,30.25,0.999987533,
GE,OTB_DEF_70-99_0_0_all,2017,NA,NA,86.62456,0.999885457,OTB_CRU_70-99_0_0_all
GE,OTB_DEF_>=120_0_0_all,2017,12028686,0.636985512,12614.46989,0.958490412,
GE,OTB_SPF_32-69_0_0_all,2017,35979,0.99569212,57399773,0.872846548,
GE,OTM_SPF_32-69_0_0_all,2017,1.39,0.999856596,1.39,0.999997628,
GE,Passive,2017,27709,0.997159465,NA,NA,
GE,SSC_DEF_>=120_0_0_all,2017,5904,0.999692064,5.90413,0.999995704,
GE,TBB_CRU_16-31_0_0_all,2017,1214,0.999920884,8898.40748,0.988176349,
GE,TBB_DEF_70-99_0_0_all,2017,2414886,0.764867095,5562.23761,0.995874531,
GE,active,2017,NA,NA,573266,0.793404796,Active
GE,Active,2018,541.38246,0.978812218,NA,NA,
GE,FPO_CRU_0_0_0_all,2018,NA,NA,33.84963,0.999729766,
GE,Fleet-All,2018,2632182,0.71551812,NA,NA,
GE,GNS_DEF_100-119_0_0_all,2018,26,1,0.02553,1,
GE,GNS_DEF_120-219_0_0_all,2018,3443,0.999658982,4.47731,0.999996481,
GE,GNS_DEF_>=220_0_0_all,2018,821964,0.919583933,562.16475,0.995889225,
GE,GNS_DEF_all_0_0_all,2018,276594,0.992769532,288.98034,0.9976501,
GE,Gillnets set,2018,632.35251,0.951493312,NA,NA,
GE,LLS_FIF_0_0_0_all,2018,NA,NA,0.15136,0.999999844,Longline set
GE,Longline set,2018,2423,0.99978125,NA,NA,
GE,MIS_MIS_0_0_0_HC,2018,2083,0.999886361,50598.54743,0.721231273,
GE,MIS_MIS_0_0_0_IBC,2018,16.81,0.99863068,NA,NA,
GE,MIS_MIS_All_0_0_All,2018,0.11,0.999998688,NA,NA,
GE,OTB_CRU_16-31_0_0_all,2018,NA,NA,9882.56592,0.963011054,OTB_CRU_32-69_0_0_all
GE,OTB_CRU_32-69_0_0_all,2018,377,0.999993137,263.31928,0.999254611,
GE,OTB_CRU_70-99_0_0_all,2018,911619,0.878106497,1459.62474,0.992463726,
GE,OTB_CRU_90-119_0_0_all,2018,10764,0.999173846,14.72299,0.999931598,
GE,OTB_DEF_70-99_0_0_all,2018,NA,NA,44.12883,0.999523506,OTB_CRU_70-99_0_0_all
GE,OTB_DEF_>=120_0_0_all,2018,11547338,0.582694589,11998.59076,0.902792557,
GE,OTB_SPF_32-69_0_0_all,2018,25.39,0.996853935,67764.0156,0.412913729,
GE,OTM_SPF_32-69_0_0_all,2018,18.4,0.997782424,18.39999,0.999841885,
GE,Passive,2018,55.55117,0.995572721,NA,NA,
GE,SSC_DEF_>=120_0_0_all,2018,6171,0.999485243,6.17073,0.999969199,
GE,TBB_CRU_16-31_0_0_all,2018,1739,0.999974113,17797.75858,0.82968026,
GE,TBB_DEF_70-99_0_0_all,2018,2310417,0.832104946,3373.90642,0.983569639,
GE,TBB_DEF_>=120_0_0_all,2018,NA,NA,0.40068,0.999998922,TBB_DEF_70-99_0_0_all
GE,Active,2019,1012262,0.848628215,NA,NA,
GE,FPO_CRU_0_0_0_all,2019,NA,NA,5.45634,0.999973229,
GE,Fleet-All,2019,4620842,0.714437695,NA,NA,
GE,GNS_DEF_100-119_0_0_all,2019,11,1,0.01054,1,
GE,GNS_DEF_120-219_0_0_all,2019,3017,0.999808038,3.01747,0.99999847,
GE,GNS_DEF_>=220_0_0_all,2019,937143,0.945447979,607.61845,0.995796064,
GE,GNS_DEF_all_0_0_all,2019,167687,0.993068986,200.4674,0.997472983,
GE,Gillnets set,2019,775497,0.984602532,NA,NA,
GE,Longline set,2019,0.71,0.999998485,NA,NA,
GE,MIS_MIS_0_0_0_HC,2019,1007,0.999962638,39572.4321,0.724904241,
GE,MIS_MIS_0_0_0_IBC,2019,12567,0.999016967,11.27067,0.99986365,
GE,OTB_CRU_16-31_0_0_all,2019,2055,0.999911795,7658.58347,0.945574652,
GE,OTB_CRU_32-69_0_0_all,2019,NA,NA,120952,0.998484752,OTB_SPF_32-69_0_0_all
GE,OTB_CRU_70-89_0_0_all,2019,NA,NA,0.15345,0.999999754,OTB_CRU_70-99_0_0_all
GE,OTB_CRU_70-99_0_0_all,2019,980474,0.89813198,1810.10648,0.990713308,
GE,OTB_CRU_90-119_0_0_all,2019,17651,0.998382464,18522,0.999665075,
GE,OTB_CRU_all_0_0_all,2019,NA,NA,0.01887,0.999999912,OTB_CRU_70-99_0_0_all
GE,OTB_DEF_70-99_0_0_all,2019,NA,NA,91.3953,0.999249278,OTB_CRU_70-99_0_0_all
GE,OTB_DEF_>=120_0_0_all,2019,9529346,0.481133112,9993.5849,0.808501032,
GE,OTB_SPF_32-69_0_0_all,2019,19014,0.997491271,47086.3011,0.393879048,
GE,OTM_SPF_32-69_0_0_all,2019,21011,0.996531262,12468,0.99976937,
GE,Passive,2019,22355,0.995470424,NA,NA,
GE,SSC_DEF_>=120_0_0_all,2019,5756,0.999655711,7.64333,0.999927587,
GE,TBB_CRU_16-31_0_0_all,2019,6895,0.999365093,8727.89296,0.881510254,
GE,TBB_DEF_70-99_0_0_all,2019,1645522,0.797519485,3585.99762,0.975571685,
GE,TBB_DEF_<16_0_0_all,2019,19,0.999999445,NA,NA,
GE,TBB_DEF_>=120_0_0_all,2019,25208,0.994341729,31.18446,0.999510137,
NL,FPO_CRU_0_0_0_all,2009,4855,0.998169168,NA,NA,
NL,GNS_DEF_10-30_0_0_all,2009,2005,0.999671409,NA,NA,
NL,GNS_DEF_100-119_0_0_all,2009,5002,0.997692102,NA,NA,
NL,GNS_DEF_120-219_0_0_all,2009,102896,0.970130862,NA,NA,
NL,GNS_DEF_90-99_0_0_all,2009,4814,0.998642205,NA,NA,
NL,GNS_DEF_>=220_0_0_all,2009,0.12,0.999977694,NA,NA,
NL,GNS_DEF_all_0_0_all,2009,739,0.999965903,NA,NA,
NL,GTR_DEF_100-119_0_0_all,2009,0.09,0.999986538,NA,NA,
NL,GTR_DEF_120-219_0_0_all,2009,74225,0.977424418,NA,NA,
NL,MIS_MIS_0_0_0_HC,2009,220081,0.932001263,16559.73,0.918475531,
NL,OTB_CRU_16-31_0_0_all,2009,32,1,NA,NA,
NL,OTB_CRU_70-99_0_0_all,2009,60729,0.98968447,NA,NA,
NL,OTB_DEF_100-119_0_0_all,2009,143865,0.94613784,2688.11,0.969134299,
NL,OTB_DEF_16-31_0_0_all,2009,NA,NA,0.09,1,OTB_CRU_16-31_0_0_all
NL,OTB_DEF_32-69_0_0_all,2009,NA,NA,1.51,0.999997337,OTB_DEF_70-99_0_0_all
NL,OTB_DEF_70-99_0_0_all,2009,676208,0.770100146,4973.98,0.940923355,
NL,OTB_DEF_90-119_0_0_all,2009,NA,NA,3.1,0.999990523,OTB_DEF_100-119_0_0_all
NL,OTB_DEF_>=120_0_0_all,2009,672826,0.836213907,2012.6,0.978217265,
NL,OTB_MCD_70-99_0_0_all,2009,1413,0.999810255,NA,NA,
NL,OTB_MCD_>=55_0_0,2009,NA,NA,24.11,0.999948235,OTB_MCD_70-99_0_0_all
NL,OTM_SPF_32-69_0_0_all,2009,NA,NA,143158.63,0.646082146,OTB_DEF_32-69_0_0_all
NL,OTT_DEF_100-119_0_0_all,2009,845,0.999893287,NA,NA,
NL,OTT_DEF_80-89_0_0_all,2009,4494,0.999083798,NA,NA,
NL,OTT_DEF_>=120_0_0_all,2009,3975,0.999474392,NA,NA,
NL,PTB_DEF_70-99_0_0_all,2009,55,0.999991942,NA,NA,
NL,SDN_all_0_0_all,2009,NA,NA,412.39,0.999303546,SSC_DEF_70-99_0_0_all
NL,SSC_DEF_100-119_0_0_all,2009,299483,0.91037549,NA,NA,
NL,SSC_DEF_70-99_0_0_all,2009,455244,0.880947454,NA,NA,
NL,SSC_DEF_>=120_0_0_all,2009,29755,0.997200591,NA,NA,
NL,SSC_DEF_all_0_0_all,2009,NA,NA,1885.44,0.995535149,SSC_DEF_70-99_0_0_all
NL,TBB_CRU_16-31_0_0_all,2009,141276,0.960020014,422.61,0.997442409,
NL,TBB_DEF_100-119_0_0_all,2009,46735,0.994276782,3562.86,0.957002722,
NL,TBB_DEF_16-31_0_0_all,2009,NA,NA,6.27,0.999976532,TBB_CRU_16-31_0_0_all
NL,TBB_DEF_70-99_0_0_all,2009,7160941,0.703654059,43797.09,0.843740631,
NL,TBB_DEF_90-119_0_0_all,2009,NA,NA,118.74,0.999839426,TBB_DEF_100-119_0_0_all
NL,TBB_DEF_<16_0_0_all,2009,0.05,0.999996856,0.4,0.999999143,
NL,TBB_DEF_>=120_0_0_all,2009,64039,0.983717069,1951.85,0.987026063,
NL,TBB_MCD_70-99_0_0_all,2009,NA,NA,0.1,0.999999594,TBB_DEF_70-99_0_0_all
NL,FPO_CRU_0_0_0_all,2010,3561,0.99924484,NA,NA,
NL,GND_DEF_100-119_0_0_all,2010,NA,NA,0.07,0.999999847,GNS_DEF_all_0_0_all
NL,GNS_DEF_100-119_0_0_all,2010,6201,0.998928992,NA,NA,
NL,GNS_DEF_120-219_0_0_all,2010,67573,0.98202303,NA,NA,
NL,GNS_DEF_90-99_0_0_all,2010,3235,0.999531772,NA,NA,
NL,GNS_DEF_all_0_0_all,2010,1003,0.999857022,NA,NA,
NL,GTR_DEF_100-119_0_0_all,2010,115,0.999989534,NA,NA,
NL,GTR_DEF_120-219_0_0_all,2010,58543,0.992700825,NA,NA,
NL,MIS_MIS_0_0_0_HC,2010,397506,0.940088208,16008.27,0.896346804,
NL,OTB_CRU_16-31_0_0_all,2010,259,0.999979334,NA,NA,
NL,OTB_CRU_70-99_0_0_all,2010,61843,0.987508276,NA,NA,
NL,OTB_DEF_100-119_0_0_all,2010,144897,0.952940039,2768.91,0.971600032,
NL,OTB_DEF_16-31_0_0_all,2010,NA,NA,0.03,1,OTB_CRU_16-31_0_0_all
NL,OTB_DEF_70-99_0_0_all,2010,694.71,0.85424525,4882.17,0.921217293,
NL,OTB_DEF_90-119_0_0_all,2010,NA,NA,56.04,0.999752424,OTB_DEF_100-119_0_0_all
NL,OTB_DEF_<16_0_0_all,2010,113,0.999999557,NA,NA,
NL,OTB_DEF_>=120_0_0_all,2010,695284,0.79262703,2323.36,0.983435568,
NL,OTB_DEF_All_0_0_All,2010,5,1,NA,NA,
NL,OTB_MCD_70-99_0_0_all,2010,0.32,0.999956361,NA,NA,
NL,OTB_MCD_>=55_0_0,2010,NA,NA,20.86,0.999979471,OTB_DEF_All_0_0_All
NL,OTM_SPF_32-69_0_0_all,2010,NA,NA,112605.17,0.573627227,OTB_DEF_All_0_0_All
NL,PTB_DEF_70-99_0_0_all,2010,0.8,0.999927979,NA,NA,
NL,SDN_DEF_70-99_0_0_all,2010,42608,0.996479998,NA,NA,
NL,SDN_DEF_>=120_0_0_all,2010,2664,0.999768059,NA,NA,
NL,SDN_all_0_0_all,2010,NA,NA,350.98,0.997708551,SDN_DEF_70-99_0_0_all
NL,SSC_DEF_100-119_0_0_all,2010,816216,0.730957898,NA,NA,
NL,SSC_DEF_70-99_0_0_all,2010,570324,0.904830889,NA,NA,
NL,SSC_DEF_>=120_0_0_all,2010,21.41,0.998378986,NA,NA,
NL,SSC_DEF_all_0_0_all,2010,NA,NA,2955.31,0.957494799,SSC_DEF_100-119_0_0_all
NL,TBB_CRU_16-31_0_0_all,2010,87243,0.968664566,345.18,0.999466949,
NL,TBB_DEF_100-119_0_0_all,2010,90042,0.960926433,4166.1,0.942440017,
NL,TBB_DEF_16-31_0_0_all,2010,NA,NA,3.93,0.999999491,TBB_CRU_16-31_0_0_all
NL,TBB_DEF_70-89_0_0_all,2010,NA,NA,23.71,0.999873207,TBB_DEF_70-99_0_0_all
NL,TBB_DEF_70-99_0_0_all,2010,7424914,0.658562543,47342.79,0.814798332,
NL,TBB_DEF_90-119_0_0_all,2010,NA,NA,490.71,0.995920608,TBB_DEF_100-119_0_0_all
NL,TBB_DEF_>=120_0_0_all,2010,83036,0.976029554,1960.15,0.993420859,
NL,GNS_DEF_10-30_0_0_all,2011,215,0.999991064,NA,NA,
NL,GNS_DEF_100-119_0_0_all,2011,12131,0.999432069,NA,NA,
NL,GNS_DEF_120-219_0_0_all,2011,48192,0.995819779,NA,NA,
NL,GNS_DEF_90-99_0_0_all,2011,7732,0.999590176,NA,NA,
NL,GNS_DEF_all_0_0_all,2011,0.15,0.999994131,NA,NA,
NL,GTR_DEF_100-119_0_0_all,2011,14,0.999999734,NA,NA,
NL,GTR_DEF_120-219_0_0_all,2011,16565,0.998868188,NA,NA,
NL,MIS_MIS_0_0_0_HC,2011,38997631,0.797434457,13300.71,0.899619363,
NL,MIS_MIS_0_0_0_HC_FDF,2011,0.13,0.99999679,NA,NA,
NL,OTB_CRU_16-31_0_0_all,2011,1152,0.99997037,NA,NA,
NL,OTB_CRU_70-99_0_0_all,2011,66724,0.993802617,NA,NA,
NL,OTB_DEF_100-119_0_0_all,2011,131519,0.988642412,4267.47,0.965913517,
NL,OTB_DEF_16-31_0_0_all,2011,NA,NA,2.43,0.999998944,OTB_CRU_16-31_0_0_all
NL,OTB_DEF_32-69_0_0_all,2011,NA,NA,73,0.99989491,OTB_DEF_70-99_0_0_all
NL,OTB_DEF_70-99_0_0_all,2011,305259,0.979992381,5406.57,0.92340231,
NL,OTB_DEF_70-99_0_0_all_FDF,2011,15445,0.999184011,NA,NA,
NL,OTB_DEF_<16_0_0_all,2011,797,0.999986668,NA,NA,
NL,OTB_DEF_>=120_0_0_all,2011,324663,0.97375036,2137.25,0.990346312,
NL,OTB_DEF_>=120_0_0_all_FDF,2011,41175,0.998529462,NA,NA,
NL,OTB_MCD_70-99_0_0_all,2011,1.73,0.999946814,NA,NA,
NL,OTB_MCD_>=55_0_0,2011,NA,NA,10,0.999938899,OTB_MCD_70-99_0_0_all
NL,OTM_SPF_32-69_0_0_all,2011,NA,NA,144419.26,0.635285491,MIS_MIS_0_0_0_HC
NL,SDN_DEF_100-119_0_0_all,2011,3075,0.999856944,NA,NA,
NL,SDN_DEF_70-99_0_0_all,2011,43639,0.997687504,NA,NA,
NL,SDN_DEF_>=120_0_0_all,2011,2665,0.999911439,NA,NA,
NL,SDN_all_0_0_all,2011,NA,NA,348.22,0.998420092,SDN_DEF_70-99_0_0_all
NL,SSC_DEF_100-119_0_0_all,2011,567732,0.96711156,NA,NA,
NL,SSC_DEF_100-119_0_0_all_FDF,2011,291501,0.985953075,NA,NA,
NL,SSC_DEF_70-99_0_0_all,2011,597213,0.955502417,NA,NA,
NL,SSC_DEF_70-99_0_0_all_FDF,2011,76322,0.992438226,NA,NA,
NL,SSC_DEF_>=120_0_0_all,2011,5203,0.999696568,NA,NA,
NL,SSC_DEF_>=120_0_0_all_FDF,2011,4768,0.999794065,NA,NA,
NL,SSC_DEF_All_0_0_All,2011,13,1,NA,NA,
NL,SSC_DEF_all_0_0_all,2011,NA,NA,3417.05,0.980944769,SSC_DEF_All_0_0_All
NL,TBB_CRU_16-31_0_0_all,2011,47.7,0.996795162,262.27,0.999573791,
NL,TBB_DEF_100-119_0_0_all,2011,109308,0.990877573,5396.59,0.947141355,
NL,TBB_DEF_16-31_0_0_all,2011,NA,NA,5.94,0.999965029,TBB_CRU_16-31_0_0_all
NL,TBB_DEF_70-99_0_0_all,2011,7132922,0.943290439,46790.23,0.841110906,
NL,TBB_DEF_90-119_0_0_all,2011,NA,NA,5.28,0.999988255,TBB_DEF_100-119_0_0_all
NL,TBB_DEF_<16_0_0_all,2011,0.13,0.999999448,0.18,0.999999736,
NL,TBB_DEF_>=120_0_0_all,2011,50455,0.994834335,1487.19,0.996888308,
NL,TBB_MCD_70-99_0_0_all,2011,NA,NA,0.06,1,TBB_DEF_70-99_0_0_all
NL,FPO_CRU_0_0_0_all,2012,3.13,0.999836571,NA,NA,
NL,GNS_DEF_10-30_0_0_all,2012,416,0.999991708,NA,NA,
NL,GNS_DEF_100-119_0_0_all,2012,71.981789,0.992538993,NA,NA,
NL,GNS_DEF_120-219_0_0_all,2012,42.11,0.994567775,NA,NA,
NL,GNS_DEF_120-219_0_0_all_FDF,2012,13.45,0.999198403,NA,NA,
NL,GNS_DEF_90-99_0_0_all,2012,5353,0.999680114,NA,NA,
NL,GNS_DEF_all_0_0_all,2012,207.363158,0.978658202,NA,NA,
NL,GTR_DEF_120-219_0_0_all,2012,1066,0.999942747,NA,NA,
NL,GTR_DEF_all_0_0_all,2012,13.066565,0.999455749,NA,NA,
NL,MIS_MIS_0_0_0_HC,2012,386.590096,0.969501168,11815.15,0.875939094,
NL,MIS_MIS_0_0_0_HC_FDF,2012,37.57,0.99682551,NA,NA,
NL,MIS_MIS_0_0_0_HC_all,2012,NA,NA,53.19,0.999748656,MIS_MIS_0_0_0_HC
NL,OTB_CRU_16-31_0_0_all,2012,58,1,NA,NA,
NL,OTB_CRU_70-99_0_0_all,2012,4283484,0.838774382,NA,NA,
NL,OTB_CRU_70-99_0_0_all_FDF,2012,1.03,0.999983515,NA,NA,
NL,OTB_DEF_100-119_0_0_all,2012,186779,0.982336813,4518.07,0.953519254,
NL,OTB_DEF_100-119_0_0_all_FDF,2012,22468,0.998933505,NA,NA,
NL,OTB_DEF_16-31_0_0_all,2012,NA,NA,1.26,0.99999214,OTB_CRU_16-31_0_0_all
NL,OTB_DEF_32-69_0_0_all,2012,NA,NA,4.3,0.9999861,OTB_DEF_All_0_0_All
NL,OTB_DEF_70-99_0_0_all,2012,151845,0.988338626,4762.6,0.931864254,
NL,OTB_DEF_70-99_0_0_all_FDF,2012,38085,0.996085569,NA,NA,
NL,OTB_DEF_<16_0_0_all,2012,363,0.999998858,NA,NA,
NL,OTB_DEF_>=120_0_0_all,2012,473041,0.961887279,856.22,0.997063823,
NL,OTB_DEF_>=120_0_0_all_FDF,2012,152893,0.98534804,NA,NA,
NL,OTB_DEF_All_0_0_All,2012,1849,0.999921752,NA,NA,
NL,OTB_MCD_70-99_0_0_all,2012,2476,0.999885336,NA,NA,
NL,OTB_MCD_>=55_0_0,2012,NA,NA,23.71,0.999862298,OTB_DEF_All_0_0_All
NL,OTB_SPF_32-69_0_0_all,2012,60.9,0.993738418,NA,NA,
NL,OTM_SPF_32-69_0_0_all,2012,NA,NA,132120.05,0.633248202,OTB_SPF_32-69_0_0_all
NL,SDN_DEF_100-119_0_0_all,2012,6039,0.999574687,NA,NA,
NL,SDN_DEF_70-99_0_0_all,2012,27481,0.997964826,NA,NA,
NL,SDN_DEF_>=120_0_0_all,2012,30367,0.997423588,NA,NA,
NL,SDN_all_0_0_all,2012,NA,NA,206.01,0.999493718,SDN_DEF_>=120_0_0_all
NL,SSC_DEF_100-119_0_0_all,2012,141289,0.991121312,NA,NA,
NL,SSC_DEF_100-119_0_0_all_FDF,2012,898.32,0.939681507,NA,NA,
NL,SSC_DEF_70-99_0_0_all,2012,654442,0.952570739,NA,NA,
NL,SSC_DEF_70-99_0_0_all_FDF,2012,257579,0.974574185,NA,NA,
NL,SSC_DEF_>=120_0_0_all,2012,1026602,0.9219891,NA,NA,
NL,SSC_DEF_>=120_0_0_all_FDF,2012,4814,0.999774926,NA,NA,
NL,SSC_DEF_all_0_0_all,2012,NA,NA,4259.21,0.973933545,SSC_DEF_>=120_0_0_all
NL,TBB_CRU_16-31_0_0_all,2012,38.98,0.995335485,300.96,0.998506317,
NL,TBB_DEF_100-119_0_0_all,2012,5501888,0.754411188,6905.55,0.909037228,
NL,TBB_DEF_16-31_0_0_all,2012,NA,NA,21.53,0.999965491,TBB_CRU_16-31_0_0_all
NL,TBB_DEF_70-99_0_0_all,2012,32802829,0.646051535,38819.55,0.819309366,
NL,TBB_DEF_70-99_0_0_all_FDF,2012,26716,0.998490998,NA,NA,
NL,TBB_DEF_<16_0_0_all,2012,1.04,0.999963229,1.19,0.999997843,
NL,TBB_DEF_>=120_0_0_all,2012,3198.568936,0.901770179,3969.65,0.992959981,
NL,TBB_DEF_>=70_0_0_all,2012,NA,NA,0.45,1,TBB_DEF_70-99_0_0_all
NL,GNS_DEF_10-30_0_0_all,2013,68,0.999999869,NA,NA,
NL,GNS_DEF_100-119_0_0_all,2013,2514,0.999905462,NA,NA,
NL,GNS_DEF_120-219_0_0_all,2013,37049,0.998767261,NA,NA,
NL,GNS_DEF_120-219_0_0_all_FDF,2013,2,1,NA,NA,
NL,GNS_DEF_90-99_0_0_all,2013,4398,0.999758767,NA,NA,
NL,GNS_DEF_all_0_0_all,2013,206,0.999998595,NA,NA,
NL,GTR_DEF_120-219_0_0_all,2013,1251,0.999988838,NA,NA,
NL,MIS_MIS_0_0_0_HC,2013,2654771,0.872925905,3976.89,0.939540209,
NL,MIS_MIS_0_0_0_HC_FDF,2013,45174,0.996452747,NA,NA,
NL,OTB_CRU_16-31_0_0_all,2013,2527,0.99985838,NA,NA,
NL,OTB_CRU_70-99_0_0_all,2013,112398,0.992150483,NA,NA,
NL,OTB_DEF_100-119_0_0_all,2013,2567307,0.921005937,3283.35,0.99221269,
NL,OTB_DEF_100-119_0_0_all_FDF,2013,22615,0.99919079,NA,NA,
NL,OTB_DEF_16-31_0_0_all,2013,NA,NA,6.68,0.999970967,OTB_CRU_16-31_0_0_all
NL,OTB_DEF_70-99_0_0_all,2013,912395,0.938093096,3328.2,0.975547675,
NL,OTB_DEF_70-99_0_0_all_FDF,2013,9329,0.999583044,NA,NA,
NL,OTB_DEF_<16_0_0_all,2013,5,0.999999963,NA,NA,
NL,OTB_DEF_>=120_0_0_all,2013,44324,0.997282839,880.38,0.996681158,
NL,OTB_DEF_>=120_0_0_all_FDF,2013,42214,0.998073414,NA,NA,
NL,OTB_MCD_>=55_0_0,2013,NA,NA,5.72,1,OTB_DEF_70-99_0_0_all
NL,OTM_SPF_32-69_0_0_all,2013,99744,0.994018469,131343.15,0.666647024,
NL,SDN_DEF_100-119_0_0_all,2013,4985,0.999676402,NA,NA,
NL,SDN_DEF_70-99_0_0_all,2013,84808,0.995606737,NA,NA,
NL,SDN_DEF_>=120_0_0_all,2013,1797,0.999939116,NA,NA,
NL,SDN_all_0_0_all,2013,NA,NA,342.94,0.998421789,SDN_DEF_70-99_0_0_all
NL,SSC_DEF_100-119_0_0_all,2013,603414,0.966187392,NA,NA,
NL,SSC_DEF_100-119_0_0_all_FDF,2013,896724,0.954886771,NA,NA,
NL,SSC_DEF_70-99_0_0_all,2013,478216,0.984131516,NA,NA,
NL,SSC_DEF_70-99_0_0_all_FDF,2013,479938,0.975175579,NA,NA,
