"year","country","subArea","fleet","landings","discards"
2005,"Belgium","27.7.f","TBB_DEF",159.179,71.246
2005,"Belgium","27.7.g","OTB_CRU",4.45,10.1902380361251
2005,"Belgium","27.7.h","OTB_CRU",0.198,0.453408344079273
2005,"France","27.7.b","MIS_MIS",1.42666,2.24326151880765
2005,"France","27.7.b","OTB_CRU",0.34728,0.165361219602944
2005,"France","27.7.b","OTB_DEF",137.26053,51.2367097555672
2005,"France","27.7.c","MIS_MIS",0.74001,1.16358204234565
2005,"France","27.7.c","OTB_CRU",0.00312,0.00149
2005,"France","27.7.c","OTB_DEF",81.0565,33.7824566579826
2005,"France","27.7.d","MIS_MIS",0.11579,0.182066681103233
2005,"France","27.7.d","OTB_CRU",0,0
2005,"France","27.7.d","OTB_DEF",7.50674,2.75219228650439
2005,"France","27.7.e","MIS_MIS",1.46505,2.30362545254591
2005,"France","27.7.e","OTB_CRU",0.61761,0.294080950381489
2005,"France","27.7.e","OTB_DEF",321.44434,103.382840400949
2005,"France","27.7.f","MIS_MIS",1.13629,1.78668752975898
2005,"France","27.7.f","OTB_CRU",9.26456,4.41141912489367
2005,"France","27.7.f","OTB_DEF",683.97852,249.451152717652
2005,"France","27.7.g","MIS_MIS",5.63322,8.85760142779474
2005,"France","27.7.g","OTB_CRU",323.71424,154.140124183446
2005,"France","27.7.g","OTB_DEF",1652.00399,569.286084491297
2005,"France","27.7.h","MIS_MIS",15.90458,25.008153510155
2005,"France","27.7.h","OTB_CRU",52.03279,24.7759913329492
2005,"France","27.7.h","OTB_DEF",564.7551,216.556459451969
2005,"France","27.7.j","MIS_MIS",30.09003,47.3131694999284
2005,"France","27.7.j","OTB_CRU",1.36206,0.648559839246323
2005,"France","27.7.j","OTB_DEF",206.94167,63.5257348816125
2005,"France","27.7.k","MIS_MIS",0,0
2005,"France","27.7.k","OTB_CRU",0.19205,0.0914429499573546
2005,"France","27.7.k","OTB_DEF",1.75383,0.654584611383772
2005,"Ireland","27.7.b","GNS_DEF",8.204,0.777697791798107
2005,"Ireland","27.7.b","MIS_MIS",1.647,5.70272834655768
2005,"Ireland","27.7.b","OTB_CRU",22.776,18.79523
2005,"Ireland","27.7.b","OTB_DEF",166.968,137.78549
2005,"Ireland","27.7.b","TBB_DEF",0.174,0.077879644928037
2005,"Ireland","27.7.g","GNS_DEF",55.529,5.2638689274448
2005,"Ireland","27.7.g","MIS_MIS",526.94,1824.52682145422
2005,"Ireland","27.7.g","OTB_CRU",76.17,393.04705
2005,"Ireland","27.7.g","OTB_DEF",587.542,3031.79283
2005,"Ireland","27.7.g","TBB_DEF",221.964,99.3475718782
2005,"Ireland","27.7.j","MIS_MIS",0.922,3.19241987585075
2005,"Ireland","27.7.j","OTB_CRU",5.97,4.34126
2005,"Ireland","27.7.j","OTB_DEF",403.569,293.46687
2005,"Spain","27.7.b","OTB_DEF",10.01605,0
2005,"Spain","27.7.c.","OTB_DEF",0.2728,0
2005,"Spain","27.7.h","OTB_DEF",0.33165,0
2005,"Spain","27.7.j.","GNS_DEF",0.17,0.016115141955836
2005,"Spain","27.7.j.","MIS_MIS",4.91,7.72041976178316
2005,"Spain","27.7.j.","OTB_DEF",192.93172,2439.54879
2005,"Spain","27.7.k.","OTB_DEF",0,0
2005,"UK (England)","27.7.b","OTB_DEF",1.809,0.149497595102755
2005,"UK (England)","27.7.c","OTB_DEF",0.447,0.0369405334499344
2005,"UK (England)","27.7.d","OTB_DEF",0.001,8.26410144293835e-05
2005,"UK (England)","27.7.d","TBB_DEF",0.102,0
2005,"UK (England)","27.7.e","GNS_DEF",8.382,0.794571293375394
2005,"UK (England)","27.7.e","MIS_MIS",0.004,0
2005,"UK (England)","27.7.e","OTB_CRU",0.375,0.858727924392563
2005,"UK (England)","27.7.e","OTB_DEF",43.57,3.60066899868824
2005,"UK (England)","27.7.e","TBB_DEF",9.552,2.474
2005,"UK (England)","27.7.f","GNS_DEF",24.657,2.33735914826498
2005,"UK (England)","27.7.f","MIS_MIS",1.197,0
2005,"UK (England)","27.7.f","OTB_CRU",0.261,0.597674635377224
2005,"UK (England)","27.7.f","OTB_DEF",10.709,0.885002623524268
2005,"UK (England)","27.7.f","TBB_DEF",25.654,0
2005,"UK (England)","27.7.g","GNS_DEF",31.108,2.94888138801262
2005,"UK (England)","27.7.g","MIS_MIS",1.527,0
2005,"UK (England)","27.7.g","OTB_DEF",2.569,0.212304766069086
2005,"UK (England)","27.7.g","TBB_DEF",23.067,6.336
2005,"UK (England)","27.7.h","GNS_DEF",4.161,0.394441798107256
2005,"UK (England)","27.7.h","MIS_MIS",9.792,0
2005,"UK (England)","27.7.h","OTB_DEF",11.787,0.974089637079143
2005,"UK (England)","27.7.h","TBB_DEF",58.594,11.962
2005,"UK (England)","27.7.j","GNS_DEF",2.181,0.206747791798107
2005,"UK (England)","27.7.j","OTB_DEF",12.263,1.01342675994753
2005,"UK (England)","27.7.j","TBB_DEF",1.159,0
2005,"UK (England)","27.7.k","OTB_DEF",0.067,0.00553694796676869
2005,"UK(Scotland)","27.7.b","OTB_DEF",0,0
2005,"UK(Scotland)","27.7.c.","OTB_DEF",0,0
2005,"UK(Scotland)","27.7.j.","OTB_CRU",0,0
2005,"UK(Scotland)","27.7.j.","OTB_DEF",0,0
2005,"UK(Scotland)","27.7.k.","OTB_DEF",0,0
2006,"Belgium","27.7.e","OTB_CRU",0.058,0.0989576152865398
2006,"Belgium","27.7.f","OTB_CRU",0.596,1.01687480535824
2006,"Belgium","27.7.f","TBB_DEF",89.803,104.409
2006,"Belgium","27.7.g","OTB_CRU",7.357,12.5522616493633
2006,"Belgium","27.7.h","OTB_CRU",0.061,0.104076112628947
2006,"France","27.7.b","MIS_MIS",0.82965,0.75924950455271
2006,"France","27.7.b","OTB_DEF",130.12626,34.9791710804105
2006,"France","27.7.c","MIS_MIS",3.19306,2.9221107973327
2006,"France","27.7.c","OTB_DEF",96.154,22.5212664514348
2006,"France","27.7.d","MIS_MIS",0.00039,0.000356906293949927
2006,"France","27.7.d","OTB_CRU",0,0
2006,"France","27.7.d","OTB_DEF",0.3689,0.0518581465758312
2006,"France","27.7.e","MIS_MIS",1.9882,1.81948998366986
2006,"France","27.7.e","OTB_CRU",0.6203,1.05833463383174
2006,"France","27.7.e","OTB_DEF",446.61091,115.945846843552
2006,"France","27.7.f","MIS_MIS",0.97056,0.888202493989849
2006,"France","27.7.f","OTB_CRU",1.9839,3.3848622925339
2006,"France","27.7.f","OTB_DEF",577.48883,188.37673787399
2006,"France","27.7.g","MIS_MIS",0.89961,0.823273002821266
2006,"France","27.7.g","OTB_CRU",170.00086,290.049650038981
2006,"France","27.7.g","OTB_DEF",1089.40353,379.274932197315
2006,"France","27.7.h","MIS_MIS",7.29695,6.6777625170203
2006,"France","27.7.h","OTB_CRU",38.96109,66.474078540763
2006,"France","27.7.h","OTB_DEF",271.56255,88.1080558243572
2006,"France","27.7.j","MIS_MIS",27.25733,24.9443913673594
2006,"France","27.7.j","OTB_CRU",0.60785,1.03709286986075
2006,"France","27.7.j","OTB_DEF",263.36374,82.2073466618169
2006,"France","27.7.k","MIS_MIS",0.16271,0.148903136124596
2006,"France","27.7.k","OTB_CRU",0.08683,0.148146374747073
2006,"France","27.7.k","OTB_DEF",0.59959,0.182586026542914
2006,"Ireland","27.7.b","GNS_DEF",9.875,3.37921953798601
2006,"Ireland","27.7.b","MIS_MIS",1.392,1.2738809260982
2006,"Ireland","27.7.b","OTB_CRU",11.163,69.76807
2006,"Ireland","27.7.b","OTB_DEF",157.232,982.69038
2006,"Ireland","27.7.b","TBB_DEF",0.384,0.446455641793704
2006,"Ireland","27.7.g","GNS_DEF",39.523,13.5247487392224
2006,"Ireland","27.7.g","MIS_MIS",495.835,453.760595540159
2006,"Ireland","27.7.g","OTB_CRU",44.055,24.91647
2006,"Ireland","27.7.g","OTB_DEF",519.208,293.65162
2006,"Ireland","27.7.g","TBB_DEF",192.343,223.626608097725
2006,"Ireland","27.7.j","MIS_MIS",18.249,16.7004691238262
2006,"Ireland","27.7.j","OTB_CRU",5.175,8.35593
2006,"Ireland","27.7.j","OTB_DEF",404.611,653.31371
2006,"Netherlands","27.7.f","MIS_MIS",0.32,0.292846189907632
2006,"Netherlands","27.7.g","MIS_MIS",0.68,0.622298153553718
2006,"Spain","27.7.b","OTB_DEF",2.80115,0
2006,"Spain","27.7.c.","OTB_DEF",0.13145,0
2006,"Spain","27.7.j.","GNS_DEF",0.13,0.0444859280950057
2006,"Spain","27.7.j.","MIS_MIS",2.48,2.26955797178415
2006,"Spain","27.7.j.","OTB_DEF",188.2987,1492.1115
2006,"UK (England)","27.7.b","GNS_DEF",0.016,0.00547519115015455
2006,"UK (England)","27.7.b","OTB_DEF",0.459,0.535743630573248
2006,"UK (England)","27.7.c","OTB_CRU",0.104,0.177441241203451
2006,"UK (England)","27.7.c","OTB_DEF",0.253,0.295300955414013
2006,"UK (England)","27.7.d","GNS_DEF",0.002,0.000684398893769318
2006,"UK (England)","27.7.d","OTB_DEF",0.001,0.0011671974522293
2006,"UK (England)","27.7.d","TBB_DEF",0.017,0
2006,"UK (England)","27.7.e","GNS_DEF",3.585,1.2267850170815
2006,"UK (England)","27.7.e","MIS_MIS",0.076,0
2006,"UK (England)","27.7.e","OTB_CRU",0.128,0.218389219942709
2006,"UK (England)","27.7.e","OTB_DEF",67.61,78.4768232484076
2006,"UK (England)","27.7.e","TBB_DEF",15.136,28.824
2006,"UK (England)","27.7.f","GNS_DEF",14.075,3.89602074182528
2006,"UK (England)","27.7.f","OTB_CRU",0.075,0.127962433560181
2006,"UK (England)","27.7.f","OTB_DEF",26.867,31.7964904458599
2006,"UK (England)","27.7.f","TBB_DEF",11.735,6.083
2006,"UK (England)","27.7.g","GNS_DEF",32.731,12.1209665690581
2006,"UK (England)","27.7.g","MIS_MIS",0.594,0
2006,"UK (England)","27.7.g","OTB_DEF",3.352,3.91244585987261
2006,"UK (England)","27.7.g","TBB_DEF",13.275,4.491
2006,"UK (England)","27.7.h","GNS_DEF",2.566,0.878083780706035
2006,"UK (England)","27.7.h","MIS_MIS",11.803,0
2006,"UK (England)","27.7.h","OTB_DEF",7.403,8.6407627388535
2006,"UK (England)","27.7.h","TBB_DEF",22.816,8.29
2006,"UK (England)","27.7.j","GNS_DEF",4.346,1.48719879616073
2006,"UK (England)","27.7.j","MIS_MIS",0.168,0
2006,"UK (England)","27.7.j","OTB_DEF",23.854,27.8423280254777
2006,"UK (England)","27.7.j","TBB_DEF",0.443,0
2006,"UK(Scotland)","27.7.b","OTB_CRU",0.777,1.32569081168347
2006,"UK(Scotland)","27.7.b","OTB_DEF",0.06,0.0537290941391903
2006,"UK(Scotland)","27.7.c.","OTB_CRU",0.11,0.187678235888265
2006,"UK(Scotland)","27.7.g","OTB_CRU",0.242,0.412892118954183
2006,"UK(Scotland)","27.7.j.","OTB_CRU",2.381,4.06238072409054
2006,"UK(Scotland)","27.7.j.","OTB_DEF",2.317,2.07483851867507
2007,"Belgium","27.7.f","OTB_CRU",4.392,3.46434834914701
2007,"Belgium","27.7.f","TBB_DEF",99.361,122.977
2007,"Belgium","27.7.g","OTB_CRU",13.444,10.6044397099117
2007,"Belgium","27.7.h","OTB_CRU",0.036,0.0283962979438279
2007,"Belgium","27.7.j","OTB_CRU",0.021,0.0165645071338996
2007,"France","27.7.b","MIS_MIS",0.73103,0.535821417672447
2007,"France","27.7.b","OTB_DEF",144.92942,7.42943265589865
2007,"France","27.7.c","MIS_MIS",7.52311,5.51419704458882
2007,"France","27.7.c","OTB_DEF",95.4316,5.38951747516865
2007,"France","27.7.d","MIS_MIS",0.34736,0.254603679250785
2007,"France","27.7.d","OTB_DEF",18.50427,1.36540968901935
2007,"France","27.7.e","MIS_MIS",4.00257,2.9337547456783
2007,"France","27.7.e","OTB_CRU",0.66211,0.522263134210775
2007,"France","27.7.e","OTB_DEF",577.04456,31.1605697977022
2007,"France","27.7.f","MIS_MIS",0.00762,0.00558521429033562
2007,"France","27.7.f","OTB_CRU",0.86907,0.685510295945626
2007,"France","27.7.f","OTB_DEF",814.17601,44.506004905677
2007,"France","27.7.g","MIS_MIS",3.30861,2.42510444267025
2007,"France","27.7.g","OTB_CRU",117.3165,92.5376191035303
2007,"France","27.7.g","OTB_DEF",1482.58074,82.1299338107886
2007,"France","27.7.h","MIS_MIS",3.97607,2.91433110018041
2007,"France","27.7.h","OTB_CRU",32.53591,25.6638720620436
2007,"France","27.7.h","OTB_DEF",484.30805,23.7562179705026
2007,"France","27.7.j","MIS_MIS",32.8274,24.0614256685779
2007,"France","27.7.j","OTB_CRU",0.27947,0.220442038510044
2007,"France","27.7.j","OTB_DEF",311.5589,18.0609819455907
2007,"France","27.7.k","MIS_MIS",0.27375,0.200649922831939
2007,"France","27.7.k","OTB_CRU",0.10589,0.0835245552575539
2007,"France","27.7.k","OTB_DEF",0.26534,0.00817922033931014
2007,"Ireland","27.7.b","GNS_DEF",5.861,4.29592400992875
2007,"Ireland","27.7.b","MIS_MIS",9.951,14.3164388591306
2007,"Ireland","27.7.b","OTB_CRU",15.839,5.97328
2007,"Ireland","27.7.b","OTB_DEF",184.754,69.67521
2007,"Ireland","27.7.g","GNS_DEF",70.522,51.690351992526
2007,"Ireland","27.7.g","MIS_MIS",491.134,715.17331
2007,"Ireland","27.7.g","OTB_CRU",62.818,54.31384
2007,"Ireland","27.7.g","OTB_DEF",694.346,600.34712
2007,"Ireland","27.7.g","TBB_DEF",172.789,498.90124
2007,"Ireland","27.7.j","OTB_CRU",5.869,6.38581
2007,"Ireland","27.7.j","OTB_DEF",424.623,462.0152
2007,"Netherlands","27.7.e","TBB_DEF",0.236,0.539273432445343
2007,"Netherlands","27.7.f","MIS_MIS",1.001,0.733700722391857
2007,"Spain","27.7.b","OTB_DEF",0.0132,0
2007,"Spain","27.7.j.","MIS_MIS",1.25,0.916209693296525
2007,"Spain","27.7.j.","OTB_DEF",184.3988,311.09637
